,EYA1 (2138)
ACH-000004,0.266422698623808
ACH-000005,-0.03139167581667296
ACH-000007,0.016797364247015053
ACH-000009,0.27499385921733577
ACH-000011,0.10095456212365367
ACH-000012,0.14975093779626494
ACH-000013,0.07606057187274841
ACH-000014,0.2487491531165425
ACH-000015,0.15054861676060152
ACH-000017,0.2113857940929353
ACH-000018,0.0765394444928414
ACH-000019,0.2886798777720476
ACH-000021,0.2445606400208463
ACH-000022,0.09409329759632948
ACH-000025,0.09547895717115402
ACH-000028,0.20612919867486826
ACH-000030,0.07527673946571957
ACH-000035,0.195639015443313
ACH-000036,0.2820394342229779
ACH-000037,0.2960386626940082
ACH-000039,0.2690423716583841
ACH-000040,0.1565214829229345
ACH-000041,0.010605024220162565
ACH-000042,0.16993481522386092
ACH-000045,0.2421165713878101
ACH-000047,0.07431878678503168
ACH-000052,0.19965996501110125
ACH-000053,0.286578858341308
ACH-000054,0.08592362722296852
ACH-000055,0.30163029151659443
ACH-000060,0.019462426041841382
ACH-000067,0.08415454351423977
ACH-000070,0.1358444365418664
ACH-000075,0.06481432336963898
ACH-000078,0.00455173033172709
ACH-000082,0.21940707426361708
ACH-000085,0.051979217360497085
ACH-000086,0.17837391974689032
ACH-000087,-0.05480983607232078
ACH-000092,0.23634738937230634
ACH-000095,0.1287789247028908
ACH-000097,0.1818011696731157
ACH-000098,0.2494586693923385
ACH-000099,0.1763925324913542
ACH-000108,0.2316015359047022
ACH-000113,0.3341937983455646
ACH-000116,0.13889943161318072
ACH-000118,0.12700950478358347
ACH-000120,0.11831479588410032
ACH-000123,0.10964062367148332
ACH-000127,0.2425172619780749
ACH-000128,0.07899908284505376
ACH-000132,0.2971643268582746
ACH-000133,0.13442542553362316
ACH-000137,0.19679226139777206
ACH-000138,0.188048541838888
ACH-000142,0.131739850106181
ACH-000143,0.3198608051644013
ACH-000146,0.17291679799872905
ACH-000148,0.17789358460572025
ACH-000150,0.005603370914503605
ACH-000152,0.1912333882152691
ACH-000153,0.034670126030692194
ACH-000159,0.13012647510511413
ACH-000160,0.4801556017570293
ACH-000163,0.06681083717926635
ACH-000167,0.7516090250210287
ACH-000168,0.1434820407532673
ACH-000169,0.1153808113475056
ACH-000178,0.07060913739272963
ACH-000183,0.0171787690406484
ACH-000188,0.2273316680200499
ACH-000189,0.15885079525931944
ACH-000190,0.4599449401075773
ACH-000198,0.2718066542660897
ACH-000203,0.849281129386708
ACH-000204,0.11741333753741873
ACH-000206,0.24023571681645814
ACH-000207,0.14829366096594832
ACH-000208,0.054185434668568615
ACH-000210,0.020498685249025508
ACH-000211,0.15407174654730368
ACH-000215,0.2851289186560553
ACH-000221,0.17275701819755016
ACH-000222,0.3029799865468558
ACH-000223,0.2662274244206809
ACH-000226,0.05692535301664984
ACH-000227,0.0764124245868299
ACH-000228,0.20546928476708406
ACH-000231,0.20529515544885105
ACH-000232,0.16187127222411338
ACH-000233,0.12598119593526064
ACH-000234,0.15708892268892172
ACH-000235,0.17143897452708984
ACH-000237,0.1537644256060958
ACH-000238,0.18208726881996748
ACH-000242,0.014405404146502182
ACH-000243,0.11923797065587735
ACH-000244,0.10317895535918094
ACH-000246,0.21935346058115415
ACH-000248,0.22332904173949336
ACH-000250,0.14910460639019785
ACH-000251,0.17797931773811768
ACH-000252,0.008550221986466516
ACH-000253,0.14086963310551115
ACH-000255,0.1957552958068764
ACH-000256,0.08331274686961843
ACH-000257,0.17013773907614904
ACH-000258,0.04346900218589128
ACH-000259,0.1972088507162528
ACH-000260,0.16888345463624993
ACH-000261,0.12328392778432533
ACH-000262,0.15382406486758754
ACH-000263,0.24330863258717386
ACH-000264,0.1847991539632344
ACH-000265,0.08867364648307331
ACH-000266,0.15454999006857398
ACH-000272,0.20267655791857794
ACH-000274,0.1817694417227751
ACH-000277,0.1633909467371224
ACH-000278,0.24393893437454456
ACH-000279,0.19907416115204676
ACH-000280,0.232315829384982
ACH-000281,0.10794825127897052
ACH-000288,0.2494565560762163
ACH-000291,0.08265326307415856
ACH-000293,0.08293107199383386
ACH-000294,0.18291645014073368
ACH-000295,0.19259260436050474
ACH-000296,0.25316857448147834
ACH-000302,0.16915886917497386
ACH-000304,0.5788813362208504
ACH-000307,0.1689517688376835
ACH-000308,0.13290774730978944
ACH-000310,0.1972277260937666
ACH-000311,0.2428203244308845
ACH-000312,0.21418384723283712
ACH-000315,0.1859319316384172
ACH-000316,0.07112996287347981
ACH-000317,0.3202846728773064
ACH-000318,0.18551676110228985
ACH-000319,0.062234400858585774
ACH-000320,0.3034388818896225
ACH-000322,0.16249416324983815
ACH-000323,0.11267760247881305
ACH-000324,0.14542858583529633
ACH-000329,0.054643364636482096
ACH-000330,0.3038048809656119
ACH-000331,0.1847054222538093
ACH-000332,0.14143503442381616
ACH-000334,0.25016247441612083
ACH-000335,0.10679302531162774
ACH-000336,0.2719766244816273
ACH-000337,0.11111556020858278
ACH-000338,0.7599410761992694
ACH-000339,0.1884317007448232
ACH-000341,0.34345286166239675
ACH-000348,0.07298557924934294
ACH-000350,0.07901050479628688
ACH-000352,0.041045395632589216
ACH-000356,0.11256070238470284
ACH-000361,0.08475075098705283
ACH-000362,0.2544135070978996
ACH-000363,0.17354393850854466
ACH-000364,0.1668796683138212
ACH-000365,0.17660205692687644
ACH-000366,0.2564705752068923
ACH-000368,0.03278431732103645
ACH-000374,0.2709475658731289
ACH-000375,0.2554278849988643
ACH-000376,0.21590941141084866
ACH-000381,0.09207514767064544
ACH-000383,0.23447545087338365
ACH-000387,0.1434150111475964
ACH-000389,-0.036870272163938886
ACH-000390,0.1072945647820956
