,ZCCHC9 (84240)
ACH-000004,-0.8156369464425507
ACH-000005,-0.6282308096717247
ACH-000007,-0.4057829142003311
ACH-000009,-0.3226178361135989
ACH-000011,-0.5347746392689221
ACH-000012,-0.3820115590185179
ACH-000013,-0.4677735198009129
ACH-000014,-0.6124991485696837
ACH-000015,-0.5804217059651089
ACH-000017,-0.44676370570475904
ACH-000018,-0.4791561502149552
ACH-000019,-0.2851043855575245
ACH-000021,-0.4776717412881575
ACH-000022,-0.5307662371516093
ACH-000025,-0.4704311575404246
ACH-000028,-0.4271358523091391
ACH-000030,-0.4827772407163176
ACH-000035,-0.5803010227829067
ACH-000036,-0.4895995045586388
ACH-000037,-0.6752752799930751
ACH-000039,-0.6528042141219769
ACH-000040,-0.6245829004270771
ACH-000041,-0.4461192319133188
ACH-000042,-0.3903023934113887
ACH-000045,-0.3849392539643741
ACH-000047,-0.5729830566196111
ACH-000052,-0.4164278987359544
ACH-000053,-0.5109405574845038
ACH-000054,-0.5789597262366796
ACH-000055,-0.4453466339966627
ACH-000060,-0.5843532521409307
ACH-000067,-0.35597954841350204
ACH-000070,-0.5179185066938861
ACH-000075,-0.5541849656969032
ACH-000078,-0.5530509763004435
ACH-000082,-0.6089092699080578
ACH-000085,-0.5884489848596922
ACH-000086,-0.3452647515346604
ACH-000087,-0.3877299056228233
ACH-000092,-0.5207333421149444
ACH-000095,-0.3950396917586093
ACH-000097,-0.682605501442239
ACH-000098,-0.3913814427859236
ACH-000099,-0.3214228144769883
ACH-000108,-0.5797494571379734
ACH-000113,-0.36506929097926816
ACH-000116,-0.5838804738141701
ACH-000118,-0.3891977077079718
ACH-000120,-0.5721665742838223
ACH-000123,-0.5690534520895042
ACH-000127,-0.5044703553606227
ACH-000128,-0.29114715059801666
ACH-000132,-0.5155224753453658
ACH-000133,-0.3627250397422914
ACH-000137,-0.462883983331221
ACH-000138,-0.3736610872042359
ACH-000142,-0.2529930598242554
ACH-000143,-0.6671733605087294
ACH-000146,-0.4485636000835852
