,SMCP (4184)
ACH-000004,0.3382330646343133
ACH-000005,0.29872380577255625
ACH-000007,0.0920790948366667
ACH-000009,0.20457638204261505
ACH-000011,0.3629182184633339
ACH-000012,0.2415986238954184
ACH-000013,0.3553720540451227
ACH-000014,0.11799391974472062
ACH-000015,0.3666069846764837
ACH-000017,0.32986315782983805
ACH-000018,0.3098535197421854
ACH-000019,0.2676623872942788
ACH-000021,0.3689261885984821
ACH-000022,0.4727888943815861
ACH-000025,0.28522805617932695
ACH-000028,0.3113368054836441
ACH-000030,0.2953818588404241
ACH-000035,0.22063645650362446
ACH-000036,0.37596917840811656
ACH-000037,0.4078189956602297
ACH-000039,0.43802601379085465
ACH-000040,0.2976575721566527
ACH-000041,0.4910233760911742
ACH-000042,0.3708247412173447
ACH-000045,0.4007791179640792
ACH-000047,0.36716415722531454
ACH-000052,0.2905818230522432
ACH-000053,0.38757146987244506
ACH-000054,0.3446856893580141
ACH-000055,0.2704774283782722
ACH-000060,0.4277429121443345
ACH-000067,0.35089073351212896
ACH-000070,0.4100137016487361
ACH-000075,0.15808708034631128
ACH-000078,0.41497600417574027
ACH-000082,0.3594647726771848
ACH-000085,0.3531352515653911
ACH-000086,0.4245530064306727
ACH-000087,0.28121510489220225
ACH-000092,0.3692288880322537
ACH-000095,0.3855477710002532
ACH-000097,0.36614308472692575
ACH-000098,0.3544881620091442
ACH-000099,0.3515615532123365
ACH-000108,0.3579686235343374
ACH-000113,0.3509732549918291
ACH-000116,0.35557673968868153
ACH-000118,0.37178495417381896
ACH-000120,0.3854299922303233
ACH-000123,0.3315381013408871
ACH-000127,0.3356009543267017
ACH-000128,0.1945839238220438
ACH-000132,0.4322566425585229
ACH-000133,0.3978915196488645
ACH-000137,0.3688455417309989
ACH-000138,0.393294366139683
ACH-000142,0.22387853874015934
ACH-000143,0.3879534543436184
ACH-000146,0.4319563910661448
ACH-000148,0.443022391572373
ACH-000150,0.3137706913416395
ACH-000152,0.3908393033752191
ACH-000153,0.4773292860469998
ACH-000159,0.4066837622801841
ACH-000160,0.19285236036743264
ACH-000163,0.26011642281520897
ACH-000167,-0.2337019408872108
ACH-000168,0.4223764461017445
ACH-000169,0.4209105734830522
ACH-000178,0.4152149703479317
ACH-000183,0.5314042143389713
ACH-000188,0.2363673739292073
ACH-000189,0.27985383455112384
ACH-000190,0.3663042630487652
ACH-000198,0.3968785350867181
ACH-000203,0.4166275365032287
ACH-000204,0.25731348584979197
ACH-000206,0.5414137622267251
ACH-000207,0.5056553450300033
ACH-000208,0.18693742672770594
ACH-000210,0.21920138816581056
ACH-000211,0.33180650612288204
ACH-000215,0.3348947663788909
ACH-000221,0.3603041869814232
ACH-000222,0.279874798097574
ACH-000223,0.3287534699143149
ACH-000226,0.4549444114470364
ACH-000227,0.2554989840348973
ACH-000228,0.14433934275969915
ACH-000231,0.2949560044562544
ACH-000232,0.422760657090159
ACH-000233,0.402866141779996
ACH-000234,0.2833963019663224
ACH-000235,0.3794433543290711
ACH-000237,0.3344934152163471
ACH-000238,0.4831128471935314
ACH-000242,0.20015821713280296
ACH-000243,0.3812388932224433
ACH-000244,0.35492903789153823
ACH-000246,0.2906732184922127
ACH-000248,0.2428453095436607
ACH-000250,0.31118093300608496
ACH-000251,0.310236886628129
ACH-000252,0.3612028127692457
ACH-000253,0.2992683054790791
ACH-000255,0.34053376640802513
ACH-000256,0.21114920743890414
ACH-000257,0.259964579407221
ACH-000258,0.4904087840623215
ACH-000259,0.4640203628962654
ACH-000260,0.40793418319957175
ACH-000261,0.3617527364992005
ACH-000262,0.3549036574511769
ACH-000263,0.32134729835221026
ACH-000264,0.2728409416262726
ACH-000265,0.4550239772605191
ACH-000266,0.3456489310778825
ACH-000272,0.3010448946633667
ACH-000274,0.31947030285000233
ACH-000277,0.24611689020305075
ACH-000278,0.2572460500425125
ACH-000279,0.38119554672137257
ACH-000280,0.30439996355499044
ACH-000281,0.39380877768415296
ACH-000288,0.3954916750801164
ACH-000291,0.3345958961956616
ACH-000293,0.4846957190310535
ACH-000294,0.40063546244810827
ACH-000295,0.3174702096571648
ACH-000296,0.2462892438580549
ACH-000302,0.3675026663960789
ACH-000304,0.27064732850381884
ACH-000307,0.377962841254638
ACH-000308,0.4843196159907572
ACH-000310,0.5381393264258009
ACH-000311,0.42071887874092095
ACH-000312,0.4956278299647749
ACH-000315,0.16186825795818133
ACH-000316,0.3277558141624969
ACH-000317,0.4926996027996355
ACH-000318,0.1694911905837409
ACH-000319,0.3504593837171873
ACH-000320,0.4742993543500666
ACH-000322,0.6004718710212746
ACH-000323,0.3945235596542323
ACH-000324,0.3037337456085337
ACH-000329,0.4242750400299067
ACH-000330,0.2720596893088233
ACH-000331,0.3678187365639044
ACH-000332,0.2555318224551333
ACH-000334,0.2577542828776511
ACH-000335,0.4377453705770936
ACH-000336,0.4347040778327268
ACH-000337,0.443531534609227
ACH-000338,-0.36319723812017785
ACH-000339,0.3899662220147914
ACH-000341,0.4274337163612889
ACH-000348,0.4526379136254782
ACH-000350,0.3422425514435019
ACH-000352,0.4369127825071755
ACH-000356,0.6014934468008276
ACH-000361,0.35198730275849394
ACH-000362,0.3607709380821936
ACH-000363,0.3112339168854275
ACH-000364,0.34271817815771755
ACH-000365,0.322902651740594
ACH-000366,0.4767930065218229
ACH-000368,0.3471158285553881
ACH-000374,0.2633159405028942
ACH-000375,0.3422823931249812
ACH-000376,0.3061632061657968
ACH-000381,0.37662946553001453
ACH-000383,0.2952277661776465
ACH-000387,0.2716095756851012
ACH-000389,0.4798349354178625
ACH-000390,0.42080296403623296
ACH-000393,0.36960757784102505
ACH-000395,0.2456650249233481
ACH-000396,0.3298008425447162
ACH-000397,0.42962440519338463
ACH-000401,0.10593437230639652
ACH-000402,0.6769494501999902
ACH-000403,0.2966977827502098
ACH-000404,0.6070383172603343
ACH-000406,0.3532411002387996
ACH-000407,0.5048495301357441
ACH-000408,0.3120410307363007
