,ARID1B (57492)
ACH-000004,-0.2755377263455201
ACH-000005,0.03887026290708268
ACH-000007,-0.2594028620044337
ACH-000009,-0.003146254516984609
ACH-000011,-0.13263815864266554
ACH-000012,-0.05966521376863796
ACH-000013,-0.07381371860821496
ACH-000014,-0.017860679319117608
ACH-000015,-0.14520992817065834
ACH-000017,-0.18157526084293032
ACH-000018,-0.274837370932886
ACH-000019,-0.02525712594653562
ACH-000021,-0.2439175272180129
ACH-000022,-0.014198947490126028
ACH-000025,-0.01949436152481526
ACH-000028,-0.12702435675911306
ACH-000030,-0.16469348561354713
ACH-000035,-0.01000224136807723
ACH-000036,-0.07715982524680765
ACH-000037,-0.04339849546089063
ACH-000039,-0.0790920011024775
ACH-000040,-0.3209718266716181
ACH-000041,-0.2719850058317793
ACH-000042,-0.0005697994856190113
ACH-000045,-0.17553156968495606
ACH-000047,0.03621168099741588
ACH-000052,-0.03775802598709579
ACH-000053,-0.14372135182117526
ACH-000054,-0.16070696762502584
ACH-000055,-0.4096592495048792
ACH-000060,-0.04997079760272824
ACH-000067,-0.4009118992107464
ACH-000070,-0.3020308614567596
ACH-000075,-0.14933965244477526
ACH-000078,-0.5238416952622817
ACH-000082,-0.07738683035281094
ACH-000085,-0.2481148049980381
ACH-000086,-0.11684798212857699
ACH-000087,-0.09208869665168626
ACH-000092,-0.2491081387991856
ACH-000095,-0.18911267772630774
ACH-000097,-0.04337709958990558
ACH-000098,-0.0680884195624329
ACH-000099,0.18547713163239174
ACH-000108,-0.5731574507723913
ACH-000113,-0.003725254058082
ACH-000116,-0.0753971943437237
ACH-000118,-0.1518341556699454
ACH-000120,-0.036589487294940486
ACH-000123,-0.020128863260712525
ACH-000127,-0.25550250738867103
ACH-000128,-0.2374032570837421
ACH-000132,-0.2036195380968601
ACH-000133,-0.2756516323132244
ACH-000137,-0.016469730296042446
ACH-000138,-0.169466164436004
ACH-000142,0.062196288567242734
ACH-000143,-0.1487544999280162
ACH-000146,-0.07063428224781135
ACH-000148,-0.10266306193131926
ACH-000150,-0.3613455473814646
ACH-000152,0.0259062022576344
ACH-000153,-0.3476403671761021
ACH-000159,-0.08678288003076898
ACH-000160,0.06694164160314803
ACH-000163,-0.10016317335643386
ACH-000167,0.4862364761284797
ACH-000168,0.03611417592422545
ACH-000169,-0.07620693576056274
ACH-000178,-0.38819299178113015
ACH-000183,-0.29459097541619256
ACH-000188,-0.07428477470968378
ACH-000189,-0.04803678774852157
ACH-000190,0.15032696225307948
ACH-000198,-0.08566848098631709
ACH-000203,-0.8171043954051739
ACH-000204,-0.08937640135390107
ACH-000206,-0.11617770800356833
ACH-000207,-0.2320567705540953
ACH-000208,0.19479110686688725
ACH-000210,-0.10583995408531076
ACH-000211,-0.3779213192425262
ACH-000215,-0.10717027420635727
ACH-000221,0.004445594113589804
ACH-000222,-0.4228511727308716
ACH-000223,-0.1906901279366278
ACH-000226,0.04487075163744392
ACH-000227,-0.2319525447954637
ACH-000228,-0.004163063237656031
ACH-000231,-0.02036273315113037
ACH-000232,-0.13714832835561966
ACH-000233,0.04284712761175315
ACH-000234,0.12753984045861766
