,SSC5D (284297)
ACH-000004,-0.11656814371777728
ACH-000005,0.08280641941551098
ACH-000007,0.03705152302218827
ACH-000009,0.09344987943948367
ACH-000011,-0.013423625179520518
ACH-000012,0.01917050705890003
ACH-000013,0.022565232462310382
ACH-000014,0.07067157586962011
ACH-000015,-0.07017850812170241
ACH-000017,0.022092117004268563
ACH-000018,0.020546638965522532
ACH-000019,-0.025095072534762
ACH-000021,-0.07397608951284601
ACH-000022,-0.052370675821880784
ACH-000025,0.04396252584330919
ACH-000028,0.11175824464694703
ACH-000030,-0.15941699092809988
ACH-000035,0.011770464747245414
ACH-000036,-0.00362027419964492
ACH-000037,0.07547059824760823
ACH-000039,-0.09507926326033808
ACH-000040,0.031483813883771215
ACH-000041,-0.037047979226647466
ACH-000042,-0.018403758551648827
ACH-000045,-0.13027657170740806
ACH-000047,0.06191923076398378
ACH-000052,-0.033177570667752516
ACH-000053,0.042702322817697085
ACH-000054,0.01465730363143021
ACH-000055,-0.035511948073102165
ACH-000060,0.23065479084121066
ACH-000067,0.0116915038684061
ACH-000070,0.14210233949516454
ACH-000075,-0.09514906837072508
ACH-000078,-0.029871935207640227
ACH-000082,0.013454400088202943
ACH-000085,0.04726635826921438
ACH-000086,0.029008886632385426
ACH-000087,0.15301570238400902
ACH-000092,-0.04233723742598144
ACH-000095,-0.005112190001478264
ACH-000097,0.0460910824565579
ACH-000098,-0.04255804943131556
ACH-000099,0.02426818009540493
ACH-000108,0.11983193138484913
ACH-000113,-0.04140451464960483
ACH-000116,0.0532772039762267
ACH-000118,0.07768918866535802
ACH-000120,-0.0825429683513395
ACH-000123,-0.04056071265410557
ACH-000127,0.0037474135663128814
ACH-000128,0.021992696636042617
ACH-000132,0.060864936756817374
ACH-000133,0.02726862427502956
ACH-000137,-0.0076982011789533955
ACH-000138,-0.10615915229675378
ACH-000142,-0.06756435665610505
ACH-000143,-0.119611251077397
ACH-000146,-0.05245980525583562
ACH-000148,0.04262930552617892
ACH-000150,0.0332662719547729
ACH-000152,-0.01766508301929424
ACH-000153,0.05390868617019152
ACH-000159,-0.07599777571899484
ACH-000160,0.05890491015639105
ACH-000163,0.12389330404482288
ACH-000167,-0.10148691038761888
ACH-000168,-0.05584184860379615
ACH-000169,-0.0009569692325960508
ACH-000178,0.22656326773225344
ACH-000183,0.15471037750542369
ACH-000188,0.03256640986246291
ACH-000189,0.007482035262999201
ACH-000190,0.21679534224344366
ACH-000198,0.050162365430814516
ACH-000203,-0.14158833783426644
ACH-000204,0.032758225239830546
ACH-000206,-0.13041534036803046
ACH-000207,0.016823812141564917
ACH-000208,0.08744420947934291
ACH-000210,0.21259472978076854
ACH-000211,0.11432485321667908
ACH-000215,-0.003479765010854096
ACH-000221,0.00312092349954295
ACH-000222,-0.04188903474648812
ACH-000223,0.08080650012778798
ACH-000226,0.19968579791031088
ACH-000227,-0.05512215393938859
ACH-000228,0.07774871624726233
ACH-000231,0.01052953819193926
ACH-000232,-0.05702171207179184
ACH-000233,0.10523533307854167
ACH-000234,-0.004744775798658022
ACH-000235,-0.002643317159978932
ACH-000237,-0.004419806191175082
ACH-000238,-0.07840527061318947
ACH-000242,-0.2341624889002121
ACH-000243,0.04443131811770186
ACH-000244,0.183218590360088
ACH-000246,-0.026042130486739447
ACH-000248,0.2016251171986288
ACH-000250,-0.017603332673108325
ACH-000251,0.13234174271013938
ACH-000252,-0.15782862008562168
ACH-000253,-0.10761085038497024
ACH-000255,0.06956269012301307
ACH-000256,0.2028563115467298
ACH-000257,-0.1522777892364991
ACH-000258,-0.04697847965509682
ACH-000259,0.04815280448137155
ACH-000260,-0.13707236469245054
ACH-000261,-0.025308812770167763
ACH-000262,-0.09624918283674737
ACH-000263,0.03925336037802081
ACH-000264,0.02488072987890165
ACH-000265,0.015299343755185471
ACH-000266,-0.045414965563800334
ACH-000272,-0.002034554831741455
ACH-000274,0.021308555686869752
ACH-000277,0.10589127734832716
ACH-000278,0.06525033010784838
ACH-000279,0.019571836876339302
ACH-000280,-0.061184976835644736
ACH-000281,0.0070202653886766615
ACH-000288,0.0836857341273735
ACH-000291,0.005843796889971478
ACH-000293,0.0306664881795356
ACH-000294,-0.02002386092354078
ACH-000295,0.01751685909539966
ACH-000296,0.015484886945552844
ACH-000302,-0.2826325986971284
ACH-000304,-0.19442918775113585
ACH-000307,0.09103861474743882
ACH-000308,-0.08803599689307964
ACH-000310,-0.10235961521931684
