,GATAD1 (57798)
ACH-000721,-0.20925253352953932
ACH-000724,-0.2843093993518105
ACH-000725,-0.29305527015383426
ACH-000732,-0.21437078968957005
ACH-000734,-0.19960959492246488
ACH-000735,-0.358937684652259
ACH-000736,-0.4659928694638388
ACH-000738,-0.13250438312341473
ACH-000746,-0.2601023566121444
ACH-000747,-0.0494175529786631
ACH-000748,-0.0666226809980621
ACH-000753,-0.31334246637673946
ACH-000756,0.02989783257877697
ACH-000757,-0.21243891783717486
ACH-000758,-0.13483871595561694
ACH-000760,-0.11462550163547786
ACH-000762,-0.2666463373385348
ACH-000763,-0.529146268531129
ACH-000764,-0.2073252150647634
ACH-000765,-0.1786468924314919
ACH-000766,-0.2508207538459121
ACH-000767,-0.3460763932844143
ACH-000768,-0.263930264668962
ACH-000769,-0.3339215711323628
ACH-000770,-0.09393596742596863
ACH-000771,-0.17014472651886448
ACH-000773,-0.4056056374112203
ACH-000776,-0.09579944046785152
ACH-000777,-0.2884619885003893
ACH-000778,-0.2447158814006049
ACH-000781,-0.21597835444585012
ACH-000782,-0.21614135087649666
ACH-000783,-0.0928047634074093
ACH-000784,-0.13939293624364674
ACH-000785,-0.2512082900954132
ACH-000787,-0.05736423774479081
ACH-000788,-0.3469885950451264
ACH-000791,-0.2235144377656544
ACH-000792,-0.058065434418094676
ACH-000794,-0.18741679152266272
ACH-000796,-0.17192349899217396
ACH-000798,-0.3569788278031943
ACH-000799,-0.41639916863162335
ACH-000800,-0.4619592941508106
ACH-000802,-0.023722056744077062
ACH-000804,-0.35284324567767483
ACH-000805,-0.2826954429340229
ACH-000809,-0.2101947458309784
ACH-000810,-0.2683370167343224
ACH-000811,-0.16197414283333375
ACH-000817,-0.3321481564460572
ACH-000819,-0.2987187051570305
ACH-000820,-0.12559392330614014
ACH-000821,-0.19706841702856331
ACH-000822,-0.30204380540093
ACH-000823,-0.2886258384593297
ACH-000824,-0.15327272080642906
ACH-000827,-0.27859118697876545
ACH-000829,-0.18300200070534176
ACH-000831,-0.33880993344442195
ACH-000832,-0.16365771672861204
ACH-000833,-0.14122601870386894
ACH-000834,-0.2661166275468654
ACH-000835,-0.2283194352558969
ACH-000836,-0.04679835975842391
ACH-000837,-0.18127925636131853
ACH-000838,-0.2798699343571804
ACH-000839,-0.12788928052079507
ACH-000840,-0.4174299055153736
ACH-000841,-0.09940455562653652
ACH-000843,-0.22453586728060676
ACH-000846,-0.3108125692280053
ACH-000847,-0.22557594485234175
ACH-000848,-0.061410862455855975
ACH-000849,0.07532418535366002
ACH-000851,-0.27921971777268506
ACH-000855,-0.3807546485884584
ACH-000856,-0.03113926257787733
ACH-000858,-0.16270942180776418
ACH-000859,-0.08496370103128982
ACH-000861,-0.14180814663132668
ACH-000862,-0.17455203077878506
ACH-000865,-0.28333802677152103
ACH-000866,-0.16998528718840425
ACH-000867,-0.1616629693815444
ACH-000869,-0.30013028436337424
ACH-000872,-0.12514707791693866
ACH-000873,-0.34263798049446964
ACH-000876,-0.2334743189817321
ACH-000878,-0.2490625694266397
ACH-000880,-0.2207747481521495
ACH-000881,-0.2842775794105825
ACH-000882,-0.2955295368205837
ACH-000884,-0.2983333892451309
ACH-000885,-0.3344706152360989
ACH-000887,-0.17732773481434005
ACH-000889,-0.4058682299098804
ACH-000896,-0.08281302049464824
ACH-000898,-0.3245339859149246
ACH-000900,-0.16248687780882315
ACH-000901,-0.10992782904618864
ACH-000905,-0.2003793951980177
ACH-000906,-0.2825919252672179
ACH-000907,-0.12186988612427806
ACH-000910,-0.16649266136818971
ACH-000911,-0.23028278987400025
ACH-000912,-0.3778689222618091
ACH-000913,-0.08731087805920405
ACH-000915,-0.2158417252137064
ACH-000916,-0.5309804387162975
ACH-000917,-0.3589170746984197
ACH-000920,-0.3375461643454557
ACH-000921,-0.2422856016003481
ACH-000924,-0.11146662300073812
ACH-000926,-0.17583302011775415
ACH-000928,-0.0035429072875404945
ACH-000929,-0.047270632878441694
ACH-000932,-0.1311282900935592
ACH-000935,-0.3660380048997695
ACH-000936,-0.2455414016942881
ACH-000937,-0.4389892396583581
ACH-000938,-0.3027915411003732
ACH-000939,-0.09260925764813016
ACH-000941,-0.13488766602921393
ACH-000943,-0.18181792254143844
ACH-000946,-0.1821417091793713
ACH-000947,-0.2452946827632993
ACH-000948,-0.2899771185024868
ACH-000950,-0.2641640278744845
ACH-000953,-0.10344098715026503
ACH-000954,-0.25203230123348025
ACH-000957,-0.1876343397800241
ACH-000958,-0.08363528974550817
ACH-000960,-0.13349900103392087
ACH-000963,-0.2282529229941537
ACH-000968,-0.028615526931958762
ACH-000969,-0.20931124562180595
ACH-000972,-0.35617578872614125
ACH-000973,-0.31995932244495523
ACH-000974,-0.20014559544388166
ACH-000978,-0.1868136328966332
ACH-000984,-0.12306066169635092
ACH-000986,-0.3661070448993425
ACH-000988,-0.3336468174249891
ACH-000993,-0.1952960358808189
ACH-000994,-0.11291326313549065
ACH-000996,-0.3543414779343181
ACH-001001,-0.22037356780109127
ACH-001020,0.14881601612171666
ACH-001028,-0.10338313242362646
ACH-001031,-0.015566781431238219
ACH-001038,-0.12930451876523402
ACH-001048,-0.20188143713088788
ACH-001050,-0.24458726027584404
ACH-001053,-0.31335250771771794
ACH-001054,-0.3282421844435976
ACH-001061,-0.07677831771655788
ACH-001067,-0.08277668229887535
ACH-001075,-0.12465328941239433
ACH-001096,-0.33978153923437515
ACH-001111,-0.37387549312605467
ACH-001119,-0.2942126823445612
ACH-001128,0.17994037314018915
ACH-001134,-0.5119798489908339
ACH-001151,-0.1854430984454659
ACH-001163,-0.28044822026415217
ACH-001164,-0.36145613553759737
ACH-001183,-0.08913848029791516
ACH-001192,-0.1644696299937628
ACH-001193,0.1075259421030063
ACH-001196,-0.24836369359380103
ACH-001197,-0.2858168874700099
ACH-001205,-0.25051684604829794
ACH-001211,0.05303547043632492
ACH-001212,-0.19500773636285307
ACH-001228,-0.11643847504019945
ACH-001232,-0.18004551035962796
ACH-001239,-0.1946397696129664
ACH-001270,0.04287190996830593
ACH-001274,-0.24334548979717602
ACH-001275,-0.17898971055586324
ACH-001277,-0.17623520700573173
ACH-001278,-0.2486183677258029
ACH-001280,-0.16346754364771146
ACH-001283,-0.007008044986775292
ACH-001289,-0.28298839796187336
ACH-001300,-0.1608650832131169
ACH-001301,-0.11758016368656105
ACH-001302,-0.15298159730148922
ACH-001306,-0.1927510041944963
ACH-001318,-0.0747008812590405
ACH-001322,-0.12837951896361108
ACH-001328,0.10919132541888442
ACH-001332,-0.372620065081983
ACH-001336,-0.1827060008404832
ACH-001346,-0.044010976145986695
ACH-001353,-0.2688939415939795
ACH-001354,-0.3896463825201616
ACH-001367,-0.2841111356397706
ACH-001368,-0.3785047838108935
ACH-001374,-0.2932469426829855
ACH-001377,-0.34185452843164044
ACH-001380,-0.30438400551039657
ACH-001391,-0.5168148742372399
ACH-001408,-0.06958495887790342
ACH-001430,-0.2949589524891323
ACH-001431,-0.3020077463880924
ACH-001450,-0.4179601700212878
ACH-001496,-0.06119590723548138
ACH-001500,-0.022675617832377152
ACH-001523,-0.21727187596124334
ACH-001532,-0.2406707069027406
ACH-001550,-0.09695468264747456
ACH-001552,-0.15077197009507584
ACH-001554,-0.3140262861349839
ACH-001654,-0.34444396093129903
ACH-001735,-0.16523832139452774
ACH-001736,-0.2596767284604129
ACH-001737,-0.1175655964537887
ACH-001740,-0.199358181549604
ACH-001745,-0.23450224268738476
ACH-001765,-0.16779682771353865
