,HPDL (84842)
ACH-000004,0.007067003897786241
ACH-000005,0.04162378382054501
ACH-000007,-0.1299229465830495
ACH-000009,-0.11158794940048744
ACH-000011,-0.12159869492766905
ACH-000012,-0.14952248522477932
ACH-000013,-0.013918629076037478
ACH-000014,0.005043054636522554
ACH-000015,-0.034363718402830964
ACH-000017,0.15134165977780822
ACH-000018,0.014251494301001625
ACH-000019,-0.05051580313121901
ACH-000021,0.04664720788576476
ACH-000022,0.074409719400523
ACH-000025,-0.04023560210513705
ACH-000028,-0.04491527319514285
ACH-000030,-0.018214413976926355
ACH-000035,-0.1590701100827266
ACH-000036,-0.12520547117950034
ACH-000037,-0.04725391216096463
ACH-000039,0.11681279876617907
ACH-000040,-0.025161609357126156
ACH-000041,0.027736347477029896
ACH-000042,0.033305615416790946
ACH-000045,-0.013509244066435541
ACH-000047,0.05477796963712096
ACH-000052,-0.047793280816280405
ACH-000053,0.0928028312977602
ACH-000054,0.05481467006481591
ACH-000055,0.02638234100262402
ACH-000060,-0.11293027810187575
ACH-000067,-0.13939798318671925
ACH-000070,0.098709761764725
ACH-000075,0.029100998897360987
ACH-000078,0.030847284842675536
ACH-000082,-0.12784614993000096
ACH-000085,0.079020698706978
ACH-000086,-0.10952316009213578
ACH-000087,-0.26822980522409273
ACH-000092,-0.2167952087457847
ACH-000095,-0.051608919911277314
ACH-000097,0.06651385435325044
ACH-000098,-0.1606512910442033
ACH-000099,-0.07268214111929881
ACH-000108,-0.1080180115497808
ACH-000113,-0.013462732304103164
ACH-000116,-0.035617013910722736
ACH-000118,-0.0019245514097624109
ACH-000120,-0.1384922288907044
ACH-000123,0.0122909791128987
ACH-000127,0.03706759003979873
ACH-000128,-0.19215640007251653
ACH-000132,-0.07125940303323251
ACH-000133,-0.07939365905284057
ACH-000137,-0.0945634401427967
ACH-000138,0.05121959595375998
ACH-000142,-0.10301540254636586
ACH-000143,-0.03456967632892947
ACH-000146,-0.0040638920868293895
ACH-000148,-0.08616041153479287
ACH-000150,-0.15181283712007118
ACH-000152,-0.1285178539137591
ACH-000153,0.0008335585136971195
ACH-000159,0.07007251435867744
ACH-000160,0.18433314783389973
ACH-000163,0.13791808476446765
ACH-000167,0.14715496750673074
ACH-000168,-0.06607162140106143
ACH-000169,-0.04529178051341305
ACH-000178,-0.09701575651749753
ACH-000183,-0.06913380553589346
ACH-000188,0.08371671050202965
ACH-000189,0.11417331001787052
ACH-000190,0.11934492945307125
ACH-000198,-0.02946029665581605
ACH-000203,0.5293595130192535
ACH-000204,-0.006654123204706678
ACH-000206,-0.0971335474723226
ACH-000207,0.07229162428426039
ACH-000208,0.034385065029312545
ACH-000210,0.2233962791536422
ACH-000211,0.15671351813510948
ACH-000215,-0.008475229387822941
ACH-000221,-0.06783938700589799
ACH-000222,-0.028055770332187948
ACH-000223,0.0624916138935107
ACH-000226,-0.07450234892805388
ACH-000227,-0.059887789709226535
ACH-000228,-0.007649090507613942
ACH-000231,-0.09932784794897544
ACH-000232,0.06437577577558043
ACH-000233,-0.0653878851483728
ACH-000234,0.0635915682561991
ACH-000235,0.010361737309645885
ACH-000237,0.0695919868605334
ACH-000238,-0.12379423832292386
ACH-000242,-0.2147528176583399
ACH-000243,0.04194338956142103
ACH-000244,0.14068599002768867
ACH-000246,-0.04710994626429826
ACH-000248,0.04571869461794945
ACH-000250,-0.047797851177537584
ACH-000251,-0.07137415125830797
ACH-000252,-0.15222577101637108
ACH-000253,0.04543356399957918
ACH-000255,-0.03270714356161657
ACH-000256,0.07722256064986427
ACH-000257,-0.219610827119345
ACH-000258,-0.07777942741725707
ACH-000259,-0.06534306406508393
ACH-000260,0.011822171555932707
ACH-000261,0.0138278925055269
ACH-000262,-0.10082477083730132
ACH-000263,-0.24593910704543834
ACH-000264,0.03767281467773589
ACH-000265,0.10349508781558776
ACH-000266,0.08361622530205043
ACH-000272,-0.1073091996584042
ACH-000274,-0.05272966422238827
ACH-000277,-0.007423627885671496
ACH-000278,-0.025318061079347854
ACH-000279,-0.003106625065978614
ACH-000280,0.1268074422527695
ACH-000281,0.09712575776154107
ACH-000288,-0.011549204402756278
ACH-000291,0.01064955873639304
ACH-000293,-0.11888338119903095
ACH-000294,-0.0891882859630966
ACH-000295,-0.1120741822566162
ACH-000296,-0.05236487675901009
ACH-000302,-0.1094306510445258
ACH-000304,-0.18232411991012906
ACH-000307,-0.06751964743378717
ACH-000308,0.07620130741531601
ACH-000310,0.005187390542822011
ACH-000311,-0.10431637885231626
ACH-000312,0.028695554403589882
ACH-000315,-0.2202126636293122
ACH-000316,-0.05421362731200536
ACH-000317,-0.022733264490058167
ACH-000318,-0.02000131556485108
ACH-000319,2.428316838898549e-05
ACH-000320,-0.23372497399501696
ACH-000322,-0.017625601945554018
ACH-000323,-0.21999260684403
ACH-000324,0.01848643256771756
ACH-000329,-0.05216356686595083
ACH-000330,-0.009726976391458388
ACH-000331,-0.11090970866829364
ACH-000332,-0.0037508645717829353
ACH-000334,0.013957413602919595
ACH-000335,-0.247924081472124
ACH-000336,-0.00992517150027618
ACH-000337,-0.13244388634345944
ACH-000338,0.3366763162845775
ACH-000339,0.02911878905649085
ACH-000341,0.08229166352050618
ACH-000348,0.008984637535005573
ACH-000350,0.14013458321309796
ACH-000352,0.03493088708285712
ACH-000356,-0.22400358032343926
ACH-000361,-0.016097097996482908
ACH-000362,0.00879253579235688
ACH-000363,0.05409632381722074
ACH-000364,-0.11356486731681233
ACH-000365,-0.02278619070993307
ACH-000366,0.014889381124338857
ACH-000368,-0.08763187061129665
ACH-000374,0.041654098459829834
ACH-000375,0.08608036472251103
ACH-000376,-0.07144336351400166
ACH-000381,-0.08732973831225198
ACH-000383,-0.002140740088216823
ACH-000387,-0.0474236879664743
ACH-000389,-0.09679935751570838
ACH-000390,0.02147384214201253
ACH-000393,0.06635962051870503
ACH-000395,0.11152885470880623
ACH-000396,-0.39588905035763655
ACH-000397,0.06048693604605373
ACH-000401,0.09280954516233172
ACH-000402,0.22146041697757626
ACH-000403,0.031629087158113516
ACH-000404,-0.11263390633553826
ACH-000406,-0.039681452865451834
ACH-000407,-0.015469004424611837
ACH-000408,-0.1241180292665381
ACH-000410,0.005212133647985854
ACH-000411,0.07964870788903901
ACH-000414,-0.016073697014433033
ACH-000415,-0.03022819439509
ACH-000416,0.02758808771553895
ACH-000420,-0.10909345125535568
ACH-000421,0.03854240346907795
ACH-000424,0.08317127535830159
ACH-000425,-0.053107760513812836
ACH-000426,-0.12830762254831918
ACH-000427,0.020778295205716446
ACH-000433,-0.16156724797064329
ACH-000435,-0.2017961974036332
ACH-000436,-0.13236747170826715
ACH-000444,-0.09930130068869078
ACH-000445,-0.05815678837203338
ACH-000448,-0.003950913425505742
ACH-000450,0.03469923629549652
ACH-000452,0.02324175807448349
ACH-000454,-0.29108370758855445
ACH-000458,-0.08533541996818589
ACH-000459,0.01582406699158351
ACH-000460,-0.1190749409845379
ACH-000461,-0.0011788962674460527
ACH-000463,0.012629956058864895
ACH-000464,-0.17578705183806506
ACH-000466,-0.06380846162922492
ACH-000467,-0.05936417537472088
ACH-000468,-0.03059091923597359
ACH-000469,-0.030353440222109094
ACH-000470,0.08256940361929213
ACH-000471,0.03761398282867335
ACH-000472,0.022549484419553168
ACH-000473,-0.028515385756460482
ACH-000475,0.05183709367088338
ACH-000476,-0.07914683693851343
ACH-000477,0.07877577070918812
ACH-000479,-0.044774772347816745
ACH-000480,0.0463657302450226
ACH-000481,0.04850552912292767
ACH-000483,-0.05739836308870915
ACH-000484,-0.06274930649959405
ACH-000485,-0.10167186533336216
ACH-000486,-0.06828805638038883
ACH-000487,-0.021876078929666427
ACH-000488,-0.001733350673589168
ACH-000490,-0.06159238386488752
ACH-000491,-0.0010262047240003798
ACH-000495,-0.01048746267163724
ACH-000496,-0.09270148256416236
ACH-000499,0.1467685123107243
ACH-000500,-0.0518790522540824
ACH-000502,0.0389972442182073
ACH-000503,0.11403558404734546
ACH-000505,-0.03599717240993641
ACH-000507,-0.030378795220344555
ACH-000510,-0.045572051195519804
ACH-000511,-0.06732381700997313
ACH-000512,-0.12679839788018452
ACH-000516,-0.040089170765516
ACH-000517,-0.03717919201615247
ACH-000518,-0.04597247713012538
ACH-000520,-0.020416402826098183
ACH-000521,-0.20901409408772206
ACH-000522,-0.13132090369212412
ACH-000524,0.040838551130294685
ACH-000527,0.02125249286032407
ACH-000528,-0.054825624565182106
ACH-000537,0.000868189419379061
ACH-000541,0.18523087883546874
ACH-000542,-0.12537295684938948
ACH-000544,-0.01816045288389192
ACH-000545,-0.15219242046854936
ACH-000547,-0.034627049666027365
ACH-000548,0.03917059498308486
ACH-000549,-0.01397567118257253
ACH-000550,-0.03147795219609024
ACH-000552,-0.02457057661207377
ACH-000556,0.10174897405233063
ACH-000557,-0.006935343438372393
ACH-000569,0.013701480169471208
ACH-000570,0.14006408996413633
ACH-000571,-0.012661905149670407
ACH-000573,0.03653529065264133
ACH-000576,-0.01629363113237161
ACH-000579,-0.08267143017107569
ACH-000580,-0.08018276457710682
ACH-000584,0.01999648878979882
ACH-000585,-0.11070816121789638
ACH-000588,-0.2127555331537684
ACH-000589,0.009439477770735843
ACH-000591,-0.23375615884160156
ACH-000593,-0.0809549756312183
ACH-000600,-0.14230902366355125
ACH-000601,-0.0016272808246681073
ACH-000605,-0.14470374553118462
ACH-000606,-0.13301695462571847
ACH-000608,0.06351747590714872
ACH-000614,0.0528653433642787
ACH-000616,-0.030341709000533183
ACH-000618,-0.00721905942211439
ACH-000619,0.019759680911056742
ACH-000620,-0.1336226824419522
ACH-000621,-0.09574143068690087
ACH-000622,-0.1920136423424169
ACH-000623,-0.004979718509414322
ACH-000624,-0.02995475216839953
ACH-000627,-0.03068062392770348
ACH-000630,-0.1400330552058272
ACH-000631,-0.3072667312232869
ACH-000632,0.00669404348803287
ACH-000633,0.046643899888019855
ACH-000637,-0.1310460586448831
ACH-000638,-0.09058717790868527
ACH-000646,0.08886728477516788
ACH-000647,0.08969959455627438
ACH-000648,0.07447960216441937
ACH-000649,0.08354015527341578
ACH-000651,0.04277322878970212
ACH-000652,-0.07758198191794019
ACH-000653,-0.02027941965387177
ACH-000657,-0.034695248026682626
ACH-000658,0.07053758898140293
ACH-000661,0.07010162385312417
ACH-000662,0.11682328775702724
ACH-000663,0.11246575657002487
ACH-000665,-0.004329979731175881
ACH-000671,-0.017876604533129718
ACH-000672,-0.3527416587589002
ACH-000673,0.010111487514558851
ACH-000676,-0.13164645897468938
ACH-000677,-0.029465213620254886
ACH-000681,0.036761180561349006
ACH-000683,-0.16592342810718105
ACH-000684,-0.06301929396435509
ACH-000688,0.012583546511689454
ACH-000693,-0.1681449287411619
ACH-000694,-2.4824035460273106e-05
ACH-000695,0.048591408533741984
ACH-000696,-0.0952742587574373
ACH-000697,-0.08751199436373024
ACH-000699,-0.0005727087105342343
ACH-000701,-0.19743974792322286
ACH-000706,-0.004049694889768382
ACH-000711,-0.03333064954783939
ACH-000713,-0.10409117582432732
ACH-000714,0.060107791614776473
ACH-000718,-0.02963715312524395
ACH-000720,0.07916605175973263
ACH-000721,-0.0997753382153376
ACH-000724,0.08629566321053098
ACH-000725,0.04021164609113723
ACH-000732,0.021477413506712048
ACH-000734,-0.03766762116693784
ACH-000735,-0.10862945530181156
ACH-000736,-0.12003534771558008
ACH-000738,-0.01887598469824864
ACH-000746,0.0356141845906307
ACH-000747,-0.10651585804750778
ACH-000748,0.179780551202135
ACH-000753,-0.04300790423194905
ACH-000756,-0.2616667539382125
ACH-000757,-0.04479218356604181
ACH-000758,-0.09268700972788628
ACH-000760,-0.0769780084853576
ACH-000762,-0.05443455973181505
ACH-000763,-0.11624226920318427
ACH-000764,-0.13202537354791552
ACH-000765,-0.050168647425164484
ACH-000766,-0.035008613960713524
ACH-000767,0.05662815564959817
ACH-000768,0.017062800040788847
ACH-000769,0.11825508707195698
ACH-000770,-0.028132281297128525
ACH-000771,-0.029009703538897962
ACH-000773,-0.08655649468765547
ACH-000776,-0.08429393243598382
ACH-000777,-0.006699985456016334
ACH-000778,0.0741641775335466
ACH-000781,0.038142621174147406
ACH-000782,-0.07598952357963946
ACH-000783,0.02797391420971385
ACH-000784,-0.05817685675784572
ACH-000785,-0.1199346613300726
ACH-000787,-0.019093206624537902
ACH-000788,0.06573033039485897
ACH-000791,-0.04357544906355229
ACH-000792,-0.01721481827090545
ACH-000794,-0.05529317607932351
ACH-000796,0.05024657802284837
ACH-000798,-0.08456390137848388
ACH-000799,0.07930447737338779
ACH-000800,0.0828825846823252
ACH-000802,0.04054286441952948
ACH-000804,0.17261844440993665
ACH-000805,0.027344470037266918
ACH-000809,0.05877219114422784
ACH-000810,0.09603475108943056
ACH-000811,-0.05251446128996555
ACH-000817,-0.04236211507907341
ACH-000819,-0.0683611330137411
ACH-000820,0.11505377931469996
ACH-000821,-0.2082363821681347
ACH-000822,0.01876575671058245
ACH-000823,-0.026642463159896292
ACH-000824,0.08451158219116324
ACH-000827,-0.024577039009809152
ACH-000829,-0.023108185350597686
ACH-000831,-0.001337169413695521
ACH-000832,-0.07563521024361185
ACH-000833,-0.0685074723418091
ACH-000834,-0.059868330550859626
ACH-000835,-0.05801303377919673
ACH-000836,0.2182511247828752
ACH-000837,-0.05805512455635161
ACH-000838,-0.010071031107021915
ACH-000839,-0.054305694819712286
ACH-000840,0.022226086959736057
ACH-000841,0.01108560666464876
ACH-000843,0.054067758681838884
ACH-000846,-0.01806172838559832
ACH-000847,-0.1858682193606239
ACH-000848,0.014047842970442788
ACH-000849,0.046392249018115415
ACH-000851,-0.1335829683868853
ACH-000855,0.10372152519071466
ACH-000856,-0.13120180802795875
ACH-000858,0.053365009525321666
ACH-000859,0.14511202882461366
ACH-000861,0.004804914223328109
ACH-000862,0.13039775133791587
ACH-000865,-0.041895814409090106
ACH-000866,-0.029627371451688193
ACH-000867,-0.0035435236201184646
ACH-000869,0.035148551096050966
ACH-000872,-0.10956188653481956
ACH-000873,-0.07112031575527189
ACH-000876,-0.019273588494898682
ACH-000878,0.27145877657786904
ACH-000880,0.07285384510796268
ACH-000881,-0.03972473223138922
ACH-000882,0.012587951620910084
ACH-000884,-0.06917796658297885
ACH-000885,-0.0783996645175213
ACH-000887,-0.07086679871447657
ACH-000889,-0.01278135929288153
ACH-000896,-0.12704627434073135
ACH-000898,0.005181717640256989
ACH-000900,-0.01761541998987479
ACH-000901,-0.022162844934323116
ACH-000905,-0.02608798959999937
ACH-000906,-0.012220651675455123
ACH-000907,-0.155940151863043
ACH-000910,0.06085578699738323
ACH-000911,-0.07620019246751304
ACH-000912,-0.046269864080078084
ACH-000913,0.010708734332490387
ACH-000915,0.0016696316697083935
ACH-000916,-0.11001877514791736
ACH-000917,-0.13838956014237422
ACH-000920,0.055698116650818384
ACH-000921,-0.062342902839210075
ACH-000924,0.06713707034345412
ACH-000926,0.08377959105302415
ACH-000928,0.18090814723055532
ACH-000929,0.08188511516867364
ACH-000932,-0.10992935011200687
ACH-000935,-0.08856794566461271
ACH-000936,-0.02337440427480331
ACH-000937,-0.028671656093210124
ACH-000938,-0.016086744518698418
ACH-000939,0.11180846999662032
ACH-000941,-0.0014432857472983385
ACH-000943,-0.02146555327322727
ACH-000946,0.0029280840640099025
ACH-000947,-0.036503400200603914
ACH-000948,-0.008499630797542552
ACH-000950,0.0007339569890138185
ACH-000953,-0.1454816231605625
ACH-000954,0.07129020649890949
ACH-000957,-0.0031456994860310523
ACH-000958,-0.17484423774664962
ACH-000960,0.012681411932417879
ACH-000963,0.18253640797351467
ACH-000968,-0.08823138592235635
ACH-000969,-0.004930693362033514
ACH-000972,0.015642552121770292
ACH-000973,-0.052094816034420816
ACH-000974,-0.10709175336519756
ACH-000978,0.04821507444242181
ACH-000984,-0.13394828601016895
ACH-000986,-0.06237539735962885
ACH-000988,-0.08700042059579816
ACH-000993,0.045202903278471734
ACH-000994,0.03618360856589139
ACH-000996,-0.268600255487213
ACH-001001,-0.0258057782762309
ACH-001020,0.1081280329161182
ACH-001028,0.02942236606032887
ACH-001031,0.009466458149160016
ACH-001038,-0.046647765385700965
ACH-001048,-0.020920358961244542
ACH-001050,-0.13520303255393745
ACH-001053,-0.08782581585292462
ACH-001054,-0.01590662535624791
ACH-001061,0.00503552529027605
ACH-001067,-0.23630046846485456
ACH-001075,0.07232068083959667
ACH-001096,0.1115657285158214
ACH-001111,0.1154440031109545
ACH-001119,-0.03258846646022135
ACH-001128,0.6618835819376497
ACH-001134,-0.1939406122806928
ACH-001151,-0.02914466432828837
ACH-001163,-0.061919430283988476
ACH-001164,-0.11951900624719487
ACH-001183,0.15089362576988186
ACH-001192,0.03693984806197224
ACH-001193,-0.3351762846141924
ACH-001196,-0.04428188328306353
ACH-001197,-0.12749930222295386
ACH-001205,-0.195869760202694
ACH-001211,0.05627517020172748
ACH-001212,-0.0834265927847905
ACH-001228,0.006131738942880579
ACH-001232,0.02220424536671329
ACH-001239,-0.0303266671759109
ACH-001270,-0.045923755823825824
ACH-001274,-0.13683805364175705
ACH-001275,-0.07613764751267768
ACH-001277,-0.07755994931062593
ACH-001278,-0.08599879091819602
ACH-001280,0.18958006721547305
ACH-001283,-0.02609584874949895
ACH-001289,0.007635484947764635
ACH-001300,0.12165195259618923
ACH-001301,-0.2654845414735551
ACH-001302,-0.014289421786551997
ACH-001306,-0.1068820591791625
ACH-001318,0.047517056927452006
ACH-001322,-0.2283069147280387
ACH-001328,0.008355037229481298
ACH-001332,0.07374442753401708
ACH-001336,0.008621695180112214
ACH-001346,0.08604730320356292
ACH-001353,-0.0424405140457946
ACH-001354,-0.21743144524198596
ACH-001367,0.09225861586448893
ACH-001368,-0.011126676002072795
ACH-001374,0.3870809661866742
ACH-001377,0.02589209953442675
ACH-001380,0.0877096978881868
ACH-001391,0.004653734312234264
ACH-001408,-0.012354842767361582
ACH-001430,0.016832219806995966
ACH-001431,0.09699264532270614
ACH-001450,0.05381032869840655
ACH-001496,0.009908913009760276
ACH-001500,-0.08773075161877718
ACH-001523,-0.012604301789784484
ACH-001532,-0.14345891550941098
ACH-001550,0.1566137605665041
ACH-001552,-0.32388284664114153
ACH-001554,0.026687370341768345
ACH-001654,-0.028519776560620755
ACH-001735,0.019577966642801675
ACH-001736,0.019272565678659925
ACH-001737,-0.20757615242191274
ACH-001740,-0.023706124631055515
ACH-001745,-0.004509639716444967
ACH-001765,-0.050793354031342816
