,JSRP1 (126306)
ACH-000251,-0.2481820562175219
ACH-000252,-0.06222301760303588
ACH-000253,-0.06652235603096371
ACH-000255,-0.1800490380343552
ACH-000256,-0.19006893437232775
ACH-000257,-0.16007161264788025
ACH-000258,-0.15698674109453312
ACH-000259,-0.11625596049969335
ACH-000260,-0.13944175352964802
ACH-000261,-0.2389411647489235
ACH-000262,-0.4748956020465736
ACH-000263,-0.2025000691163538
ACH-000264,-0.2215084820635848
ACH-000265,-0.11217026950982446
ACH-000266,-0.16853963903963246
ACH-000272,-0.12316042180595248
ACH-000274,-0.21726473034080387
ACH-000277,-0.16700605983560424
ACH-000278,-0.0429232865299948
ACH-000279,-0.1741639128521074
ACH-000280,-0.04887740185934568
ACH-000281,-0.055819229354288576
ACH-000288,-0.0937112071413985
ACH-000291,-0.2427109477919093
ACH-000293,-0.08675704852900593
ACH-000294,-0.11753616837799735
ACH-000295,-0.35567286792614106
ACH-000296,-0.2369023150249094
ACH-000302,-0.2345914178440432
ACH-000304,0.1473129485622802
ACH-000307,-0.19695143244109656
ACH-000308,-0.08844967556983817
ACH-000310,-0.06606110540573927
ACH-000311,-0.2093427276858864
ACH-000312,-0.12176518226033416
ACH-000315,-0.4820362218715107
ACH-000316,-0.10455276098392348
ACH-000317,-0.01554041839669546
ACH-000318,-0.1957435322371176
ACH-000319,-0.34316362836715364
ACH-000320,-0.2765815356940139
ACH-000322,-0.1892636285127639
ACH-000323,-0.1345430250991798
ACH-000324,-0.17577708894102756
ACH-000329,-0.07859469756446201
ACH-000330,-0.1570579740753479
ACH-000331,-0.2458021935558517
ACH-000332,-0.2086760976503444
ACH-000334,-0.35353885108382715
ACH-000335,-0.24017562778729434
ACH-000336,-0.10706806336717917
ACH-000337,-0.22075966531512164
ACH-000338,0.34381539969738945
ACH-000339,-0.21386908350871275
ACH-000341,-0.19971399754359814
ACH-000348,-0.14934807230584418
ACH-000350,-0.1097340841481692
ACH-000352,-0.18745365834413946
ACH-000356,-0.019817437666152786
ACH-000361,-0.18929370845949892
ACH-000362,-0.16124840951503072
ACH-000363,-0.22480272060423576
ACH-000364,-0.07027649335256482
ACH-000365,-0.16334422945784854
ACH-000366,-0.2625646816590549
ACH-000368,-0.19944718164138228
ACH-000374,0.015538492422686153
ACH-000375,-0.13367837277247166
ACH-000376,-0.07889354613375432
ACH-000381,-0.05314424906962726
ACH-000383,-0.2564375276344352
ACH-000387,-0.08030561679938665
ACH-000389,-0.13884311083229328
ACH-000390,-0.10302258966889703
ACH-000393,-0.2915433329745901
ACH-000395,-0.09236643469035384
ACH-000396,0.06847246919509849
ACH-000397,-0.11870001696595232
ACH-000401,-0.05235985941153831
ACH-000402,-0.13550273749981495
ACH-000403,-0.07687675533535038
ACH-000404,-0.35951523043925965
ACH-000406,-0.08126923889030149
ACH-000407,-0.19705966915345055
ACH-000408,-0.009202550080043243
ACH-000410,-0.2048904492116561
ACH-000411,-0.17847158112765432
ACH-000414,-0.1034504393976224
ACH-000415,-0.060475185116389565
ACH-000416,-0.18869864191025032
ACH-000420,-0.0790332995010483
ACH-000421,-0.22161724142885664
ACH-000424,-0.4942363124071051
ACH-000425,-0.11945013811860312
ACH-000426,0.04542281070123752
ACH-000427,-0.05201246592732232
ACH-000433,-0.2393156692796687
ACH-000435,-0.3591049059473819
ACH-000436,-0.1469713926955165
ACH-000444,-0.23689722169481295
ACH-000445,-0.3550904052885642
ACH-000448,-0.20443411219301735
ACH-000450,-0.2851132943494996
ACH-000452,-0.1801555950653119
ACH-000454,-0.3960383168805366
ACH-000458,-0.10457372380902878
ACH-000459,-0.07609999772282768
ACH-000460,-0.04853904343449138
ACH-000461,-0.2406157443049768
ACH-000463,-0.1991410604712107
ACH-000464,-0.08893184407981679
ACH-000466,-0.29189686408429993
ACH-000467,-0.2846435766406393
ACH-000468,-0.16381979510810002
ACH-000469,-0.2062875410925443
ACH-000470,-0.14808011366914126
ACH-000471,-0.06633038939530786
ACH-000472,-0.18871923281420105
ACH-000473,-0.2337674720049852
ACH-000475,-0.14750575562749388
ACH-000476,-0.07054280961972477
ACH-000477,-0.1210921665075845
ACH-000479,-0.3605979696337168
ACH-000480,-0.056603655936581884
ACH-000481,-0.24407078556222184
ACH-000483,-0.3561010236387613
ACH-000484,-0.16302360516812656
ACH-000485,-0.14763268867478105
ACH-000486,-0.2750397251721388
ACH-000487,-0.2494981036922493
ACH-000488,-0.11931698900279593
ACH-000490,-0.14154351112649402
ACH-000491,-0.10409920790388567
ACH-000495,-0.1810234941176332
ACH-000496,-0.14517474825266044
ACH-000499,-0.3675928087997317
ACH-000500,-0.2472006809732188
ACH-000502,-0.08436829932044831
ACH-000503,-0.1282293054706304
ACH-000505,-0.15105431487121956
ACH-000507,-0.06707488208093114
ACH-000510,-0.15250421091709815
ACH-000511,0.004047009573433344
ACH-000512,-0.26033644832146474
ACH-000516,-0.16566775897189687
ACH-000517,-0.21036220441648512
ACH-000518,-0.15492621079460253
ACH-000520,-0.4153286789178389
ACH-000521,-0.2315038841632994
ACH-000522,-0.2240851572121965
ACH-000524,-0.20268948963377412
ACH-000527,-0.29486946967774397
ACH-000528,-0.2081546953564948
ACH-000537,-0.17826440442044408
ACH-000541,-0.2973891496638769
ACH-000542,-0.17371482358397844
ACH-000544,0.09328740980002403
ACH-000545,-0.2578242825398256
ACH-000547,-0.2752035258630983
ACH-000548,-0.24427129468845604
ACH-000549,-0.34767069640672105
ACH-000550,-0.13347949973486953
ACH-000552,-0.15004456125599286
ACH-000556,-0.23068608605113405
ACH-000557,-0.12150143024900376
ACH-000569,-0.4817163374078934
ACH-000570,-0.11831192527457685
ACH-000571,-0.12689069243008594
ACH-000573,-0.1638339458682001
ACH-000576,-0.18940964696652807
ACH-000579,-0.15746786421714398
ACH-000580,-0.16054062431086566
ACH-000584,-0.21423088555729228
ACH-000585,-0.2704623249021722
ACH-000588,-0.11249798476941307
ACH-000589,-0.0068728672823927354
ACH-000591,-0.3348824609741825
ACH-000593,-0.26957702080614826
ACH-000600,-0.1171730819230916
ACH-000601,-0.20578955944184885
ACH-000605,-0.12418853745827595
ACH-000606,-0.2638055316303612
ACH-000608,-0.16805289141646845
ACH-000614,-0.3300724992494727
ACH-000616,-0.18486625332798615
ACH-000618,-0.3052925454013232
ACH-000619,-0.005857053638619962
ACH-000620,-0.1230378020272999
ACH-000621,-0.08937779780328843
ACH-000622,-0.18279343920807964
ACH-000623,-0.05931636172487741
ACH-000624,-0.22052951077173286
ACH-000627,-0.16339974068190494
ACH-000630,-0.17509423890720285
ACH-000631,-0.09660719007097918
ACH-000632,-0.0694102008164818
ACH-000633,-0.32068688814641577
ACH-000637,-0.1497692688487938
ACH-000638,-0.12827938143425405
ACH-000646,-0.4073206364716365
ACH-000647,-0.03375437029289863
ACH-000648,-0.19826414371816625
ACH-000649,-0.16700204243336558
ACH-000651,-0.3113250696630656
ACH-000652,-0.1307648077428319
ACH-000653,-0.052984977149119504
ACH-000657,-0.15738425467639952
ACH-000658,-0.08070971776346889
ACH-000661,-0.17812348268966482
ACH-000662,-0.23990900331082635
ACH-000663,-0.2221658238748252
ACH-000665,-0.252127362895713
ACH-000671,-0.03291228939162391
ACH-000672,-0.5097002038907533
ACH-000673,-0.08955727594836528
ACH-000676,-0.19845240157615265
ACH-000677,0.003757938820882638
ACH-000681,-0.16118448959670606
ACH-000683,-0.2304607838480217
ACH-000684,-0.0525865272149442
ACH-000688,-0.2554275323107348
ACH-000693,-0.2515640645070627
ACH-000694,-0.030569836977502374
ACH-000695,-0.08884769395185295
ACH-000696,-0.26472269235469525
ACH-000697,-0.21578698997433748
ACH-000699,-0.22197922301962605
ACH-000701,-0.17705899446096315
ACH-000706,-0.1824953131798591
ACH-000711,-0.22055594251011865
ACH-000713,-0.09875990634976273
ACH-000714,-0.18334893758696855
ACH-000718,-0.12771139549967267
ACH-000720,-0.09081203329180357
ACH-000721,-0.055314608792901086
ACH-000724,-0.1126204285758877
ACH-000725,-0.2196610953206128
ACH-000732,-0.3410066527102032
ACH-000734,-0.20640588534998025
ACH-000735,-0.2621290647270629
ACH-000736,-0.2965937022242465
ACH-000738,-0.1319423950596055
ACH-000746,-0.06560748650754729
ACH-000747,-0.15140619946278353
ACH-000748,-0.2920348745050793
ACH-000753,-0.18835324619012805
ACH-000756,-0.22258580311284426
ACH-000757,-0.17671490593964975
ACH-000758,-0.11426353441929735
ACH-000760,-0.2197785592026952
ACH-000762,-0.17458442954997386
ACH-000763,-0.1652112281380956
ACH-000764,-0.16885483560672007
ACH-000765,-0.19872984051313627
ACH-000766,-0.13458890703515164
ACH-000767,-0.3388680602459044
ACH-000768,-0.12582965650442168
ACH-000769,-0.21424144075387888
ACH-000770,-0.17967197851326236
ACH-000771,-0.027537512330598236
ACH-000773,-0.11676555836395995
ACH-000776,-0.1935981814032129
ACH-000777,-0.3245700311050733
ACH-000778,-0.2441165672331371
ACH-000781,-0.1719849648998719
ACH-000782,0.000767193137185107
ACH-000783,-0.2740735168067366
ACH-000784,0.004159920183300147
ACH-000785,-0.2478885386717023
ACH-000787,-0.1926871066901273
ACH-000788,-0.046336392409912455
ACH-000791,-0.18269852387767727
ACH-000792,-0.28419056902069906
ACH-000794,-0.2832241738613792
ACH-000796,-0.13535988443052235
ACH-000798,-0.2755349520792635
ACH-000799,-0.1665962050870821
ACH-000800,-0.23744297780867785
ACH-000802,-0.20681725963798367
ACH-000804,-0.07407161454582302
ACH-000805,-0.17141049506422054
ACH-000809,-0.1298397644592467
ACH-000810,-0.11723088799587125
ACH-000811,-0.2426078399303557
ACH-000817,-0.31734518706420506
ACH-000819,-0.2364945470392729
ACH-000820,-0.30508667111731685
ACH-000821,-0.22912458195855276
ACH-000822,-0.10614114546446077
ACH-000823,-0.22592423556487065
ACH-000824,-0.14725924134313986
ACH-000827,-0.1298776149235178
ACH-000829,-0.1880322902610954
ACH-000831,-0.15823515506838925
ACH-000832,-0.13438764508468407
ACH-000833,-0.08576073469458323
ACH-000834,-0.0382266742552302
ACH-000835,-0.198886811227295
ACH-000836,-0.13712993424037867
ACH-000837,-0.13958023172303458
ACH-000838,-0.051384485456504134
ACH-000839,-0.3152281578024467
ACH-000840,-0.3698502237539169
ACH-000841,-0.0953708560926766
ACH-000843,-0.1285129658189844
ACH-000846,-0.18810417783690106
ACH-000847,-0.085022773730821
ACH-000848,-0.2358573713079454
ACH-000849,-0.1770379466630365
ACH-000851,-0.02746184412515713
ACH-000855,-0.012337864275879629
ACH-000856,-0.3253365058441149
ACH-000858,-0.1777435741625801
ACH-000859,-0.1459504507834033
ACH-000861,-0.2153744286397036
ACH-000862,-0.27513608514463805
ACH-000865,-0.2744359859200051
ACH-000866,-0.05486343000993993
ACH-000867,-0.125030102758666
ACH-000869,-0.024783412746771413
ACH-000872,-0.3512837398220696
ACH-000873,-0.19206954845842425
ACH-000876,-0.13071310479627996
ACH-000878,-0.11318802122048807
ACH-000880,-0.1555956090170642
ACH-000881,-0.10997959937366476
ACH-000882,-0.22959619490451125
ACH-000884,-0.12695626575192262
ACH-000885,-0.1774172094259286
ACH-000887,-0.2095391365061871
ACH-000889,-0.028044046277432087
ACH-000896,-0.25252401955443804
ACH-000898,-0.16300098786702988
ACH-000900,-0.26549450873945
ACH-000901,-0.13031843984397098
ACH-000905,-0.17378822812653227
ACH-000906,-0.16512090526012774
ACH-000907,-0.2501321559143979
ACH-000910,-0.16306966413603222
ACH-000911,-0.14445898574273172
ACH-000912,-0.2370698778106001
ACH-000913,-0.13397442742948035
ACH-000915,-0.11086029619568784
ACH-000916,-0.2409498236915545
ACH-000917,-0.1290026859313608
ACH-000920,-0.17101390812369274
ACH-000921,-0.21973104788337453
ACH-000924,-0.13921976747202194
ACH-000926,-0.1025265056832069
ACH-000928,-0.18773842093180984
ACH-000929,-0.15391757792507565
ACH-000932,-0.1627723208675324
ACH-000935,-0.1537326206498121
ACH-000936,-0.0655420926051931
ACH-000937,-0.06688015671334972
ACH-000938,-0.09151863342941356
ACH-000939,-0.2710317068711736
ACH-000941,-0.17692874857128624
ACH-000943,-0.17968499809756014
ACH-000946,-0.12621029430115194
ACH-000947,-0.23978667459475045
ACH-000948,-0.13470764471450755
ACH-000950,-0.0005280204276650478
ACH-000953,-0.16693152035337958
ACH-000954,-0.2858419659133574
ACH-000957,-0.01485892607881979
ACH-000958,-0.05281600499964673
ACH-000960,-0.08203807210324877
ACH-000963,-0.10788265719255637
ACH-000968,-0.13312652902606542
ACH-000969,-0.08402150413359186
ACH-000972,-0.09356972048812627
ACH-000973,-0.17078555600363204
ACH-000974,-0.192601615518608
ACH-000978,-0.08791303991425241
ACH-000984,-0.23396414010296016
ACH-000986,-0.13480421605143122
ACH-000988,0.0006950753352230738
ACH-000993,-0.2224152980918537
ACH-000994,-0.19840789484243485
ACH-000996,-0.331022919197811
ACH-001001,-0.0659282027386051
ACH-001020,-0.13624470390060167
ACH-001028,-0.17687059259680274
ACH-001031,-0.22690222792578585
ACH-001038,-0.15974263433271338
ACH-001048,-0.06699982349932103
ACH-001050,-0.21503610114966634
ACH-001053,-0.33923655593999696
ACH-001054,-0.21013719925452512
ACH-001061,-0.24928754026006605
ACH-001067,-0.29245274233201835
ACH-001075,-0.1393189712385243
ACH-001096,-0.0010721327447600587
ACH-001111,-0.2360512527667417
ACH-001119,-0.08011029691051089
ACH-001128,-0.1888802376756989
ACH-001134,-0.14225745135596024
ACH-001151,-0.11089057296081382
ACH-001163,-0.1405190124198119
ACH-001164,-0.3047425448209469
ACH-001183,-0.1977875586287169
ACH-001192,0.010677186723509124
ACH-001193,-0.22191766528465245
ACH-001196,-0.00012180359693112286
ACH-001197,-0.09606278570199824
ACH-001205,-0.1961730602039714
ACH-001211,-0.20178515929454569
ACH-001212,-0.06663181082962677
ACH-001228,-0.04872055678832247
ACH-001232,-0.1730057240121894
ACH-001239,-0.20435192811821976
ACH-001270,0.0033599941380981217
ACH-001274,-0.17374132610110618
ACH-001275,-0.13799957473584648
ACH-001277,-0.2516268548600427
ACH-001278,-0.09967413329592352
ACH-001280,-0.10216990477050827
ACH-001283,-0.21074802523421327
ACH-001289,-0.21859559106906812
ACH-001300,-0.2350281687723115
ACH-001301,-0.332235591636898
ACH-001302,-0.3480261506161185
ACH-001306,-0.2501955936566672
ACH-001318,-0.17792621090929614
ACH-001322,-0.19797900083964687
ACH-001328,-0.2735010695970599
ACH-001332,0.12029408424364328
ACH-001336,-0.10407580073813266
ACH-001346,-0.2336990072251131
ACH-001353,-0.1791349047338512
ACH-001354,0.21821328792906208
ACH-001367,-0.09737732141032493
ACH-001368,-0.055154489811127416
ACH-001374,-0.3687272717025369
ACH-001377,-0.35960540584342143
ACH-001380,-0.2334254410883651
ACH-001391,-0.4085479075680472
ACH-001408,-0.3349266189574084
ACH-001430,-0.3942595466075549
ACH-001431,-0.1867924367132554
ACH-001450,-0.028776868635517906
ACH-001496,-0.24595488913765245
ACH-001500,-0.17253811157597354
ACH-001523,-0.16608391936168365
ACH-001532,-0.1727494030035452
ACH-001550,-0.10229500495717353
ACH-001552,-0.15802630325781228
ACH-001554,-0.18671113299741754
ACH-001654,-0.18976502607782933
ACH-001735,-0.1551308251290752
ACH-001736,-0.16581818175397442
ACH-001737,0.4512298090908972
ACH-001740,-0.4241036176656087
ACH-001745,-0.2035805596433567
ACH-001765,-0.17452198164196725
