,ESRRG (2104)
ACH-000323,-0.2352415273278325
ACH-000324,-0.10551140965738903
ACH-000329,-0.16375854870202045
ACH-000330,0.0388898035620153
ACH-000331,-0.15617812024131894
ACH-000332,-0.0046052553031875505
ACH-000334,0.011469505608363462
ACH-000335,-0.361500125019669
ACH-000336,0.22311439023323892
ACH-000337,0.04948151329966975
ACH-000338,-0.2826187019570292
ACH-000339,-0.13678612259261852
ACH-000341,-0.10387873723986134
ACH-000348,-0.08214971225293237
ACH-000350,-0.0463691228041498
ACH-000352,-0.08599767167652779
ACH-000356,0.14212557485896335
ACH-000361,0.07445128745899184
ACH-000362,-0.14197012351658833
ACH-000363,-0.19300715379154215
ACH-000364,-0.08277647814958282
ACH-000365,-0.09371877957472012
ACH-000366,-0.05794473144623821
ACH-000368,-0.09648800994436647
ACH-000374,-0.17682131870995665
ACH-000375,0.2604675133551844
ACH-000376,-0.016940126274968048
ACH-000381,-0.0006898332358544856
ACH-000383,-0.08096368434900945
ACH-000387,-0.0899838466781801
ACH-000389,-0.2545437541833791
ACH-000390,-0.04229270798189974
ACH-000393,-0.04937535400083325
ACH-000395,-0.1023322977531868
ACH-000396,-0.008148423255698955
ACH-000397,-0.06222338510520176
ACH-000401,-0.15242380637797612
ACH-000402,-0.14492776457849854
ACH-000403,-0.0338415053093038
ACH-000404,-0.1202720385203854
ACH-000406,-0.08152649471360315
ACH-000407,-0.026702884280493538
ACH-000408,0.10327848955513448
ACH-000410,-0.11755365404676225
ACH-000411,-0.13475470489981256
ACH-000414,0.024060247669914957
ACH-000415,-0.043598177686087335
ACH-000416,-0.0478425650108046
ACH-000420,-0.09412983989564416
ACH-000421,-0.14945240885894528
ACH-000424,0.052378254566863416
ACH-000425,-0.09733434374689487
ACH-000426,-0.16697910164186852
ACH-000427,-0.06384016931770249
ACH-000433,0.07911297855348051
ACH-000435,-0.029513245451808362
ACH-000436,-0.12577033659171902
ACH-000444,0.08788740239372621
ACH-000445,0.04901721890314858
ACH-000448,-0.13738527079909854
ACH-000450,-0.0439650595546732
ACH-000452,-0.06778432253861018
ACH-000454,-0.06020197694105781
ACH-000458,-0.08383464921448103
ACH-000459,-0.06914720404742575
ACH-000460,-0.2769662423169299
ACH-000461,-0.05259115657863088
ACH-000463,-0.0922254212516792
ACH-000464,0.1933004747907295
ACH-000466,-0.05667253593896196
ACH-000467,0.05180088834857545
ACH-000468,-0.043600840509399316
ACH-000469,0.037449116479525785
ACH-000470,-0.055017573231974766
ACH-000471,-0.08701976844898282
ACH-000472,-0.14265813216050846
ACH-000473,-0.19283505457032796
ACH-000475,-0.059464439744173474
ACH-000476,-0.042585756884455366
ACH-000477,0.031524954165465066
ACH-000479,-0.21955053157279386
ACH-000480,-0.19950100465506945
ACH-000481,0.00158901892452441
ACH-000483,0.23712187581517416
ACH-000484,0.04663502519634498
ACH-000485,-0.1017140315382772
ACH-000486,0.07382274827803928
ACH-000487,-0.09639285476989354
ACH-000488,-0.05119832487280642
ACH-000490,-0.10402801990423743
ACH-000491,0.05908172309065896
ACH-000495,-0.06732328569515718
ACH-000496,-0.052216592439170526
ACH-000499,-0.04413824612381869
ACH-000500,-0.1747588158154346
ACH-000502,-0.02020893197110737
ACH-000503,-0.09181563598752424
ACH-000505,-0.05785819907542038
ACH-000507,-0.16948666188855555
ACH-000510,-0.06915806956087232
ACH-000511,-0.043354640569363466
ACH-000512,-0.23329461769815496
ACH-000516,0.009999186578739949
ACH-000517,-0.1666206043835038
ACH-000518,0.026832553947779773
ACH-000520,-0.04082850301557963
ACH-000521,-0.1340164332357986
ACH-000522,-0.1951484670523248
ACH-000524,-0.15881665567545866
ACH-000527,-0.14441924594079245
ACH-000528,-0.04840713112075362
ACH-000537,-0.060303324612207075
ACH-000541,-0.1126778048677499
ACH-000542,-0.11261870937022525
ACH-000544,-0.0417638839119372
ACH-000545,0.007707439378195551
ACH-000547,-0.035740809068273656
ACH-000548,-0.1372692363919761
ACH-000549,-0.046259339682973424
ACH-000550,-0.13031270318707047
ACH-000552,-0.2806424916579421
ACH-000556,0.032046634696498086
ACH-000557,-0.07133730663517486
ACH-000569,-0.023484854722550703
ACH-000570,-0.1384023130756555
ACH-000571,-0.14702425577411407
ACH-000573,0.0016282871585204216
ACH-000576,-0.08878905859037263
ACH-000579,-0.25231946176917786
ACH-000580,0.0706204298785603
ACH-000584,-0.08755802916545159
ACH-000585,-0.1337300760023129
ACH-000588,-0.08377955923806857
ACH-000589,0.03278955590022213
ACH-000591,0.19330107316443929
ACH-000593,-0.08658120099577232
ACH-000600,-0.06910648533724133
ACH-000601,-0.05529665514953308
ACH-000605,-0.15471611161560156
ACH-000606,-0.19305063641001055
ACH-000608,-0.061776539162196824
ACH-000614,-0.17841528665136694
ACH-000616,-0.11996348247532305
ACH-000618,-0.05068745021507662
ACH-000619,-0.06057105288394048
ACH-000620,-0.14212772607730353
ACH-000621,-0.07880358190621557
ACH-000622,0.0004946694799052885
ACH-000623,-0.1529938532205746
ACH-000624,-0.16591466828880988
ACH-000627,-0.28951629984955096
ACH-000630,-0.15287574519389951
ACH-000631,-0.2895487724159426
ACH-000632,-0.01307801661304523
ACH-000633,-0.15150635802096327
ACH-000637,-0.1581298051643798
ACH-000638,0.032249846275276745
ACH-000646,0.05760536762784229
ACH-000647,-0.06511165972059244
ACH-000648,-0.13268635573384804
ACH-000649,-0.09175566097152443
ACH-000651,-0.058157538463535184
ACH-000652,-0.08004292115980094
ACH-000653,0.030196518186186606
ACH-000657,-0.12746652709014838
ACH-000658,-0.18445788104877706
ACH-000661,0.06023657300660041
ACH-000662,-0.1947031736584438
ACH-000663,-0.09453855680541944
ACH-000665,-0.1971342614061726
ACH-000671,-0.08829675200197258
ACH-000672,-0.028853598200412382
ACH-000673,-0.11724407873346868
ACH-000676,-0.04845573070025877
ACH-000677,-0.047929592062887
ACH-000681,-0.058649778681835074
ACH-000683,-0.06394942820055143
ACH-000684,-0.03790309495518144
ACH-000688,-0.07476915880853073
ACH-000693,0.0035318264928020657
ACH-000694,-0.1690577037224412
ACH-000695,0.05426240206036415
ACH-000696,-0.115747812607992
ACH-000697,-0.29538623165672656
ACH-000699,-0.12559540971043615
ACH-000701,-0.1059924281305262
ACH-000706,-0.12856473159007445
ACH-000711,-0.09045230716453724
ACH-000713,-0.040468812781461035
ACH-000714,-0.1881678245307888
ACH-000718,-0.05641337221005769
ACH-000720,-0.061148976333985035
ACH-000721,0.011842963885817036
ACH-000724,-0.07992313043432972
ACH-000725,-0.2098594094139432
ACH-000732,0.07084491351902847
ACH-000734,-0.03848903416376116
ACH-000735,-0.16114216416190047
ACH-000736,-0.09009059723015342
ACH-000738,0.05140059553944274
ACH-000746,-0.0005863353267314084
ACH-000747,-0.0933397626720886
ACH-000748,-0.057650285937104535
ACH-000753,-0.07088215232136345
ACH-000756,-0.0742995136560083
ACH-000757,0.004990513041379151
ACH-000758,-0.0973041701516168
ACH-000760,-0.19952318256839066
ACH-000762,0.050591610591535205
ACH-000763,-0.02126938043515423
ACH-000764,-0.23009079789366474
ACH-000765,-0.19306696195401307
ACH-000766,0.0015325584223709408
ACH-000767,-0.0158190430685425
ACH-000768,-0.19027315385982252
ACH-000769,-0.2796773272862671
ACH-000770,-0.0951560665397215
ACH-000771,-0.16875559352982947
ACH-000773,-0.022859575670412125
ACH-000776,-0.1007887604561486
ACH-000777,-0.08968199254572493
ACH-000778,-0.008536806615743558
ACH-000781,-0.013977455870424559
ACH-000782,-0.07024074148827676
ACH-000783,-0.055213603406236336
ACH-000784,0.03442157133655284
ACH-000785,0.008671059425514176
ACH-000787,0.03695433549119497
ACH-000788,-0.04740614117811967
ACH-000791,-0.12273289421550385
ACH-000792,-0.1435152150525045
ACH-000794,0.018525268651682587
ACH-000796,-0.12100616384718706
ACH-000798,-0.361043437433984
ACH-000799,-0.08650989355119823
ACH-000800,0.05027370836704765
ACH-000802,0.0740052787622666
ACH-000804,-0.3788407023442403
ACH-000805,-0.15626276786744753
ACH-000809,0.013260568983060354
ACH-000810,-0.20703780243554068
ACH-000811,-0.1348802782435571
ACH-000817,-0.0111221280676771
ACH-000819,-0.13411499333771024
ACH-000820,0.1632658318949482
ACH-000821,-0.0018645986791230363
ACH-000822,-0.1814836633274436
ACH-000823,-0.11355936836346528
ACH-000824,-0.0627804411076524
ACH-000827,-0.1524755414447818
ACH-000829,-0.2076418624284782
ACH-000831,0.031743266677163734
ACH-000832,-0.16695831465617506
ACH-000833,-0.03080696638159315
ACH-000834,-0.1647418945824788
ACH-000835,0.019138138303560388
ACH-000836,-0.008880572921760274
ACH-000837,-0.005599662907362085
ACH-000838,-0.09906763092248007
ACH-000839,-0.08558402897577684
ACH-000840,0.0006391729357075809
ACH-000841,0.05590409927839969
ACH-000843,-0.1387685084903144
ACH-000846,-0.07317334495881933
ACH-000847,-0.17823334414701494
ACH-000848,-0.08125362548074093
ACH-000849,-0.2750447787847037
ACH-000851,-0.1460759737029901
ACH-000855,-0.284734005521961
ACH-000856,-0.2278107203153036
ACH-000858,-0.06381667422700205
ACH-000859,0.04401717234151888
ACH-000861,-0.2000397531084656
ACH-000862,-0.017193854695702688
ACH-000865,-0.04593588151302785
ACH-000866,-0.16418616303809402
ACH-000867,-0.1406741502586382
ACH-000869,0.07120217178480022
ACH-000872,-0.14120039232908718
ACH-000873,0.05110064690842223
ACH-000876,0.019495424159219774
ACH-000878,-0.13794032547001275
ACH-000880,-0.2431070115929884
ACH-000881,-0.057032039745160884
ACH-000882,-0.12261127155941727
ACH-000884,-0.15486853477062704
ACH-000885,-0.1441299071146749
ACH-000887,-0.12160224665313504
ACH-000889,-0.09614784265586172
ACH-000896,0.00471109664983622
ACH-000898,-0.0230003509646874
ACH-000900,-0.10339727647357527
ACH-000901,-0.047319322402691176
ACH-000905,0.03755599478595052
ACH-000906,-0.17313398502699304
ACH-000907,-0.22919294439736795
ACH-000910,-0.08236801347223054
ACH-000911,-0.07252105747357848
ACH-000912,-0.009200571410104427
ACH-000913,0.0254278977935665
ACH-000915,0.04557447897213799
ACH-000916,-0.24368597201987555
ACH-000917,-0.2157404441052785
ACH-000920,0.030256637928067195
ACH-000921,-0.11461781878241085
ACH-000924,0.03963813916011751
ACH-000926,-0.1610145160345622
ACH-000928,-0.17540188418731886
ACH-000929,0.15176562895121276
ACH-000932,0.025419366518442604
ACH-000935,-0.03184988757243011
ACH-000936,-0.13689067652964704
ACH-000937,-0.0239543311913468
ACH-000938,-0.12833943869185124
ACH-000939,0.05539142916079009
ACH-000941,-0.1830768793211002
ACH-000943,-0.008495013360909047
ACH-000946,-0.07054184684527813
ACH-000947,0.05592695815257621
ACH-000948,-0.046144102572864935
ACH-000950,-0.10846213887861918
ACH-000953,-0.15020240153188513
ACH-000954,0.048444579603792635
ACH-000957,-0.13146773024158787
ACH-000958,-0.14286483220001306
ACH-000960,-0.16624067484669186
ACH-000963,-0.19652940027179774
ACH-000968,-0.11409985503312205
ACH-000969,-0.1915141827885643
ACH-000972,-0.3257063504282436
ACH-000973,-0.06477159986684729
ACH-000974,-0.04720680298222904
ACH-000978,0.1455385612805827
ACH-000984,-0.21529464321255976
ACH-000986,-0.035217267536987215
ACH-000988,-0.08067471290325275
ACH-000993,0.1010744140977562
ACH-000994,-0.05254517644596967
ACH-000996,-0.11404182276194323
ACH-001001,-0.10733831548759144
ACH-001020,-0.06285229002452515
ACH-001028,-0.08527435698186121
ACH-001031,-0.04722791902131489
ACH-001038,-0.028993837840115364
ACH-001048,-0.054679402024780124
ACH-001050,-0.03746235780694825
ACH-001053,0.009811416205064916
ACH-001054,-0.0525197988474119
ACH-001061,0.01028881344067892
ACH-001067,0.033153507516671545
ACH-001075,0.013702148738809657
ACH-001096,0.0024708457882094107
ACH-001111,0.002152204512895125
ACH-001119,-0.08720673686025288
ACH-001128,0.14290799397604192
ACH-001134,-0.05356904891998951
ACH-001151,-0.19001705880646808
ACH-001163,-0.1396031116022106
ACH-001164,0.02274762297817678
ACH-001183,-0.17729252731077091
ACH-001192,0.024417102046600872
ACH-001193,0.0023120437014872647
ACH-001196,0.02363251500543211
ACH-001197,-0.1491057167322079
ACH-001205,-0.3041801979567662
ACH-001211,0.02396444577794301
ACH-001212,-0.10927985961085954
ACH-001228,0.12348036613468033
ACH-001232,-0.09691134864793036
ACH-001239,-0.06301898038218136
ACH-001270,0.08194465744308056
ACH-001274,-0.06612885518142808
ACH-001275,0.028267610759594226
ACH-001277,-0.2482264406796441
ACH-001278,0.14316471446489235
ACH-001280,-0.13405240680214436
ACH-001283,0.10835957700007537
ACH-001289,-0.11685730124908268
ACH-001300,-0.16532621187278804
ACH-001301,-0.08646283124945436
ACH-001302,-0.2223200553573144
ACH-001306,-0.004219748274013981
ACH-001318,-0.06288920900947473
ACH-001322,-0.21877790486514245
ACH-001328,-0.0024146623075804643
ACH-001332,-0.0885706232020333
ACH-001336,-0.10641061523853802
ACH-001346,-0.15477003130686814
ACH-001353,-0.09278427004658626
ACH-001354,-0.3023654877425947
ACH-001367,-0.00034373534664513096
ACH-001368,-0.0584950333826103
ACH-001374,0.17735382521997836
ACH-001377,-0.06041797888134295
ACH-001380,-0.056369282635559265
ACH-001391,-0.11955556430967165
ACH-001408,-0.24158524794856395
ACH-001430,-0.20207887105301706
ACH-001431,0.002170331901383109
ACH-001450,0.012444922659005812
ACH-001496,-0.0718217056668177
ACH-001500,-0.08302878615102137
ACH-001523,-0.18926181271766854
ACH-001532,0.03236746825257919
ACH-001550,-0.1837441261583167
ACH-001552,-0.2750544294243979
ACH-001554,-0.03913792402191912
ACH-001654,-0.1952501299200649
ACH-001735,-0.048841617161831656
ACH-001736,-0.12576776864639494
ACH-001737,-0.036246369914138585
ACH-001740,-0.1440974854599915
ACH-001745,-0.09120874828594278
ACH-001765,-0.10053679346742864
