,JUND (3727)
ACH-000381,-0.14189457173200293
ACH-000383,-0.2393740085376313
ACH-000387,-0.01974833276031659
ACH-000389,-0.3733480379656195
ACH-000390,-0.19841421581760108
ACH-000393,-0.24789204565229694
ACH-000395,-0.12421045090829586
ACH-000396,-0.13629017899734144
ACH-000397,-0.16917375798314915
ACH-000401,-0.2958253962422376
ACH-000402,-0.04578175197245399
ACH-000403,-0.14773709688008402
ACH-000404,-0.18519856659512146
ACH-000406,-0.12576605262814847
ACH-000407,-0.17797026317611578
ACH-000408,-0.18503974081077826
ACH-000410,-0.20022031054024897
ACH-000411,-0.20273383572740594
ACH-000414,-0.12234662753320916
ACH-000415,-0.24984358472701454
ACH-000416,-0.14733821610782855
ACH-000420,0.2119953833434199
ACH-000421,-0.17382296708835515
ACH-000424,-0.038316897576530264
ACH-000425,-0.10976741410594423
ACH-000426,-0.1836587404509901
ACH-000427,-0.1597079981032206
ACH-000433,-0.3835319803245876
ACH-000435,-0.061387914317648964
ACH-000436,-0.4001549759076186
ACH-000444,-0.3061158772418892
ACH-000445,-0.08903600200892707
ACH-000448,-0.4174073731559229
ACH-000450,-0.1400523245853667
ACH-000452,-0.2171771152660273
ACH-000454,-0.2991103298568701
ACH-000458,-0.4473687709448549
ACH-000459,-0.20575473883596174
ACH-000460,-0.11745786679829387
ACH-000461,-0.17228311150758466
ACH-000463,-0.1878066505683053
ACH-000464,-0.11628189332619243
ACH-000466,0.004107813039367943
ACH-000467,-0.1992647622988956
ACH-000468,-0.2389555555704353
ACH-000469,-0.05776358515409929
ACH-000470,-0.2241698704051916
ACH-000471,-0.21339037015426449
ACH-000472,-0.2396113204409948
ACH-000473,-0.14980009798372235
ACH-000475,-0.2318016277701845
ACH-000476,-0.2198392617950931
ACH-000477,-0.17808723862824133
ACH-000479,0.2754596505673013
ACH-000480,-0.4186997410135078
ACH-000481,-0.16269315495825434
ACH-000483,-0.12386076074590545
ACH-000484,-0.16485092322256265
ACH-000485,-0.31991622321222
ACH-000486,-0.17989979423694086
ACH-000487,-0.10201438160980876
ACH-000488,-0.16098699717153805
ACH-000490,-0.18114824330360813
ACH-000491,-0.12380401194527567
ACH-000495,-0.16413637211772758
ACH-000496,-0.2605287985825496
ACH-000499,-0.11112846259454656
ACH-000500,-0.3260736082700069
ACH-000502,-0.31906998770842265
ACH-000503,-0.3697243682375926
ACH-000505,-0.24566618791577685
ACH-000507,-0.2074384859318831
ACH-000510,-0.2445099882272231
ACH-000511,0.0359732752429539
ACH-000512,-0.14088450798166838
ACH-000516,-0.10461363208920384
ACH-000517,-0.17579538694383784
ACH-000518,-0.1655898169385288
ACH-000520,-0.15716218174804306
ACH-000521,-0.09286988197833856
ACH-000522,-0.33154526020671593
ACH-000524,-0.12618770007656802
ACH-000527,-0.2228028477665636
ACH-000528,-0.12907205157650506
ACH-000537,-0.22209109375179148
ACH-000541,-0.210441840889834
ACH-000542,-0.24544000849172395
ACH-000544,-0.11290554253219125
ACH-000545,-0.35756746729360395
ACH-000547,-0.28234571160050376
ACH-000548,-0.10298049371026492
ACH-000549,0.0005514541070160095
ACH-000550,-0.05097003119024423
ACH-000552,-0.16510226994227442
ACH-000556,-0.18547284443149048
ACH-000557,-0.17890298989225326
ACH-000569,-0.3279670946817128
ACH-000570,-0.14029649130285354
ACH-000571,-0.1882834352000258
ACH-000573,-0.2640279140730677
ACH-000576,-0.3049683017590857
ACH-000579,0.027101891964588426
ACH-000580,-0.09828532828236278
ACH-000584,-0.23339872070981554
ACH-000585,-0.2191872244598148
ACH-000588,-0.12605104007345289
ACH-000589,-0.14138656947324513
ACH-000591,-0.17172112185786867
ACH-000593,-0.2420104661283257
ACH-000600,-0.17709196637530505
ACH-000601,-0.2891179178158567
ACH-000605,-0.3127864695331193
ACH-000606,-0.043454821684110766
ACH-000608,-0.13601584787741258
ACH-000614,-0.10154842157040203
ACH-000616,-0.2932518864009833
ACH-000618,-0.2716626269257076
ACH-000619,-0.2916438307729125
ACH-000620,-0.3795689581865148
ACH-000621,-0.15679507708543086
ACH-000622,-0.158939546200772
ACH-000623,0.020406794296704868
ACH-000624,-0.2186798420965495
ACH-000627,-0.10526112338184017
ACH-000630,-0.15334038271070138
ACH-000631,-0.14052333378272894
ACH-000632,-0.29600005524429823
ACH-000633,-0.34195558878372473
ACH-000637,-0.1857941302168718
ACH-000638,-0.08435841021916066
ACH-000646,-0.3944508885054611
ACH-000647,-0.2977084277482112
ACH-000648,-0.2644724228321891
ACH-000649,-0.24312870784130464
ACH-000651,-0.1272245837823607
ACH-000652,-0.11404009967254712
ACH-000653,-0.2617564694696111
ACH-000657,-0.21579033834699515
ACH-000658,-0.19007961675130355
ACH-000661,-0.2537113487233097
ACH-000662,-0.10085315876900758
ACH-000663,-0.4174606328304866
ACH-000665,-0.3578787377046873
ACH-000671,-0.06708130088893267
ACH-000672,-0.3699094701171451
ACH-000673,-0.1829177218934194
ACH-000676,-0.1665760757409527
ACH-000677,-0.2862765522843634
ACH-000681,-0.32384644265762785
ACH-000683,-0.3632824828501008
ACH-000684,0.011599955146954593
ACH-000688,-0.18197263778961686
ACH-000693,-0.2826884785605133
ACH-000694,-0.28761378798402265
ACH-000695,-0.03031500182149785
ACH-000696,-0.18435943645369476
ACH-000697,-0.3803528893944823
ACH-000699,-0.2382962927558204
ACH-000701,-0.16018443868218282
ACH-000706,-0.13071442691550736
ACH-000711,-0.19059941412585585
ACH-000713,-0.3377847029533548
ACH-000714,-0.0765624590665862
ACH-000718,0.01397895092463184
ACH-000720,-0.1954568655258798
ACH-000721,-0.3251604978428197
ACH-000724,0.15321171711872936
ACH-000725,-0.4282127638145928
ACH-000732,-0.2868213244215992
ACH-000734,-0.25077307118617026
ACH-000735,-0.14011311239847454
ACH-000736,-0.17526401727313315
ACH-000738,-0.2120358568042433
ACH-000746,-0.1682335578996125
ACH-000747,-0.32784882663668136
ACH-000748,-0.21053244176523964
ACH-000753,-0.14444960446044242
ACH-000756,-0.2101757547626795
ACH-000757,-0.04898465639228152
ACH-000758,-0.3982679996597631
ACH-000760,-0.2242597281066256
ACH-000762,-0.22370414551445475
ACH-000763,-0.21339120615846188
ACH-000764,0.21463248406085764
ACH-000765,-0.07813673888505167
ACH-000766,-0.3100946076365117
ACH-000767,-0.18090923720540145
ACH-000768,-0.3587069944969332
ACH-000769,-0.1484150180899695
ACH-000770,-0.08283650805485207
ACH-000771,-0.2005486248548376
ACH-000773,-0.1304542914846501
ACH-000776,-0.29863638337226456
ACH-000777,-0.09346769609673114
ACH-000778,-0.23164738930461395
ACH-000781,-0.12756256011992628
ACH-000782,-0.017804777909667894
ACH-000783,-0.28861530158125226
ACH-000784,-0.2399336541823084
ACH-000785,-0.20662991766931854
ACH-000787,-0.14302637070211513
ACH-000788,-0.17637168427952418
ACH-000791,-0.2834245042264094
ACH-000792,-0.18702345843814272
ACH-000794,-0.154795098307517
ACH-000796,-0.2021558251872167
ACH-000798,-0.25682613353187084
ACH-000799,-0.5876286234844125
ACH-000800,-0.2780248385345402
ACH-000802,-0.2264405885678313
ACH-000804,-0.015117298712041682
ACH-000805,-0.22024323230531195
ACH-000809,-0.12492830552628473
ACH-000810,-0.052604177035545485
ACH-000811,-0.2195651736543934
ACH-000817,-0.3057531861251571
ACH-000819,-0.21714685168417025
ACH-000820,-0.11815785485008448
ACH-000821,-0.08389725930716241
ACH-000822,-0.5083060583009796
ACH-000823,-0.425142875152914
ACH-000824,-0.12848603694219454
ACH-000827,-0.41676507427613707
ACH-000829,-0.14529616854986882
ACH-000831,-0.3167376902304461
ACH-000832,-0.04561270219484077
ACH-000833,-0.18508018089449546
ACH-000834,-0.1413091397253166
ACH-000835,-0.19820616107306727
ACH-000836,-0.19402071260793485
ACH-000837,-0.2240538383395353
ACH-000838,-0.20858046809308506
ACH-000839,-0.09538016269659268
ACH-000840,-0.22656484695440066
ACH-000841,-0.2884378613178172
ACH-000843,-0.3524695989993148
ACH-000846,-0.1601492211431519
ACH-000847,-0.2069212497430684
ACH-000848,-0.1520367724937413
ACH-000849,-0.1824575430081539
ACH-000851,-0.2238179466376388
ACH-000855,-0.1302208077700115
ACH-000856,-0.29274710884216226
ACH-000858,-0.18616019702747771
ACH-000859,-0.3879189104473893
ACH-000861,-0.4076975885724976
ACH-000862,-0.08481309969699648
ACH-000865,-0.22435768618491764
ACH-000866,-0.12463685353932467
ACH-000867,-0.19605572134554003
ACH-000869,-0.15919966221775167
ACH-000872,-0.17758785248886044
ACH-000873,-0.17392881250816522
ACH-000876,-0.12001394535242853
ACH-000878,-0.2869857664421347
ACH-000880,-0.12231998671395646
ACH-000881,-0.3164115701274364
ACH-000882,-0.3887344603604734
ACH-000884,-0.08440614921454218
ACH-000885,-0.19990251613157173
ACH-000887,-0.29363423673946826
ACH-000889,-0.05371859662360801
ACH-000896,-0.16906057651811487
ACH-000898,-0.21931907503717069
ACH-000900,-0.13563542014083482
ACH-000901,-0.09105913858611243
ACH-000905,-0.1432468699109764
ACH-000906,-0.2254545472135262
ACH-000907,-0.10344845726556663
ACH-000910,-0.101397848599918
ACH-000911,-0.1517612910410164
ACH-000912,-0.13969327603557474
ACH-000913,-0.09170910524944613
ACH-000915,-0.3179281324267316
ACH-000916,0.13873615439762793
ACH-000917,-0.34789359819613586
ACH-000920,-0.2390138496175906
ACH-000921,-0.15169811178721607
ACH-000924,-0.09949358272348076
ACH-000926,0.04941566387168442
ACH-000928,-0.3870094215159676
ACH-000929,-0.20165459451067386
ACH-000932,-0.049779264515366704
ACH-000935,-0.03829099003503431
ACH-000936,-0.2360892826937341
ACH-000937,-0.04916679341358881
ACH-000938,-0.17235272102944602
ACH-000939,-0.260691838476897
ACH-000941,-0.3053283266112182
ACH-000943,-0.13157328689476366
ACH-000946,-0.27103610327966865
ACH-000947,-0.18407457662556487
ACH-000948,-0.24473716502159196
ACH-000950,-0.2852782054689548
ACH-000953,-0.10104750300624138
ACH-000954,-0.2877418739762249
ACH-000957,-0.13434224402347092
ACH-000958,-0.1568205063552551
ACH-000960,-0.2619096597536405
ACH-000963,-0.5306139650854713
ACH-000968,-0.2358183297143511
ACH-000969,-0.331794551924234
ACH-000972,-0.4052291667557341
ACH-000973,-0.07732428529454212
ACH-000974,-0.12104476572812947
ACH-000978,-0.1390190010829092
ACH-000984,-0.26993670151459204
ACH-000986,-0.030771632322440668
ACH-000988,0.003790582227928576
ACH-000993,-0.413630539859688
ACH-000994,-0.3678377138700009
ACH-000996,-0.3305773154944723
ACH-001001,-0.2671900956581981
ACH-001020,-0.23930576425443376
ACH-001028,-0.20242342499599836
ACH-001031,-0.2940451872787733
ACH-001038,-0.17361556706217782
ACH-001048,-0.26488816061987724
ACH-001050,-0.2687538281026384
ACH-001053,-0.02426017675178946
ACH-001054,-0.1657952605476723
ACH-001061,-0.07596978150090909
ACH-001067,-0.28399167269336195
ACH-001075,-0.12306644770336995
ACH-001096,-0.05494979864264905
ACH-001111,-0.3692387566863365
ACH-001119,-0.13188380180116546
ACH-001128,-0.2763287121241136
ACH-001134,-0.14084090848292796
ACH-001151,-0.14073793318554415
ACH-001163,-0.08723374270757704
ACH-001164,-0.4989563438828011
ACH-001183,-0.3055603019085732
ACH-001192,0.001685903804599479
ACH-001193,-0.16525524496779767
ACH-001196,-0.3284232083970541
ACH-001197,-0.19338584962252103
ACH-001205,0.07853686825325053
ACH-001211,-0.40349523609240223
ACH-001212,-0.3880053047521012
ACH-001228,-0.16609303360182132
ACH-001232,-0.10973123855637547
ACH-001239,-0.16064540655990564
ACH-001270,-0.3098758528732608
ACH-001274,-0.1819193691323276
ACH-001275,-0.216561956847528
ACH-001277,-0.4034568766988415
ACH-001278,0.002988255156688168
ACH-001280,-0.09618296873208937
ACH-001283,-0.035711991586500735
ACH-001289,-0.3101889916949544
ACH-001300,-0.2482417444680009
ACH-001301,-0.20490195109215925
ACH-001302,0.09997347551456888
ACH-001306,-0.283104348249614
ACH-001318,-0.20694300161190546
ACH-001322,-0.34137712782163565
ACH-001328,-0.32445967421108396
ACH-001332,-0.1707465534185947
ACH-001336,-0.03537526859799932
ACH-001346,-0.17179138152259646
ACH-001353,-0.08873587127632436
ACH-001354,0.24069345861917385
ACH-001367,-0.2870647846886321
ACH-001368,-0.1861784605695824
ACH-001374,-0.13470149055475106
ACH-001377,-0.22408608074047415
ACH-001380,-0.33563918413332416
ACH-001391,-0.3448986165751925
ACH-001408,-0.09485899361524767
ACH-001430,0.13457003323998998
ACH-001431,-0.2620489641637688
ACH-001450,0.023439745387867653
ACH-001496,-0.15970460090393845
ACH-001500,-0.1586694316561616
ACH-001523,-0.16648205125702628
ACH-001532,-0.2724292398821751
ACH-001550,-0.3649907273360276
ACH-001552,-0.2757283316973678
ACH-001554,-0.16714844019593342
ACH-001654,-0.21331907557740945
ACH-001735,-0.06273404611965668
ACH-001736,0.0007411612659816049
ACH-001737,-0.18523862121134624
ACH-001740,-0.12579369194499887
ACH-001745,-0.24833847590942554
ACH-001765,-0.2905738224633394
