,SNIP1 (79753)
ACH-000256,-0.7166200969583909
ACH-000257,-0.7225980814543926
ACH-000258,-0.460508884666559
ACH-000259,-0.8328376530334805
ACH-000260,-0.8183896754539736
ACH-000261,-0.8280140267217786
ACH-000262,-0.8437859131759591
ACH-000263,-0.8654419008413036
ACH-000264,-0.9070163813605312
ACH-000265,-0.6634354081100712
ACH-000266,-0.8333206805259301
ACH-000272,-0.6797786944981926
ACH-000274,-0.7281193041289808
ACH-000277,-1.029674640297986
ACH-000278,-0.6952438378312901
ACH-000279,-0.5997385141759681
ACH-000280,-0.6395283664321979
ACH-000281,-0.6794248320507726
ACH-000288,-0.7565508810949133
ACH-000291,-0.7612580040681641
ACH-000293,-0.7922509318497026
ACH-000294,-0.9339797535803008
ACH-000295,-0.6226060662580932
ACH-000296,-0.6444629782347651
ACH-000302,-0.7434277161564219
ACH-000304,-0.8172211882983731
ACH-000307,-0.7780701356504194
ACH-000308,-0.713130594340365
ACH-000310,-1.011472551804391
ACH-000311,-0.7165773635325633
ACH-000312,-0.932656914632042
ACH-000315,-0.7917706174754217
ACH-000316,-0.7146061032381724
ACH-000317,-0.7459099018267387
ACH-000318,-0.8938159719517721
ACH-000319,-1.0251263193024878
ACH-000320,-0.6484867930305784
ACH-000322,-1.0109790528688316
ACH-000323,-0.7639759189713597
ACH-000324,-0.684245182780567
ACH-000329,-0.7130810695788641
ACH-000330,-0.979829859780582
ACH-000331,-0.8843440423020426
ACH-000332,-0.7160694644306097
ACH-000334,-1.1357468483683826
ACH-000335,-0.6292287267641831
ACH-000336,-0.6288786732343375
ACH-000337,-0.8733214376823889
ACH-000338,-0.8157814896981399
ACH-000339,-0.6500375103297134
ACH-000341,-0.7538763417633302
ACH-000348,-0.9872887101337452
ACH-000350,-0.8669652692591916
ACH-000352,-1.1928767456676408
ACH-000356,-0.7313134893905856
ACH-000361,-0.7761340508556409
ACH-000362,-0.8221003214661489
ACH-000363,-0.8681120235931259
ACH-000364,-0.6750045919082112
ACH-000365,-0.8330262852285356
ACH-000366,-0.8498456007641053
ACH-000368,-0.8458303094783761
ACH-000374,-0.8119315847098229
ACH-000375,-0.6231409220116756
ACH-000376,-0.7425318469686433
ACH-000381,-0.8869569862746569
ACH-000383,-0.7850081526459819
ACH-000387,-0.8789177990582973
ACH-000389,-0.6298548968757712
ACH-000390,-0.951576430220028
ACH-000393,-0.7562620734961438
ACH-000395,-0.7750335205017377
ACH-000396,-0.3137119805371976
ACH-000397,-0.9808361299195856
ACH-000401,-0.7164816505790612
ACH-000402,-0.9531821607416288
ACH-000403,-1.0686794379142346
ACH-000404,-0.6736027035693679
ACH-000406,-0.7354416768368355
ACH-000407,-0.7134987115130752
ACH-000408,-0.7701385698447408
ACH-000410,-0.8137124227187572
ACH-000411,-0.8582063323054877
ACH-000414,-0.7333311748448752
ACH-000415,-0.7347121582923478
ACH-000416,-0.8466371887352964
ACH-000420,-0.641123418121291
ACH-000421,-0.7462412210383191
ACH-000424,-0.798040161285136
ACH-000425,-0.9177405134971902
ACH-000426,-0.7914265462407827
ACH-000427,-1.0964898000398606
ACH-000433,-0.7858600299464287
ACH-000435,-0.645214336100647
ACH-000436,-0.5788364894476331
ACH-000444,-0.7653716335571663
ACH-000445,-1.0986054930737268
ACH-000448,-0.7242624098050082
ACH-000450,-0.4974309887164454
ACH-000452,-0.7514327586123856
ACH-000454,-0.5872481096832558
ACH-000458,-0.810309489628226
ACH-000459,-0.6104919724631489
ACH-000460,-0.7329499659999921
ACH-000461,-0.8695173985487337
ACH-000463,-0.7256803468760555
ACH-000464,-0.8652205592979287
ACH-000466,-0.8710780608443569
ACH-000467,-0.9130948770058648
ACH-000468,-0.6286434336226684
ACH-000469,-0.7870322144961021
ACH-000470,-0.6822388759650225
ACH-000471,-0.7183470437683683
ACH-000472,-0.7387183047785957
ACH-000473,-1.0680425096511743
ACH-000475,-0.7273888036865548
ACH-000476,-0.8086882260973097
ACH-000477,-0.966358281765188
ACH-000479,-0.5833802781864499
ACH-000480,-0.9231133458520148
ACH-000481,-1.013463735734632
ACH-000483,-0.8886748203784206
ACH-000484,-0.5916454334962681
ACH-000485,-0.7844877908118638
ACH-000486,-0.6417242746599654
ACH-000487,-0.7528422431338544
ACH-000488,-0.7767862314224248
ACH-000490,-0.8477407720845346
ACH-000491,-0.7114148848851758
ACH-000495,-0.8753807717301905
ACH-000496,-0.8004418029762354
ACH-000499,-0.785116531417838
ACH-000500,-0.8737515857827248
ACH-000502,-0.9346075214291788
ACH-000503,-0.7891001450824021
ACH-000505,-0.6115638908377063
ACH-000507,-0.8318758915398152
ACH-000510,-0.8066599716486321
ACH-000511,-1.040248581639054
ACH-000512,-0.5661232540130763
ACH-000516,-0.6058190608062423
ACH-000517,-0.8834539868073351
ACH-000518,-0.793284071398663
ACH-000520,-0.8455369766315669
ACH-000521,-0.8396701857368127
ACH-000522,-0.7059218178859903
ACH-000524,-0.76882924105409
ACH-000527,-0.7529997789416741
ACH-000528,-0.9776586956830292
ACH-000537,-0.7892156520099104
ACH-000541,-1.020120786052253
ACH-000542,-0.5881825269421675
ACH-000544,-0.9021636293769344
ACH-000545,-0.766398283955455
ACH-000547,-0.7468297134912628
ACH-000548,-0.8477653555146335
ACH-000549,-0.7455271002935949
ACH-000550,-0.7689663797999989
ACH-000552,-1.0631841336938943
ACH-000556,-0.7561960661330288
ACH-000557,-0.6620430393002226
ACH-000569,-0.7336780430393071
ACH-000570,-0.5978279380537532
ACH-000571,-0.7409000564887855
ACH-000573,-0.7956395093327481
ACH-000576,-0.8598786365492067
ACH-000579,-0.7771660253586019
ACH-000580,-0.7520707717496321
ACH-000584,-0.8175522433312992
ACH-000585,-0.9602824648609294
ACH-000588,-0.6919235916937614
ACH-000589,-0.8559446718111962
ACH-000591,-0.7305833260494387
ACH-000593,-0.7233383957686718
ACH-000600,-0.6965756707818926
ACH-000601,-0.7339410736679608
ACH-000605,-0.8586324849648024
ACH-000606,-0.9464307875120332
ACH-000608,-0.7820005664273932
ACH-000614,-1.1912284689087154
ACH-000616,-0.7724006138056552
ACH-000618,-0.8554133689801029
ACH-000619,-0.8590409919842389
ACH-000620,-0.8110958401674271
ACH-000621,-0.8022921578587456
ACH-000622,-0.8983786590309767
ACH-000623,-0.9186709000139232
ACH-000624,-0.8011620149330916
ACH-000627,-0.6760729102822716
ACH-000630,-0.7615266641108703
ACH-000631,-0.9051977664782204
ACH-000632,-0.4936011135747424
ACH-000633,-0.8453168324132796
ACH-000637,-0.9343167282595868
ACH-000638,-0.7746858637242579
ACH-000646,-0.9058197526140648
ACH-000647,-0.6797904606331091
ACH-000648,-0.7649532272774561
ACH-000649,-0.7418820311163348
ACH-000651,-0.854491098541861
ACH-000652,-0.6283862814459119
ACH-000653,-0.7795004687315196
ACH-000657,-0.8132247890405381
ACH-000658,-0.8122199342815953
ACH-000661,-0.685299415923052
ACH-000662,-0.9475326600766238
ACH-000663,-0.6194460022067262
ACH-000665,-0.656372259669113
ACH-000671,-0.7521193770328004
ACH-000672,-1.0877547193321626
ACH-000673,-0.6730382711652686
ACH-000676,-0.8538043929236294
ACH-000677,-0.7799706015929632
ACH-000681,-0.8109052546304473
ACH-000683,-0.7276423964081478
ACH-000684,-0.6496982886057792
ACH-000688,-0.8388306372752854
ACH-000693,-0.7240912520996919
ACH-000694,-0.8626847422817533
ACH-000695,-0.8839888197198525
ACH-000696,-0.8142069174601522
ACH-000697,-0.8435713253672594
ACH-000699,-1.0749715891154856
ACH-000701,-0.8104183988997425
ACH-000706,-0.8221815157840315
ACH-000711,-0.8874850777860926
ACH-000713,-0.5594496730099863
ACH-000714,-0.7337089286855197
ACH-000718,-0.6822785095222852
ACH-000720,-0.6147196815814634
ACH-000721,-0.6775986942336646
ACH-000724,-0.7874706950544267
ACH-000725,-0.8907203317672321
ACH-000732,-0.9707163036000196
ACH-000734,-0.7820913239966545
ACH-000735,-0.7460813059669572
ACH-000736,-0.8556220362400184
ACH-000738,-0.6090303470698005
ACH-000746,-0.6631729340751904
ACH-000747,-0.7649459004503906
ACH-000748,-0.9694036429804209
ACH-000753,-0.743064970352626
ACH-000756,-0.6005800149894905
ACH-000757,-0.6755845481000222
ACH-000758,-0.7307157590176848
ACH-000760,-0.6574340379767837
ACH-000762,-0.7419106014046147
ACH-000763,-0.8565878897848543
ACH-000764,-0.92586681367568
ACH-000765,-0.8792210705094126
ACH-000766,-0.7480166820505764
ACH-000767,-0.6987661490805357
ACH-000768,-0.7540987176690647
ACH-000769,-0.7351339792859948
ACH-000770,-0.8107771598232929
ACH-000771,-0.8635556514301767
ACH-000773,-0.7721840641202193
ACH-000776,-0.6890939312757989
ACH-000777,-0.768969341003398
ACH-000778,-0.8737773883237733
ACH-000781,-0.6775746709647537
ACH-000782,-0.5026239715528844
ACH-000783,-0.8170169560265889
ACH-000784,-0.7579679626000494
ACH-000785,-0.8158033589546956
ACH-000787,-0.638079118530957
ACH-000788,-0.6587000831865182
ACH-000791,-0.6955048659492563
ACH-000792,-0.8861036870239097
ACH-000794,-0.7941402135771375
ACH-000796,-0.8094589449511727
ACH-000798,-0.8001149453471662
ACH-000799,-0.9526066620223612
ACH-000800,-0.556532699792224
ACH-000802,-1.0927764708533756
ACH-000804,-0.6243110392291803
ACH-000805,-0.8558318278198069
ACH-000809,-0.6283551437007102
ACH-000810,-0.7994805186196539
ACH-000811,-0.9219096877087406
ACH-000817,-0.7077436223996937
ACH-000819,-0.6690869302984729
ACH-000820,-0.4890074833051851
ACH-000821,-0.7439860146510971
ACH-000822,-0.7579423897577594
ACH-000823,-0.6787690876333526
ACH-000824,-0.6140463899791442
ACH-000827,-0.754277208833115
ACH-000829,-0.8469302323274284
ACH-000831,-0.8509690455315367
ACH-000832,-0.7796089844748824
ACH-000833,-0.7704592153478169
ACH-000834,-0.8220703853935178
ACH-000835,-0.6985122905974631
ACH-000836,-0.832883661720398
ACH-000837,-0.8046803038531753
ACH-000838,-0.9433372316830346
ACH-000839,-0.7101564916612859
ACH-000840,-0.6141546778679701
ACH-000841,-0.6271777653456314
ACH-000843,-0.8418474148947792
ACH-000846,-0.9157566514884998
ACH-000847,-0.8508887995497209
ACH-000848,-0.7417028913518469
ACH-000849,-0.6357723310164541
ACH-000851,-0.8464970745124918
ACH-000855,-0.9637150723147389
ACH-000856,-0.6220408902143972
ACH-000858,-0.8608767303760148
ACH-000859,-0.6653132734640061
ACH-000861,-0.7072147914512025
ACH-000862,-0.8247997885202645
ACH-000865,-0.8748740117846944
ACH-000866,-0.9209525398604518
ACH-000867,-0.9933646381539529
ACH-000869,-0.9553235735196712
ACH-000872,-0.8966800185918936
ACH-000873,-0.8400421268641096
ACH-000876,-1.0375549181770445
ACH-000878,-0.5869696057893778
ACH-000880,-0.8869417567102884
ACH-000881,-0.7817128013562005
ACH-000882,-0.9026919517659916
ACH-000884,-0.8499936829689625
ACH-000885,-0.8263930899296097
ACH-000887,-0.6713234424775154
ACH-000889,-0.7860694500218145
ACH-000896,-0.8994818557429749
ACH-000898,-0.7359863906075416
ACH-000900,-0.7147447589519623
ACH-000901,-0.6885889890939555
ACH-000905,-0.6608464411684527
ACH-000906,-0.7838417877966894
ACH-000907,-0.9729131626889724
ACH-000910,-0.7940270887284834
ACH-000911,-0.7843407830167299
ACH-000912,-0.7563519942773097
ACH-000913,-0.9076061458778816
ACH-000915,-0.7052356824007097
ACH-000916,-0.6158264786751093
ACH-000917,-0.6256490449690367
ACH-000920,-0.6673130477711819
ACH-000921,-0.6967484348876773
ACH-000924,-0.674584803053285
ACH-000926,-0.7623247161866155
ACH-000928,-0.8234806758487283
ACH-000929,-0.8818446589588197
ACH-000932,-0.8266453704654403
ACH-000935,-0.6761844163192456
ACH-000936,-0.7650054292805358
ACH-000937,-0.6114510022302798
ACH-000938,-0.6430358276962451
ACH-000939,-0.8527974781566857
ACH-000941,-0.8355473170215808
ACH-000943,-0.8962041107529456
ACH-000946,-0.8025552411088814
ACH-000947,-0.8130645358064678
ACH-000948,-0.9313664599984722
ACH-000950,-0.6809581458461639
ACH-000953,-0.6448254563545956
ACH-000954,-0.4569296932082731
ACH-000957,-0.9846155648541896
ACH-000958,-0.7558843102697573
ACH-000960,-0.7994776886713302
ACH-000963,-0.5821659503696199
ACH-000968,-0.6831677023133148
ACH-000969,-0.7834238845707134
ACH-000972,-0.6369816998402752
ACH-000973,-0.7829032954604281
ACH-000974,-0.7423602951318856
ACH-000978,-0.3266799607622461
ACH-000984,-0.7296756772812941
ACH-000986,-0.8744239665906698
ACH-000988,-1.0080289067585029
ACH-000993,-0.7837738263615917
ACH-000994,-0.8096521694907352
ACH-000996,-0.7634097527028527
ACH-001001,-0.8966549105717109
ACH-001020,-1.025779305589401
ACH-001028,-0.7008433279319765
ACH-001031,-0.9311531849920774
ACH-001038,-0.6248380360452546
ACH-001048,-0.7679547510406196
ACH-001050,-0.6448212360791548
ACH-001053,-0.58316547003665
ACH-001054,-0.7471599853314967
ACH-001061,-0.8497259505463599
ACH-001067,-0.842655823888381
ACH-001075,-0.9670577699348202
ACH-001096,-0.848841751148664
ACH-001111,-1.0157730359399293
ACH-001119,-0.7820623147365822
ACH-001128,-0.8434864108428511
ACH-001134,-0.7039611027829108
ACH-001151,-0.8118867971896996
ACH-001163,-0.8081235340333239
ACH-001164,-0.7510801990708191
ACH-001183,-0.7409830040938922
ACH-001192,-0.7676021378268485
ACH-001193,-0.8459248743545269
ACH-001196,-0.8094174342016668
ACH-001197,-0.8813697756683101
ACH-001205,-0.6266397046940947
ACH-001211,-0.8808005375214065
ACH-001212,-0.851536136272795
ACH-001228,-0.8936962897720709
ACH-001232,-0.7767975456955413
ACH-001239,-0.5998321311625208
ACH-001270,-0.8386740419397016
ACH-001274,-0.7449920335054004
ACH-001275,-0.7668746851058157
ACH-001277,-0.7963612918004473
ACH-001278,-0.5865755729713669
ACH-001280,-1.0262674505927192
ACH-001283,-0.6898784070795728
ACH-001289,-0.7495488434427183
ACH-001300,-0.8424020329214148
ACH-001301,-0.9277172817987496
ACH-001302,-0.8812778138354161
ACH-001306,-0.7633835368747219
ACH-001318,-0.8912702084280845
ACH-001322,-0.8179563909246573
ACH-001328,-0.8815749817752592
ACH-001332,-0.7366156557546369
ACH-001336,-0.8353175593324411
ACH-001346,-0.9155201143745316
ACH-001353,-0.8706738664997287
ACH-001354,-0.7871475277782142
ACH-001367,-0.9367164992913576
ACH-001368,-0.7596043689595441
ACH-001374,-0.8420646096263262
ACH-001377,-0.8315916888807934
ACH-001380,-0.6454093436255699
ACH-001391,-0.7618024148054955
ACH-001408,-0.6956971203551393
ACH-001430,-0.5709448897752121
ACH-001431,-0.7073827823720205
ACH-001450,-0.8824134021907329
ACH-001496,-0.8742685626940431
ACH-001500,-0.8536529934823999
ACH-001523,-0.8000589286924942
ACH-001532,-0.8222221867825935
ACH-001550,-0.9530632492883097
ACH-001552,-0.90353513285484
ACH-001554,-0.913109640095645
ACH-001654,-0.8514077861083112
ACH-001735,-0.7849814892303921
ACH-001736,-0.7953812171495381
ACH-001737,-0.6900480571900108
ACH-001740,-0.8725310750718366
ACH-001745,-0.8065347581589101
ACH-001765,-0.5999796049237058
