,POC1B (282809)
ACH-000257,0.034555814097478495
ACH-000258,-0.12257768952847226
ACH-000259,-0.12378839291416707
ACH-000260,-0.05244776429644514
ACH-000261,-0.3436962609221804
ACH-000262,-0.16805653236864973
ACH-000263,-0.2927889060579737
ACH-000264,-0.13032128866403653
ACH-000265,0.059142852019190374
ACH-000266,-0.13530641667917406
ACH-000272,0.02341837652730476
ACH-000274,-0.1545761524964481
ACH-000277,0.03199105878817948
ACH-000278,-0.25119421572727224
ACH-000279,-0.1948387013155192
ACH-000280,-0.003103799011955007
ACH-000281,-0.2504905615658678
ACH-000288,-0.22696912988075
ACH-000291,0.02199803749586824
ACH-000293,-0.039997839629355415
ACH-000294,-0.1059538974718434
ACH-000295,-0.10024500062806058
ACH-000296,-0.16119921418992247
ACH-000302,-0.059893489644374624
ACH-000304,-0.2789120295098233
ACH-000307,-0.18513865150947634
ACH-000308,-0.10940185876171966
ACH-000310,-0.093565424199163
ACH-000311,-0.0027948250156397585
ACH-000312,-0.20255903367744846
ACH-000315,0.10000239417929864
ACH-000316,0.00020201353301138892
ACH-000317,-0.06449820043437389
ACH-000318,-0.08713142930094861
ACH-000319,-0.04023491150879166
ACH-000320,-0.06752211300461693
ACH-000322,-0.08910407719826872
ACH-000323,-0.1006200397893857
ACH-000324,-0.11795034407317355
ACH-000329,-0.13049960291087392
ACH-000330,-0.12588219873386042
ACH-000331,-0.09063406240766304
ACH-000332,-0.17716041040700073
ACH-000334,-0.15336777704148094
ACH-000335,-0.11299363490078775
ACH-000336,-0.23386169708077664
ACH-000337,0.206018334956738
ACH-000338,0.2356521989779939
ACH-000339,-0.16384863184367526
ACH-000341,-0.3534987089597865
ACH-000348,-0.05230390896704597
ACH-000350,-0.244181038382614
ACH-000352,0.04822639472409464
ACH-000356,-0.2649281813550609
ACH-000361,-0.16751349343446378
ACH-000362,-0.04015246555871493
ACH-000363,-0.050686132506321716
ACH-000364,-0.1209697116875748
ACH-000365,-0.2257872122380695
ACH-000366,-0.16913302154856225
ACH-000368,-0.22205098551108893
ACH-000374,-0.1605249798143312
ACH-000375,-0.17503431817486345
ACH-000376,-0.10006594110524876
ACH-000381,-0.29912579239706
ACH-000383,-0.08485254818346026
ACH-000387,-0.1216767155945082
ACH-000389,0.13332481146571468
ACH-000390,-0.21097631778283035
ACH-000393,-0.02706483738052665
ACH-000395,-0.6330255417042124
ACH-000396,-0.27917955258260546
ACH-000397,-0.033823202530642964
ACH-000401,-0.29840896645083514
ACH-000402,-0.4988965310955508
ACH-000403,-0.19165667985253976
ACH-000404,-0.3343037247981662
ACH-000406,-0.08343297480712024
ACH-000407,-0.2781189984002605
ACH-000408,-0.08745827057929803
ACH-000410,-0.17523177416302751
ACH-000411,0.014319143921898122
ACH-000414,-0.1351384854061676
ACH-000415,-0.2052574801419663
ACH-000416,-0.19403595193044948
ACH-000420,-0.12106822954551108
ACH-000421,-0.09971853032339884
ACH-000424,0.006168320330831557
ACH-000425,-0.11981279740647675
ACH-000426,0.1987249557884789
ACH-000427,-0.16106732261408746
ACH-000433,-0.046218333073807835
ACH-000435,0.2980408017913372
ACH-000436,0.06314418306088444
ACH-000444,-0.012511879252912255
ACH-000445,-0.28975988814252795
ACH-000448,-0.20008854350598448
ACH-000450,-0.21902613395683387
ACH-000452,-0.2881694189069932
ACH-000454,-0.17258332938828522
ACH-000458,-0.051106909071039125
ACH-000459,-0.03372254672969855
ACH-000460,-0.05465453915847127
ACH-000461,-0.2946641250450389
ACH-000463,-0.15570896701601925
ACH-000464,-0.0020632512326776648
ACH-000466,-0.26848560669089844
ACH-000467,-0.216797990016276
ACH-000468,-0.3222636919174524
ACH-000469,-0.2057874781208327
ACH-000470,0.07608293127122873
ACH-000471,-0.07380738378264078
ACH-000472,-0.19913273382418767
ACH-000473,-0.020592913349184547
ACH-000475,-0.15349219239607526
ACH-000476,-0.25877478283628025
ACH-000477,-0.0805169036677749
ACH-000479,-0.12093254497621354
ACH-000480,-0.2511958723131936
ACH-000481,-0.11924919798423304
ACH-000483,-0.169481885064317
ACH-000484,-0.046670368624850994
ACH-000485,-0.13077957250397418
ACH-000486,-0.13271574900617172
ACH-000487,-0.07473565777461967
ACH-000488,-0.037810607018990215
ACH-000490,-0.23478956133548404
ACH-000491,-0.16258218573367458
ACH-000495,-0.411205636515878
ACH-000496,-0.06725556807397529
ACH-000499,-0.014296368655075803
ACH-000500,-0.11329680448078297
ACH-000502,-0.15566012575734636
ACH-000503,-0.16695783000587966
ACH-000505,-0.1651153589653026
ACH-000507,-0.17130339903478578
ACH-000510,-0.11239415365424092
ACH-000511,-0.13830480303284504
ACH-000512,-0.03757659387374758
ACH-000516,-0.2428735066564856
ACH-000517,-0.1724140037135704
ACH-000518,-0.11495540451469174
ACH-000520,-0.16387477241645096
ACH-000521,-0.10534009404614916
ACH-000522,-0.10072962016038207
ACH-000524,-0.10406900100878257
ACH-000527,-0.004167873208840811
ACH-000528,-0.1236755497756832
ACH-000537,-0.2019079833948949
ACH-000541,0.102256044804789
ACH-000542,-0.7066042514767856
ACH-000544,-0.0490290652370231
ACH-000545,-0.20030371708615724
ACH-000547,-0.11152434482490108
ACH-000548,-0.19967370303237547
ACH-000549,-0.2315967367604725
ACH-000550,-0.30561952844454304
ACH-000552,0.004565680624377577
ACH-000556,-0.11302486306828476
ACH-000557,-0.15621921762110158
ACH-000569,-0.12347789709560435
ACH-000570,-0.21802950944534868
ACH-000571,-0.06848300028331737
ACH-000573,0.00023576450600325865
ACH-000576,0.00272095527530244
ACH-000579,-0.3202026204295728
ACH-000580,-0.2200441093817478
ACH-000584,-0.1508134717660155
ACH-000585,-0.048534575754820966
ACH-000588,-0.20965611759922806
ACH-000589,-0.05058525841616971
ACH-000591,-0.2843815640332504
ACH-000593,-0.1417294297736571
ACH-000600,-0.18347688166313467
ACH-000601,-0.09199341462697334
ACH-000605,-0.24542642957032096
ACH-000606,-0.469546550542217
ACH-000608,-0.15932710553424653
ACH-000614,-0.24971583737828454
ACH-000616,-0.1577120124224105
ACH-000618,-0.001461906095715423
ACH-000619,-0.18780299767570427
ACH-000620,-0.18008512619170494
ACH-000621,-0.1605850520883059
ACH-000622,-0.07255119770135418
ACH-000623,-0.15238150420367266
ACH-000624,-0.11357183457285465
ACH-000627,-0.20253900793560015
ACH-000630,-0.19460251705210316
ACH-000631,-0.18608632254881796
ACH-000632,-0.04235364336688063
ACH-000633,0.01496058913116816
ACH-000637,0.012899645102809837
ACH-000638,-0.2097685995684289
ACH-000646,-0.07747009231937446
ACH-000647,-0.11098838843242044
ACH-000648,0.059955681181252114
ACH-000649,-0.22531940321882046
ACH-000651,-0.20188960263785885
ACH-000652,-0.05980834343159176
ACH-000653,-0.12284396415044704
ACH-000657,-0.09069935081213497
ACH-000658,-0.06113558167269039
ACH-000661,-0.07245324162214739
ACH-000662,-0.5402164143066871
ACH-000663,-0.050650430346013714
ACH-000665,-0.08038396876535217
ACH-000671,-0.19372692918824794
ACH-000672,0.06838958844682126
ACH-000673,-0.2615076430711871
ACH-000676,-0.0654762364866246
ACH-000677,-0.09893236974094416
ACH-000681,-0.07755869781487118
ACH-000683,-0.21383146901085026
ACH-000684,-0.15301278714711772
ACH-000688,-0.2537393118046775
ACH-000693,-0.18689669175479884
ACH-000694,-0.06449720707445672
ACH-000695,-0.167126416767569
ACH-000696,-0.17128014572727962
ACH-000697,-0.27631136288614233
ACH-000699,-0.08897885370505562
ACH-000701,-0.19667629566646802
ACH-000706,-0.09530623809138132
ACH-000711,-0.1336428966040457
ACH-000713,-0.2643868920159646
ACH-000714,-0.2818785960492601
ACH-000718,-0.3171745481496385
ACH-000720,-0.067865150484418
ACH-000721,-0.0950727479416571
ACH-000724,-0.05690977794956685
ACH-000725,-0.001235924113383519
ACH-000732,-0.2056253150023152
ACH-000734,-0.2030767286476872
ACH-000735,-0.3559904642490022
ACH-000736,-0.08793483489945808
ACH-000738,-0.1905435783997749
ACH-000746,-0.08445292084739597
ACH-000747,-0.173656057992363
ACH-000748,0.05631159386338859
ACH-000753,-0.09098628617990204
ACH-000756,-0.35226345866226205
ACH-000757,-0.05899823469145035
ACH-000758,-0.10458473624730684
ACH-000760,-0.1445417249646494
ACH-000762,-0.18456167298346848
ACH-000763,0.1518439273254393
ACH-000764,-0.2127504768078812
ACH-000765,-0.16338850531590876
ACH-000766,-0.09268008418166343
ACH-000767,-0.1852752063207796
ACH-000768,-0.2427476546863508
ACH-000769,-0.08816022544030605
ACH-000770,-0.15668900831717933
ACH-000771,-0.13398296983995633
ACH-000773,-0.1593767429797061
ACH-000776,-0.2189058369775191
ACH-000777,-0.05994361904131122
ACH-000778,-0.23368632317134105
ACH-000781,-0.05850374609381919
ACH-000782,-0.017171722378498903
ACH-000783,-0.21288143764323586
ACH-000784,-0.23474913625896315
ACH-000785,-0.2517370647769045
ACH-000787,-0.05328126680759772
ACH-000788,-0.1900564943935772
ACH-000791,-0.18132172440439745
ACH-000792,-0.07299312003354573
ACH-000794,-0.33676277709884656
ACH-000796,-0.1593378310737484
ACH-000798,-0.08716328101030071
ACH-000799,-0.19068797744454435
ACH-000800,-0.21600775069644354
ACH-000802,-0.15310337267475738
ACH-000804,-0.002999026314150839
ACH-000805,-0.12922898233577906
ACH-000809,-0.1523724434730573
ACH-000810,-0.16224926531334002
ACH-000811,-0.09829894931712643
ACH-000817,-0.3686238149181891
ACH-000819,-0.1561910725148646
ACH-000820,-0.04335299631709024
ACH-000821,-0.2733556082545041
ACH-000822,-0.11968964542443335
ACH-000823,-0.2333481017138111
ACH-000824,-0.045989971176898285
ACH-000827,-0.2342230358323676
ACH-000829,-0.00755424260200187
ACH-000831,-0.20818845095913
ACH-000832,-0.3917401499576607
ACH-000833,-0.34080424739572845
ACH-000834,-0.20479558662306946
ACH-000835,-0.12092970263229402
ACH-000836,-0.10771813560925528
ACH-000837,-0.03991943604577024
ACH-000838,-0.05991557643279749
ACH-000839,-0.03081953386728869
ACH-000840,0.1734175119559666
ACH-000841,-0.27687127683794616
ACH-000843,-0.0574386418702279
ACH-000846,-0.040191848601707214
ACH-000847,0.15736337289665733
ACH-000848,-0.0807057283031946
ACH-000849,-0.13715596902616636
ACH-000851,-0.05844100614130165
ACH-000855,-0.12821814133467838
ACH-000856,-0.1536937539575502
ACH-000858,-0.14226050721192773
ACH-000859,-0.3246700044924449
ACH-000861,-0.257511214044584
ACH-000862,-0.1228252270347222
ACH-000865,-0.08208967643323715
ACH-000866,0.02183602507784866
ACH-000867,-0.19605958186723255
ACH-000869,-0.1781734248249458
ACH-000872,0.049028329483467886
ACH-000873,0.10269674196979768
ACH-000876,-0.15328420006409976
ACH-000878,-0.2061388840054081
ACH-000880,-0.15569303474667018
ACH-000881,-0.08747379550685319
ACH-000882,-0.13130465624279794
ACH-000884,-0.34609709194177024
ACH-000885,-0.02496859936340548
ACH-000887,-0.09771627690923194
ACH-000889,-0.1018314279979508
ACH-000896,-0.1597849884228307
ACH-000898,-0.03826191251188783
ACH-000900,-0.17960564934733372
ACH-000901,-0.1505762176251195
ACH-000905,-0.25248395589088696
ACH-000906,-0.33497250408993995
ACH-000907,-0.14063409156847104
ACH-000910,-0.2938525983750423
ACH-000911,-0.15073818518571408
ACH-000912,-0.05620505746890308
ACH-000913,-0.10847857849181136
ACH-000915,-0.09480729790599897
ACH-000916,-0.007354590020474338
ACH-000917,-0.21632613285658245
ACH-000920,-0.31137277101666105
ACH-000921,-0.17128312403472967
ACH-000924,-0.06773762544999011
ACH-000926,-0.03316632969439705
ACH-000928,-0.05096912282485615
ACH-000929,-0.010664333850152469
ACH-000932,-0.0737920826199632
ACH-000935,-0.7664306171203382
ACH-000936,-0.22413912900059055
ACH-000937,-0.1916674107297089
ACH-000938,-0.0684270391750284
ACH-000939,-0.15685443127342752
ACH-000941,-0.06425351468769762
ACH-000943,-0.06440509786744611
ACH-000946,-0.03585465204762929
ACH-000947,-0.005724998241500324
ACH-000948,-0.020861173097750336
ACH-000950,-0.17882364771582845
ACH-000953,-0.2361099487796333
ACH-000954,-0.024005997437025858
ACH-000957,0.0600186316194274
ACH-000958,-0.10642394423235192
ACH-000960,-0.08383042448389864
ACH-000963,-0.09642590334570117
ACH-000968,-0.2817919624283913
ACH-000969,-0.22173182275412304
ACH-000972,-0.20367652544399112
ACH-000973,-0.07754697278844873
ACH-000974,-0.17504993341789074
ACH-000978,-0.23259450599181666
ACH-000984,-0.15281827642024193
ACH-000986,-0.07850086882546825
ACH-000988,-0.11899624571354432
ACH-000993,-0.07974074313531643
ACH-000994,-0.06928111044433415
ACH-000996,0.10532345025227192
ACH-001001,-0.14787770100334827
ACH-001020,-0.3809411594328885
ACH-001028,-0.19399618429187304
ACH-001031,-0.09465530387522288
ACH-001038,-0.05770466189308996
ACH-001048,-0.06979707172267369
ACH-001050,-0.3059171900194781
ACH-001053,-0.05729899346713901
ACH-001054,-0.225689063417727
ACH-001061,-0.15656788826568546
ACH-001067,-0.09168576753710644
ACH-001075,-0.0915622352896111
ACH-001096,-0.18443257988176276
ACH-001111,0.07795939192645379
ACH-001119,-0.041446222806857495
ACH-001128,-0.17872331813869965
ACH-001134,0.020155853467150656
ACH-001151,-0.06177950959870807
ACH-001163,-0.10122984810895756
ACH-001164,0.012347452747334916
ACH-001183,-0.21186010002715155
ACH-001192,-0.2731293598473187
ACH-001193,-0.012840453125689372
ACH-001196,-0.1962225299167746
ACH-001197,-0.059993253823395626
ACH-001205,-0.13551890925608145
ACH-001211,-0.1821214676005007
ACH-001212,-0.05573928590836152
ACH-001228,-0.20486594536580696
ACH-001232,-0.20993901706586965
ACH-001239,-0.04752905824507075
ACH-001270,-0.2016724602174064
ACH-001274,-0.3867784424230168
ACH-001275,-0.134717077238412
ACH-001277,-0.2388269825449874
ACH-001278,0.15429709134025502
ACH-001280,-0.2376415509863488
ACH-001283,-0.04749149950373308
ACH-001289,-0.03385985045885158
ACH-001300,-0.1596562741846592
ACH-001301,-0.06784535110268819
ACH-001302,-0.2980846015972797
ACH-001306,-0.20665384931635297
ACH-001318,-0.17784475077407713
ACH-001322,-0.26074764096056663
ACH-001328,-0.21346546523832108
ACH-001332,-0.20485342795739275
ACH-001336,-0.19392146875030955
ACH-001346,-0.4277383260919621
ACH-001353,-0.14951289494337588
ACH-001354,-0.013686318852366132
ACH-001367,-0.1442369385987521
ACH-001368,-0.05240609265379993
ACH-001374,-0.05582221280978129
ACH-001377,-0.11836150502513995
ACH-001380,0.0027833744785247666
ACH-001391,-0.08610912084288401
ACH-001408,-0.061192973662850564
ACH-001430,-0.4060299804826883
ACH-001431,-0.17158382001282504
ACH-001450,-0.1831933333460303
ACH-001496,-0.01932038818397262
ACH-001500,0.03498905593128507
ACH-001523,-0.27846651658598703
ACH-001532,-0.05612127465420155
ACH-001550,-0.08066849282046437
ACH-001552,-0.3276304650778758
ACH-001554,-0.015158365727636904
ACH-001654,-0.2126859930987757
ACH-001735,-0.009036828031415232
ACH-001736,0.07274009013969407
ACH-001737,-0.8372349476987736
ACH-001740,-0.3131727034101209
ACH-001745,-0.14319152977133046
ACH-001765,-0.17703209821674154
