,UBE2Q2L (100505679)
ACH-000206,0.1522712297010234
ACH-000207,0.016458682672593608
ACH-000208,0.01080303247340272
ACH-000210,0.28829850721381395
ACH-000211,-0.3087800700288441
ACH-000215,-0.017812627978410333
ACH-000221,-0.13453272383927548
ACH-000222,-0.21166811795306448
ACH-000223,-0.11759980326066652
ACH-000226,0.037447285560104814
ACH-000227,-0.03902181701406779
ACH-000228,-0.05962104418536414
ACH-000231,0.06612626178484211
ACH-000232,0.01388300937419689
ACH-000233,-0.17417323438651833
ACH-000234,-0.4305327912622735
ACH-000235,-0.1863530732118517
ACH-000237,-0.07453857550723275
ACH-000238,-0.34412482893362056
ACH-000242,0.12084466983377448
ACH-000243,-0.1150645716072066
ACH-000244,-0.2370082832280493
ACH-000246,-0.2270863757473401
ACH-000248,0.09873758118003127
ACH-000250,0.015025466187251774
ACH-000251,-0.17905360279448349
ACH-000252,-0.2428529108751033
ACH-000253,-0.3112690575953242
ACH-000255,-0.22278263196192
ACH-000256,-0.3967626771713545
ACH-000257,-0.03882453530110376
ACH-000258,-0.31728969096183424
ACH-000259,-0.05211090622771915
ACH-000260,-0.1882443606021076
ACH-000261,-0.20048853109640408
ACH-000262,0.0720139928448459
ACH-000263,-0.33514323981602506
ACH-000264,0.0665826913423722
ACH-000265,-0.2112996853550413
ACH-000266,-0.25973981229836857
ACH-000272,-0.2733610934147536
ACH-000274,-0.2374642230817501
ACH-000277,-0.13229322207862762
ACH-000278,-0.30308235068011513
ACH-000279,0.09343792786203843
ACH-000280,0.11174075016546342
ACH-000281,-0.07764571446684468
ACH-000288,-0.37571766506125776
ACH-000291,-0.2038666208611292
ACH-000293,-0.1658843607751961
ACH-000294,-0.16085893971134166
ACH-000295,-0.05893735412135547
ACH-000296,-0.29341908163374986
ACH-000302,-0.3939656797461233
ACH-000304,-0.1963616260941514
ACH-000307,-0.2262202987662877
ACH-000308,-0.15008017767886436
ACH-000310,-0.21035688617863546
ACH-000311,-0.3434246826757881
ACH-000312,-0.040694547588485314
ACH-000315,0.2226251221977522
ACH-000316,-0.21001709528583265
ACH-000317,0.03747732939710041
ACH-000318,-0.056578684573711874
ACH-000319,-0.4032461694879835
ACH-000320,-0.004245067499245967
ACH-000322,-0.012033822131606142
ACH-000323,-0.1183886934337636
ACH-000324,-0.2279910685248746
ACH-000329,-0.11301099141331347
ACH-000330,-0.02575760646827591
ACH-000331,-0.21839939253585186
ACH-000332,-0.1982438292522352
ACH-000334,-0.06169846296161849
ACH-000335,-0.2549133587834438
ACH-000336,0.2811941146058847
ACH-000337,0.16379968687388755
ACH-000338,-0.22036988802912302
ACH-000339,0.011601035576936878
ACH-000341,-0.4318789976497181
ACH-000348,-0.10060043923665167
ACH-000350,-0.2981744855020278
ACH-000352,-0.11240030913537057
ACH-000356,-0.06942496420776262
ACH-000361,-0.4508441720048856
ACH-000362,-0.20612859986670787
ACH-000363,-0.07765973337814948
ACH-000364,-0.4642495021260167
ACH-000365,0.1462337066779016
ACH-000366,-0.4050392824696527
ACH-000368,-0.22364567282494532
ACH-000374,-0.029141784182644175
ACH-000375,-0.19855816115383207
ACH-000376,-0.14426695270308018
ACH-000381,-0.10811514872912588
ACH-000383,-0.046956180078091866
ACH-000387,-0.08567330628108763
ACH-000389,-0.3680780961976423
ACH-000390,-0.17612704112553787
ACH-000393,-0.3838820381578579
ACH-000395,-0.20621290034466785
ACH-000396,0.15610844110508929
ACH-000397,-0.11129444734496778
ACH-000401,0.17748395114898785
ACH-000402,0.20911784516674609
ACH-000403,-0.2875987866346602
ACH-000404,-0.3407839918491977
ACH-000406,-0.07584601847882863
ACH-000407,-0.27980571824569844
ACH-000408,-0.2013764192019044
ACH-000410,-0.08221805662057992
ACH-000411,-0.12066304043969045
ACH-000414,0.001332302315342244
ACH-000415,-0.11096510874166024
ACH-000416,-0.13005431368498654
ACH-000420,-0.16014101153653512
ACH-000421,-0.1428096948339777
ACH-000424,-0.060756846422511016
ACH-000425,-0.07433906707452538
ACH-000426,-0.1749639415940505
ACH-000427,-0.106621013159752
ACH-000433,-0.2563182897498347
ACH-000435,-0.6688257889911479
ACH-000436,-0.4547612321612505
ACH-000444,-0.16047568695428993
ACH-000445,-0.18121953575590047
ACH-000448,-0.303517485371902
ACH-000450,-0.24164004817834395
ACH-000452,0.08658691186984611
ACH-000454,-0.1204230746222702
ACH-000458,-0.36215513590745
ACH-000459,-0.4183810885268881
ACH-000460,-0.3160650966298792
ACH-000461,-0.020879783151921568
ACH-000463,-0.3270536988993364
ACH-000464,-0.4883736811724752
ACH-000466,-0.1410265732592786
ACH-000467,-0.31490709532688604
ACH-000468,-0.3261692968552207
ACH-000469,-0.10846929513039877
ACH-000470,-0.3550850331940623
ACH-000471,-0.06838109664111053
ACH-000472,-0.20287244479974115
ACH-000473,-0.24932773714093934
ACH-000475,-0.059472002136481
ACH-000476,-0.12954152618890585
ACH-000477,-0.34016982824245473
ACH-000479,-0.2876225241675802
ACH-000480,-0.0052962594494218255
ACH-000481,-0.2705956799528387
ACH-000483,-0.34538158364323995
ACH-000484,-0.19370973840394884
ACH-000485,-0.28003004899298045
ACH-000486,-0.13832259313893974
ACH-000487,-0.15562156559234658
ACH-000488,-0.1907140046993805
ACH-000490,-0.0661618991241888
ACH-000491,-0.2283228842999755
ACH-000495,-0.2805952465927472
ACH-000496,-0.2525767455074114
ACH-000499,-0.17102047582418844
ACH-000500,-0.4840932830207148
ACH-000502,-0.14486219803362602
ACH-000503,0.0823886226928786
ACH-000505,-0.2896147637188754
ACH-000507,-0.12056605823527446
ACH-000510,-0.1016883143919108
ACH-000511,-0.2259872268307318
ACH-000512,-0.3964010347029677
ACH-000516,0.00027414286901592157
ACH-000517,-0.3110223805702247
ACH-000518,-0.1737988983641115
ACH-000520,-0.18020690606441814
ACH-000521,-0.26540202166641336
ACH-000522,-0.25183617477282183
ACH-000524,-0.16889600532906648
ACH-000527,-0.27564621663293576
ACH-000528,-0.19464799030241686
ACH-000537,-0.08717538815294436
ACH-000541,0.2548648734692912
ACH-000542,-0.006141243744470677
ACH-000544,-0.18865198927121926
ACH-000545,-0.24082189338474494
ACH-000547,-0.35271672107783164
ACH-000548,-0.2053540349293664
ACH-000549,-0.19105310995423355
ACH-000550,-0.255447578149364
ACH-000552,-0.2471980538972408
ACH-000556,-0.1233814978503086
ACH-000557,-0.19194785792501556
ACH-000569,0.022597625788823742
ACH-000570,-0.12012900071996023
ACH-000571,-0.3262824036145328
ACH-000573,-0.14841030895209492
ACH-000576,-0.17077537440432689
ACH-000579,-0.2407750658221345
ACH-000580,-0.27110530127582483
ACH-000584,-0.15282799592723748
ACH-000585,-0.14958221132515565
ACH-000588,0.014091324214749491
ACH-000589,-0.3298884368185679
ACH-000591,-0.19547192733301724
ACH-000593,-0.19710643545217726
ACH-000600,-0.17058234707660766
ACH-000601,-0.1830339709074323
ACH-000605,0.07986927139059115
ACH-000606,-0.0939021137680697
ACH-000608,-0.3598391236068256
ACH-000614,-0.320678932534226
ACH-000616,-0.12386983573801864
ACH-000618,-0.09677973795957252
ACH-000619,-0.16878458859060544
ACH-000620,-0.2892814287013042
ACH-000621,0.034299035765911465
ACH-000622,-0.1320425939251344
ACH-000623,-0.11778966818232955
ACH-000624,-0.17405801890525094
ACH-000627,-0.24742254035868336
ACH-000630,-0.2701129503672001
ACH-000631,-0.4260312330251752
ACH-000632,-0.2028840082069492
ACH-000633,0.014551933635341104
ACH-000637,0.12270777797915927
ACH-000638,0.001861307902558118
ACH-000646,-0.11110903032143878
ACH-000647,-0.06586995684264609
ACH-000648,-0.3743439020090532
ACH-000649,-0.29427588595106285
ACH-000651,0.08904108787261751
ACH-000652,-0.26732369895667835
ACH-000653,-0.06663147450132781
ACH-000657,-0.15224827109661532
ACH-000658,-0.1834270450284389
ACH-000661,0.1536727179199648
ACH-000662,-0.3335593629270253
ACH-000663,-0.2363306230818497
ACH-000665,-0.10626271858441873
ACH-000671,-0.2423062751959904
ACH-000672,0.14082729224672288
ACH-000673,-0.17925384838884986
ACH-000676,-0.02818106899724814
ACH-000677,-0.10773282241154304
ACH-000681,-0.2659377578413969
ACH-000683,0.024296429719643117
ACH-000684,-0.2596645638628681
ACH-000688,0.11312879973403656
ACH-000693,-0.19307641643283635
ACH-000694,-0.021481053299097518
ACH-000695,-0.014390864491221502
ACH-000696,-0.26811807647741065
ACH-000697,-0.11572026429224315
ACH-000699,0.07549317590879077
ACH-000701,-0.08863011015801575
ACH-000706,-0.10578315199265352
ACH-000711,-0.0597683983724186
ACH-000713,-0.1625188026570129
ACH-000714,-0.2878248062777015
ACH-000718,-0.09106494480194473
ACH-000720,-0.2213396863528912
ACH-000721,-0.27727065468899825
ACH-000724,-0.28236027164429284
ACH-000725,-0.16464889317703169
ACH-000732,-0.05310611849474012
ACH-000734,-0.15622258039364353
ACH-000735,-0.1782396171273463
ACH-000736,-0.3793889795267113
ACH-000738,-0.151385907118069
ACH-000746,-0.2402962123689147
ACH-000747,-0.3431447710209735
ACH-000748,-0.20312580266406155
ACH-000753,-0.36385592322816623
ACH-000756,-0.17207221595955938
ACH-000757,-0.1401876982230497
ACH-000758,-0.08340890291984251
ACH-000760,-0.07253281371991706
ACH-000762,-0.23947260664065104
ACH-000763,-0.10188699023115436
ACH-000764,0.030184053397902224
ACH-000765,-0.0158828672880938
ACH-000766,-0.34389914662886595
ACH-000767,-0.16441995479292507
ACH-000768,-0.20051679034310152
ACH-000769,-0.2218055722068281
ACH-000770,-0.3840010934783952
ACH-000771,-0.2550920337398146
ACH-000773,-0.4977182724233854
ACH-000776,-0.2675378426694512
ACH-000777,-0.26190915745577764
ACH-000778,-0.2744413861194919
ACH-000781,-0.33250892015891537
ACH-000782,-0.3629889821906114
ACH-000783,-0.2749568264648233
ACH-000784,-0.07761385678687185
ACH-000785,-0.09541744537800532
ACH-000787,-0.2916407369998428
ACH-000788,-0.09641972342604956
ACH-000791,0.030976619216251763
ACH-000792,-0.05943046767343445
ACH-000794,-0.158419946520403
ACH-000796,-0.18107369513999574
ACH-000798,-0.2293179794719752
ACH-000799,-0.2316406578239315
ACH-000800,-0.28657286259238857
ACH-000802,-0.175452338689355
ACH-000804,-0.19313779380996648
ACH-000805,-0.2540214719476102
ACH-000809,-0.3631690793431939
ACH-000810,-0.20529873348728375
ACH-000811,-0.18715628325132225
ACH-000817,-0.05943250823537612
ACH-000819,-0.27685916066913296
ACH-000820,-0.16321025638415054
ACH-000821,-0.5061189339180174
ACH-000822,-0.01668780478728604
ACH-000823,-0.07018582683968788
ACH-000824,-0.12951769198310212
ACH-000827,-0.08600462311503522
ACH-000829,-0.21127341121160745
ACH-000831,-0.08134409077518068
ACH-000832,-0.011695014798147323
ACH-000833,-0.06936862383533128
ACH-000834,-0.2305610478609545
ACH-000835,0.04068322786670325
ACH-000836,-0.10872055728204984
ACH-000837,-0.1802749061486152
ACH-000838,-0.2591763549660406
ACH-000839,-0.2746005461867588
ACH-000840,-0.2220716027453924
ACH-000841,-0.23355861404259404
ACH-000843,-0.33311573517750004
ACH-000846,-0.2893039924479408
ACH-000847,0.04801919625893841
ACH-000848,-0.23042503392695046
ACH-000849,-0.15596915789980234
ACH-000851,-0.1938061274285093
ACH-000855,-0.4048663795446434
ACH-000856,-0.15565459921237446
ACH-000858,-0.08645684235762574
ACH-000859,0.1508543784146024
ACH-000861,-0.1954436143451541
ACH-000862,-0.038253485175673
ACH-000865,0.059815859476289215
ACH-000866,-0.05590855126656988
ACH-000867,-0.20223378412901896
ACH-000869,-0.15605161558678046
ACH-000872,-0.05507029220621232
ACH-000873,-0.005017145351785453
ACH-000876,-0.22292180863112648
ACH-000878,-0.2260679290082969
ACH-000880,-0.2701919587039125
ACH-000881,-0.3705605954461087
ACH-000882,-0.2220897805912628
ACH-000884,-0.2791611228141927
ACH-000885,-0.19064422900090253
ACH-000887,-0.13981204179271528
ACH-000889,-0.2322905263460449
ACH-000896,-0.05018402613467368
ACH-000898,-0.3052889001121321
ACH-000900,-0.2290184899275226
ACH-000901,-0.10859729709641802
ACH-000905,-0.2402629132415973
ACH-000906,-0.07241747266086587
ACH-000907,-0.2606425247806409
ACH-000910,-0.15265674322560985
ACH-000911,-0.17255938870904985
ACH-000912,-0.11048417015125854
ACH-000913,-0.02542659525702159
ACH-000915,-0.17897648554516893
ACH-000916,-0.3978459704073944
ACH-000917,-0.023650255152126983
ACH-000920,-0.036546230788824526
ACH-000921,-0.19699993815795536
ACH-000924,0.026073887631526498
ACH-000926,-0.35052714111786915
ACH-000928,-0.06337856615888926
ACH-000929,-0.17565799919605155
ACH-000932,-0.1937891168594848
ACH-000935,-0.35399010219929433
ACH-000936,-0.14930301856522246
ACH-000937,-0.02340222756464792
ACH-000938,-0.32213596007595713
ACH-000939,-0.22513263897474464
ACH-000941,-0.0748735524256062
ACH-000943,-0.030137161581450113
ACH-000946,0.07394973082514968
ACH-000947,-0.08301476041971273
ACH-000948,-0.17090190565144694
ACH-000950,-0.1923696142081376
ACH-000953,-0.2592656335168047
ACH-000954,-0.3733693434469295
ACH-000957,-0.2814169932105985
ACH-000958,0.2001870780606218
ACH-000960,-0.07049396348826588
ACH-000963,-0.28916483922374536
ACH-000968,-0.24721936335419664
ACH-000969,-0.22654047987902945
ACH-000972,0.11129321480237052
ACH-000973,-0.22191489207024886
ACH-000974,-0.05033030323911062
ACH-000978,-0.2927603240057555
ACH-000984,-0.09143109762351688
ACH-000986,-0.18371840766968744
ACH-000988,-0.3124849918577863
ACH-000993,-0.3362177281046967
ACH-000994,-0.4141224884756653
ACH-000996,-0.30398979484475785
ACH-001001,-0.20419418413780155
ACH-001020,-0.08069766373613327
ACH-001028,-0.051012405503590534
ACH-001031,-0.11198893812107333
ACH-001038,-0.18624136135160976
ACH-001048,-0.2603338348353079
ACH-001050,-0.13822003158059584
ACH-001053,-0.4031912090234158
ACH-001054,-0.2743288391324224
ACH-001061,-0.4299208198639316
ACH-001067,-0.21966309239962736
ACH-001075,-0.11360055208516025
ACH-001096,-0.16013363448440435
ACH-001111,-0.3544761863183361
ACH-001119,-0.04298774421164085
ACH-001128,0.027034569496775452
ACH-001134,-0.2331347756940149
ACH-001151,-0.16594466717852469
ACH-001163,-0.4079378641670587
ACH-001164,-0.3890166086099901
ACH-001183,-0.3400927417841612
ACH-001192,-0.2232847543138536
ACH-001193,-0.01117705519850555
ACH-001196,-0.6406221015266749
ACH-001197,-0.2497748480071339
ACH-001205,-0.3609371122900723
ACH-001211,-0.5245710300296699
ACH-001212,-0.2142280779823576
ACH-001228,-0.29860210147326377
ACH-001232,-0.041038781464441364
ACH-001239,-0.10081594466366783
ACH-001270,-0.2748596729804327
ACH-001274,-0.2641377979292898
ACH-001275,-0.360682971707865
ACH-001277,-0.06359732986502803
ACH-001278,-0.346308269281241
ACH-001280,-0.2921105413607009
ACH-001283,-0.07764865165989171
ACH-001289,-0.20935625900351792
ACH-001300,-0.2261099256112188
ACH-001301,-0.29276140623631697
ACH-001302,0.10948206776100447
ACH-001306,-0.1209959218316222
ACH-001318,0.11359658825570812
ACH-001322,-0.3822504656520779
ACH-001328,-0.10431886919379847
ACH-001332,-0.3635240650899976
ACH-001336,-0.10467298711474386
ACH-001346,-0.18613339531119136
ACH-001353,-0.11787315654055057
ACH-001354,-0.5421197454860833
ACH-001367,-0.29011413014070714
ACH-001368,-0.051953477329449715
ACH-001374,-0.1978145504416917
ACH-001377,-0.13380948951599922
ACH-001380,-0.06756589281424899
ACH-001391,-0.12393047315590293
ACH-001408,-0.2550446795704337
ACH-001430,-0.24482736849106554
ACH-001431,-0.10786045247235213
ACH-001450,-0.353963056198886
ACH-001496,-0.07704556703716994
ACH-001500,-0.120051343786097
ACH-001523,0.024072990960469724
ACH-001532,-0.28771119456189803
ACH-001550,-0.1729664493592595
ACH-001552,-0.24597640096518614
ACH-001554,-0.2268383808706283
ACH-001654,-0.2785016923308737
ACH-001735,-0.025584718951790552
ACH-001736,0.12288500257809848
ACH-001737,-0.21496119992461604
ACH-001740,-0.2452520550010989
ACH-001745,-0.3727561577129765
ACH-001765,-0.2880055831148718
