,RBM26 (64062)
ACH-000004,-0.12783688581814612
ACH-000005,-0.1836729073722932
ACH-000007,-0.08390870388246108
ACH-000009,-0.04837962170263115
ACH-000011,-0.05360121726026483
ACH-000012,-0.10631493783000537
ACH-000013,-0.0872417131256202
ACH-000014,-0.11601990053941495
ACH-000015,-0.12099481583347327
ACH-000017,-0.09616077773168977
ACH-000018,-0.08185378027242908
ACH-000019,0.04786689934144625
ACH-000021,-0.047658663897578966
ACH-000022,0.13184436983351888
ACH-000025,-0.09851875537690588
ACH-000028,-0.11639845612426855
ACH-000030,-0.039721690446804465
ACH-000035,-0.12646652937408134
ACH-000036,-0.037589320955094416
ACH-000037,-0.2594813798647736
ACH-000039,-0.08317251615255747
ACH-000040,-0.2346604486229429
ACH-000041,-0.07358215425163686
ACH-000042,-0.060195939874558776
ACH-000045,-0.20302918121015148
ACH-000047,0.0068936312687925645
ACH-000052,-0.19149065438443366
ACH-000053,-0.09402216809511436
ACH-000054,-0.14552351551418866
ACH-000055,-0.1786444913921835
ACH-000060,-0.31060886229017226
ACH-000067,-0.3209354704077712
ACH-000070,-0.3579077588076362
ACH-000075,-0.07933905327621751
ACH-000078,-0.09905144471365084
ACH-000082,-0.08747461390760472
ACH-000085,0.04580063763998449
ACH-000086,-0.11960406341029815
ACH-000087,-0.04344639823569283
ACH-000092,-0.06608855883082486
ACH-000095,-0.1383101245929569
ACH-000097,-0.15800188315587707
ACH-000098,-0.09781651352166117
ACH-000099,0.2451023654323925
ACH-000108,-0.09645953865742483
ACH-000113,-0.26278738906775634
ACH-000116,-0.11856278061788855
ACH-000118,-0.2747233953623224
ACH-000120,0.02220074095344306
ACH-000123,0.016793400305089873
ACH-000127,0.0739160789216212
ACH-000128,-0.04028929979022368
ACH-000132,-0.24654686001082915
ACH-000133,-0.011680835261147977
ACH-000137,-0.05224550309707523
ACH-000138,-0.09335028723050216
ACH-000142,-0.10006329070396204
ACH-000143,-0.14832640065120295
ACH-000146,-0.11896190265233827
ACH-000148,-0.16200990510369387
ACH-000150,-0.2837744218932898
ACH-000152,-0.1734813386422484
ACH-000153,-0.19741146637996995
ACH-000159,-0.12800503535229382
ACH-000160,-0.05037078005722755
ACH-000163,-0.13230989483805944
ACH-000167,0.031187032492170176
ACH-000168,-0.25952999303529034
ACH-000169,0.19739472505990355
ACH-000178,-0.15332482857664548
ACH-000183,-0.17921938335984955
ACH-000188,-0.05311581592533965
ACH-000189,-0.3770865971977988
ACH-000190,-0.06505635346193518
ACH-000198,-0.2394919232832731
ACH-000203,0.11413355570477153
ACH-000204,-0.3846933069435751
ACH-000206,-0.1888126677783724
ACH-000207,-0.2316071238795665
