,ANKRD30A (91074)
ACH-000004,-0.11376853404010374
ACH-000005,-0.24494575049641354
ACH-000007,-0.1855068057048933
ACH-000009,0.1556617910386057
ACH-000011,-0.1250826971237698
ACH-000012,-0.12089452861302867
ACH-000013,-0.007145882474816815
ACH-000014,-0.0609967198050845
ACH-000015,-0.07454256870139596
ACH-000017,0.001232143549731145
ACH-000018,0.09130209478388852
ACH-000019,-0.14441594077475686
ACH-000021,-0.30855479892646204
ACH-000022,-0.07551032514666857
ACH-000025,0.023055902369327
ACH-000028,0.02153183907078636
ACH-000030,-0.13443671757796485
ACH-000035,0.14180340896513874
ACH-000036,-0.03485446693270652
ACH-000037,-0.08024760892628821
ACH-000039,0.03278509379190694
ACH-000040,-0.06999751011568058
ACH-000041,0.08087638578125868
ACH-000042,-0.099105696588563
ACH-000045,0.018977833200158025
ACH-000047,0.023897789738188357
ACH-000052,-0.022366513338951163
ACH-000053,-0.029978000999677824
ACH-000054,-0.015914489456491338
ACH-000055,0.309195584235609
ACH-000060,0.09085403554068362
ACH-000067,-0.063436709670629
ACH-000070,0.09401497673123292
ACH-000075,-0.01639054635143455
ACH-000078,0.031604195177728334
ACH-000082,-0.051436524044337364
ACH-000085,-0.021202264622882588
ACH-000086,0.007319716517741596
ACH-000087,0.20363101146298027
ACH-000092,-0.09797341125517828
ACH-000095,-0.0741315902155198
ACH-000097,-0.19847534028205388
ACH-000098,0.027233147541491757
ACH-000099,-0.11183568262831836
ACH-000108,0.01259557418361626
ACH-000113,-0.05219068701196433
ACH-000116,-0.014638095053993026
ACH-000118,-0.07584868970551173
ACH-000120,-0.001736362338480247
ACH-000123,-0.005820349990030079
ACH-000127,-0.1548127769398318
ACH-000128,-0.16695305274868205
ACH-000132,-0.00410719710374247
ACH-000133,0.020789718577277853
ACH-000137,0.16309698818360288
ACH-000138,0.08974793946616709
ACH-000142,0.0471090742020589
ACH-000143,0.11818261421645128
ACH-000146,-0.010517987199469859
ACH-000148,-0.14719952692821642
ACH-000150,-0.02379558972383399
ACH-000152,-0.014214383309992525
ACH-000153,0.014461514308029891
ACH-000159,0.017631842924345987
ACH-000160,-0.04849709647648187
ACH-000163,0.021373725230333238
ACH-000167,-0.2882663369152106
ACH-000168,0.1746514729442141
ACH-000169,0.054504864444402834
ACH-000178,-0.20912993153999904
ACH-000183,0.025017209894453437
ACH-000188,-0.007582906846794456
ACH-000189,-0.14927540365135744
ACH-000190,-0.03605696932168343
ACH-000198,0.008028054716165108
ACH-000203,-0.5189113257858347
ACH-000204,0.1030096114526465
ACH-000206,0.025943225491731732
ACH-000207,-0.0475542750406855
ACH-000208,0.22234638034910031
ACH-000210,-0.025995925789304538
