,LIPN (643418)
ACH-000004,-0.0034007313912060976
ACH-000005,0.05344468073302306
ACH-000007,-0.11595214960694028
ACH-000009,0.059516959788741976
ACH-000011,0.02841844537781088
ACH-000012,-0.031557936583589644
ACH-000013,0.04665814275133689
ACH-000014,0.0022478597984507574
ACH-000015,-0.15858136483615912
ACH-000017,0.1596602687214388
ACH-000018,0.1794075034952973
ACH-000019,0.12615038384263727
ACH-000021,0.005100824727122321
ACH-000022,0.05247689013045638
ACH-000025,-0.1372502605028172
ACH-000028,-0.007293761234896678
ACH-000030,-0.04919558449926655
ACH-000035,-0.2119485757747293
ACH-000036,-0.06575685730917473
ACH-000037,0.0807986551419124
ACH-000039,0.07008046602426371
ACH-000040,-0.016865862899236743
ACH-000041,-0.1597893610481276
ACH-000042,-0.0010819355758170954
ACH-000045,0.11145035208701
ACH-000047,0.060098461139818524
ACH-000052,0.06817388537303848
ACH-000053,0.03319172096344042
ACH-000054,-0.0292314207093146
ACH-000055,0.011431870366928288
ACH-000060,-0.1469203494412475
ACH-000067,-0.027237321801774638
ACH-000070,0.12960641816160734
ACH-000075,0.1632543460954646
ACH-000078,0.17175705375103334
ACH-000082,-0.0055547089764829295
ACH-000085,0.1830060359059993
ACH-000086,0.01556308217408509
ACH-000087,0.10686469461378886
ACH-000092,-0.018419644199694867
ACH-000095,-0.00572507804410525
ACH-000097,0.034350193194513205
ACH-000098,-0.06776584996381221
ACH-000099,-0.004886120463797284
ACH-000108,-0.056762936143615536
ACH-000113,0.010342531492776485
ACH-000116,-0.10791188500071937
ACH-000118,-0.026418868632523573
ACH-000120,0.023160098597316787
ACH-000123,0.08454507397830346
ACH-000127,-0.008631068467956034
ACH-000128,0.16859643912740116
ACH-000132,0.055717492125009566
ACH-000133,-0.09947671587645487
ACH-000137,0.15589337710326798
ACH-000138,0.11581095812315725
ACH-000142,0.060740233000250735
ACH-000143,-0.13943601503111885
ACH-000146,0.04277109594301764
ACH-000148,-0.02007855733431237
ACH-000150,0.1069246463875035
ACH-000152,-0.08366922571752074
ACH-000153,0.15928935585076134
ACH-000159,-0.008496962874608072
ACH-000160,0.02089108576574164
ACH-000163,0.06787920244640756
ACH-000167,-0.22229140120015065
ACH-000168,-0.02989798028344145
ACH-000169,-0.14772086273136348
ACH-000178,-0.00739783802516615
ACH-000183,0.0778238683361707
