,LACE1 (246269)
ACH-000004,0.08446639937068999
ACH-000005,-0.23259336705524605
ACH-000007,-0.09108811871847344
ACH-000009,-0.05811707521594135
ACH-000011,-0.11186378179474636
ACH-000012,-0.049073919042641634
ACH-000013,-0.04926049733904054
ACH-000014,-0.015793887106929756
ACH-000015,0.07059598868765128
ACH-000017,0.06871159959861324
ACH-000018,0.12124366519816808
ACH-000019,-0.1043089350972059
ACH-000021,-0.1603465322584646
ACH-000022,0.04872400298748213
ACH-000025,0.03066971596567912
ACH-000028,0.014223598797862076
ACH-000030,0.0011086741370647738
ACH-000035,0.015238796693845518
ACH-000036,0.05783510441501795
ACH-000037,0.04418478586890362
ACH-000039,0.05770779286875944
ACH-000040,-0.008766179075896191
ACH-000041,-0.08396453803632102
ACH-000042,-0.13497088570979976
ACH-000045,-0.07407520447070731
ACH-000047,-0.08983248085612447
ACH-000052,-0.08155152561163259
ACH-000053,0.13140540630503078
ACH-000054,-0.06421316991569666
ACH-000055,0.04570281385665816
ACH-000060,-0.13877562599348595
ACH-000067,-0.0645848930678616
ACH-000070,-0.05075335264535765
ACH-000075,0.050546287083405035
ACH-000078,0.005694007608582311
ACH-000082,-0.001762948299529871
ACH-000085,0.061340418010561525
ACH-000086,-0.012303613394233274
ACH-000087,0.017274125768074314
ACH-000092,0.023205246665555453
ACH-000095,0.012555755227720216
ACH-000097,-0.0585561316901714
ACH-000098,0.11216735403539883
ACH-000099,-0.004661069438829091
ACH-000108,0.004671349575487006
ACH-000113,-0.07656540267711852
ACH-000116,-0.030865130970039782
ACH-000118,0.01527962215280045
ACH-000120,0.10925669939799296
ACH-000123,0.06571295938676854
ACH-000127,0.025926269191260305
ACH-000128,-0.09111174585536227
ACH-000132,-0.09922174015452233
ACH-000133,0.12631154917301848
ACH-000137,-0.09902364986490267
ACH-000138,0.020528982837388642
ACH-000142,0.0014155188592727074
ACH-000143,-0.0012351677727714182
ACH-000146,-0.07839656044838922
ACH-000148,-0.06813543375929752
ACH-000150,-0.12187448212405612
ACH-000152,-0.04469114434128454
ACH-000153,0.0688549951442938
ACH-000159,-0.002346693609104329
ACH-000160,0.05488763251089828
ACH-000163,0.0727269046055458
ACH-000167,-0.16977728415973936
ACH-000168,0.271434777588262
ACH-000169,-0.022080560363909058
ACH-000178,0.015689145870285314
ACH-000183,-0.08369644395380425
ACH-000188,-0.06446395040279677
ACH-000189,0.16079581856855196
ACH-000190,-0.05952277988695812
ACH-000198,0.06565124733008824
ACH-000203,0.03850640611707208
ACH-000204,0.3045119839658021
ACH-000206,-0.01742890574117557
ACH-000207,0.07982743270204667
ACH-000208,0.10945846256310647
ACH-000210,-0.20372353055879394
ACH-000211,0.01956852095997361
ACH-000215,-0.007771063030943448
ACH-000221,-0.0329109858620319
ACH-000222,0.13699527559185995
ACH-000223,-0.05932645080763941
ACH-000226,-0.034643395839023844
ACH-000227,-0.1970774640039647
ACH-000228,0.09295759868962508
ACH-000231,-0.009207192523419741
ACH-000232,0.0496621180051295
ACH-000233,0.06708937885314521
ACH-000234,-0.022753079290911048
ACH-000235,0.05175052376057558
ACH-000237,-0.12354937448051688
ACH-000238,0.006401000120284356
ACH-000242,0.1862553989914385
ACH-000243,0.10868721086522036
ACH-000244,0.34010987942911364
ACH-000246,-0.02372655362105577
ACH-000248,0.14710542148075495
ACH-000250,-0.035140490826743115
ACH-000251,-0.06287657585068157
ACH-000252,-0.3636283132972309
ACH-000253,0.02001400297707884
ACH-000255,-0.03715394769708818
ACH-000256,0.10935182552694502
ACH-000257,-0.13064522646454493
ACH-000258,-0.05815658534349464
ACH-000259,-0.06314190039246907
ACH-000260,0.017421814041265932
ACH-000261,-0.12525214743916271
ACH-000262,0.1328734942031118
ACH-000263,0.014699450700012568
ACH-000264,0.059109804481986425
ACH-000265,0.002056534169547485
ACH-000266,-0.007077346445947087
ACH-000272,-0.003561781133654521
ACH-000274,-0.03063691824915255
ACH-000277,0.1939435071337027
ACH-000278,-0.03730837676687646
ACH-000279,-0.08829743965019786
ACH-000280,0.034409682855089586
ACH-000281,-0.009564856614820278
ACH-000288,0.05430513827838437
ACH-000291,0.07531128767587025
ACH-000293,0.09204777721822176
ACH-000294,-0.09160203685828168
ACH-000295,0.07285331565668901
ACH-000296,0.22441721857914126
ACH-000302,-0.08569023740225322
ACH-000304,0.13525529645428191
ACH-000307,0.027117930685428684
ACH-000308,0.012925952474457443
ACH-000310,-0.06556702475609874
ACH-000311,0.07010442535223912
ACH-000312,-0.07108439184083863
ACH-000315,0.09002874033049146
ACH-000316,-0.2391537198541532
ACH-000317,-0.08528150138451568
ACH-000318,-0.2547901963189323
ACH-000319,-0.08027150020477547
ACH-000320,0.1089810049569708
ACH-000322,0.1010233807724331
ACH-000323,0.015500601854475776
ACH-000324,-0.06614896709389899
ACH-000329,0.02423890228843933
ACH-000330,-0.26657876260559205
ACH-000331,0.038371430870690365
ACH-000332,-0.04454537310292181
ACH-000334,0.035071442477569534
ACH-000335,0.061413625419443
ACH-000336,0.1861396570593848
ACH-000337,0.052957526942329206
ACH-000338,0.08106671609397782
ACH-000339,0.034709720751679385
ACH-000341,0.01855515817571871
ACH-000348,-0.13118626299197636
ACH-000350,0.08987879887438363
ACH-000352,0.04793606343000344
ACH-000356,0.004547078118477647
ACH-000361,-0.19017989971863375
ACH-000362,-0.04380371889688229
ACH-000363,-0.11527845855996488
ACH-000364,0.09826085880254702
ACH-000365,-0.014218947586353038
ACH-000366,-0.033217342404877115
ACH-000368,-0.07705684012157975
ACH-000374,0.0015605944725479045
ACH-000375,0.0762977333561212
ACH-000376,0.0028198573247862394
ACH-000381,0.01974418118753165
ACH-000383,0.01625163966650679
ACH-000387,-0.07618885354387837
ACH-000389,0.11260796600791625
ACH-000390,-0.017340212332318278
ACH-000393,-0.01819499431187512
ACH-000395,-0.12259310917497228
ACH-000396,-0.23692340038225504
ACH-000397,0.013855870967618571
ACH-000401,-0.18757498539617806
ACH-000402,-0.10650732327585884
ACH-000403,0.05978334410093476
ACH-000404,-0.2563089223662057
ACH-000406,0.0647901945387535
ACH-000407,0.1334267156407722
ACH-000408,-0.10386158428160737
ACH-000410,-0.10992595303286004
ACH-000411,0.0783813689284102
ACH-000414,-0.04914715056459206
ACH-000415,-0.08674740325726706
ACH-000416,0.007269402833692564
ACH-000420,-0.06060806163068878
ACH-000421,-0.04816415290981962
ACH-000424,-0.09201638020142293
ACH-000425,-0.08926730901169865
ACH-000426,-0.05531590674622538
ACH-000427,-0.015414754272779527
ACH-000433,-0.10002797726979712
ACH-000435,-0.11713138604832335
ACH-000436,-0.1840710966901519
ACH-000444,0.06558309352697997
ACH-000445,0.13206384157436976
ACH-000448,-0.07688046965862645
ACH-000450,0.08806698046928531
ACH-000452,-0.08914781034172048
ACH-000454,0.18295486162514854
ACH-000458,-0.05361992717855262
ACH-000459,0.29265625725690736
ACH-000460,-0.006478119326351645
ACH-000461,0.030462953953116174
ACH-000463,-0.01705363859541557
ACH-000464,-0.16248411860407094
ACH-000466,-0.1050341824138207
ACH-000467,-0.03366818235075027
ACH-000468,-0.11551652896217153
ACH-000469,0.07777880172011019
ACH-000470,0.04213034697239766
ACH-000471,0.021861649877458245
ACH-000472,-0.06546068440285575
ACH-000473,-0.032026149154247625
ACH-000475,-0.06982071587017905
ACH-000476,0.07589687305020004
ACH-000477,-0.12287041945659137
ACH-000479,-0.058260081424626665
ACH-000480,0.10561204135215256
ACH-000481,-0.19006583940293356
ACH-000483,-0.026890259227408262
ACH-000484,-0.02882120244944035
ACH-000485,0.07668926140237299
ACH-000486,-0.10900496920264746
ACH-000487,0.1395431814968168
ACH-000488,-0.10362423001199753
ACH-000490,-0.107287499739893
ACH-000491,-0.04476910482627016
ACH-000495,0.03931446472896754
ACH-000496,-0.008550943373281996
ACH-000499,-0.09908850126448572
ACH-000500,0.4644721607528553
ACH-000502,0.04157670915760153
ACH-000503,0.1573696455825852
ACH-000505,-0.1124488885275342
ACH-000507,0.08870507921327664
ACH-000510,-0.04623399896943402
ACH-000511,-0.007873855792216342
ACH-000512,0.12248366423060572
ACH-000516,0.021078721095363972
ACH-000517,0.029137676091421264
ACH-000518,0.033690669170294014
ACH-000520,0.14419679878995562
ACH-000521,0.19344865100608272
ACH-000522,-0.04364441402839185
ACH-000524,-0.023605058878114225
ACH-000527,0.0141186255009061
ACH-000528,0.04049002299296784
ACH-000537,0.06751474479755297
ACH-000541,0.03927668222142888
ACH-000542,-0.07568760238369779
ACH-000544,-0.06385421125709771
ACH-000545,0.006894850218383794
ACH-000547,0.15989476512876566
ACH-000548,-0.03938467655555336
ACH-000549,-0.05007808885040428
ACH-000550,0.035879467722142414
ACH-000552,0.007073987275541784
ACH-000556,-0.008131617439240412
ACH-000557,-0.020000220552415647
ACH-000569,-0.07881698442221488
ACH-000570,-0.028331765982234768
ACH-000571,-0.006942442309543398
ACH-000573,-0.06051404927797775
ACH-000576,0.022945697916490558
ACH-000579,-0.15503087846122138
ACH-000580,0.034301277969059386
ACH-000584,-0.022626119488828558
ACH-000585,-0.06559064497949645
ACH-000588,0.19191273306321496
ACH-000589,0.05295002966566572
ACH-000591,0.15347766152658687
ACH-000593,0.0502848880626026
ACH-000600,-0.02390600212333243
ACH-000601,0.0335038976732867
ACH-000605,0.11185931905418724
ACH-000606,0.08241766835231754
ACH-000608,-0.032432606568451185
ACH-000614,-0.024431702236133827
ACH-000616,0.05191529794420759
ACH-000618,-0.09339553975090263
ACH-000619,0.0893898665608133
ACH-000620,-0.13914919956877458
ACH-000621,-0.05381610098249552
ACH-000622,-0.12404672911416635
ACH-000623,-0.11517418418286865
ACH-000624,-0.03529915927957472
ACH-000627,-0.07883572881014526
ACH-000630,0.021059753636145127
ACH-000631,-0.15578401182315055
ACH-000632,-0.10084592764306476
ACH-000633,-0.01384771306310325
ACH-000637,0.10633004687184504
ACH-000638,-0.0815025761778362
ACH-000646,-0.08701112467150507
ACH-000647,0.00174083700127385
ACH-000648,0.05804298424370784
ACH-000649,-0.10857873435368064
ACH-000651,-0.029860755666300264
ACH-000652,-0.016548659382692597
ACH-000653,-0.06468300498279067
ACH-000657,0.009426372926650745
ACH-000658,-0.03661149748958819
ACH-000661,-0.1060593275993378
ACH-000662,-0.2369258926273852
ACH-000663,-0.007927083906657471
ACH-000665,-0.015045826100762973
ACH-000671,0.025833463248836327
ACH-000672,-0.10938193532957301
ACH-000673,0.05274347231568173
ACH-000676,-0.016671485402594662
ACH-000677,0.035468080931346915
ACH-000681,-0.01813027324069884
ACH-000683,-0.07917362433041991
ACH-000684,0.012402518461174043
ACH-000688,-0.10239166010939957
ACH-000693,0.05322396517959948
ACH-000694,-0.03334682496062079
ACH-000695,0.15092961101768398
ACH-000696,-0.04575145533436725
ACH-000697,-0.07589768305379982
ACH-000699,0.10720903287804892
ACH-000701,-0.14198320600219874
ACH-000706,0.06508103682084355
ACH-000711,-0.033255248661317995
ACH-000713,-0.005339004841862933
ACH-000714,0.049511706296381235
ACH-000718,-0.029642802360391005
ACH-000720,0.002823493914343885
ACH-000721,-0.0586663850035116
ACH-000724,-0.05407272542729154
ACH-000725,0.05512872307236966
ACH-000732,0.18403415685837776
ACH-000734,0.00975174901155926
ACH-000735,-0.012475320205495707
ACH-000736,0.10608791585347999
ACH-000738,-0.05744365390917797
ACH-000746,0.19737325687058774
ACH-000747,-0.04409450422435321
ACH-000748,0.010098476825907528
ACH-000753,-0.033558360768347964
ACH-000756,0.1477884103829484
ACH-000757,-0.10992446164676536
ACH-000758,0.017717529359160718
ACH-000760,0.07040679451965709
ACH-000762,-0.06340140332056918
ACH-000763,0.042240765337308514
ACH-000764,0.022693906201907286
ACH-000765,-0.0409212804330121
ACH-000766,0.062225253220096616
ACH-000767,-0.08272259604466302
ACH-000768,0.06403422419865203
ACH-000769,-0.17005540157937468
ACH-000770,0.018346743502228043
ACH-000771,-0.041400824949330284
ACH-000773,0.0502287695353644
ACH-000776,0.14238185731500022
ACH-000777,-0.044855886605182284
ACH-000778,-0.134724428498786
ACH-000781,-0.004191414625019396
ACH-000782,-0.014448459671862169
ACH-000783,0.17633637104031452
ACH-000784,-0.0056075892068464936
ACH-000785,0.0926439638161868
ACH-000787,-0.0344711266818226
ACH-000788,0.01898385008920876
ACH-000791,-0.05342256634363767
ACH-000792,0.0261761016298236
ACH-000794,0.05373095943805553
ACH-000796,-0.01924682365559224
ACH-000798,0.01072857856095457
ACH-000799,-0.008642997578847568
ACH-000800,-0.00431438937797257
ACH-000802,0.056028009745836015
ACH-000804,-0.08168860289683899
ACH-000805,0.16372795879050886
ACH-000809,0.040768903321718536
ACH-000810,-0.3032693086522473
ACH-000811,-0.05995468341270015
ACH-000817,0.1338877644866443
ACH-000819,-0.005655549516638989
ACH-000820,-0.18777691243976888
ACH-000821,0.09150046233809438
ACH-000822,-0.14890032697210645
ACH-000823,-0.053483660373170684
ACH-000824,-0.041430402133500535
ACH-000827,0.005587987767870875
ACH-000829,0.021872436169766002
ACH-000831,0.06346482068721405
ACH-000832,-0.1905255553811513
ACH-000833,0.24210097153207885
ACH-000834,0.15239735507999075
ACH-000835,0.000983352676193691
ACH-000836,-0.06805410544228951
ACH-000837,0.1555875454235855
ACH-000838,-0.17079364038799655
ACH-000839,-0.08750025927745278
ACH-000840,-0.041295339079278
ACH-000841,0.028672741143332306
ACH-000843,-0.17315081890672224
ACH-000846,0.10255226039732963
ACH-000847,-0.11558684076849705
ACH-000848,-0.16258569893102026
ACH-000849,-0.032587720361160775
ACH-000851,0.02866396468480762
ACH-000855,0.07409597328910633
ACH-000856,-0.044860713015837
ACH-000858,0.0044155479514594856
ACH-000859,-0.04310730992480093
ACH-000861,-0.1272147472743799
ACH-000862,0.060092332788758626
ACH-000865,-0.01383726538256026
ACH-000866,0.09585837257667296
ACH-000867,-0.006893860823585668
ACH-000869,-0.14890894508756192
ACH-000872,-0.10019676709637547
ACH-000873,-0.07051719384779502
ACH-000876,0.039922614483969485
ACH-000878,-0.16493258828667584
ACH-000880,-0.1923293387148828
ACH-000881,0.006523230286852693
ACH-000882,0.03823701687805031
ACH-000884,-0.0018505838745864415
ACH-000885,-0.013188071412908169
ACH-000887,-0.06502629424096038
ACH-000889,0.01813772466532748
ACH-000896,0.021626392912524824
ACH-000898,-0.023879037403533514
ACH-000900,0.00869959326787993
ACH-000901,-0.08222893315026672
ACH-000905,-0.07968953227248746
ACH-000906,-0.020848156348665763
ACH-000907,-0.01529448432509176
ACH-000910,0.02359051685627265
ACH-000911,-0.008546433729016522
