,BCL11A (53335)
ACH-000004,-0.1334806826274197
ACH-000005,-0.2950371099655438
ACH-000007,-0.35459928120705064
ACH-000009,-0.09459601036218099
ACH-000011,-0.039544218572826716
ACH-000012,-0.008239548091602277
ACH-000013,-0.07877657874635442
ACH-000014,-0.01741688569409345
ACH-000015,-0.01781440981282775
ACH-000017,-0.08723735301854063
ACH-000018,-0.2716768109526609
ACH-000019,0.020855874387450072
ACH-000021,-0.0468435985311166
ACH-000022,-0.10202461679342097
ACH-000025,-0.03452723339358997
ACH-000028,-0.06628420418016343
ACH-000030,-0.14132608160504373
ACH-000035,-0.2613071725839976
ACH-000036,-0.09475703168106113
ACH-000037,-0.11537834536340985
ACH-000039,-0.09573699037468768
ACH-000040,0.03986905876734655
ACH-000041,-0.1392930498532186
ACH-000042,-0.23743869347922836
ACH-000045,-0.3206794498340981
ACH-000047,-0.003478328337799328
ACH-000052,0.04890322754475486
ACH-000053,0.009308877659165007
ACH-000054,-0.0944556955358654
ACH-000055,-0.21910914556824626
ACH-000060,-0.03360956558012722
ACH-000067,-0.059678523574308
ACH-000070,-0.30828494068266865
ACH-000075,0.21937117624605254
ACH-000078,-0.05961481915465903
ACH-000082,-0.06722711375979823
ACH-000085,0.01512912296494356
ACH-000086,-0.14125427093446888
ACH-000087,-0.11817881298643848
ACH-000092,-0.18971788468530565
ACH-000095,-0.2149925409558544
ACH-000097,-0.05515804261843955
ACH-000098,0.003914804603171622
ACH-000099,-0.2747539528949912
ACH-000108,-0.11917210882770644
ACH-000113,-0.3172066967523706
ACH-000116,-0.08497862517545676
ACH-000118,-0.11715280311452733
ACH-000120,-0.00018296391842735464
ACH-000123,0.015133469791148881
ACH-000127,-0.08598041921024997
ACH-000128,-0.08066406811837877
ACH-000132,-0.2817239049974379
ACH-000133,-0.14622123369829873
ACH-000137,0.02137118162118046
ACH-000138,-0.09109531061100773
ACH-000142,-0.09111670712363536
ACH-000143,-0.028579597221616026
ACH-000146,-0.25274327230094473
ACH-000148,-0.1865211048320992
ACH-000150,0.06123079010044651
ACH-000152,-0.1985064564085063
ACH-000153,-0.19545544643639312
ACH-000159,-0.09546445101441292
ACH-000160,-0.10678012671732777
ACH-000163,-0.11327225170492095
ACH-000167,-0.1914417160862074
ACH-000168,-0.2496256925433177
ACH-000169,-0.06908954209715834
ACH-000178,-0.018152550076703942
ACH-000183,-0.1382126231028931
ACH-000188,-0.04740160081659139
ACH-000189,-0.030191670674072912
ACH-000190,-0.20442513689325575
ACH-000198,-0.8728572998760118
ACH-000203,-0.4569299441828427
ACH-000204,-0.1838515246102617
ACH-000206,-0.20646774806239085
ACH-000207,-0.1332378832156687
ACH-000208,-0.013900096235520444
ACH-000210,0.022503914190391414
ACH-000211,0.004765463316671732
ACH-000215,-0.08420591054321881
ACH-000221,0.04514846527451665
ACH-000222,-0.04641845006618275
ACH-000223,-0.16602896794594954
ACH-000226,-0.05839480992135002
ACH-000227,-0.13182502601517654
ACH-000228,-0.13420056438764752
ACH-000231,-0.10447317983962198
ACH-000232,-0.1248442592982496
ACH-000233,-0.16006992101875728
ACH-000234,-0.08996257899501515
ACH-000235,-0.10059603262254793
ACH-000237,-0.07669180778590917
ACH-000238,-0.14029127989992995
ACH-000242,0.05011153747076445
ACH-000243,-0.14620543195716068
ACH-000244,0.07893525180530163
ACH-000246,-0.08558721649319949
ACH-000248,-0.02601679848083077
ACH-000250,-0.033792785012645835
ACH-000251,-0.26890280929392313
ACH-000252,-0.1919337504436213
ACH-000253,-0.05601460602359324
ACH-000255,-0.030095568736419862
ACH-000256,-0.15755417203078634
ACH-000257,0.07482844458087143
ACH-000258,-0.3605812598274467
ACH-000259,-0.13929693590132222
ACH-000260,-0.08660451496467632
ACH-000261,-0.0990687506286496
ACH-000262,-0.01811193442501225
ACH-000263,-0.3351830579199924
ACH-000264,-0.0003793830002661924
ACH-000265,-0.059963010770767676
ACH-000266,-0.14888616059845436
ACH-000272,-0.16663650679423814
ACH-000274,-0.13244396207575435
ACH-000277,-0.2233671049847423
ACH-000278,-0.002402810381773819
ACH-000279,-0.07245901074804352
ACH-000280,0.0678420256582706
ACH-000281,-0.16023361929303892
ACH-000288,-0.1194509114419391
ACH-000291,-0.15445232875921636
ACH-000293,-0.053918254029466366
ACH-000294,-0.05795418811946576
ACH-000295,-0.4327133408637533
ACH-000296,0.054181899948633705
ACH-000302,-0.0934348428516679
ACH-000304,-0.18195520392620626
ACH-000307,-0.13389395934742654
ACH-000308,-0.0542823504082822
ACH-000310,-0.1132140230554498
ACH-000311,-0.13609207842487986
ACH-000312,0.05593850685438314
ACH-000315,0.183015301941004
ACH-000316,0.03117687455598077
ACH-000317,-0.20814558207237013
ACH-000318,-0.2252617449478097
ACH-000319,-0.21265285070013412
ACH-000320,-0.0963910792890974
ACH-000322,-0.031076475904989014
ACH-000323,-0.059929861816332274
ACH-000324,-0.10391917765436501
ACH-000329,-0.07813116187529204
ACH-000330,-0.2506399818546505
ACH-000331,-0.037395210276646836
ACH-000332,-0.1178943312088865
ACH-000334,-0.3969003713968796
ACH-000335,-0.2257319980543229
ACH-000336,-0.005325526762384092
ACH-000337,0.04690365185054215
ACH-000338,0.2672094148203757
ACH-000339,-0.07256922660536097
ACH-000341,0.13716522237056236
ACH-000348,-0.07263381711905542
ACH-000350,-0.062255859416241364
ACH-000352,-0.10981495800141353
ACH-000356,0.10659723580751576
ACH-000361,-0.056405493861414316
ACH-000362,-0.3800354801388294
ACH-000363,-0.20949166476298992
ACH-000364,-0.12392629136087133
ACH-000365,-0.07143151618434003
ACH-000366,-0.16354327296060028
ACH-000368,-0.03138582344480892
ACH-000374,-0.2345124130667451
ACH-000375,-0.1140049123987522
ACH-000376,-0.12227148311202438
ACH-000381,-0.18745519609663927
ACH-000383,-0.0033525925312786085
ACH-000387,-0.1747957644287786
ACH-000389,-0.1343835941433722
ACH-000390,-0.0701235302351857
ACH-000393,-0.16247274197311418
ACH-000395,-0.17902224212175716
ACH-000396,-0.11043408290894448
ACH-000397,-0.08754813382518739
ACH-000401,0.03709678827984495
ACH-000402,0.3809596453646795
ACH-000403,-0.09611800117093544
ACH-000404,0.17827276906354755
ACH-000406,-0.13842390694880988
ACH-000407,-0.09853960134429307
ACH-000408,-0.22504733104663374
ACH-000410,-0.2550674420663352
ACH-000411,-0.11235909072529668
ACH-000414,-0.016390886436792543
ACH-000415,0.010860151188099337
ACH-000416,-0.05851831223724596
ACH-000420,-0.03144562847785612
ACH-000421,0.013260307696530322
ACH-000424,-0.10018075467183338
ACH-000425,-0.109613570225427
ACH-000426,-0.07528967789406563
ACH-000427,-0.07121896125549733
ACH-000433,0.02348328572636588
ACH-000435,-0.22457297666313356
ACH-000436,-0.07965966150552664
ACH-000444,-0.03471793934516737
ACH-000445,0.07829228609873333
ACH-000448,-0.13787486279986036
ACH-000450,0.06224687076308048
ACH-000452,-0.1465299734172112
ACH-000454,-0.3405041200566737
ACH-000458,-0.1557387311829257
ACH-000459,-0.23168372799993556
ACH-000460,-0.10183358221031373
ACH-000461,-0.08610718200850763
ACH-000463,-0.1447430197474118
ACH-000464,-0.18500474598813885
ACH-000466,-0.012775375042746052
ACH-000467,0.1643162073021703
ACH-000468,-0.07605351401122581
ACH-000469,-0.16385063677557432
ACH-000470,-0.09562398288970132
ACH-000471,-0.10186245082601553
ACH-000472,-0.14720304485652685
ACH-000473,-0.04944624878528598
ACH-000475,-0.11234904530063576
ACH-000476,-0.03571636391593662
ACH-000477,-0.16668347695661892
ACH-000479,-0.08026361614634478
ACH-000480,-0.15572163712659354
ACH-000481,-0.13724335932176415
ACH-000483,-0.04629575808105341
ACH-000484,-0.20575442082303552
ACH-000485,-0.05340526412569418
ACH-000486,-0.04858605947126706
