,FLG2 (388698)
ACH-000262,0.0201775864087632
ACH-000263,-0.1126208113278134
ACH-000264,-0.1388813629576571
ACH-000265,-0.03730561913658423
ACH-000266,-0.10889827485169062
ACH-000272,-0.14733173150598605
ACH-000274,0.009037525500642504
ACH-000277,-0.07037742686932259
ACH-000278,-0.13663096014610293
ACH-000279,-0.030526253618605125
ACH-000280,-0.11600107414503945
ACH-000281,-0.19205439020578988
ACH-000288,-0.1470251514857392
ACH-000291,-0.13033048561538094
ACH-000293,-0.10601321193620064
ACH-000294,-0.038093590980810776
ACH-000295,-0.1814297365178863
ACH-000296,-0.1489222265383424
ACH-000302,-0.09635955532564802
ACH-000304,-0.116984633824217
ACH-000307,0.030021260418382455
ACH-000308,-0.08271713694807159
ACH-000310,-0.03436424977282268
ACH-000311,0.010459230448402244
ACH-000312,-0.056964270354953564
ACH-000315,-0.1711703695876253
ACH-000316,-0.13086484235267187
ACH-000317,-0.15492118214765613
ACH-000318,-0.17149229486923176
ACH-000319,-0.13025850277108467
ACH-000320,-0.2640417149293434
ACH-000322,-0.032727606447162
ACH-000323,0.05594496238889972
ACH-000324,-0.14743039059236618
ACH-000329,-0.11888945541463207
ACH-000330,-0.0207364226363466
ACH-000331,-0.1635714706868058
ACH-000332,-0.0816807746852035
ACH-000334,-0.12933099348715132
ACH-000335,-0.1608882516202243
ACH-000336,0.09833881155175488
ACH-000337,-0.40068222636388
ACH-000338,-0.6767542908476765
ACH-000339,-0.05936304193826478
ACH-000341,-0.15612115430235965
ACH-000348,-0.09458875185109444
ACH-000350,-0.1065624114396916
ACH-000352,-0.020566133121480198
ACH-000356,-0.17947237558771986
ACH-000361,-0.1608152026619208
ACH-000362,-0.03042545975182933
ACH-000363,-0.13648660417429853
ACH-000364,-0.1630557171281223
ACH-000365,-0.12951197473846787
ACH-000366,-0.06399953094937377
ACH-000368,-0.08268417404039391
ACH-000374,-0.11495232068046735
ACH-000375,-0.11118280331614294
ACH-000376,-0.1579106713574118
ACH-000381,-0.20908160061274614
ACH-000383,-0.13904219366413645
ACH-000387,-0.046481103019606056
ACH-000389,-0.0046918085227615975
ACH-000390,-0.001582291328866814
ACH-000393,-0.022069783724345832
ACH-000395,-0.17219031815981156
ACH-000396,-0.15933177971044155
ACH-000397,-0.021372189324329667
ACH-000401,-0.15629135394276478
ACH-000402,-0.046936163462871806
ACH-000403,-0.07184818605276021
ACH-000404,-0.2580960001280505
ACH-000406,-0.10755244657572814
ACH-000407,-0.1447278067599725
ACH-000408,0.04003391090243174
ACH-000410,-0.15492192203452684
ACH-000411,-0.15846728038230515
ACH-000414,-0.12059166748110307
ACH-000415,-0.032764943424024265
ACH-000416,-0.12131503083702985
ACH-000420,-0.12420368037225922
ACH-000421,-0.06430414370047798
ACH-000424,-0.19698811581368852
ACH-000425,0.010487629620831676
ACH-000426,-0.1889441013658636
ACH-000427,-0.14005880290621794
ACH-000433,-0.0070423464304403514
ACH-000435,-0.16765000177201728
ACH-000436,-0.12657176024047126
ACH-000444,-0.09324508379690084
ACH-000445,-0.003071492683653045
ACH-000448,-0.07164425658383379
ACH-000450,-0.1379512956872179
ACH-000452,-0.20859978816633146
ACH-000454,-0.2257664266812857
ACH-000458,-0.13834939166230664
ACH-000459,0.07668146567932572
ACH-000460,-0.020719538302383503
ACH-000461,0.11754924256240412
ACH-000463,-0.21314713653838288
ACH-000464,-0.0703760474800546
ACH-000466,0.0
ACH-000467,-0.07581219597162131
ACH-000468,-0.14343526859409084
ACH-000469,-0.011717714791531934
ACH-000470,-0.01650943279501256
ACH-000471,-0.07073348470919745
ACH-000472,-0.0846327888053235
ACH-000473,-0.16846552911010804
ACH-000475,-0.09046640991116406
ACH-000476,-0.12596595562837795
ACH-000477,-0.02553235239811443
ACH-000479,0.09081890400771528
ACH-000480,-0.10410124379551833
ACH-000481,-0.09462924630664764
ACH-000483,-0.08449549394051335
ACH-000484,-0.2157091221398901
ACH-000485,0.027327772809052072
ACH-000486,-0.09237799563400337
ACH-000487,-0.21823653644955965
ACH-000488,-0.18391198574481474
ACH-000490,-0.08986834576283556
ACH-000491,-0.0828493318786203
ACH-000495,-0.02754754013971512
ACH-000496,-0.045664857692759096
ACH-000499,-0.250100050522925
ACH-000500,0.009376794418125415
ACH-000502,-0.04872575753078304
ACH-000503,-0.19539739488981225
ACH-000505,-0.10362398758929957
ACH-000507,-0.1934913494491405
ACH-000510,-0.22974744706553604
ACH-000511,-0.15530973624426966
ACH-000512,-0.2346712988303193
ACH-000516,-0.050001877704395084
ACH-000517,-0.136814367452386
ACH-000518,-0.12619517618909118
ACH-000520,-0.04765019476550066
ACH-000521,-0.12026701027200835
ACH-000522,-0.10940899815313594
ACH-000524,-0.06405543223741192
ACH-000527,-0.10164770700948596
ACH-000528,-0.02778930602508177
ACH-000537,0.03634067114515376
ACH-000541,0.06417662171985677
ACH-000542,-0.13791670787781835
ACH-000544,-0.13884069279689198
ACH-000545,-0.10573380642778654
ACH-000547,-0.2913664321056345
ACH-000548,-0.17106867574933232
ACH-000549,-0.16286541500734394
ACH-000550,-0.10328139198348897
ACH-000552,0.016816462357660832
ACH-000556,-0.09830142444144706
ACH-000557,-0.04646359628989895
ACH-000569,-0.3575090210433545
ACH-000570,0.02900078178976613
ACH-000571,-0.14491153389523131
ACH-000573,-0.06275627428513256
ACH-000576,-0.08962734342895312
ACH-000579,-0.04249391557523893
ACH-000580,-0.1876108419671824
ACH-000584,-0.15094174097739793
ACH-000585,-0.14158259143067528
ACH-000588,-0.04284312341412859
ACH-000589,-0.1237563262439928
ACH-000591,0.007120738038090855
ACH-000593,-0.17300028598345235
ACH-000600,-0.12166100809347136
ACH-000601,-0.14046966426844887
ACH-000605,-0.14765251001504598
ACH-000606,-0.10463114395142158
ACH-000608,-0.03633566086800099
ACH-000614,-0.12737125142231878
ACH-000616,-0.08223439210796928
ACH-000618,-0.10005486452818883
ACH-000619,-0.16835614665821436
ACH-000620,-0.11543006368866145
ACH-000621,-0.031084686062877162
ACH-000622,-0.005380164554340343
ACH-000623,-0.08639869420486104
ACH-000624,-0.05802644550783893
ACH-000627,0.0030692878838672237
ACH-000630,-0.00754233920717453
ACH-000631,0.12342099869554013
ACH-000632,-0.12588530629147374
ACH-000633,-0.13914888298269912
ACH-000637,-0.10530359143105347
ACH-000638,-0.07268584290976507
ACH-000646,-0.17581336747297885
ACH-000647,-0.15892457002080593
ACH-000648,-0.09887071244568599
ACH-000649,-0.07866309564043067
ACH-000651,-0.1353487288230288
ACH-000652,0.024139672276614867
ACH-000653,-0.09072804157183413
ACH-000657,-0.2743272294100346
ACH-000658,-0.15230777206385918
ACH-000661,-0.19175840195496607
ACH-000662,-0.10601282262678237
ACH-000663,-0.09499079710330556
ACH-000665,-0.10163721222113227
ACH-000671,-0.21585571798889366
ACH-000672,-0.2465712268005981
ACH-000673,-0.12342804778574093
ACH-000676,-0.16793538303952651
ACH-000677,0.030283774152742374
ACH-000681,-0.21697639875878147
ACH-000683,-0.181201076802602
ACH-000684,0.13013970045891973
ACH-000688,-0.10602709835344568
ACH-000693,-0.0836797060811258
ACH-000694,-0.13079944300959387
ACH-000695,-0.04443807910807406
ACH-000696,-0.06371431281467972
ACH-000697,-0.033893337277969
ACH-000699,-0.021945309505659552
ACH-000701,0.0472813310190769
ACH-000706,-0.14686841924969554
ACH-000711,-0.15558644569525332
ACH-000713,-0.1494122516815784
ACH-000714,-0.2741526213717813
ACH-000718,0.06871729079059788
ACH-000720,-0.08601564574063505
ACH-000721,-0.0379518294768028
ACH-000724,-0.10178033092776367
ACH-000725,-0.21139021376435754
ACH-000732,-0.12478689018350575
ACH-000734,-0.16277765434256625
ACH-000735,-0.02546735075285058
ACH-000736,-0.11583497540040524
ACH-000738,-0.11564986798192145
ACH-000746,-0.1686824996375275
ACH-000747,-0.3143979816213246
ACH-000748,-0.059864321905882624
ACH-000753,-0.17503047114204806
ACH-000756,-0.1474351620844776
ACH-000757,-0.1392184974701082
ACH-000758,-0.10879965996949384
ACH-000760,-0.2449953189186335
ACH-000762,-0.19387317924383415
ACH-000763,-0.132847932353645
ACH-000764,0.04897017804469445
ACH-000765,-0.13311902976006185
ACH-000766,-0.07515295609535445
ACH-000767,-0.23332299892959185
ACH-000768,-0.1873457404204972
ACH-000769,-0.2703644127590593
ACH-000770,-0.03824966998420587
ACH-000771,-0.06122695110651324
ACH-000773,0.034864487235290384
ACH-000776,-0.16280757862203318
ACH-000777,-0.13428915359999746
ACH-000778,-0.11916279524223475
ACH-000781,-0.19021919028098808
ACH-000782,-0.07222977092936095
ACH-000783,-0.07811543077504055
ACH-000784,-0.09110378827907176
ACH-000785,-0.17470974958237925
ACH-000787,-0.2074129822668923
ACH-000788,-0.09319774055631984
ACH-000791,-0.12454752185413992
ACH-000792,-0.04132282100255917
ACH-000794,-0.11999834461225632
ACH-000796,-0.02876188327184365
ACH-000798,-0.223642841989226
ACH-000799,0.002043894988951941
ACH-000800,-0.14913738874281576
ACH-000802,-0.06079814393579101
ACH-000804,-0.010741007917874395
ACH-000805,-0.14782179568214526
ACH-000809,-0.059322964653213586
ACH-000810,-0.036997499298939834
ACH-000811,-0.023552204186585247
ACH-000817,-0.18855801203750874
ACH-000819,-0.11246756858025696
ACH-000820,-0.13235062396028366
ACH-000821,-0.0811724191848223
ACH-000822,-0.09551774195188943
ACH-000823,-0.10712600335803524
ACH-000824,-0.11795262334054728
ACH-000827,-0.14047582798846356
ACH-000829,0.03682175835726653
ACH-000831,-0.1296358945658509
ACH-000832,-0.12792565203399628
ACH-000833,-0.2757542406589799
ACH-000834,-0.21306894530240025
ACH-000835,-0.06055836364289456
ACH-000836,-0.03213448326777159
ACH-000837,-0.1120884083812181
ACH-000838,-0.2476601131608924
ACH-000839,0.08062883195604535
ACH-000840,-0.1122547524627768
ACH-000841,-0.022879031296317975
ACH-000843,-0.29720131613620604
ACH-000846,-0.13351913987799394
ACH-000847,-0.09021517544831467
ACH-000848,-0.14161373787337464
ACH-000849,-0.042089643593723546
ACH-000851,0.006953259340617523
ACH-000855,-0.06970579585047301
ACH-000856,0.06321372794597398
ACH-000858,-0.20608607847087226
ACH-000859,-0.06491387158745306
ACH-000861,-0.07470677798526444
ACH-000862,-0.08099676311553351
ACH-000865,-0.18876027226889208
ACH-000866,-0.010712026654038307
ACH-000867,-0.11473104389942845
ACH-000869,-0.4360859080779849
ACH-000872,-0.050878980009744
ACH-000873,-0.061068741321603885
ACH-000876,-0.142753526748048
ACH-000878,-0.028583258685309205
ACH-000880,-0.1306099501907414
ACH-000881,0.012706497153917879
ACH-000882,-0.08749775266418436
ACH-000884,-0.034144097178694134
ACH-000885,0.13962523907472027
ACH-000887,-0.08035794117398011
ACH-000889,-0.07941780033180185
ACH-000896,-0.15977798655637712
ACH-000898,-0.05369851546891581
ACH-000900,-0.2776396383523699
ACH-000901,-0.03872534414406376
ACH-000905,-0.20940210508311216
ACH-000906,-0.02890228361954545
ACH-000907,-0.060165427106032635
ACH-000910,-0.017311024673347074
ACH-000911,0.054382290096631564
ACH-000912,-0.09506151102387804
ACH-000913,-0.08332481034206111
ACH-000915,-0.03929855950668116
ACH-000916,-0.16587655485517958
ACH-000917,-0.10286195584836508
ACH-000920,-0.2771321318572608
ACH-000921,0.02108941693262191
ACH-000924,-0.1954244588662181
ACH-000926,-0.13592897691116868
ACH-000928,-0.0812289584008852
ACH-000929,-0.167085510254775
ACH-000932,-0.13298055175403425
ACH-000935,-0.07977150115355812
ACH-000936,-0.08927159579330109
ACH-000937,-0.1466712537012804
ACH-000938,-0.2890257122692632
ACH-000939,-0.07689797580098393
ACH-000941,-0.07406552747771432
ACH-000943,-0.10719659035964474
ACH-000946,-0.1565661445590194
ACH-000947,-0.10252630005046788
ACH-000948,-0.2460382553859071
ACH-000950,-0.08105505647351828
ACH-000953,-0.06722781034274905
ACH-000954,0.3011716997277729
ACH-000957,0.05098883440871043
ACH-000958,-0.027032284102124014
ACH-000960,-0.1783918950457137
ACH-000963,-0.14672633758965956
ACH-000968,-0.07912655518126091
ACH-000969,0.004544219523425869
ACH-000972,-0.13018420686731755
ACH-000973,-0.13123933897421527
ACH-000974,-0.0977453210406704
ACH-000978,-0.1851334858358664
ACH-000984,-0.2069404440079922
ACH-000986,-0.07539089969331922
ACH-000988,0.09635718494781312
ACH-000993,-0.06370406435333137
ACH-000994,-0.049873676860562564
ACH-000996,-0.028489127302532
ACH-001001,-0.11077751596700362
ACH-001020,0.03222461619155745
ACH-001028,-0.08056994060937286
ACH-001031,-0.047937395230688
ACH-001038,-0.08114970501664846
ACH-001048,-0.08015646256742061
ACH-001050,-0.1029469444572956
ACH-001053,-0.11828350265073845
ACH-001054,-0.1318784090443225
ACH-001061,-0.10318719904354896
ACH-001067,-0.08533968161618298
ACH-001075,0.1205847494745352
ACH-001096,-0.1327255304481118
ACH-001111,-0.19750786171076998
ACH-001119,0.06767292077607663
ACH-001128,0.08387732227919578
ACH-001134,-0.1967791605474051
ACH-001151,-0.10233875421953904
ACH-001163,-0.2663557072618222
ACH-001164,0.022933037022775358
ACH-001183,0.07190974924598859
ACH-001192,-0.17577464479586585
ACH-001193,-0.10470054281301154
ACH-001196,-0.030397220327489805
ACH-001197,0.052329992566282436
ACH-001205,-0.14930927885818884
ACH-001211,0.08764955680328355
ACH-001212,0.0017183683396832538
ACH-001228,-0.05660255066438684
ACH-001232,-0.2374248888693673
ACH-001239,-0.06309961865516693
ACH-001270,0.14435626539843313
ACH-001274,-0.050256113066214816
ACH-001275,-0.05893696736743838
ACH-001277,0.007012207763225419
ACH-001278,-0.1292703855040794
ACH-001280,-0.03183354917698762
ACH-001283,-0.17254960564710864
ACH-001289,0.09380741050223686
ACH-001300,-0.011699550007694496
ACH-001301,-0.028481717497662463
ACH-001302,0.026098480123131484
ACH-001306,-0.026617997240395208
ACH-001318,-0.3070376870170666
ACH-001322,-0.21657142029204185
ACH-001328,0.02659032567780236
ACH-001332,-0.27476850643145345
ACH-001336,-0.2075398513096265
ACH-001346,-0.11367068051834403
ACH-001353,-0.06651038570378504
ACH-001354,-0.28055310392119504
ACH-001367,-0.0842728828358395
ACH-001368,-0.03609812421351676
ACH-001374,-0.08288506090447444
ACH-001377,-0.08712467897904902
ACH-001380,-0.07954562150542027
ACH-001391,-0.019080270513269416
ACH-001408,-0.10617449278887556
ACH-001430,-0.2862818889588615
ACH-001431,-0.11696295232817445
ACH-001450,-0.21436911236121056
ACH-001496,-0.09452283779385813
ACH-001500,-0.004756675271373268
ACH-001523,-0.04687345761417272
ACH-001532,-0.09327375565629957
ACH-001550,-0.11267175865521163
ACH-001552,-0.22038836821286392
ACH-001554,-0.1863347520809847
ACH-001654,-0.15212608736649375
ACH-001735,-0.06634094615817329
ACH-001736,-0.26747012653807
ACH-001737,0.117784633289712
ACH-001740,-0.1750262852068485
ACH-001745,-0.048825878452482235
ACH-001765,-0.1834058053451503
