,BDH1 (622)
ACH-000004,0.012453242742780405
ACH-000005,0.03059498781560115
ACH-000007,-0.12613784513018853
ACH-000009,-0.08922384887596911
ACH-000011,-0.10924973814615904
ACH-000012,0.07929592927335936
ACH-000013,-0.0005128322284012268
ACH-000014,0.04895631596046837
ACH-000015,-0.10683184581468394
ACH-000017,-0.13836308141549386
ACH-000018,-0.0036923373778774546
ACH-000019,-0.0848644091904678
ACH-000021,-0.15431901400511186
ACH-000022,-0.0011071045407433423
ACH-000025,-0.041007941998319995
ACH-000028,-0.007094337012205055
ACH-000030,-0.05367259656390256
ACH-000035,0.06616030291921554
ACH-000036,-0.0032340084053198936
ACH-000037,-0.1843675290079508
ACH-000039,-0.020539830452847036
ACH-000040,-0.111024111815828
ACH-000041,-0.01036051523218064
ACH-000042,-0.21732084544950125
ACH-000045,-0.033627202451166856
ACH-000047,-0.04100882049882136
ACH-000052,0.1806206531877708
ACH-000053,-0.05115111957937888
ACH-000054,-0.1581650464731096
ACH-000055,0.0010142181038323317
ACH-000060,-0.22279052030240035
ACH-000067,-0.06729173930152392
ACH-000070,0.0896510348833808
ACH-000075,-0.2948469304786229
ACH-000078,-0.10334419209194118
ACH-000082,0.005000909137897128
ACH-000085,0.0508461496482442
ACH-000086,-0.029499702948056032
ACH-000087,0.057875275476249564
ACH-000092,-0.13808039336209335
ACH-000095,-0.004933932353652365
ACH-000097,-0.010513568931431072
ACH-000098,0.027577364102164596
ACH-000099,-0.09039668819900328
ACH-000108,-0.1637924473428203
ACH-000113,-0.0073917040625999094
ACH-000116,-0.02470172135986701
ACH-000118,0.0030016681512546424
ACH-000120,0.0488671923450307
ACH-000123,-0.1320645196320058
ACH-000127,-0.09578400455758697
ACH-000128,-0.13994082204502725
ACH-000132,-0.07011562641821611
ACH-000133,-0.0845078437895036
ACH-000137,0.012550386660367549
ACH-000138,-0.004097035103133394
ACH-000142,-0.02502378376267279
ACH-000143,-0.039628737904035836
ACH-000146,-0.028684138417404244
ACH-000148,0.026237467224365364
ACH-000150,-0.0461807201770032
ACH-000152,-0.020127525415167786
ACH-000153,0.008775805099227449
ACH-000159,0.017343483937551547
ACH-000160,-0.0636316453607801
ACH-000163,-0.0572718685345588
ACH-000167,-0.22233929094347726
ACH-000168,-0.28543212340665924
ACH-000169,-0.05971772733115741
ACH-000178,-0.03538638945353462
ACH-000183,-0.019866831256904572
ACH-000188,-0.03956605444180431
ACH-000189,-0.14823554044403736
ACH-000190,0.05515928587647891
ACH-000198,-0.13134476222561478
ACH-000203,-0.15006100231146782
ACH-000204,-0.049888726587142745
ACH-000206,-0.0843657091368028
ACH-000207,0.09077785350962007
ACH-000208,0.07463866818677002
ACH-000210,-0.1083321883336257
ACH-000211,-0.0906429271721612
ACH-000215,-0.007756047235084081
ACH-000221,-0.05284668226639976
ACH-000222,-0.01824837607445463
ACH-000223,-0.2093755200683778
ACH-000226,-0.06655877056678182
ACH-000227,-0.02212002447278337
ACH-000228,0.04688350116109472
ACH-000231,-0.05551052902207754
ACH-000232,-0.1397138791370669
ACH-000233,-0.060599752157274075
ACH-000234,-0.06398060002938219
ACH-000235,-0.07070971851516117
ACH-000237,-0.08081624943840451
ACH-000238,-0.18176094887725408
ACH-000242,0.014099650156695268
ACH-000243,0.002545727109626261
ACH-000244,-0.11852621528776787
ACH-000246,-0.16401967283757973
ACH-000248,-0.17556785941869865
ACH-000250,-0.1209122132633523
ACH-000251,-0.16538237641217052
ACH-000252,0.19195322946874152
ACH-000253,-0.04100511187111398
ACH-000255,-0.004524224566544552
ACH-000256,-0.0467001990724366
ACH-000257,-0.1797350368553207
ACH-000258,-0.16045923055484562
ACH-000259,-0.060950276032548885
ACH-000260,0.014750871633848913
ACH-000261,-0.03170628594255465
ACH-000262,-0.11378565937380405
ACH-000263,-0.046003195706526084
ACH-000264,-0.0835152149354382
ACH-000265,0.007635719856864996
ACH-000266,-0.12468907389823447
ACH-000272,-0.25458798474060784
ACH-000274,-0.16250423274556636
ACH-000277,-0.07120198330457855
ACH-000278,-0.09491229170730166
ACH-000279,-0.07867662679192995
ACH-000280,-0.11687588844592176
ACH-000281,0.0940305922114597
ACH-000288,-0.05099173647459148
ACH-000291,-0.16667323034396694
ACH-000293,0.031903519724230306
ACH-000294,-0.02281297908787961
ACH-000295,-0.21982802060423445
ACH-000296,0.026332732454131327
ACH-000302,-0.07412738215373957
ACH-000304,-0.040996278586351714
ACH-000307,-0.04413131115890586
ACH-000308,-0.25121902038771754
ACH-000310,0.08110451957465367
ACH-000311,-0.06898380174133631
ACH-000312,-0.11477836877186355
ACH-000315,-0.05623843745632676
ACH-000316,0.09031870378730993
ACH-000317,-0.18205674226353374
ACH-000318,0.091853585445926
ACH-000319,0.059080844174352685
ACH-000320,-0.09913016429575502
ACH-000322,-0.14097386615321109
ACH-000323,0.016921059014803008
ACH-000324,0.011778553443543529
ACH-000329,-0.04639271899745954
ACH-000330,0.03384793140978345
ACH-000331,-0.04487269536777567
ACH-000332,-0.04356085583152285
ACH-000334,-0.21633229948776794
ACH-000335,0.23247304104254202
ACH-000336,-0.2319486562115254
ACH-000337,0.009112174996262922
ACH-000338,0.015038600309105513
ACH-000339,-0.16707889500794496
ACH-000341,-0.15089134566574713
ACH-000348,-0.1675732150437673
ACH-000350,-0.1066356556662376
ACH-000352,-0.15572553025782346
ACH-000356,-0.03941919552874271
ACH-000361,-0.09731048542007932
ACH-000362,-0.1074388996756721
ACH-000363,-0.08885139792740278
ACH-000364,-0.05644301606334659
ACH-000365,-0.21497623109772535
ACH-000366,-0.07542166980654752
ACH-000368,-0.05408775482589099
ACH-000374,4.254709529114229e-05
ACH-000375,-0.05125370401080434
ACH-000376,0.027760642780980782
ACH-000381,0.012862552213879802
ACH-000383,-0.08459279218266931
ACH-000387,-0.0812953869568285
ACH-000389,-0.2369906646654468
ACH-000390,-0.014699184986305278
ACH-000393,-0.05444639715518562
ACH-000395,-0.035643441820362984
ACH-000396,0.11283108024970898
ACH-000397,-0.10481623359642364
ACH-000401,0.07289781219851629
ACH-000402,-0.16952190443932774
ACH-000403,-0.11476295567935585
ACH-000404,-0.1889532162601112
ACH-000406,-0.02218063577671315
ACH-000407,-0.012014783360811269
ACH-000408,0.0289275412807356
ACH-000410,0.014965393369095178
ACH-000411,-0.2575652030432358
ACH-000414,-0.11361582616910801
ACH-000415,-0.05088099785349223
ACH-000416,-0.1768456325590737
ACH-000420,-0.02730945248006424
ACH-000421,0.014929665461948653
ACH-000424,-0.026898236605662987
ACH-000425,-0.0004177710666789503
ACH-000426,0.09003187891102303
ACH-000427,-0.0066985629571396105
ACH-000433,-0.006116303449702404
ACH-000435,0.27731214306906016
ACH-000436,-0.10334334356182696
ACH-000444,-0.11760038841296735
ACH-000445,-0.01490960059950804
ACH-000448,-0.11436651962551547
ACH-000450,-0.05193954222809128
ACH-000452,-0.038582966537319935
ACH-000454,-0.16133950923222526
ACH-000458,-0.13864630836193573
ACH-000459,-0.17400636382250798
ACH-000460,-0.11029240886283856
ACH-000461,-0.017657025159527582
ACH-000463,-0.015648597908213484
ACH-000464,-0.026994985890656367
ACH-000466,-0.10800515695634516
ACH-000467,-0.24391683408312656
ACH-000468,-0.08369252091817553
ACH-000469,-0.12312042278888342
ACH-000470,-0.07273913235104415
ACH-000471,0.0047027413325657855
ACH-000472,-0.059774808599203776
ACH-000473,-0.0841920021612597
ACH-000475,-0.12552821773809048
ACH-000476,-0.03670938411245713
ACH-000477,-0.15672475677195108
ACH-000479,-0.013650058950270962
ACH-000480,-0.0477501078340546
ACH-000481,0.16484075705372878
ACH-000483,-0.1627144280264635
ACH-000484,0.054281350246014284
ACH-000485,-0.13130230529942385
ACH-000486,-0.048569107715369535
ACH-000487,0.08232777798226998
ACH-000488,-0.10561625603694644
ACH-000490,-0.11431828946381105
ACH-000491,-0.06124084979606258
ACH-000495,-0.0594397501595268
ACH-000496,-0.03710031280703697
ACH-000499,-0.16626178727200347
ACH-000500,-0.431680725733311
ACH-000502,-0.17601617577848586
ACH-000503,-0.16871489606000564
ACH-000505,-0.1273576030113226
ACH-000507,-0.06724783783144613
ACH-000510,0.04016350553871226
ACH-000511,-0.10172875650904152
ACH-000512,0.011874997209409505
ACH-000516,-0.050523811676082
ACH-000517,-0.16528697811938695
ACH-000518,-0.11268847096114602
ACH-000520,-0.12079625485859033
ACH-000521,-0.09865009432965778
ACH-000522,-0.099722889417313
ACH-000524,-0.04061712341402434
ACH-000527,-0.05147764952953153
ACH-000528,-0.14617677906234675
ACH-000537,-0.16671158798916935
ACH-000541,-0.1783825973865111
ACH-000542,-0.17169008212558565
ACH-000544,-0.010668072959015732
ACH-000545,-0.08026230800109614
ACH-000547,-0.26287848611726244
ACH-000548,-0.08167840073626874
ACH-000549,-0.006036588166071796
ACH-000550,-0.03931222418846996
ACH-000552,0.03423009743869581
ACH-000556,-0.01862594400132757
ACH-000557,-0.03305169755695827
ACH-000569,-0.3398310321973608
ACH-000570,-0.0962844355211795
ACH-000571,-0.1987803342030931
ACH-000573,-0.04068537991430152
ACH-000576,-0.033364059391435004
ACH-000579,-0.03226576503550133
ACH-000580,-0.08848882155681895
ACH-000584,0.01175726671690727
ACH-000585,-0.10036758880714687
ACH-000588,-0.1448749574885605
ACH-000589,-0.06246159867521621
ACH-000591,-0.1373107530518329
ACH-000593,-0.14234529133090326
ACH-000600,-0.027762813292790303
ACH-000601,-0.21686622419798396
ACH-000605,0.019736299966793176
ACH-000606,-0.10081406873065443
ACH-000608,-0.06297724675198092
ACH-000614,-0.0597724057752029
ACH-000616,-0.09009735229219476
ACH-000618,-0.0646352633916036
