,PRIM1 (5557)
ACH-000169,-1.0507173833739518
ACH-000178,-1.0781677908345992
ACH-000183,-1.0105400514811909
ACH-000188,-0.9673783466147768
ACH-000189,-1.1775598991271787
ACH-000190,-0.9236256671410176
ACH-000198,-1.1318497576950148
ACH-000203,-1.2696090881309017
ACH-000204,-1.0599243410863937
ACH-000206,-0.9456529653835766
ACH-000207,-1.0102371738939238
ACH-000208,-1.021033531807567
ACH-000210,-1.2252032138753768
ACH-000211,-0.9709244303401714
ACH-000215,-1.10590137443124
ACH-000221,-1.0176266220903618
ACH-000222,-1.1880600690895275
ACH-000223,-1.3513879362233032
ACH-000226,-1.1339527882698277
ACH-000227,-1.4909075053700949
ACH-000228,-1.2096546095140777
ACH-000231,-1.2321276035791564
ACH-000232,-1.082660561350319
ACH-000233,-1.0774674370539177
ACH-000234,-1.0131448441738655
ACH-000235,-1.0975156187132278
ACH-000237,-0.9836839947163766
ACH-000238,-1.1151390627875717
ACH-000242,-0.7702778016094691
ACH-000243,-1.1459527903477706
ACH-000244,-1.177960041837431
ACH-000246,-1.2535076477575988
ACH-000248,-1.1437261883429437
ACH-000250,-0.9779600344257484
ACH-000251,-1.3322410607486377
ACH-000252,-1.1575687101023422
ACH-000253,-1.0832091873969794
ACH-000255,-1.1436047191241008
ACH-000256,-1.3763006509628912
ACH-000257,-1.0953557866529946
ACH-000258,-0.9376553039264898
ACH-000259,-1.0895615850594225
ACH-000260,-1.0796322968591658
ACH-000261,-1.1563756971946584
ACH-000262,-0.943262215961774
ACH-000263,-0.8746576606723577
ACH-000264,-1.264740886682212
ACH-000265,-1.0269150894976962
ACH-000266,-1.2436112880560657
ACH-000272,-1.09305557472846
ACH-000274,-1.0553920824082992
ACH-000277,-1.2202781155265603
ACH-000278,-1.0249405022610865
ACH-000279,-1.4229977403555314
ACH-000280,-1.1669670140103532
ACH-000281,-1.30290968354475
ACH-000288,-1.064046945974073
ACH-000291,-1.1453236427763416
ACH-000293,-1.1264993045812834
ACH-000294,-1.2055661000624167
ACH-000295,-1.0961141299683803
ACH-000296,-0.8339838577783951
ACH-000302,-1.273088638776136
ACH-000304,-1.2093149200303637
ACH-000307,-0.9770588611627974
ACH-000308,-1.148415359168853
ACH-000310,-1.2208863056930042
ACH-000311,-1.1806939520856652
ACH-000312,-1.1131181232191074
ACH-000315,-1.0054360465624976
ACH-000316,-0.95485740451035
ACH-000317,-1.0858522360802223
ACH-000318,-0.9553610606612504
ACH-000319,-1.1009444340450385
ACH-000320,-0.9692352150290284
ACH-000322,-1.105029010924669
ACH-000323,-1.0643716612551612
ACH-000324,-0.9534272190969482
ACH-000329,-1.1656031950523051
ACH-000330,-0.982388915162706
ACH-000331,-1.1070753237731394
ACH-000332,-1.098131581046346
ACH-000334,-1.2937404175383191
ACH-000335,-1.2336308584396856
ACH-000336,-0.7649544366363679
ACH-000337,-1.3098676679523071
ACH-000338,-1.320382992005467
ACH-000339,-1.2514482381728291
ACH-000341,-0.9687119931327884
ACH-000348,-1.2589913571879952
ACH-000350,-1.0535090162210392
ACH-000352,-1.0744523152878007
ACH-000356,-0.9262719756306054
ACH-000361,-0.8283271265315744
ACH-000362,-1.1512252267493917
ACH-000363,-1.1779904016998424
ACH-000364,-1.0436858911237972
ACH-000365,-0.8767697492178279
ACH-000366,-1.067094966934623
ACH-000368,-1.1066980863623512
ACH-000374,-1.1322986147274623
ACH-000375,-1.108172767126841
ACH-000376,-1.0280751769435341
ACH-000381,-1.1122629376017747
ACH-000383,-0.980120190700336
ACH-000387,-1.2242204623327866
ACH-000389,-1.2897635058111503
ACH-000390,-1.1468512635791015
ACH-000393,-1.2841343407025991
ACH-000395,-0.9840768925702988
ACH-000396,-1.3351393241723433
ACH-000397,-1.070787667688802
ACH-000401,-1.0009082355996488
ACH-000402,-1.0528419219290588
ACH-000403,-1.1930122876094638
ACH-000404,-0.8239097226471901
ACH-000406,-1.3084399161102418
ACH-000407,-1.0947389037382491
ACH-000408,-1.03393172309431
ACH-000410,-1.1502143933473317
ACH-000411,-1.0291117337605022
ACH-000414,-0.9416685192748984
ACH-000415,-0.9956653015771244
ACH-000416,-1.1734841080635372
ACH-000420,-1.1808184043842358
ACH-000421,-1.1085202265883092
ACH-000424,-1.1735509303143143
ACH-000425,-0.9820093648919308
ACH-000426,-1.2874788430748132
ACH-000427,-1.111377858741968
ACH-000433,-1.1976472056519976
ACH-000435,-1.0115148008783867
ACH-000436,-0.9717257297071651
ACH-000444,-0.768416514998642
ACH-000445,-1.2580626731815652
ACH-000448,-1.0724240741550115
ACH-000450,-1.0833335853710409
ACH-000452,-1.2384728969752548
ACH-000454,-0.8992508010844427
ACH-000458,-0.9020799410842404
ACH-000459,-0.7683590266206851
ACH-000460,-0.9681260432420621
ACH-000461,-1.0036830853248977
ACH-000463,-0.916830353525943
ACH-000464,-1.181416682750894
ACH-000466,-1.1830939772703242
ACH-000467,-0.9802354815163986
ACH-000468,-1.074009798902841
ACH-000469,-1.0555543468284019
ACH-000470,-1.1007362020053866
ACH-000471,-1.1366642706857726
ACH-000472,-1.1247360250544656
ACH-000473,-1.2310790190555374
ACH-000475,-0.9946129047900756
ACH-000476,-1.2240633509101706
ACH-000477,-0.9217083533671846
ACH-000479,-0.8025083905364756
ACH-000480,-0.9107454261209126
ACH-000481,-1.1517465131616722
ACH-000483,-1.3358389741988148
ACH-000484,-1.143179916637218
ACH-000485,-1.1306146686873946
ACH-000486,-1.0114801788893382
ACH-000487,-1.1769817138486256
ACH-000488,-1.069655819264097
ACH-000490,-1.1170060089666976
ACH-000491,-1.1896944405273986
ACH-000495,-1.080004979485086
ACH-000496,-1.0625216579834529
ACH-000499,-1.342551101423207
ACH-000500,-0.9825970528188542
ACH-000502,-1.105007159287082
ACH-000503,-1.0025045574937754
ACH-000505,-0.9734571507350074
ACH-000507,-1.0204601325133011
ACH-000510,-0.9251755736521762
ACH-000511,-1.2328358366682892
ACH-000512,-1.0381460445866786
ACH-000516,-1.2994748457540113
ACH-000517,-1.1987373419396312
ACH-000518,-1.1005620307938269
ACH-000520,-1.0463727809956285
ACH-000521,-1.0998844751197652
ACH-000522,-0.9359069462948048
ACH-000524,-1.3393526550822328
ACH-000527,-0.9569750405264874
ACH-000528,-1.12666252260376
ACH-000537,-1.2569473395426043
ACH-000541,-1.2112885186791318
ACH-000542,-1.010086574687575
ACH-000544,-0.93005613701728
ACH-000545,-0.9524897306281483
ACH-000547,-1.0330468373575932
ACH-000548,-1.083653335931796
ACH-000549,-0.9873083942789724
ACH-000550,-1.0677318148995405
ACH-000552,-1.2475275282896188
ACH-000556,-1.0211273844026052
ACH-000557,-1.2234499575536493
ACH-000569,-1.4487491611550527
ACH-000570,-0.9556240870824904
ACH-000571,-1.1630167624944143
ACH-000573,-1.2435880270044024
ACH-000576,-1.1362771000478689
ACH-000579,-1.3863314877780404
ACH-000580,-1.2478151938314166
ACH-000584,-1.1917124552260752
ACH-000585,-1.191293251536133
ACH-000588,-0.8907017951371076
ACH-000589,-1.1289409847707454
ACH-000591,-1.1549347710603437
ACH-000593,-1.0829713564002164
ACH-000600,-0.9855320036074005
ACH-000601,-1.1474400192731535
ACH-000605,-1.0795615129698315
ACH-000606,-1.1574904250051603
ACH-000608,-1.2472061891684358
ACH-000614,-1.0733639709428124
ACH-000616,-1.1870647947999022
ACH-000618,-1.0435913917228148
ACH-000619,-0.8842530839729296
ACH-000620,-1.064072185812306
ACH-000621,-1.3188734565450355
ACH-000622,-0.999080286611121
ACH-000623,-1.0939557412806231
ACH-000624,-1.1246779766080055
ACH-000627,-0.916845109207264
ACH-000630,-0.9639408309345958
ACH-000631,-1.1918568180383078
ACH-000632,-1.1095055909557154
ACH-000633,-0.7746101606114693
ACH-000637,-1.3861380202741032
ACH-000638,-0.996402114210962
ACH-000646,-0.9954854871802942
ACH-000647,-1.1887641836049825
ACH-000648,-1.1241633901654804
ACH-000649,-1.032206453374935
ACH-000651,-1.079970442235793
ACH-000652,-0.9277525647447414
ACH-000653,-0.9583712476152306
ACH-000657,-1.1400520721991871
ACH-000658,-1.024680383789785
ACH-000661,-1.2253826574850517
ACH-000662,-1.2389768343043877
ACH-000663,-1.1573695157639112
ACH-000665,-1.1836767249722793
ACH-000671,-0.7840429224455875
ACH-000672,-0.6698215284949101
ACH-000673,-1.148242622505357
ACH-000676,-1.091240211195834
ACH-000677,-0.8010132820133437
ACH-000681,-0.8584857981310454
ACH-000683,-1.1540498641971075
ACH-000684,-1.05151751141753
ACH-000688,-1.5081805605215592
ACH-000693,-1.161072057017314
ACH-000694,-1.0887081673467305
ACH-000695,-1.0651666875311452
ACH-000696,-1.157638946856021
ACH-000697,-1.0562783988263569
ACH-000699,-1.365336717604222
ACH-000701,-1.144479312462897
ACH-000706,-1.0298063569226261
ACH-000711,-1.072076602455403
ACH-000713,-1.0705345478887605
ACH-000714,-0.8785414222198786
ACH-000718,-1.254524269716628
ACH-000720,-1.3297731945124966
ACH-000721,-1.1834410718950878
ACH-000724,-1.021428653021567
ACH-000725,-1.3484609447515672
ACH-000732,-1.3105112683890212
ACH-000734,-1.04966562034581
ACH-000735,-1.178558830996404
ACH-000736,-1.2131936472396894
ACH-000738,-0.9426638920942376
ACH-000746,-1.019396242723261
ACH-000747,-1.0992682396747635
ACH-000748,-1.0957181228512516
ACH-000753,-1.1181306429834657
ACH-000756,-1.0343748683984364
ACH-000757,-0.9524068646919768
ACH-000758,-1.1858657071583891
ACH-000760,-1.402660450954259
ACH-000762,-1.1103851438653112
ACH-000763,-1.3120081442889782
ACH-000764,-0.966099940512206
ACH-000765,-1.1756774980348312
ACH-000766,-1.1785744154844962
ACH-000767,-1.098535806617534
ACH-000768,-1.1776167955375263
ACH-000769,-1.1242540028655048
ACH-000770,-1.1830553517123985
ACH-000771,-1.0084419674426788
ACH-000773,-1.1753984786753895
ACH-000776,-1.0149777868303351
ACH-000777,-1.0186516340694791
ACH-000778,-1.1852498256661277
ACH-000781,-0.9560699075872916
ACH-000782,-1.3492186005811622
ACH-000783,-1.2162194525903829
ACH-000784,-1.0442042970452845
ACH-000785,-1.2895914670343145
ACH-000787,-0.8652370227882292
ACH-000788,-1.0884903426625712
ACH-000791,-1.07707683696563
ACH-000792,-1.023114356815905
ACH-000794,-1.0352459843055262
ACH-000796,-1.2798300869346304
ACH-000798,-1.1921598764013874
ACH-000799,-1.3585181522828744
ACH-000800,-1.0132697982506709
ACH-000802,-0.9876407019254466
ACH-000804,-1.1317751016668585
ACH-000805,-1.070848824736902
ACH-000809,-0.9674616713730942
ACH-000810,-1.056811031610755
ACH-000811,-1.1575428766452474
ACH-000817,-1.0769327896900855
ACH-000819,-1.1145565923322238
ACH-000820,-1.2001579575757717
ACH-000821,-1.0206804997875758
ACH-000822,-1.3559722766468774
ACH-000823,-1.0540187745065692
ACH-000824,-0.998713695256644
ACH-000827,-1.1191408859483811
ACH-000829,-0.8879756695911658
ACH-000831,-1.1014656325395211
ACH-000832,-1.195144448541683
ACH-000833,-1.1883518450249118
ACH-000834,-1.1174512768719116
ACH-000835,-1.0360268805340402
ACH-000836,-1.0703986515563844
ACH-000837,-1.0919474407476195
ACH-000838,-0.8565958908007318
ACH-000839,-0.9956123772331624
ACH-000840,-0.9961388978020432
ACH-000841,-0.9353528283838451
ACH-000843,-1.089798498522664
ACH-000846,-0.9391626729860828
ACH-000847,-0.931950796575085
ACH-000848,-0.8616234227531859
ACH-000849,-0.8792265919102806
ACH-000851,-1.2686698537017569
ACH-000855,-0.9696309370573428
ACH-000856,-0.9830546284518804
ACH-000858,-1.0266050422453996
ACH-000859,-0.9621884898414822
ACH-000861,-1.2170773486351765
ACH-000862,-1.0828704840300478
ACH-000865,-1.043780259494555
ACH-000866,-1.2845207662410372
ACH-000867,-1.0926455891698994
ACH-000869,-1.1103398437195744
ACH-000872,-1.0308572186162113
ACH-000873,-0.9420914167510236
ACH-000876,-1.3626517397718976
ACH-000878,-0.9160840029857816
ACH-000880,-1.1561641259604791
ACH-000881,-1.1053655231465174
ACH-000882,-1.022766325062924
ACH-000884,-1.3013499668119122
ACH-000885,-1.099012246629725
ACH-000887,-1.0171844120519211
ACH-000889,-0.8891060895581441
ACH-000896,-1.1125765690367666
ACH-000898,-1.3208770722116103
ACH-000900,-1.0932114304131644
ACH-000901,-1.070869441553784
ACH-000905,-1.0705918444341134
ACH-000906,-1.251240810360554
ACH-000907,-1.0594431061445997
ACH-000910,-1.0242641283789848
ACH-000911,-1.1373041058084976
ACH-000912,-1.0492554884533862
ACH-000913,-1.0676364350690355
ACH-000915,-1.0839809850924336
ACH-000916,-1.0129037989078724
ACH-000917,-1.0834935587809058
ACH-000920,-0.954954100736128
ACH-000921,-1.1570662477354656
ACH-000924,-0.9629615486804218
ACH-000926,-1.0200948058937485
ACH-000928,-1.2772461799904486
ACH-000929,-1.037050274222028
ACH-000932,-1.1429947226915331
ACH-000935,-1.0130488445832662
ACH-000936,-0.8707425210031053
ACH-000937,-1.169633312432289
ACH-000938,-1.1344997111208144
ACH-000939,-1.296787905502167
ACH-000941,-0.9730972173159176
ACH-000943,-0.8209135857672528
ACH-000946,-1.080529143934848
ACH-000947,-1.0522993774894718
ACH-000948,-1.1151934774075718
ACH-000950,-1.0559578877171734
ACH-000953,-1.0884603457562323
ACH-000954,-0.5652084355050551
ACH-000957,-0.8495725373939068
ACH-000958,-1.1970208601054777
ACH-000960,-1.1212454233067743
ACH-000963,-1.2267904768356337
ACH-000968,-0.9798827669688832
ACH-000969,-1.14562531146643
ACH-000972,-1.184175517879096
ACH-000973,-1.129556378685414
ACH-000974,-1.0501066732879132
ACH-000978,-1.27750350817753
ACH-000984,-1.1932109965125546
ACH-000986,-1.1048450265878993
ACH-000988,-1.2369598825160062
ACH-000993,-0.9324812743220459
ACH-000994,-1.0150204686498354
ACH-000996,-1.1054289016023564
ACH-001001,-0.933290393144824
ACH-001020,-1.0850249544811297
ACH-001028,-1.1328602066332718
ACH-001031,-1.0693976609923417
ACH-001038,-1.313448788840104
ACH-001048,-1.2104637416662067
ACH-001050,-1.1175845821862973
ACH-001053,-0.9213114366248816
ACH-001054,-1.03960744725943
ACH-001061,-0.9157300468332816
ACH-001067,-1.202097094002378
ACH-001075,-0.9703861134248274
ACH-001096,-1.1658584014405775
ACH-001111,-1.1115355345789375
ACH-001119,-1.0302023084491323
ACH-001128,-1.2971226246142176
ACH-001134,-1.0223963632684518
ACH-001151,-1.1241940193393187
ACH-001163,-0.9977640480644138
ACH-001164,-1.0235057530158305
ACH-001183,-0.9207089628364794
ACH-001192,-1.2762739109364352
ACH-001193,-1.0540699485867635
ACH-001196,-1.1861373460743978
ACH-001197,-0.8011442243175365
ACH-001205,-1.2506533723261757
ACH-001211,-1.2393725732141136
ACH-001212,-1.0541787926867106
ACH-001228,-1.1155694474004885
ACH-001232,-1.139200952264968
ACH-001239,-1.0779119498899858
ACH-001270,-1.1742019205053376
ACH-001274,-1.0792142857603766
ACH-001275,-1.1896255512374323
ACH-001277,-1.1169119807574903
ACH-001278,-0.9719152656500212
ACH-001280,-1.5566422659010968
ACH-001283,-1.1545592189529157
ACH-001289,-0.9757947478233391
ACH-001300,-1.1643674149696936
ACH-001301,-1.1016495914304931
ACH-001302,-1.21129855782237
ACH-001306,-1.0388750680480725
ACH-001318,-0.9461546468149776
ACH-001322,-1.0650614076424745
ACH-001328,-1.0805786818257859
ACH-001332,-0.9077132762493036
ACH-001336,-1.11374452383175
ACH-001346,-1.055163694098627
ACH-001353,-1.1676914063225317
ACH-001354,-1.0249536797036365
ACH-001367,-1.2306592629016395
ACH-001368,-1.296108477386417
ACH-001374,-0.9052302907681892
ACH-001377,-1.0350238210325515
ACH-001380,-1.0557691552808697
ACH-001391,-1.1725672164667655
ACH-001408,-1.0211983222315522
ACH-001430,-1.1871242952518106
ACH-001431,-1.1792257340232926
ACH-001450,-1.1998140183183554
ACH-001496,-1.263403388562515
ACH-001500,-0.7618439533353767
ACH-001523,-0.9778846349099112
ACH-001532,-1.1265581337937638
ACH-001550,-1.1159884806222855
ACH-001552,-1.2906323668881108
ACH-001554,-1.0953845156610813
ACH-001654,-1.1185806173266784
ACH-001735,-1.2975734112766957
ACH-001736,-1.2644075836153132
ACH-001737,-1.3681666610980248
ACH-001740,-1.2747143904855875
ACH-001745,-1.1718293396482158
ACH-001765,-0.8958459716505516
