,CORO2B (10391)
ACH-000004,0.03965674489393035
ACH-000005,-0.12312468927973158
ACH-000007,-0.0444421832012204
ACH-000009,-0.07243916111295566
ACH-000011,0.21370625171383226
ACH-000012,0.003423778156642373
ACH-000013,0.03213985975690685
ACH-000014,-0.052125333218504113
ACH-000015,0.028426026310281738
ACH-000017,0.05500665058267737
ACH-000018,0.12176287216768852
ACH-000019,0.1009022045340282
ACH-000021,0.0910384410164354
ACH-000022,-0.016486300975046126
ACH-000025,0.08544890887858365
ACH-000028,0.11714900088960138
ACH-000030,0.11486475471741925
ACH-000035,0.06267903841969719
ACH-000036,0.13865835653902953
ACH-000037,0.21044416222496026
ACH-000039,-0.05302603385731107
ACH-000040,0.13950262694328233
ACH-000041,0.11051230467988564
ACH-000042,0.04060226947209464
ACH-000045,0.018551294639691882
ACH-000047,-0.018391631881938857
ACH-000052,-0.16372375353863225
ACH-000053,0.05403558441575591
ACH-000054,0.0624252849394665
ACH-000055,0.06470489769638982
ACH-000060,0.10539357488700372
ACH-000067,0.09720675153896596
ACH-000070,0.12634446590392492
ACH-000075,0.04504873542209869
ACH-000078,0.14530117396926226
ACH-000082,0.1395681669657001
ACH-000085,0.08351846179712326
ACH-000086,0.17758934755597244
ACH-000087,0.1296877093584393
ACH-000092,0.16503104376558034
ACH-000095,0.06628336902111771
ACH-000097,0.038011967177892056
ACH-000098,0.17133246369632354
ACH-000099,0.024815041693428002
ACH-000108,0.1668522717157304
ACH-000113,0.015407697933205672
ACH-000116,0.006828476682438173
ACH-000118,0.20538864170941065
ACH-000120,-0.0010274570297403348
ACH-000123,0.1465355240390688
ACH-000127,0.07250710490586126
ACH-000128,0.1154088650949326
ACH-000132,0.008529827367790973
ACH-000133,0.09320624404361992
ACH-000137,0.042824959516288175
ACH-000138,0.12389283002109586
ACH-000142,0.15959275283889646
ACH-000143,0.0703085829034057
ACH-000146,0.06735288781878697
ACH-000148,0.05834274622747565
ACH-000150,0.2192212998632606
ACH-000152,-0.01450810378108551
ACH-000153,0.2381836923441412
ACH-000159,0.0598862614170449
ACH-000160,0.09466005418732754
ACH-000163,0.2545604420423264
ACH-000167,-0.07822889659267893
ACH-000168,-0.0009459120227650565
ACH-000169,0.12353497278078795
ACH-000178,0.12628954542832954
ACH-000183,0.07271934882796417
ACH-000188,0.08156007089986894
ACH-000189,0.2894274837132403
ACH-000190,0.0713534804998365
ACH-000198,0.10155290150116872
ACH-000203,0.14377083182150133
ACH-000204,0.10125550141174124
ACH-000206,0.04106303109497916
ACH-000207,0.1593098064149197
ACH-000208,0.11117126104911414
ACH-000210,-0.03855966296203391
ACH-000211,0.06458357010735807
ACH-000215,0.08223571268292346
ACH-000221,0.05723835930242981
ACH-000222,0.21639264757648147
ACH-000223,0.03157046214438434
ACH-000226,0.05320079163559965
ACH-000227,0.08607381986966145
ACH-000228,0.0676651730786112
ACH-000231,0.07034288888443184
ACH-000232,0.030350555164103763
ACH-000233,0.039143454462886584
ACH-000234,0.023149234380320214
ACH-000235,0.06450069757744481
ACH-000237,0.07627444036871138
ACH-000238,0.09404168751522808
ACH-000242,0.054629442296516
ACH-000243,0.07156709384647872
ACH-000244,0.16890693096661313
ACH-000246,0.10628803946228824
ACH-000248,0.12901699336153272
ACH-000250,0.04188899640130676
ACH-000251,0.1832790752475746
ACH-000252,-0.009942218423114014
ACH-000253,0.001579418157760674
ACH-000255,-0.1186510903966711
ACH-000256,0.0413146881349684
ACH-000257,-0.2822163518485018
ACH-000258,0.10719025173748546
ACH-000259,0.07350226250366577
ACH-000260,-0.011342093003083463
ACH-000261,0.035306966131732696
ACH-000262,0.16029736676260462
ACH-000263,-0.043885483969928085
ACH-000264,0.06893497231464574
ACH-000265,-0.06890593989264282
ACH-000266,0.042980681344615225
ACH-000272,0.06663647821353606
ACH-000274,0.10574014379465492
ACH-000277,0.12716302940325666
