,MOGAT3 (346606)
ACH-000004,0.040312249933964116
ACH-000005,-0.06275689426994108
ACH-000007,-0.07372729809356855
ACH-000009,-0.05096110840052527
ACH-000011,-0.16345267642810338
ACH-000012,-0.11600318898569738
ACH-000013,-0.0808800431225047
ACH-000014,-0.2469413039997125
ACH-000015,-0.022427629453840952
ACH-000017,-0.07478426703340839
ACH-000018,-0.04591490812225706
ACH-000019,0.006594951866655931
ACH-000021,-0.3399018806569299
ACH-000022,-0.03669075131407515
ACH-000025,-0.0145282191452345
ACH-000028,-0.17290935305177818
ACH-000030,-0.07324802797204402
ACH-000035,-0.18575585873682351
ACH-000036,-0.1215794365142977
ACH-000037,-0.06699460588425993
ACH-000039,0.0058526950511233475
ACH-000040,-0.07647143570495946
ACH-000041,-0.09876108592794752
ACH-000042,-0.13858952107862013
ACH-000045,-0.15905965116106874
ACH-000047,-0.06016216713781011
ACH-000052,0.014795031013824974
ACH-000053,-0.09578580006574686
ACH-000054,-0.05967848910089791
ACH-000055,0.07569431517125877
ACH-000060,0.062416805282032375
ACH-000067,-0.09746770894300393
ACH-000070,-0.12184217657003467
ACH-000075,-0.0998377707620334
ACH-000078,-0.0023759486094515176
ACH-000082,-0.18508877177968736
ACH-000085,-0.1713516623094228
ACH-000086,0.1402408776583387
ACH-000087,-0.016197237598903184
ACH-000092,-0.123081736853394
ACH-000095,-0.05270127297507887
ACH-000097,-0.04836319611930635
ACH-000098,-0.14212187052943812
ACH-000099,-0.04442642882785646
ACH-000108,-0.0994083848163932
ACH-000113,-0.049374379964424696
ACH-000116,-0.13447626572718435
ACH-000118,-0.1708512182357847
ACH-000120,-0.09578254005238764
ACH-000123,-0.04022942920839516
ACH-000127,-0.12719025254783276
ACH-000128,0.0002108255795559536
ACH-000132,-0.05178973714243604
ACH-000133,-0.10246108978020756
ACH-000137,-0.10060547071442716
ACH-000138,-0.18075515053951235
ACH-000142,-0.2362199959523691
ACH-000143,0.015723960248220127
ACH-000146,-0.12678259405750128
ACH-000148,-0.0695171348026778
ACH-000150,-0.0521941897528919
ACH-000152,-0.05728681967348804
ACH-000153,0.04193822047752868
ACH-000159,-0.12350522536681513
ACH-000160,-0.2340027434656253
ACH-000163,-0.12991549470351949
ACH-000167,0.015560227695682462
ACH-000168,0.02953665294214445
ACH-000169,-0.05910167812790325
ACH-000178,-0.12398884554066712
ACH-000183,-0.0546080043919982
ACH-000188,-0.2655568627753445
ACH-000189,-0.2100002664872652
ACH-000190,-0.0014685952010155365
ACH-000198,-0.18391165524555272
ACH-000203,-0.3268845623781504
ACH-000204,-0.15116534267309908
ACH-000206,-0.016249496724935742
ACH-000207,0.041638769638221086
ACH-000208,-0.13268384908657058
ACH-000210,0.05480306142662565
ACH-000211,-0.1557786031034615
ACH-000215,-0.09526427184510104
ACH-000221,-0.3747388292091166
ACH-000222,-0.15877995961367705
ACH-000223,0.011835615636815686
ACH-000226,-0.11525602170391705
ACH-000227,-0.035528287570507515
ACH-000228,0.02258786368779328
ACH-000231,-0.07051666206019029
ACH-000232,-0.08914283940409841
ACH-000233,-0.05516107148168831
ACH-000234,-0.11441024136528564
ACH-000235,-0.07926254586982838
ACH-000237,-0.11148366465203507
ACH-000238,-0.16843944160355914
ACH-000242,-0.1281161843727329
ACH-000243,-0.15377980048458506
ACH-000244,-0.2853014345667825
ACH-000246,-0.12946104079814602
ACH-000248,0.009494688005355566
ACH-000250,-0.2460476497322159
ACH-000251,-0.15120408157323334
ACH-000252,-0.15064595598556438
ACH-000253,-0.08225847085809268
ACH-000255,-0.13931628700212872
ACH-000256,0.0015735567207329634
ACH-000257,-0.0252172578012538
ACH-000258,-0.17667582386938266
ACH-000259,-0.08889349452507402
ACH-000260,-0.07949907738806583
ACH-000261,-0.09049529295332118
ACH-000262,-0.1338387513308065
ACH-000263,0.016300375092968243
ACH-000264,-0.16486788036938435
ACH-000265,-0.09217694645701856
ACH-000266,-0.08198643916819776
ACH-000272,-0.12125139489810167
ACH-000274,-0.1399933861696024
ACH-000277,-0.01945671932566332
ACH-000278,-0.13414559419201078
ACH-000279,-0.0631955085037926
ACH-000280,-0.1645001338167071
ACH-000281,-0.1481315508560745
