,CRACR2B (283229)
ACH-000262,-0.1697950762467458
ACH-000263,0.010862972810234996
ACH-000264,-0.18178253195653665
ACH-000265,-0.10303511733294267
ACH-000266,-0.05722064737443072
ACH-000272,-0.18511737900040973
ACH-000274,-0.09306960546071914
ACH-000277,-0.2441252270409979
ACH-000278,-0.19915927690564755
ACH-000279,-0.0422070314951087
ACH-000280,-0.10638454128670023
ACH-000281,-0.09213372152365212
ACH-000288,-0.19321775997833188
ACH-000291,0.04132163519162897
ACH-000293,0.06788391590997514
ACH-000294,0.07354741162167873
ACH-000295,0.05370957539880823
ACH-000296,-0.09841517874666088
ACH-000302,-0.010926494345079071
ACH-000304,-0.07559861629817924
ACH-000307,-0.1711274217286119
ACH-000308,-0.03203689993229175
ACH-000310,-0.012225236052238748
ACH-000311,-0.10724989781169708
ACH-000312,-0.09292359662847603
ACH-000315,-0.020353977064852008
ACH-000316,-0.015144667552401656
ACH-000317,-0.04751353063755274
ACH-000318,0.17819297494671624
ACH-000319,-0.22279724743073748
ACH-000320,-0.09305828626224336
ACH-000322,-0.1106520779257344
ACH-000323,-0.131612875402998
ACH-000324,-0.08562074267510535
ACH-000329,-0.13405187007191804
ACH-000330,-0.04617047343571727
ACH-000331,0.05855183342126018
ACH-000332,-0.08103088670755244
ACH-000334,-0.16400191088658775
ACH-000335,-0.05642734285994237
ACH-000336,-0.13008075119945314
ACH-000337,0.013244999458085507
ACH-000338,0.6714894274095076
ACH-000339,-0.0651441848219188
ACH-000341,-0.04180027537819648
ACH-000348,-0.03218186164313868
ACH-000350,-0.03375697463510705
ACH-000352,-0.10647576355332176
ACH-000356,-0.009344968786867434
ACH-000361,-0.2311018711473297
ACH-000362,-0.13695051527656835
ACH-000363,0.0778080139296038
ACH-000364,-0.06710066999200454
ACH-000365,0.037520593140455416
ACH-000366,-0.2239463528843849
ACH-000368,-0.11603792689507275
ACH-000374,-0.0024249672486770487
ACH-000375,0.020963736373506948
ACH-000376,-0.13438772965642787
ACH-000381,-0.12498668460967476
ACH-000383,-0.0960296252930888
ACH-000387,-0.18303843064699232
ACH-000389,-0.15067831902652518
ACH-000390,0.02101738372010306
ACH-000393,-0.26120789626808305
ACH-000395,-0.07176931155342084
ACH-000396,0.1318723114693049
ACH-000397,-0.13879671324244805
ACH-000401,-0.12484599974683412
ACH-000402,-0.006700378118346935
ACH-000403,-0.05980557299088207
ACH-000404,-0.043739352317604965
ACH-000406,-0.06301181018032076
ACH-000407,-0.11672588023914612
ACH-000408,0.016616831876270343
ACH-000410,-0.049083101468045266
ACH-000411,-0.1741610065379034
ACH-000414,-0.015921775294049968
ACH-000415,-0.017801839765212702
ACH-000416,0.02448859478490995
ACH-000420,-0.2307318117845334
ACH-000421,-0.1870710004440768
ACH-000424,0.21276213753253465
ACH-000425,0.07057114817318433
ACH-000426,-0.043712456394862036
ACH-000427,-0.011245502059311852
ACH-000433,-0.006253171594564446
ACH-000435,0.2697831183417397
ACH-000436,-0.021002797100604747
ACH-000444,-0.1295312458304678
ACH-000445,0.031518859135019825
ACH-000448,-0.127177967389767
ACH-000450,-0.3660050603963692
ACH-000452,-0.08564642364600743
ACH-000454,-0.21735203654179192
ACH-000458,-0.005957358634747164
ACH-000459,-0.08637517203248422
ACH-000460,-0.08276560639839013
ACH-000461,-0.07247970542612281
ACH-000463,-0.11200199261359894
ACH-000464,-0.2349343794276139
ACH-000466,-0.12362526710495515
ACH-000467,-0.018962526221956964
ACH-000468,-0.06038006191126129
ACH-000469,-0.029609415796503755
ACH-000470,-0.2259649717559881
ACH-000471,-0.05234696425453128
ACH-000472,-0.10968585265150173
ACH-000473,-0.05500868673589298
ACH-000475,-0.11279775260482007
ACH-000476,-0.2255025216407611
ACH-000477,-0.036698230903638544
ACH-000479,-0.22453026524126946
ACH-000480,-0.2096347653029247
ACH-000481,-0.1544929822056874
ACH-000483,-0.015043137282101325
ACH-000484,-0.1453816164859223
ACH-000485,-0.004607229325951365
ACH-000486,-0.2122955233431215
ACH-000487,-0.08762316762914309
ACH-000488,0.01970316135561186
ACH-000490,0.03279301814163325
ACH-000491,-0.08259251737271364
ACH-000495,-0.20750124599133876
ACH-000496,-0.06010475121775712
ACH-000499,0.19230054278668274
ACH-000500,-0.17481089200232672
ACH-000502,-0.03987200280639446
ACH-000503,-0.15336761369946214
ACH-000505,0.03734050386571487
ACH-000507,0.07530213905606002
ACH-000510,-0.08518446205688719
ACH-000511,-0.15814190905405762
ACH-000512,-0.09727502976308093
ACH-000516,0.04504669711888914
ACH-000517,-0.06729370302598467
ACH-000518,-0.029075220109050358
ACH-000520,-0.07123935669943643
ACH-000521,-0.11651176683158865
ACH-000522,-0.04392464961245246
ACH-000524,-0.13588249902209432
ACH-000527,-0.09210543325988094
ACH-000528,-0.03407651263474983
ACH-000537,-0.2477493350707993
ACH-000541,-0.14973881116242346
ACH-000542,-0.16210307538646224
ACH-000544,-0.22120852260243892
ACH-000545,-0.18326253748955829
ACH-000547,-0.08905134148357878
ACH-000548,-0.10315838579658207
ACH-000549,0.061228402737342126
ACH-000550,-0.15346990161854646
ACH-000552,-0.15797749902186428
ACH-000556,-0.1529914111584698
ACH-000557,-0.11095008470444796
ACH-000569,-0.20432196265501096
ACH-000570,-0.12542535992891038
ACH-000571,-0.04718583468606809
ACH-000573,-0.10948617008076368
ACH-000576,-0.1977426389237268
ACH-000579,-0.009034007275727795
ACH-000580,-0.039362429979127006
ACH-000584,-0.03032453771914245
ACH-000585,-0.04738634216285277
ACH-000588,0.0939419891018479
ACH-000589,-0.03228475920712737
ACH-000591,0.03277744923896488
ACH-000593,-0.08054177179478307
ACH-000600,-0.08690110447454585
ACH-000601,-0.08721130211259492
ACH-000605,0.040201349393446766
ACH-000606,-0.008110993776962056
ACH-000608,-0.13546206199781746
ACH-000614,-0.2996890491967835
ACH-000616,-0.021472700192209843
ACH-000618,-0.002330263531723848
ACH-000619,-0.11910816923732814
ACH-000620,-0.0992263149514886
ACH-000621,-0.07941887702109189
ACH-000622,0.02139768995825797
ACH-000623,-0.03807526588850546
ACH-000624,-0.15041451642111242
ACH-000627,-0.04930941055698106
ACH-000630,0.005446571942123057
ACH-000631,-0.10257651573886402
ACH-000632,-0.04722277475263742
ACH-000633,-0.10988031830037626
ACH-000637,0.008673046746336146
ACH-000638,-0.023524550748403983
ACH-000646,-0.07910875932580735
ACH-000647,-0.1460369769460961
ACH-000648,-0.11031127229297444
ACH-000649,-0.11693906096758175
ACH-000651,-0.03264109005324442
ACH-000652,0.09626214677370584
ACH-000653,0.004686893218138379
ACH-000657,-0.10254080415762172
ACH-000658,-0.04692961628198671
ACH-000661,-0.15801066300888192
ACH-000662,-0.027322857823528657
ACH-000663,0.0037130922542263733
ACH-000665,-0.12762582014201493
ACH-000671,-0.07979300168318611
ACH-000672,-0.07087764091833937
ACH-000673,-0.11508118010692055
ACH-000676,-0.0694799387889999
ACH-000677,-0.06505329254828512
ACH-000681,-0.09870334448387816
ACH-000683,-0.07091844924692563
ACH-000684,-0.2909147680344268
ACH-000688,-0.1116890358879628
ACH-000693,-0.16169821698384576
ACH-000694,0.07573110902591654
ACH-000695,-0.16985864951357055
ACH-000696,-0.029815114361197912
ACH-000697,0.04703888036932126
ACH-000699,0.04761991943417484
ACH-000701,-0.04474368591694823
ACH-000706,-0.10048328301827436
ACH-000711,-0.06708049473880882
ACH-000713,-0.08967623553813976
ACH-000714,-0.062491160877740384
ACH-000718,-0.04837844801998807
ACH-000720,-0.19682390887293302
ACH-000721,-0.021645077179480984
ACH-000724,-0.05770439841032859
ACH-000725,-0.08370955757450213
ACH-000732,-0.015201727099017218
ACH-000734,-0.17050226410731506
ACH-000735,-0.09794458577540344
ACH-000736,-0.04539835062753261
ACH-000738,-0.13203541373769628
ACH-000746,-0.1339775950865713
ACH-000747,-0.17838863363185645
ACH-000748,-0.22553813969714995
ACH-000753,-0.10014107083664048
ACH-000756,-0.008587891621075247
ACH-000757,0.03984976411298191
ACH-000758,-0.11713918025598402
ACH-000760,-0.05338471718313435
ACH-000762,-0.18678976549315626
ACH-000763,-0.033984859265789376
ACH-000764,0.0028120020704239753
ACH-000765,-0.02289850657217021
ACH-000766,-0.10244985868149416
ACH-000767,-0.06195619383664125
ACH-000768,0.013331348358252334
ACH-000769,-0.053034448747841384
ACH-000770,-0.02279169129896644
ACH-000771,-0.08778255736743848
ACH-000773,-0.1776382938107324
ACH-000776,0.008989030900633915
ACH-000777,-0.17363805414186556
ACH-000778,-0.14695061110888058
ACH-000781,-0.0790332641979487
ACH-000782,-0.04275952808406205
ACH-000783,-0.16632581405249586
ACH-000784,-0.06197374868446569
ACH-000785,-0.11979852709368075
ACH-000787,-0.04314891459757417
ACH-000788,-0.14410935829513755
ACH-000791,-0.01789159928339162
ACH-000792,-0.23227065679464104
ACH-000794,-0.14376793470628266
ACH-000796,-0.16333186077572978
ACH-000798,-0.18509061984115788
ACH-000799,-0.15655544460657675
ACH-000800,0.08334651959362872
ACH-000802,-0.09753729438474028
ACH-000804,0.08882713579028549
ACH-000805,-0.04544884237397253
ACH-000809,-0.08594997227790856
ACH-000810,-0.17865886899832525
ACH-000811,-0.026096455470357275
ACH-000817,-0.05326196068594742
ACH-000819,-0.000326697127071122
ACH-000820,-0.13320603317987564
ACH-000821,-0.030534535127484313
ACH-000822,-0.19741952811077587
ACH-000823,-0.003931352077738888
ACH-000824,-0.1494120176331763
ACH-000827,-0.07479974335884458
ACH-000829,-0.016047707524409996
ACH-000831,-0.16470287557781352
ACH-000832,0.07784893297461416
ACH-000833,-0.005232016813170526
ACH-000834,0.06858646452439293
ACH-000835,-0.05458426766125398
ACH-000836,-0.03524832981000195
ACH-000837,-0.01735934025722321
ACH-000838,0.17490021182625878
ACH-000839,-0.1599267481700896
ACH-000840,0.035727009721905366
ACH-000841,-0.08471991493832637
ACH-000843,-0.04882249184698936
ACH-000846,0.16475395777680255
ACH-000847,-0.08973923464303135
ACH-000848,-0.10447048966977462
ACH-000849,-0.0039106054032927795
ACH-000851,0.09247193350806396
ACH-000855,0.04001506479213962
ACH-000856,-0.1745334840743659
ACH-000858,-0.07937938765729953
ACH-000859,-0.01327710678054061
ACH-000861,-0.06038609521307469
ACH-000862,-0.05618558482641787
ACH-000865,-0.016911935433302324
ACH-000866,0.003869413523297249
ACH-000867,-0.07634409713137359
ACH-000869,0.061276036544385626
ACH-000872,-0.06271485333107589
ACH-000873,0.07857698361753104
ACH-000876,-0.002467922627956365
ACH-000878,-0.2458051718002504
ACH-000880,-0.28298000377514515
ACH-000881,-0.11785646764465416
ACH-000882,0.033978803946211715
ACH-000884,-0.015015080772047103
ACH-000885,-0.1952590964391288
ACH-000887,-0.09032369605756628
ACH-000889,0.014924312468862378
ACH-000896,-0.08065527003174396
ACH-000898,-0.14549350715431486
ACH-000900,-0.2802603470536727
ACH-000901,-0.02264663664746189
ACH-000905,-0.032769349391593205
ACH-000906,-0.0492300372743695
ACH-000907,-0.13479824833340798
ACH-000910,-0.07573244306414217
ACH-000911,-0.0825116118301107
ACH-000912,-0.01324760748175948
ACH-000913,-0.05939886979197862
ACH-000915,-0.05680977505161065
ACH-000916,0.41882424785586697
ACH-000917,-0.034074505514906414
ACH-000920,-0.0910889046271562
ACH-000921,-0.07044021782180636
ACH-000924,0.01941043992333429
ACH-000926,-0.09531555861264687
ACH-000928,-0.20042956940286644
ACH-000929,-0.2496599142773865
ACH-000932,-0.1579372318182003
ACH-000935,-0.04101016500914958
ACH-000936,-0.010265715254861576
ACH-000937,0.0683511082602328
ACH-000938,-0.07015543610637244
ACH-000939,-0.09651397958383967
ACH-000941,-0.09568914137022352
ACH-000943,-0.04351869828989308
ACH-000946,0.052087528291770664
ACH-000947,0.0611804158669511
ACH-000948,-0.02124336321735699
ACH-000950,0.009158112552781702
ACH-000953,-0.14562010818836474
ACH-000954,-0.3118530420341621
ACH-000957,-0.31884187323344954
ACH-000958,-0.023584830669044942
ACH-000960,-0.031333729739919075
ACH-000963,0.003954127962039565
ACH-000968,-0.20998624038067293
ACH-000969,-0.060471902630538026
ACH-000972,0.009472347014013022
ACH-000973,-0.039332955340486905
ACH-000974,-0.10396908124816534
ACH-000978,0.04794774812467946
ACH-000984,-0.19872845020110627
ACH-000986,0.04243834276702175
ACH-000988,0.02725316028290777
ACH-000993,-0.3840726228406665
ACH-000994,0.04566618629771702
ACH-000996,-0.3047698425572745
ACH-001001,-0.06501055959048943
ACH-001020,0.17861626803764566
ACH-001028,-0.09605510531704556
ACH-001031,7.41981163698547e-05
ACH-001038,-0.08335045278737263
ACH-001048,-0.0910047999786075
ACH-001050,-0.06627308145070859
ACH-001053,-0.27351300091750697
ACH-001054,-0.06995739890729502
ACH-001061,-0.07780267287287143
ACH-001067,-0.1337368661512809
ACH-001075,-0.035667056611225816
ACH-001096,-0.0627581032507784
ACH-001111,-0.293661734205093
ACH-001119,-0.06583159510035233
ACH-001128,-0.1460437653958039
ACH-001134,-0.247879808874553
ACH-001151,-0.1475010153458737
ACH-001163,-0.003740436943989781
ACH-001164,-0.2018795227296494
ACH-001183,-0.015873287592867054
ACH-001192,-0.037030553996742835
ACH-001193,-0.4426450161039224
ACH-001196,-0.2630589861475824
ACH-001197,-0.04561506878947813
ACH-001205,-0.21703494688652697
ACH-001211,0.14709285437536215
ACH-001212,-0.27731360507543923
ACH-001228,-0.2724586223373617
ACH-001232,-0.009737050596428813
ACH-001239,-0.07431371875707687
ACH-001270,-0.03021884095905272
ACH-001274,-0.16161526652871527
ACH-001275,-0.2256439602864768
ACH-001277,-0.08692650195838153
ACH-001278,-0.023428801255888032
ACH-001280,-0.10791777548588397
ACH-001283,-0.08132434028197795
ACH-001289,-0.14713741830831567
ACH-001300,-0.046129515516408884
ACH-001301,-0.07332126250639509
ACH-001302,0.009390871854866869
ACH-001306,-0.06476473609355356
ACH-001318,-0.010139914735748929
ACH-001322,-0.09569632838933112
ACH-001328,-0.24831211477799195
ACH-001332,-0.025331102260093573
ACH-001336,-0.009804271992213086
ACH-001346,-0.10827872065578256
ACH-001353,-0.043223017186684975
ACH-001354,0.016228898968074282
ACH-001367,-0.24416402830722544
ACH-001368,-0.0735251234447863
ACH-001374,-0.5946892874530549
ACH-001377,-0.18983385944771566
ACH-001380,0.05810141976595337
ACH-001391,-0.16041796847648904
ACH-001408,-0.08446699291481477
ACH-001430,-0.2351542899261972
ACH-001431,-0.13286453156413566
ACH-001450,-0.33811493820174354
ACH-001496,-0.13631294524863735
ACH-001500,-0.013979628859608122
ACH-001523,0.06686605937964278
ACH-001532,-0.01501379820387077
ACH-001550,0.018609129601485187
ACH-001552,0.1421716080069955
ACH-001554,-0.00225249439016418
ACH-001654,-0.05809646913769314
ACH-001735,-0.09888983545434192
ACH-001736,-0.14954329515230774
ACH-001737,-0.293268615836246
ACH-001740,-0.07876822188296594
ACH-001745,0.04961200156662092
ACH-001765,-0.08033760869621144
