,POP7 (10248)
ACH-000004,-0.9432410786193626
ACH-000005,-1.2313106143864587
ACH-000007,-0.3804996395831614
ACH-000009,-0.5361891010285822
ACH-000011,-0.658848479203905
ACH-000012,-0.3708652532023927
ACH-000013,-0.8527414659857309
ACH-000014,-0.4910494597665952
ACH-000015,-0.6250829933051478
ACH-000017,-0.1964633728220136
ACH-000018,-0.9426092615657152
ACH-000019,-0.4720394601808971
ACH-000021,-0.5794636576964823
ACH-000022,-0.2467398539576659
ACH-000025,-0.9383064514763916
ACH-000028,-0.6597795271597712
ACH-000030,-0.4427202448461057
ACH-000035,-0.6243432903015513
ACH-000036,-0.7144865814677014
ACH-000037,-0.757607814065051
ACH-000039,-0.4413908622021798
ACH-000040,-0.7125002626912931
ACH-000041,-0.4815837901107144
ACH-000042,-0.6135917181570877
ACH-000045,-0.5542573291589672
ACH-000047,-0.38365212002131466
ACH-000052,-0.53742988423196
ACH-000053,-0.7272036021985874
ACH-000054,-0.7722736812962291
ACH-000055,-0.9012607296686684
ACH-000060,-0.7023784406842533
ACH-000067,-0.6119586043450229
ACH-000070,-0.5824242633913471
ACH-000075,-0.7493016753990407
ACH-000078,-0.2887267658676823
ACH-000082,-0.4480035466303064
ACH-000085,-0.6015295904884475
ACH-000086,-0.4968176147979534
ACH-000087,-0.7165967816164063
ACH-000092,-0.9641625962747964
ACH-000095,-0.8965999343683486
ACH-000097,-0.5923065860564969
ACH-000098,-0.7030000284762751
ACH-000099,-0.3571837000790432
ACH-000108,-0.8380224528834662
ACH-000113,-0.37113264843486304
ACH-000116,-0.545358465403719
ACH-000118,-0.4323868667995681
ACH-000120,-0.7882920943302091
ACH-000123,-0.7162782016010464
ACH-000127,-0.9665914014917276
ACH-000128,-0.9782867923526579
ACH-000132,-0.9022909267359924
ACH-000133,-0.4899262988373912
ACH-000137,-1.1157622664181537
ACH-000138,-0.6510362777080608
ACH-000142,-0.3549526967577405
ACH-000143,-0.5745022624426687
ACH-000146,-0.4175407006949211
ACH-000148,-0.7619047170869209
ACH-000150,-0.6880870283750502
ACH-000152,-0.8059035069633723
ACH-000153,-0.8781592287545853
ACH-000159,-0.6651783698586317
ACH-000160,-0.6581685343103022
ACH-000163,-0.7923912201456558
ACH-000167,-1.377437181775962
ACH-000168,-0.545990821635871
ACH-000169,-0.8680504091139741
ACH-000178,-0.6895542413642736
ACH-000183,-0.425068652091486
ACH-000188,-0.6294309121103295
ACH-000189,-1.1681996435575523
ACH-000190,-0.7926381255590893
ACH-000198,-0.7395315839987704
ACH-000203,-1.1013481966478136
ACH-000204,-0.6765732642002864
ACH-000206,-0.9500306211771484
ACH-000207,-0.4026516815122763
ACH-000208,-1.003159970240468
ACH-000210,-0.3632245590265791
ACH-000211,-0.6955485861678966
ACH-000215,-0.5639369700753438
ACH-000221,-0.4090267575643214
ACH-000222,-0.8648094378549158
ACH-000223,-0.406930908773138
ACH-000226,-0.6645110632670607
ACH-000227,-0.5804885469432318
ACH-000228,-0.4027266105141708
ACH-000231,-0.5253092082760454
ACH-000232,-0.712394350969753
ACH-000233,-0.7604020186211148
ACH-000234,-1.0784948825527652
ACH-000235,-0.5885840052349435
ACH-000237,-1.0018448379760534
ACH-000238,-0.22631650560625324
ACH-000242,-0.3382107662749661
ACH-000243,-0.5246377865339796
ACH-000244,-0.7049972312124448
ACH-000246,-0.8532847325972949
ACH-000248,-0.5038292917539958
ACH-000250,-0.6186263947456438
ACH-000251,-0.3969290819986131
ACH-000252,-0.6104837819379673
ACH-000253,-0.4525887936538118
ACH-000255,-1.094307855770212
ACH-000256,-0.5613456895374772
ACH-000257,-0.3657461254635781
ACH-000258,-0.26390260550846106
ACH-000259,-1.0115800935346886
ACH-000260,-0.6514516092618741
ACH-000261,-0.4844563282441564
ACH-000262,-1.1151648564682834
ACH-000263,-0.4554850653452832
ACH-000264,-0.8190768150299094
ACH-000265,-0.7620780305328447
ACH-000266,-0.3830874662607404
ACH-000272,-0.655524691039594
ACH-000274,-0.5813023173975739
ACH-000277,-0.2337490322023072
ACH-000278,-0.5151187428680165
ACH-000279,-0.29647358401056584
ACH-000280,-1.293351902891404
ACH-000281,-0.7946817976844169
ACH-000288,-0.5362372229265194
ACH-000291,-0.2792074368289176
ACH-000293,-0.32661129068153194
ACH-000294,-0.4774052862242952
ACH-000295,-0.8967164967225969
ACH-000296,-0.8426537287414781
ACH-000302,-0.9112296184031171
ACH-000304,-0.3978659288117903
ACH-000307,-0.7374171563263591
ACH-000308,-0.5027235875543556
ACH-000310,-0.41144747490029016
ACH-000311,-0.39920454860209537
ACH-000312,-0.7241612885816249
ACH-000315,-0.5255123337888191
