,CEP170B (283638)
ACH-000004,0.23839490772873576
ACH-000005,-0.0782186737193532
ACH-000007,0.027227803427322263
ACH-000009,-0.11351154954326373
ACH-000011,-0.04873917194548732
ACH-000012,0.07415207523803191
ACH-000013,-0.06541886090286582
ACH-000014,-0.06385095869944167
ACH-000015,-0.034786831056470825
ACH-000017,-0.0998196690818057
ACH-000018,0.1016527724193655
ACH-000019,-0.20949420401747795
ACH-000021,0.02537618291673584
ACH-000022,-0.002520712010072741
ACH-000025,-0.014558086029764869
ACH-000028,-0.07682057207676607
ACH-000030,0.05758052446131904
ACH-000035,0.008560152209433998
ACH-000036,-0.07498176820366725
ACH-000037,-0.15517875368114742
ACH-000039,0.023451393538493574
ACH-000040,0.00743201325884452
ACH-000041,0.05471529300588202
ACH-000042,-0.07394545016555881
ACH-000045,-0.11428185076925458
ACH-000047,-0.17416941933883662
ACH-000052,-0.1492717088064614
ACH-000053,0.048788880964186335
ACH-000054,-0.14719242442858918
ACH-000055,-0.015339820118407888
ACH-000060,-0.06889241260206316
ACH-000067,-0.045200694959208684
ACH-000070,-0.07036679003871588
ACH-000075,-0.19795470577087326
ACH-000078,-0.1444651974954582
ACH-000082,-0.09373696474546664
ACH-000085,0.09491408976252504
ACH-000086,-0.09248963073129453
ACH-000087,-0.0658562395054388
ACH-000092,-0.013802696282182364
ACH-000095,-0.10210369474053936
ACH-000097,-0.08813518716680124
ACH-000098,-0.09869476864411768
ACH-000099,-0.07141091278324974
ACH-000108,-0.11325975741471375
ACH-000113,0.028469669909392762
ACH-000116,0.061516917330433574
ACH-000118,-0.06404804392105072
ACH-000120,-0.1770429971856489
ACH-000123,0.022422679187334642
ACH-000127,-0.02380927387086048
ACH-000128,-0.007635547746292951
ACH-000132,-0.038586073536748415
ACH-000133,-0.23440038909279376
ACH-000137,0.06110362098914843
ACH-000138,-0.040938974488765184
ACH-000142,-0.0911415605828449
ACH-000143,-0.0439488599635661
ACH-000146,-0.021345904970334808
ACH-000148,-0.05918657976322611
ACH-000150,-0.042282354116134194
ACH-000152,-0.049888258264478576
ACH-000153,0.025846703277277245
ACH-000159,-0.03875508970023904
ACH-000160,0.04120479350697611
ACH-000163,-0.018576984353200904
ACH-000167,-0.1519791792315463
ACH-000168,0.07333796953440355
ACH-000169,-0.07707495300992515
ACH-000178,-0.13810942891726402
ACH-000183,0.0543554957123652
ACH-000188,0.07730749007917995
ACH-000189,-0.08391564033826025
ACH-000190,0.12635336935262342
ACH-000198,-0.001727867403627886
ACH-000203,0.08353192593594783
ACH-000204,-0.122377684428206
ACH-000206,0.10631713216746644
ACH-000207,-0.09056050493011293
ACH-000208,-0.015548716799652312
