,OTOA (146183)
ACH-000004,0.12365812895798035
ACH-000005,0.13756001628713355
ACH-000007,0.12367906485926827
ACH-000009,0.08936059152307338
ACH-000011,0.0460394744356687
ACH-000012,0.08341296936220706
ACH-000013,-0.046352760409646115
ACH-000014,-0.04821599361406656
ACH-000015,-0.05421098850150104
ACH-000017,0.09541702831674947
ACH-000018,0.04058716556944447
ACH-000019,0.04153169273466822
ACH-000021,-0.04246062072184728
ACH-000022,0.05367845987049884
ACH-000025,-0.069225281552569
ACH-000028,0.046335472608888206
ACH-000030,0.16957745192802826
ACH-000035,-0.044693713242788084
ACH-000036,0.09864663989473488
ACH-000037,-0.06950391262020178
ACH-000039,0.22224449439382968
ACH-000040,-0.042427307242019804
ACH-000041,0.04496245467452744
ACH-000042,0.22198229028136168
ACH-000045,0.19496268234208566
ACH-000047,-0.0238926211191128
ACH-000052,0.09257737619958213
ACH-000053,0.09868479548977503
ACH-000054,0.055808253179318285
ACH-000055,0.05346078250059688
ACH-000060,0.14537556739223645
ACH-000067,0.024160072593576862
ACH-000070,0.001328242279027764
ACH-000075,0.22318915105362366
ACH-000078,0.10580462780671288
ACH-000082,0.02757910122465713
ACH-000085,-0.07041763176179075
ACH-000086,0.03485299206120188
ACH-000087,0.15237318318745255
ACH-000092,0.044977895079568515
ACH-000095,0.05949588161302233
ACH-000097,-0.002807461856195377
ACH-000098,-0.10432667773369456
ACH-000099,0.030384039725702024
ACH-000108,-0.06651464544500886
ACH-000113,-0.01664767732169064
ACH-000116,-0.0185214259615162
ACH-000118,0.04134966418715733
ACH-000120,-0.09940828985424978
ACH-000123,0.07283384969647709
ACH-000127,-0.14081773966583916
ACH-000128,0.16611062100450724
ACH-000132,0.0362931412700474
ACH-000133,0.09196134598646252
ACH-000137,0.04998272109250265
ACH-000138,0.056214955611578216
ACH-000142,-0.13358772419229076
ACH-000143,0.06771782611615013
ACH-000146,0.016928717862585766
ACH-000148,-2.924387832549973e-05
ACH-000150,0.055834909315114166
ACH-000152,0.062369069852967626
ACH-000153,0.16602930520190853
ACH-000159,0.02829667188167301
ACH-000160,0.1277693443711158
ACH-000163,0.08606444096005643
ACH-000167,0.02259063546906556
ACH-000168,0.06969569747869175
ACH-000169,0.14904666071628014
ACH-000178,0.04646068699551862
ACH-000183,0.01936336684640311
ACH-000188,0.11470295312208408
ACH-000189,-0.058229233571227765
ACH-000190,0.12794510634176073
ACH-000198,0.06164024542937815
ACH-000203,0.42419935334499204
ACH-000204,-0.07025170310140155
ACH-000206,0.09346601599175164
ACH-000207,0.18673083737452745
ACH-000208,0.3148329767987903
ACH-000210,-0.07638832381014381
ACH-000211,0.11650046408517226
ACH-000215,0.11329872543764888
ACH-000221,0.061616617127096124
ACH-000222,-0.08655624323415177
ACH-000223,0.08311171911482855
ACH-000226,-0.003086925083284054
ACH-000227,-0.0042285501048606455
ACH-000228,0.03540981069268973
ACH-000231,0.04278912276220508
ACH-000232,0.06980158089289439
ACH-000233,0.061570585091195874
ACH-000234,0.09111053194234772
ACH-000235,0.01692032731574168
ACH-000237,0.009146979171635835
ACH-000238,0.1854466921368891
ACH-000242,-0.2959322387760485
ACH-000243,-0.1343012939515546
ACH-000244,-0.1510258239634082
ACH-000246,0.08703849017054656
ACH-000248,0.11803267209064057
ACH-000250,0.06548138149540389
ACH-000251,0.1073311695525184
ACH-000252,0.12341880866714428
ACH-000253,0.12284515324331526
ACH-000255,0.0002310348383909373
ACH-000256,0.05698558917020324
ACH-000257,0.15991198834208514
ACH-000258,0.20182482750452446
ACH-000259,0.014975108401357629
ACH-000260,0.07989264472974497
ACH-000261,0.07500527664276142
ACH-000262,0.1411455938794337
ACH-000263,-0.051504833626304286
ACH-000264,0.037089465566670525
ACH-000265,-0.010188150306726072
ACH-000266,0.03811276551772029
ACH-000272,0.05041070324601688
ACH-000274,-0.03817536101060121
ACH-000277,0.08724693908517557
ACH-000278,0.07111350840818036
ACH-000279,0.004063935386845132
ACH-000280,0.037505902744418056
ACH-000281,0.1800210342113936
ACH-000288,0.004199234977136895
ACH-000291,0.07043022801427595
ACH-000293,-0.0508439758690987
ACH-000294,0.05306277989090534
ACH-000295,0.1603211202962555
ACH-000296,0.04596808139601394
ACH-000302,-0.01992343586355685
ACH-000304,-0.1034869207798291
ACH-000307,0.0470368036141628
ACH-000308,0.056868784287830675
ACH-000310,0.015781626200207184
ACH-000311,-0.05528058527921125
ACH-000312,-0.06389587423621026
ACH-000315,0.10459941551039137
ACH-000316,-0.05984576874968105
ACH-000317,0.08904156173776864
ACH-000318,0.05327492715073154
ACH-000319,0.08493490747588328
ACH-000320,-0.06059885796510541
ACH-000322,-0.01864723231235797
ACH-000323,-0.07305247623647655
