,RAB3GAP2 (25782)
ACH-000004,-0.05681486102819064
ACH-000005,0.2636663711468306
ACH-000007,-0.11422293497893267
ACH-000009,-0.1881000243260356
ACH-000011,-0.09844575237781132
ACH-000012,-0.14324186616521098
ACH-000013,-0.14879407318441393
ACH-000014,-0.12836120870511045
ACH-000015,0.019808875895183157
ACH-000017,-0.1437816601675154
ACH-000018,-0.179636163738796
ACH-000019,-0.0174820936813241
ACH-000021,-0.04748234600283922
ACH-000022,0.020587628904572303
ACH-000025,-0.3009691368233784
ACH-000028,0.07043312642021944
ACH-000030,-0.07363367984720852
ACH-000035,-0.1280684128820834
ACH-000036,-0.3863305160846736
ACH-000037,-0.16055369450779833
ACH-000039,-0.07510556537370122
ACH-000040,-0.08304029205769238
ACH-000041,0.1087155977530318
ACH-000042,-0.059694379523744276
ACH-000045,-0.09149774040971312
ACH-000047,-0.244074938163301
ACH-000052,-0.0424670873910056
ACH-000053,0.026064044912353673
ACH-000054,-0.1881069196315788
ACH-000055,0.11759344230311394
ACH-000060,0.11761086563725835
ACH-000067,0.039924571434164544
ACH-000070,0.044346346752144335
ACH-000075,0.04938188763492992
ACH-000078,0.14375711872910285
ACH-000082,0.0013281529287464324
ACH-000085,-0.10505104714650013
ACH-000086,-0.1896867158062372
ACH-000087,-0.03088530524459484
ACH-000092,-0.11100348851184867
ACH-000095,-0.0896101413297652
ACH-000097,-0.013904883104971191
ACH-000098,0.07339679661335445
ACH-000099,0.051890709517896975
ACH-000108,-0.2795709961624017
ACH-000113,-0.04760715921963729
ACH-000116,-0.10624601334614646
ACH-000118,-0.16629347917140747
ACH-000120,-0.011979285189363144
ACH-000123,-0.06281013339656333
ACH-000127,-0.3667574079945897
ACH-000128,0.0525946189055166
ACH-000132,-0.226621250101372
ACH-000133,-0.3706237505443943
ACH-000137,-0.12261090570489498
ACH-000138,-0.033391627005257725
ACH-000142,-0.13229024724937105
ACH-000143,-0.15304512446870105
ACH-000146,-0.05390323304796663
ACH-000148,-0.15504143233054812
ACH-000150,-0.005974610699668447
ACH-000152,-0.06497277222939024
ACH-000153,-0.4289181821876591
ACH-000159,-0.019077360779493853
ACH-000160,-0.059289138864739827
ACH-000163,-0.1771388887410737
ACH-000167,0.06141158184162732
ACH-000168,-0.09641601123107578
ACH-000169,-0.04444376275693269
ACH-000178,-0.0275174531154806
ACH-000183,-0.02962649287548945
ACH-000188,-0.03161967463343568
ACH-000189,-0.1722854636198959
ACH-000190,-0.022078810257204432
ACH-000198,-0.1144253519123518
ACH-000203,-0.271624897987604
ACH-000204,-0.05603394916236987
ACH-000206,-0.27703509309486624
ACH-000207,0.013912497501092445
ACH-000208,-0.17099806533175985
ACH-000210,-0.11859309556940285
ACH-000211,0.059068572360596365
ACH-000215,-0.008786211062689127
ACH-000221,-0.061760108611819374
ACH-000222,-0.06794319525645401
ACH-000223,0.0131886013343824
ACH-000226,0.07536329414979573
ACH-000227,0.05734461113717785
ACH-000228,-0.11991108664821565
ACH-000231,-0.09209526913225408
ACH-000232,0.014378133136852269
ACH-000233,-0.12765285409288124
ACH-000234,-0.13034252672403404
ACH-000235,-0.0877416153007405
ACH-000237,-0.07953155672800677
ACH-000238,-0.037824865321107036
ACH-000242,0.06463183006974704
ACH-000243,-0.15803561488120405
ACH-000244,0.039683664102466806
ACH-000246,-0.127854740399338
ACH-000248,-0.14408527788657455
ACH-000250,-0.2304385688871577
ACH-000251,-0.14848381392591675
ACH-000252,-0.101921370887298
ACH-000253,-0.011863770448400314
ACH-000255,-0.0638989884600015
ACH-000256,-0.1720101836833048
ACH-000257,-0.04645325989247148
ACH-000258,-0.011512242609340329
ACH-000259,-0.03840375297281151
ACH-000260,-0.06750589840126604
ACH-000261,-0.03618639890618187
ACH-000262,0.033573417360208836
ACH-000263,-0.04588959643947329
ACH-000264,-0.04570616307921435
ACH-000265,-0.09175616300702864
ACH-000266,0.025908774584746747
ACH-000272,-0.2766877822802656
ACH-000274,-0.04941713041787345
ACH-000277,-0.07026078803731327
ACH-000278,0.08962787663950172
ACH-000279,0.10479414503763344
ACH-000280,-0.10291711837216172
ACH-000281,0.09258693624813637
ACH-000288,-0.2402347293367336
ACH-000291,-0.04697953908436863
ACH-000293,-0.0065022457142809645
ACH-000294,0.10941956305166188
ACH-000295,0.028047139497414712
ACH-000296,-0.15526796966179834
ACH-000302,0.021061675132216264
ACH-000304,-0.0351443961657583
ACH-000307,-0.15301342654023228
ACH-000308,0.012073201799188622
ACH-000310,0.07035157764425562
ACH-000311,-0.14612421124819774
ACH-000312,-0.02320735114567697
ACH-000315,-0.028957615628884176
ACH-000316,-0.041101962582834536
ACH-000317,-0.022971971641176196
ACH-000318,-0.2230107344528965
ACH-000319,-0.03804121728294597
ACH-000320,0.04306236359470142
ACH-000322,-0.13095629677107487
ACH-000323,0.04191469634542717
ACH-000324,-0.18798297716671755
ACH-000329,0.02729481627398066
ACH-000330,-0.08927577020516331
ACH-000331,-0.01782516237545964
ACH-000332,0.03915291512659145
ACH-000334,-0.07115446588797136
ACH-000335,-0.3461055372526771
ACH-000336,-0.2363571756866617
ACH-000337,-0.12395383819625555
ACH-000338,-0.09161813361276942
ACH-000339,-0.05004544819190055
ACH-000341,0.07173782566096779
ACH-000348,-0.15978630850220835
ACH-000350,-0.08452640563642673
ACH-000352,-0.017294443805715067
ACH-000356,-0.22375658267770107
ACH-000361,-0.30962867334941657
ACH-000362,-0.0058335819934140715
ACH-000363,-0.11264552920717087
ACH-000364,-0.22360354838691845
ACH-000365,-0.11380501515772215
ACH-000366,-0.1328575177435562
ACH-000368,-0.13922712713411275
ACH-000374,-0.24146251825833384
ACH-000375,-0.06097762790600018
ACH-000376,0.01606835331820833
ACH-000381,-0.03686331946908365
ACH-000383,-0.015512493085356287
ACH-000387,-0.08457176658787342
ACH-000389,-0.2227428394457154
ACH-000390,-0.13071322612873207
ACH-000393,-0.038722244199524095
ACH-000395,-0.21626630522474896
ACH-000396,0.013654307439390678
ACH-000397,-0.08181142818292994
ACH-000401,0.09261252835496446
ACH-000402,-0.08366038329923565
ACH-000403,-0.05429993038573547
ACH-000404,0.10803600279649048
ACH-000406,-0.05833668733819172
ACH-000407,-0.09694022263180156
ACH-000408,-0.10079211881601348
ACH-000410,-0.044282759862903885
ACH-000411,-0.3081233668757801
ACH-000414,-0.058439160879025585
ACH-000415,-0.1086451555598805
ACH-000416,-0.083765750561552
ACH-000420,-0.12103065193350974
ACH-000421,-0.01040709170286908
ACH-000424,-0.16090149129993006
ACH-000425,0.12222876064224746
ACH-000426,-0.05903293720007668
ACH-000427,-0.012886278096525991
ACH-000433,-0.05770748783431444
ACH-000435,0.15691174266764116
ACH-000436,0.0345986977946736
ACH-000444,0.0409602145835816
ACH-000445,0.00033262300247547815
ACH-000448,-0.07792498008820879
ACH-000450,-0.0836476183375245
ACH-000452,-0.05500077982640834
