,ZNF385A (25946)
ACH-000004,-0.2342991852637013
ACH-000005,0.32539417699115114
ACH-000007,-0.055288260222818464
ACH-000009,-0.1495302174958541
ACH-000011,-0.056609662132290926
ACH-000012,-0.5644182724603848
ACH-000013,-0.11275717607031704
ACH-000014,-0.08930534569814072
ACH-000015,-0.1347892015053488
ACH-000017,-0.18914041660017314
ACH-000018,-0.18948078460997625
ACH-000019,0.014582087564712503
ACH-000021,-0.08539463821197812
ACH-000022,-0.1322839770258231
ACH-000025,-0.1291663594299327
ACH-000028,-0.17835135692327544
ACH-000030,-0.12437587570436025
ACH-000035,-0.14483608494375524
ACH-000036,-0.1959452763656397
ACH-000037,-0.2054044397545653
ACH-000039,-0.06221513177817847
ACH-000040,-0.05950813413728667
ACH-000041,-0.20742153581104555
ACH-000042,-0.08150455450140366
ACH-000045,-0.22460783562382536
ACH-000047,-0.18941141181731108
ACH-000052,-0.19638811019140415
ACH-000053,-0.09056184374781938
ACH-000054,-0.08501076384037702
ACH-000055,-0.16003327146014812
ACH-000060,-0.07451588519827991
ACH-000067,-0.09673953541313836
ACH-000070,-0.07214078221239419
ACH-000075,-0.046705319547112524
ACH-000078,-0.1257595809746551
ACH-000082,-0.16948115600781666
ACH-000085,-0.16055857987590186
ACH-000086,-0.18421012025772704
ACH-000087,-0.11836097936358578
ACH-000092,-0.17853482576414256
ACH-000095,-0.000520019824255815
ACH-000097,-0.13970836516461393
ACH-000098,-0.040341147248787734
ACH-000099,-0.024339047072667482
ACH-000108,-0.04673373904899983
ACH-000113,-0.07090525008314891
ACH-000116,-0.08747264021134334
ACH-000118,-0.09354749026470192
ACH-000120,-0.08255261712754784
ACH-000123,-0.025462999715651632
ACH-000127,-0.11870657445900955
ACH-000128,-0.274295138143375
ACH-000132,0.03407506874008818
ACH-000133,-0.2346128562898897
ACH-000137,-0.1524778659573976
ACH-000138,-0.08486649485908361
ACH-000142,0.012008271292744116
ACH-000143,-0.0038914241335596257
ACH-000146,-0.1096683691336712
ACH-000148,-0.15766416574050102
ACH-000150,-0.3047457422880229
ACH-000152,-0.2449960231042371
ACH-000153,-0.0654217232319207
ACH-000159,-0.007549413053167356
ACH-000160,-0.2001922513362269
ACH-000163,-0.19610945455860027
ACH-000167,0.014985893321039832
ACH-000168,-0.1612981920301841
ACH-000169,-0.09771625506167
ACH-000178,-0.15620195520731905
ACH-000183,-0.13470604259111332
ACH-000188,0.02185458300176933
ACH-000189,-0.11503192152485645
ACH-000190,-0.031106370015304745
ACH-000198,-0.07082816629106854
ACH-000203,-0.0742674248505385
ACH-000204,-0.1572384185583851
ACH-000206,-0.2965274694380024
ACH-000207,-0.1114446177755062
ACH-000208,0.05852751956395937
ACH-000210,-0.011559690034638685
ACH-000211,-0.12749275940955895
ACH-000215,-0.1160577336448764
ACH-000221,-0.009172307948830732
ACH-000222,-0.14711028250399713
ACH-000223,-0.13627678721715214
ACH-000226,-0.11354887386232658
ACH-000227,0.03892308961358814
ACH-000228,-0.14521904639738115
ACH-000231,-0.11112932873237152
ACH-000232,-0.048231397530000095
ACH-000233,-0.11536097676388687
ACH-000234,-0.24585547255968634
