,SPG21 (51324)
ACH-000246,-0.0025997234792768447
ACH-000248,-0.1860110740323372
ACH-000250,-0.2135951886496472
ACH-000251,-0.1905075598027303
ACH-000252,-0.4482277860733889
ACH-000253,-0.2906338204188482
ACH-000255,-0.18224309636269115
ACH-000256,-0.15416913333158555
ACH-000257,-0.3781095288295118
ACH-000258,-0.21149031527488066
ACH-000259,-0.3307132784212206
ACH-000260,-0.4571057692565486
ACH-000261,-0.2773834823975885
ACH-000262,-0.4328436264033872
ACH-000263,-0.4899106922851174
ACH-000264,-0.2317385197768705
ACH-000265,-0.4630925029917186
ACH-000266,-0.33450907496206833
ACH-000272,-0.2479276099782887
ACH-000274,-0.13314015960429745
ACH-000277,-0.23589492885548705
ACH-000278,-0.17238384838786566
ACH-000279,-0.3457480721746622
ACH-000280,-0.3465055525904466
ACH-000281,-0.3844038402805186
ACH-000288,-0.2935933427406706
ACH-000291,-0.3318834570707625
ACH-000293,-0.3659670781900205
ACH-000294,-0.2040905364125791
ACH-000295,-0.4832015856231974
ACH-000296,-0.4821336364713002
ACH-000302,-0.2882962132654967
ACH-000304,-0.23519297192684
ACH-000307,-0.4134463930008335
ACH-000308,-0.3210646454488511
ACH-000310,-0.3055679521771885
ACH-000311,-0.20937521016403549
ACH-000312,-0.2981454211510191
ACH-000315,-0.1260692485765099
ACH-000316,-0.0916309415667098
ACH-000317,-0.14454550353426054
ACH-000318,-0.2358509518498921
ACH-000319,-0.2602114842477158
ACH-000320,-0.2672744608184296
ACH-000322,-0.35103525551086284
ACH-000323,-0.3985637903401757
ACH-000324,-0.16727386601889482
ACH-000329,-0.1977569756034478
ACH-000330,-0.2515299466690848
ACH-000331,-0.30455879421324705
ACH-000332,-0.2808062611024612
ACH-000334,-0.2474442052738236
ACH-000335,-0.2276707725784461
ACH-000336,-0.2643335293689235
ACH-000337,0.012299307801735665
ACH-000338,0.09667151927014343
ACH-000339,-0.1867287683972448
ACH-000341,-0.23489000874847374
ACH-000348,-0.25339892154420396
ACH-000350,-0.2319930927983177
ACH-000352,-0.2953851029605593
ACH-000356,-0.2548953376801973
ACH-000361,-0.5308496487692443
ACH-000362,-0.2097694543775307
ACH-000363,-0.2784881660914524
ACH-000364,-0.30152609560217336
ACH-000365,-0.3318905032856997
ACH-000366,-0.21561006099668045
ACH-000368,-0.29447197645204964
ACH-000374,-0.2821830613442115
ACH-000375,-0.20966201938855447
ACH-000376,-0.2430737318566916
ACH-000381,-0.22051400451625647
ACH-000383,-0.1978878018195331
ACH-000387,-0.2308575665435893
ACH-000389,-0.28092939344604906
ACH-000390,-0.20364431441045786
ACH-000393,-0.32572992029864817
ACH-000395,-0.28132607514347224
ACH-000396,0.03823547235495583
ACH-000397,-0.3022370578238324
ACH-000401,-0.24120512296137525
ACH-000402,-0.2080249562437077
ACH-000403,-0.3319805026733094
ACH-000404,-0.5041710839430401
ACH-000406,-0.3467135492095243
ACH-000407,-0.2093577252368476
ACH-000408,-0.18964679651804686
ACH-000410,-0.33230478358119386
ACH-000411,-0.16706662692350005
ACH-000414,-0.2537983040656813
ACH-000415,-0.1886972129964501
ACH-000416,-0.2286660461169822
ACH-000420,-0.2432222612889173
ACH-000421,-0.27938876658065936
ACH-000424,-0.3139135405366513
ACH-000425,-0.28402890403110354
ACH-000426,-0.17700013917200882
ACH-000427,-0.32344017328751
ACH-000433,-0.16839459630581713
ACH-000435,-0.6317416195007505
ACH-000436,-0.2757872846609305
ACH-000444,-0.3070164503527246
ACH-000445,-0.4128578543987891
ACH-000448,-0.406337951058657
ACH-000450,-0.3718048313304292
ACH-000452,-0.1666741865076663
ACH-000454,-0.3443113641702639
ACH-000458,-0.2343216533911529
ACH-000459,-0.1570721581470629
ACH-000460,-0.5274194234699771
ACH-000461,-0.17683337861551202
ACH-000463,-0.2382861822003424
ACH-000464,-0.6147566007564566
ACH-000466,-0.16185254731742288
ACH-000467,-0.2704274704143559
ACH-000468,-0.1286622621437562
ACH-000469,-0.13312153126255874
ACH-000470,-0.4191200896565445
ACH-000471,0.02187995658712202
ACH-000472,-0.30804890969474336
ACH-000473,-0.2987171317018804
ACH-000475,-0.18547124067800388
ACH-000476,-0.2639391296148802
ACH-000477,-0.20761510506787526
ACH-000479,-0.2024561330431283
ACH-000480,-0.21294305135736508
ACH-000481,-0.4563083577756388
ACH-000483,-0.3732849713750217
ACH-000484,-0.5144148739894912
ACH-000485,-0.2468650088584635
ACH-000486,-0.3812036251882341
ACH-000487,-0.3303674090548829
ACH-000488,-0.2581224272931705
ACH-000490,-0.2817805697568814
ACH-000491,-0.37987275448934055
ACH-000495,-0.5212760980473095
ACH-000496,-0.665427985142208
ACH-000499,-0.19830680721518945
ACH-000500,-0.3188922126333925
ACH-000502,-0.2111393127464065
ACH-000503,-0.14740001639498634
ACH-000505,-0.2575469492927679
ACH-000507,-0.5362780461514259
ACH-000510,-0.1938227846755725
ACH-000511,-0.26484980517570034
ACH-000512,-0.3028940847075242
ACH-000516,-0.3041855656927915
ACH-000517,-0.28474846107177954
ACH-000518,-0.3911960571921039
ACH-000520,-0.3494726524074701
ACH-000521,-0.4122602601133684
ACH-000522,-0.4736196326276085
ACH-000524,-0.1793153636787265
ACH-000527,-0.4045869933673436
ACH-000528,-0.12333839414518638
ACH-000537,-0.27123547488212113
ACH-000541,-0.3532031491244892
ACH-000542,-0.35522898131319125
ACH-000544,-0.3650920613246048
ACH-000545,-0.30275040280266113
ACH-000547,-0.2609768332629033
ACH-000548,-0.34262779740099153
ACH-000549,-0.33504589441266525
ACH-000550,-0.24814797204456304
ACH-000552,-0.4041948847637612
ACH-000556,-0.14258376366142572
ACH-000557,-0.1429594223516602
ACH-000569,-0.16992132076252275
ACH-000570,0.0068450140318932024
ACH-000571,-0.26348666033357737
ACH-000573,-0.18762536849687605
ACH-000576,-0.2323212374608033
ACH-000579,-0.3998968162028178
ACH-000580,0.013979737418477316
ACH-000584,-0.22295900933054524
ACH-000585,-0.2349387320579663
ACH-000588,-0.4032784012827846
ACH-000589,-0.2826810632009058
ACH-000591,-0.3266600496274277
ACH-000593,-0.4064124613000992
ACH-000600,-0.15426721830283707
ACH-000601,-0.12838279207164224
ACH-000605,-0.1258169043318019
ACH-000606,-0.23051578294433786
ACH-000608,-0.2521124886147785
ACH-000614,-0.5652506641691988
ACH-000616,-0.14732145679940514
ACH-000618,-0.1684018074814863
ACH-000619,-0.4724108688122574
ACH-000620,-0.4410724688422388
ACH-000621,-0.18936490661885616
ACH-000622,-0.3793237227277246
ACH-000623,-0.3135561780278377
ACH-000624,-0.21196010529855785
ACH-000627,-0.4241679604001215
ACH-000630,-0.2630040839798966
ACH-000631,-0.20572252244787373
ACH-000632,-0.2238613569144544
ACH-000633,-0.3333318470612068
ACH-000637,-0.20372694511226971
ACH-000638,-0.13349843093097813
ACH-000646,-0.5192480878284667
ACH-000647,-0.23144287969034644
ACH-000648,-0.2466615812553
ACH-000649,-0.5459503238622645
ACH-000651,-0.3610037795931858
ACH-000652,-0.257014271021057
ACH-000653,-0.302747809970194
ACH-000657,-0.2575494489155304
ACH-000658,-0.15490389336266874
ACH-000661,-0.2060877910234323
ACH-000662,-0.3796635616275152
ACH-000663,-0.197247780972912
ACH-000665,-0.2538868371727478
ACH-000671,-0.4343688921232435
ACH-000672,-0.266820803796047
ACH-000673,-0.3118874948909167
ACH-000676,-0.2652906444481048
ACH-000677,-0.17454352961831496
ACH-000681,-0.2906242671830458
ACH-000683,-0.1820449315178986
ACH-000684,-0.4756071795730853
ACH-000688,-0.249074975407911
ACH-000693,-0.1982104319561688
ACH-000694,-0.1838645536939154
ACH-000695,-0.3018273945758625
ACH-000696,-0.2859287644398313
ACH-000697,-0.14092700864400273
ACH-000699,-0.2406812267293343
ACH-000701,-0.2260534437401552
ACH-000706,-0.12142721776946733
ACH-000711,-0.3629508757220215
ACH-000713,-0.24875006769124175
ACH-000714,-0.21249174109778424
ACH-000718,-0.30396068834361545
ACH-000720,-0.2480073897144929
ACH-000721,-0.3107347342364919
ACH-000724,-0.21667561077909228
ACH-000725,-0.19470664199118912
ACH-000732,-0.2887277661692063
ACH-000734,-0.31960636862540576
ACH-000735,-0.4212260567787759
ACH-000736,-0.18315382099193184
ACH-000738,-0.2889636497476618
ACH-000746,-0.36741694474528375
ACH-000747,-0.23842453863728305
ACH-000748,-0.3081001745891516
ACH-000753,-0.1901597409898057
ACH-000756,-0.2496115456635408
ACH-000757,-0.4035297484278919
ACH-000758,-0.1496486621385278
ACH-000760,-0.26558092112403114
ACH-000762,-0.35693882600185234
ACH-000763,-0.31998764490124504
ACH-000764,-0.20418126487352065
ACH-000765,-0.3360144215439994
ACH-000766,-0.4715216868104021
ACH-000767,-0.3874511183134448
ACH-000768,-0.3477008464216612
ACH-000769,-0.5067622043606647
ACH-000770,-0.21878481334686795
ACH-000771,-0.3453290294152155
ACH-000773,-0.06189259856918367
ACH-000776,-0.026496824975196117
ACH-000777,-0.1836559918471631
ACH-000778,-0.192327662790324
ACH-000781,-0.18848374373269755
ACH-000782,-0.34986745202524505
ACH-000783,-0.162100342523446
ACH-000784,-0.21846717105392335
ACH-000785,-0.08839683325849527
ACH-000787,-0.270195993525147
ACH-000788,-0.3740069637046509
ACH-000791,-0.2509058961591451
ACH-000792,-0.2700042404166798
ACH-000794,-0.16805002531311827
ACH-000796,-0.294915348213012
ACH-000798,-0.4583595423619222
ACH-000799,-0.26347913956755564
ACH-000800,-0.3976125426866934
ACH-000802,-0.32650404513626624
ACH-000804,-0.2095330994442413
ACH-000805,-0.361084421530032
ACH-000809,-0.3650487785352197
ACH-000810,-0.5318297339062048
ACH-000811,-0.37376952448040895
ACH-000817,-0.1927121669129752
ACH-000819,-0.2389428419719945
ACH-000820,-0.24112453097511585
ACH-000821,-0.31142472172673563
ACH-000822,-0.4104126602021089
ACH-000823,-0.10340178746713452
ACH-000824,-0.2347483663299506
ACH-000827,-0.34980754944528913
ACH-000829,-0.2556834162097811
ACH-000831,-0.3196332273175987
ACH-000832,-0.27226014697784456
ACH-000833,-0.3232166094799718
ACH-000834,-0.2275958760145563
ACH-000835,-0.12379306141311648
ACH-000836,-0.4616166818512391
ACH-000837,-0.15063373809024808
ACH-000838,-0.3333379495890565
ACH-000839,-0.2231146418684148
ACH-000840,-0.17992426093370925
ACH-000841,-0.4690703761151484
ACH-000843,-0.34591067371898443
ACH-000846,-0.2082814535683677
ACH-000847,-0.4646752380867728
ACH-000848,-0.14244156564304492
ACH-000849,-0.37850887804365335
ACH-000851,-0.3443402864993053
ACH-000855,-0.30577750966343537
ACH-000856,-0.2543592526729221
ACH-000858,-0.3080315008728412
ACH-000859,-0.2403631936909167
ACH-000861,-0.15688937440824624
ACH-000862,-0.1268292067795431
ACH-000865,-0.2098239292584545
ACH-000866,-0.23434618130895
ACH-000867,-0.23417557208353101
ACH-000869,-0.454916436990747
ACH-000872,-0.2311740275968359
ACH-000873,-0.6119146075600514
ACH-000876,-0.2736911485863052
ACH-000878,-0.14809443412440598
ACH-000880,-0.12327267373853568
ACH-000881,-0.2345949313615614
ACH-000882,-0.21387207155281066
ACH-000884,-0.20337354956163145
ACH-000885,-0.2882197324658997
ACH-000887,-0.25480666014376513
ACH-000889,-0.11887116040602748
ACH-000896,-0.4812673421209445
ACH-000898,-0.16164080155055574
ACH-000900,-0.3249109634336139
ACH-000901,-0.148706275449043
ACH-000905,-0.34729905554457136
ACH-000906,-0.26859188132082656
ACH-000907,-0.1747415663156642
ACH-000910,-0.2401950255786493
ACH-000911,-0.2723854490004405
ACH-000912,-0.18063818414183652
ACH-000913,-0.17204060793291226
ACH-000915,-0.31494373280167964
ACH-000916,-0.21173300155817584
ACH-000917,-0.37582727365662016
ACH-000920,-0.363227214938724
ACH-000921,-0.2051561688464814
ACH-000924,-0.15323794012254596
ACH-000926,-0.34384729477185644
ACH-000928,-0.1138978569530526
ACH-000929,-0.16576979698378008
ACH-000932,-0.24100268253441234
ACH-000935,-0.5184482708850926
ACH-000936,-0.2049658446406993
ACH-000937,-0.3595773380845826
ACH-000938,-0.5576968823403672
ACH-000939,-0.13596956460335333
ACH-000941,-0.18111035355732333
ACH-000943,-0.12163650182151706
ACH-000946,-0.22226599971203287
ACH-000947,-0.32047944985429155
ACH-000948,-0.1590363000753959
ACH-000950,-0.39618517849029206
ACH-000953,-0.27938538331663804
ACH-000954,-0.05282456211429989
ACH-000957,-0.4170247280302237
ACH-000958,-0.3949098289261744
ACH-000960,-0.2421265289007261
ACH-000963,-0.29540015561934146
ACH-000968,-0.3162892564055813
ACH-000969,-0.2348370041554748
ACH-000972,-0.2951731822876584
ACH-000973,-0.3140290233187969
ACH-000974,-0.31867509912966985
ACH-000978,-0.32574180166407546
ACH-000984,-0.21455521470408806
ACH-000986,-0.2793770219181971
ACH-000988,-0.2545449286692051
ACH-000993,-0.04719634371669187
ACH-000994,-0.370519241512534
ACH-000996,-0.4085073398869152
ACH-001001,-0.4589973389615918
ACH-001020,-0.39098379840268105
ACH-001028,-0.4715558326370292
ACH-001031,-0.3045934289442501
ACH-001038,-0.3521222428999637
ACH-001048,-0.1324375630158714
ACH-001050,-0.3954218976643952
ACH-001053,-0.07857481340976225
ACH-001054,-0.2389545699396565
ACH-001061,-0.24083870459510084
ACH-001067,-0.2370761639656813
ACH-001075,-0.3650104688536034
ACH-001096,-0.1059694365902816
ACH-001111,-0.1270301653833114
ACH-001119,-0.10620323104983104
ACH-001128,-0.23364341460383664
ACH-001134,-0.3373485953931447
ACH-001151,-0.3768510502077351
ACH-001163,-0.4414154636212046
ACH-001164,-0.2315373548692033
ACH-001183,-0.4831870895410722
ACH-001192,-0.1355336097595966
ACH-001193,-0.14220993063895268
ACH-001196,-0.23847316898912
ACH-001197,-0.04098966684233294
ACH-001205,-0.47839900657750606
ACH-001211,-0.1003176498945596
ACH-001212,-0.2540263388761295
ACH-001228,-0.1192351392478546
ACH-001232,-0.08513211889944325
ACH-001239,-0.1905564748962582
ACH-001270,-0.2375104486133764
ACH-001274,-0.18535671651300528
ACH-001275,-0.2937985218992675
ACH-001277,-0.264577764779178
ACH-001278,-0.241462489625052
ACH-001280,-0.3334964065842421
ACH-001283,-0.23555550997188976
ACH-001289,-0.3832249340214628
ACH-001300,-0.2732563575969149
ACH-001301,-0.2651628750884833
ACH-001302,-0.26697949528236764
ACH-001306,-0.3029444850987978
ACH-001318,-0.4152262912385833
ACH-001322,-0.2393001689078808
ACH-001328,-0.4003166367374705
ACH-001332,-0.4437724518761171
ACH-001336,-0.1377357182444678
ACH-001346,-0.16892009108174696
ACH-001353,-0.14206055643247056
ACH-001354,-0.2278102760565616
ACH-001367,-0.5107312884101597
ACH-001368,-0.37533314642657306
ACH-001374,-0.13588875794692698
ACH-001377,-0.3978703386825345
ACH-001380,-0.4037958096692351
ACH-001391,-0.4801923214641023
ACH-001408,-0.32373038136809784
ACH-001430,-0.33471876870283385
ACH-001431,-0.3274883623571028
ACH-001450,-0.15777579576652867
ACH-001496,-0.2660522331577681
ACH-001500,-0.3976125813960612
ACH-001523,-0.22337254081258012
ACH-001532,-0.24090005629398603
ACH-001550,-0.2553749342884361
ACH-001552,-0.15121009305163835
ACH-001554,-0.2719738728755654
ACH-001654,-0.3394652560027059
ACH-001735,-0.2282896473384725
ACH-001736,-0.2224400726307105
ACH-001737,-0.2292935194085877
ACH-001740,-0.3892719554918701
ACH-001745,-0.384107621319728
ACH-001765,-0.2536883268505016
