,UQCRC1 (7384)
ACH-000004,-0.5580133152591865
ACH-000005,-0.9123033872272756
ACH-000007,-0.5471754002280179
ACH-000009,-0.44746115096314376
ACH-000011,-0.44604553122767865
ACH-000012,-0.5066464657104066
ACH-000013,-0.3700898133773626
ACH-000014,-0.5724225960441716
ACH-000015,-0.6016577563910439
ACH-000017,-0.2806499904585693
ACH-000018,-0.4511286381098305
ACH-000019,-0.7152769089980905
ACH-000021,-0.4315886271708257
ACH-000022,-0.5224907896424
ACH-000025,-0.5279373741658651
ACH-000028,-0.5358237986210578
ACH-000030,-0.6048658322333698
ACH-000035,-0.5185176504340873
ACH-000036,0.03726031166159045
ACH-000037,-0.5061880710369895
ACH-000039,-0.4821611301540061
ACH-000040,-0.26133432626930275
ACH-000041,-0.4527630105035493
ACH-000042,-0.4420890817260657
ACH-000045,-0.5800858661106678
ACH-000047,-0.6578918799440335
ACH-000052,-0.4200806327534646
ACH-000053,-0.4811772560044395
ACH-000054,-0.6909088943482485
ACH-000055,-0.4582225616110861
ACH-000060,-0.5161563773736133
ACH-000067,-0.3182977121058634
ACH-000070,-0.5405875940986844
ACH-000075,-0.2732867761808489
ACH-000078,-0.5958080482994352
ACH-000082,-0.3131501458013046
ACH-000085,-0.4148644503970825
ACH-000086,-0.4246612391030953
ACH-000087,-0.6596802993887613
ACH-000092,-0.3995224088357489
ACH-000095,-0.16731793776187026
ACH-000097,-0.3848417542508168
ACH-000098,-0.35981812981801065
ACH-000099,-0.3787686202580146
ACH-000108,-0.3543084784865106
ACH-000113,-0.4519820979388551
ACH-000116,-0.4470363807897511
ACH-000118,-0.7067500783428712
ACH-000120,-0.4302833492599109
ACH-000123,-0.5032354561207097
ACH-000127,-0.5164157657723587
ACH-000128,-0.6876247111712617
ACH-000132,-0.4167973449757386
ACH-000133,-0.3720857636852155
ACH-000137,-0.28689244732572083
ACH-000138,-0.6623166763219444
ACH-000142,-0.17658815252119053
ACH-000143,-0.4978440650443965
ACH-000146,-0.6260673974130501
ACH-000148,-0.5596749414473872
ACH-000150,-0.423593569671178
ACH-000152,-0.3072367606590619
ACH-000153,-0.5849687541429371
ACH-000159,-0.4572126449030578
ACH-000160,-0.7954041241660038
ACH-000163,-0.28906051691434964
ACH-000167,0.04169819420818036
ACH-000168,-0.11742075753742642
ACH-000169,-0.5331912683589186
ACH-000178,-0.214385740120902
ACH-000183,-0.6893603511607537
ACH-000188,-0.3074434820332632
ACH-000189,-0.652259426847691
ACH-000190,-0.5523078873197294
ACH-000198,-0.5581410974619605
ACH-000203,-0.3035668550490005
ACH-000204,-0.4487179655256576
ACH-000206,-0.5080621233555052
ACH-000207,-0.5666638663785729
ACH-000208,-0.5747433745814151
ACH-000210,-0.7289349569215996
ACH-000211,-0.4459580161393638
ACH-000215,-0.4780516660163099
ACH-000221,-0.8097149769619605
ACH-000222,-0.4984843078590063
ACH-000223,-0.4653330235669496
ACH-000226,-0.5592802606395334
ACH-000227,-0.4252292086968196
ACH-000228,-0.5443932799360811
ACH-000231,-0.25839369373689314
ACH-000232,-0.2868738756392519
ACH-000233,-0.6715336051845272
ACH-000234,-0.5098116621853566
ACH-000235,-0.4920510187407572
ACH-000237,-0.2259896093464147
ACH-000238,-0.5079854809519678
ACH-000242,-0.2509763886793071
ACH-000243,-0.4230347582139564
ACH-000244,-0.5529456773667263
ACH-000246,-0.6871782662711026
ACH-000248,-0.2316775213398269
ACH-000250,-0.2928368453556778
ACH-000251,-0.5710868493327876
ACH-000252,-0.4396061348620365
ACH-000253,-0.649073061011978
ACH-000255,-0.40144852312815377
ACH-000256,-0.4997988009600891
ACH-000257,-0.8504931195979963
ACH-000258,-0.4460567580105807
ACH-000259,-0.33141203845312944
ACH-000260,-0.1900663142663713
ACH-000261,-0.41484707208625227
ACH-000262,-0.4921354900433596
ACH-000263,-0.7324466402825096
ACH-000264,-0.4908731760673168
ACH-000265,-0.6868535155280703
ACH-000266,-0.3602020875962027
ACH-000272,-0.4151257055024761
ACH-000274,-0.4878728379192741
ACH-000277,-0.5955575015304075
ACH-000278,-0.31464094742779664
ACH-000279,-0.6507073919269187
ACH-000280,-0.5208534329690311
ACH-000281,-0.4902753313945029
ACH-000288,-0.5249374247129396
