,PLCD1 (5333)
ACH-000004,-0.13777915497220278
ACH-000005,-0.2557746148068443
ACH-000007,0.03458690235744311
ACH-000009,-0.14352084600027132
ACH-000011,-0.07511285247578857
ACH-000012,-0.13779772104154853
ACH-000013,-0.13572369298449222
ACH-000014,-0.2757138588446272
ACH-000015,-0.33642327789277915
ACH-000017,-0.17435505206707105
ACH-000018,-0.06128927086870808
ACH-000019,-0.0266361535737746
ACH-000021,-0.15507456273105572
ACH-000022,-0.29777339629051297
ACH-000025,-0.08909503570325962
ACH-000028,0.012277902839754636
ACH-000030,-0.12405108967787945
ACH-000035,-0.11763438516997107
ACH-000036,-0.025702125627665492
ACH-000037,-0.1096358844986883
ACH-000039,0.02626028084518589
ACH-000040,0.044367290969394464
ACH-000041,-0.015791368838106657
ACH-000042,-0.21995893507655206
ACH-000045,-0.16339157486799186
ACH-000047,-0.1664948300461979
ACH-000052,0.012020904204675057
ACH-000053,-0.10100083227224747
ACH-000054,-0.0815457071503539
ACH-000055,-0.3051508848550401
ACH-000060,-0.18512432163282946
ACH-000067,-0.2766793018095331
ACH-000070,-0.05350604385068032
ACH-000075,-0.2938960183800794
ACH-000078,-0.1209282575734635
ACH-000082,0.0864288984894167
ACH-000085,-0.2720544882235985
ACH-000086,-0.06139129975848484
ACH-000087,-0.13639076636564396
ACH-000092,-0.13764904892419588
ACH-000095,0.024294987330716455
ACH-000097,-0.09153440259687977
ACH-000098,-0.15792422815339788
ACH-000099,-0.09821523482611556
ACH-000108,-0.029270624986633294
ACH-000113,-0.15059401298327793
ACH-000116,-0.16101432387214862
ACH-000118,-0.14076645762632256
ACH-000120,-0.046403588353242806
ACH-000123,-0.09159136665388284
ACH-000127,-0.04868054912529866
ACH-000128,-0.18014717499791105
ACH-000132,-0.1387120428968711
ACH-000133,-0.04388977556915272
ACH-000137,-0.05422330721629092
ACH-000138,-0.16414712719936214
ACH-000142,-0.2012762139592256
ACH-000143,-0.1631481198230456
ACH-000146,-0.09072600692246988
ACH-000148,-0.13417520790501206
ACH-000150,-0.31542284612455185
ACH-000152,-0.17914606945885564
ACH-000153,-0.2730978192085011
ACH-000159,-0.13523419985330384
ACH-000160,-0.29146255778181845
ACH-000163,-0.12278453530387408
ACH-000167,0.06919491986768672
ACH-000168,-0.18104241622870648
ACH-000169,-0.041278254633626034
ACH-000178,-0.019470312123144973
ACH-000183,-0.14741315239066127
ACH-000188,-0.30273902991104185
ACH-000189,-0.2336993906534822
ACH-000190,-0.08261018111330112
ACH-000198,-0.06709760903249425
ACH-000203,0.057988136178422876
ACH-000204,0.007677462972241809
ACH-000206,-0.10129120488870832
ACH-000207,-0.21763117554044129
ACH-000208,-0.2398756559934356
ACH-000210,-0.12020837689935016
ACH-000211,-0.19179186543307306
ACH-000215,-0.05890354877821617
ACH-000221,-0.4015308835262337
ACH-000222,-0.22439451565921933
ACH-000223,-0.0362495027422319
ACH-000226,-0.06231667186922305
ACH-000227,-0.13640210205712244
ACH-000228,-0.16238017253243245
ACH-000231,-0.22164950764843666
ACH-000232,-0.12614015259227024
ACH-000233,-0.06776391947557063
ACH-000234,-0.16403585260648734
ACH-000235,-0.14158386606683038
ACH-000237,-0.0749535250113605
ACH-000238,-0.2641197587653421
ACH-000242,-0.2618359201369768
ACH-000243,-0.11534283001640308
ACH-000244,0.08644590041172988
ACH-000246,-0.12397279612375495
ACH-000248,-0.30246073906603577
ACH-000250,-0.2368683915145472
ACH-000251,-0.2868592147897951
ACH-000252,-0.23634582346403266
ACH-000253,-0.1727305818983841
ACH-000255,-0.15197052880873085
ACH-000256,-0.09067942375768376
ACH-000257,-0.06844430578097603
ACH-000258,0.09351793319427157
ACH-000259,-0.05968613207392856
ACH-000260,-0.010234346751010832
ACH-000261,-0.10346124040667716
ACH-000262,-0.018041013084723632
ACH-000263,-0.2274408970323154
ACH-000264,-0.04855032430641517
ACH-000265,-0.1306895898953706
