,ARRB1 (408)
ACH-000004,-0.19108252926278974
ACH-000005,-0.5578965089558381
ACH-000007,-0.060330369244024365
ACH-000009,-0.12392155537238365
ACH-000011,0.028535096235243813
ACH-000012,-0.026364761768228925
ACH-000013,-0.07091866108387095
ACH-000014,-0.07006625109487756
ACH-000015,-0.06840617094597351
ACH-000017,-0.1155887876415293
ACH-000018,-0.17328208630612602
ACH-000019,-0.08434704692186519
ACH-000021,-0.2064660834993509
ACH-000022,0.0827028840642658
ACH-000025,-0.11555386711393055
ACH-000028,-0.13310862421474193
ACH-000030,-0.19692574203525007
ACH-000035,-0.06951552023599783
ACH-000036,-0.1543089629447666
ACH-000037,-0.3472352115047773
ACH-000039,-0.038664435556246886
ACH-000040,-0.010617526466255292
ACH-000041,-0.2272490727801521
ACH-000042,-0.3299054870262807
ACH-000045,-0.19695654612799945
ACH-000047,-0.15664216678758355
ACH-000052,-0.1749433006378825
ACH-000053,-0.10162288085119353
ACH-000054,0.02987886510273007
ACH-000055,0.1077199408662696
ACH-000060,-0.09387339117942163
ACH-000067,-0.19484232263403625
ACH-000070,-0.18709618626335053
ACH-000075,-0.16891561682679132
ACH-000078,-0.10174326071948876
ACH-000082,-0.04608085537480253
ACH-000085,-0.5461273265129091
ACH-000086,-0.29089418477233897
ACH-000087,-0.279093336145248
ACH-000092,-0.1486219082955357
ACH-000095,-0.11981871837989645
ACH-000097,-0.22000860995903115
ACH-000098,-0.018958061516789842
ACH-000099,-0.09593723059617633
ACH-000108,-0.1222312724878058
ACH-000113,-0.0005387636931208763
ACH-000116,-0.12771049865323172
ACH-000118,-0.20688046312228994
ACH-000120,-0.1266732124809312
ACH-000123,-0.11872169818612595
ACH-000127,-0.13720303531217992
ACH-000128,-0.1386060645036646
ACH-000132,0.023097482895904683
ACH-000133,-0.17461408072933832
ACH-000137,-0.10367579132944964
ACH-000138,-0.13708255305759912
ACH-000142,-0.0982895091666635
ACH-000143,-0.1311798230607583
ACH-000146,0.01181782388549456
ACH-000148,-0.08499244221253417
ACH-000150,-0.08781498867580051
ACH-000152,-0.06490178529961899
ACH-000153,-0.3112634929664278
ACH-000159,-0.13380428249734436
ACH-000160,0.14455447639642885
ACH-000163,-0.1121241970336654
ACH-000167,0.4324838279592154
ACH-000168,-0.010780406590911788
ACH-000169,-0.07418368714476899
ACH-000178,-0.005153635101420018
ACH-000183,-0.20626840765140786
ACH-000188,-0.23233229440362976
ACH-000189,-0.5773657160633667
ACH-000190,-0.0013344264254564855
ACH-000198,-0.16856264333722218
ACH-000203,0.6667497422594513
ACH-000204,0.06443382324510857
ACH-000206,-0.11816056136396615
ACH-000207,-0.3482230112394788
ACH-000208,0.0010667810468304917
ACH-000210,0.08964702358612145
ACH-000211,-0.12158684030929533
ACH-000215,-0.14254294049320965
ACH-000221,-0.2324782914695884
ACH-000222,0.02136717819351613
ACH-000223,-0.07379744132958439
ACH-000226,-0.19289410975265087
ACH-000227,-0.05484608523614245
ACH-000228,-0.28194325874523296
ACH-000231,-0.101403470462714
ACH-000232,-0.10746042609731757
ACH-000233,-0.05929175206406383
ACH-000234,-0.14013616458837375
ACH-000235,-0.09195154399022763
ACH-000237,-0.1234631655601323
ACH-000238,-0.1259443240855222
ACH-000242,-0.13643819015633168
ACH-000243,-0.05478390056562053
ACH-000244,0.10716171065059484
ACH-000246,-0.07690960210742105
ACH-000248,-0.0020643890188543623
ACH-000250,-0.1086176368538236
ACH-000251,-0.12747233841636066
ACH-000252,-0.23881247118765775
ACH-000253,-0.17792892253039827
ACH-000255,-0.10533129487768586
ACH-000256,-0.06961517448259197
ACH-000257,0.009671936782192948
ACH-000258,0.08674018273656083
ACH-000259,-0.11461256604039778
ACH-000260,0.04058341179225509
ACH-000261,-0.2265242121292787
ACH-000262,-0.07707783989417027
ACH-000263,-0.2867551444398771
ACH-000264,-0.2374579789682236
ACH-000265,-0.08031474062294974
ACH-000266,-0.12976134129169295
ACH-000272,-0.10698285132947333
ACH-000274,-0.14715963537142154
ACH-000277,-0.187275265701846
ACH-000278,-0.1481339762508493
ACH-000279,-0.18237828135063275
ACH-000280,-0.12876979271667802
ACH-000281,-0.25723154585187985
ACH-000288,-0.04603310806701855
ACH-000291,-0.1668666051035721
ACH-000293,-0.09039299316138384
ACH-000294,-0.1998460159892778
ACH-000295,0.026837916873489652
ACH-000296,-0.17022014632871466
ACH-000302,-0.017386149058976588
ACH-000304,-0.07780716765506142
ACH-000307,-0.15812422893326808
ACH-000308,-0.09863067383859228
ACH-000310,-0.04373056304187633
ACH-000311,-0.04314189509451902
ACH-000312,-0.13456783372885453
ACH-000315,-0.053112907082385794
ACH-000316,-0.11102763456576684
ACH-000317,-0.14846262355348253
ACH-000318,-0.21363184847023725
ACH-000319,-0.20452324066326175
ACH-000320,-0.09369060400944343
ACH-000322,0.0028927011182482017
ACH-000323,-0.28229492826565056
ACH-000324,-0.05870327057850424
ACH-000329,-0.0006250104513001256
ACH-000330,-0.054425483162974686
ACH-000331,0.001335737199960748
ACH-000332,-0.1284394991662471
ACH-000334,-0.06849567517134927
ACH-000335,-0.10218100446316124
ACH-000336,-0.3843460152499996
ACH-000337,-0.0622681473982461
ACH-000338,0.3116146699437716
ACH-000339,-0.028230307374932463
ACH-000341,0.2253303845742697
ACH-000348,-0.1621598031523428
ACH-000350,-0.07303163423095127
ACH-000352,-0.03352947679268724
ACH-000356,-0.1803566963774644
ACH-000361,0.02299332357703105
ACH-000362,-0.13160750739624089
ACH-000363,-0.17714523849655528
ACH-000364,-0.07703632312045561
ACH-000365,-0.16680113904266314
ACH-000366,-0.1493600270862578
ACH-000368,0.05197071400249301
ACH-000374,-0.26515440948803903
ACH-000375,-0.06826888984378474
ACH-000376,-0.2490095985042608
ACH-000381,-0.11980320028946168
ACH-000383,-0.06628182266415249
ACH-000387,-0.1164507717571147
ACH-000389,-0.1002990086846069
ACH-000390,-0.08096026333757833
ACH-000393,-0.062364148215332135
ACH-000395,-0.13612420452872867
ACH-000396,-0.3500889051557782
ACH-000397,-0.11022414343615387
ACH-000401,-0.03485388327473577
ACH-000402,-0.2776269404790689
ACH-000403,-0.03662560880059584
ACH-000404,-0.08988349624536446
