,GIPC3 (126326)
ACH-000004,-0.28910826627511177
ACH-000005,-0.5492247131044279
ACH-000007,-0.1660486297902639
ACH-000009,-0.10941075575412987
ACH-000011,-0.035178217930838765
ACH-000012,-0.2133953811182065
ACH-000013,-0.26799288279065964
ACH-000014,-0.031080651676802257
ACH-000015,-0.2458608512097111
ACH-000017,-0.1999603685404344
ACH-000018,-0.16300791141564225
ACH-000019,-0.2363896088341248
ACH-000021,-0.13382938492160448
ACH-000022,-0.18228654766544708
ACH-000025,-0.2729997095631768
ACH-000028,-0.16624213109027686
ACH-000030,-0.17761465114051472
ACH-000035,-0.17341304403317476
ACH-000036,-0.13018715154899094
ACH-000037,-0.07440750861995606
ACH-000039,-0.30380382931303057
ACH-000040,-0.2289824777300584
ACH-000041,-0.1116654752284832
ACH-000042,-0.13160090815322106
ACH-000045,-0.3913939234375966
ACH-000047,-0.1871388177045124
ACH-000052,-0.13386858064478835
ACH-000053,-0.2304899956788911
ACH-000054,-0.08732058133823234
ACH-000055,-0.4114318550811432
ACH-000060,-0.043418406537498615
ACH-000067,-0.0309669713917044
ACH-000070,-0.2259861652798965
ACH-000075,-0.20830796659880652
ACH-000078,-0.05635263442806977
ACH-000082,-0.09654955625030563
ACH-000085,-0.3212338876875269
ACH-000086,-0.21061109296139727
ACH-000087,-0.013919909612339576
ACH-000092,-0.11236894552463786
ACH-000095,-0.2598832603598991
ACH-000097,-0.06605986599150815
ACH-000098,-0.2654501487839873
ACH-000099,-0.1891732781661302
ACH-000108,-0.24697022277263464
ACH-000113,-0.319874215586975
ACH-000116,-0.20904780965898767
ACH-000118,-0.08677667535849237
ACH-000120,0.017785609444919682
ACH-000123,-0.06981233373276692
ACH-000127,-0.23915034993560205
ACH-000128,-0.17509599442154086
ACH-000132,-0.11298468452476908
ACH-000133,-0.10325806182145436
ACH-000137,-0.15097138707194974
ACH-000138,-0.23420018476581755
ACH-000142,-0.2359355256928627
ACH-000143,-0.13285723872657973
ACH-000146,-0.2714810845869385
ACH-000148,-0.17021976707872946
ACH-000150,-0.17380355668394087
ACH-000152,-0.0752149097000729
ACH-000153,-0.2384764250586143
ACH-000159,-0.09788370904540004
ACH-000160,0.06060668646556886
ACH-000163,-0.15494243024500942
ACH-000167,-0.16155397293319604
ACH-000168,-0.12926334850803833
ACH-000169,-0.05151263507263708
ACH-000178,-0.06511367767458065
ACH-000183,-0.17853987218110642
ACH-000188,-0.3606747285946843
ACH-000189,0.10157010628547564
ACH-000190,-0.14272642303351374
ACH-000198,-0.22723263699883536
ACH-000203,0.0224965499489884
ACH-000204,-0.11357178070529395
ACH-000206,-0.2489570249328075
ACH-000207,-0.1295266324914122
ACH-000208,0.2761531092782267
ACH-000210,-0.14268210621053598
ACH-000211,-0.17678888796674455
ACH-000215,-0.13153434580614012
ACH-000221,-0.13836610487852186
ACH-000222,-0.3237721594541429
ACH-000223,-0.14224191067884304
ACH-000226,-0.20245934331110396
ACH-000227,-0.03048564093597093
ACH-000228,-0.08979642015642493
ACH-000231,-0.05106835730912091
ACH-000232,-0.06175955668416805
ACH-000233,-0.16832310698478112
ACH-000234,-0.3838613714561466
ACH-000235,-0.13437963804462966
ACH-000237,-0.2141743371612822
ACH-000238,-0.1444995120175092
ACH-000242,-0.24367507569190114
ACH-000243,-0.14880524699264355
ACH-000244,-0.4851405443715889
ACH-000246,-0.21904709957405324
ACH-000248,-0.15249336101898614
ACH-000250,-0.16728074065196288
ACH-000251,-0.18205196187160155
ACH-000252,0.028680613176702733
ACH-000253,-0.19765785914994904
ACH-000255,-0.26504641468865786
ACH-000256,-0.1898529941967738
ACH-000257,-0.18535264041098976
ACH-000258,-0.2256245909892055
ACH-000259,-0.1213390719989436
ACH-000260,-0.230847316238294
ACH-000261,-0.2189545648157382
ACH-000262,-0.27993489692179857
ACH-000263,-0.05251527765167123
ACH-000264,-0.2966090340907557
ACH-000265,-0.1201495431900194
ACH-000266,-0.1701847326304319
ACH-000272,-0.1525975462702085
ACH-000274,-0.06728167811666813
ACH-000277,-0.292131206032055
ACH-000278,-0.11628595787146895
ACH-000279,-0.2040659797275921
ACH-000280,-0.1822208433173428
ACH-000281,-0.13775647127420762
ACH-000288,-0.08578145395323239
ACH-000291,-0.23554118440266056
ACH-000293,-0.14656270824641066
ACH-000294,-0.195910285773722
ACH-000295,-0.21787913966352535
ACH-000296,-0.20858532370535898
ACH-000302,-0.32308069006469914
ACH-000304,-0.029115200967452
ACH-000307,-0.19201637855817846
ACH-000308,-0.17200295090457354
ACH-000310,-0.10185710828629976
ACH-000311,-0.1692606961519545
ACH-000312,-0.12819737522297894
ACH-000315,-0.1507455646509279
ACH-000316,-0.103403417061826
ACH-000317,-0.24454975087543104
ACH-000318,-0.1735468015634396
ACH-000319,-0.3211858717465148
ACH-000320,-0.4010147683394264
ACH-000322,-0.06691447590196241
ACH-000323,-0.06341713045022945
ACH-000324,-0.19421384944432624
ACH-000329,-0.15044013447119253
ACH-000330,-0.2469283974952511
ACH-000331,-0.029996180535866182
ACH-000332,-0.1232728805926357
ACH-000334,-0.19076658898073234
ACH-000335,-0.18693593768767808
ACH-000336,-0.3735096782982001
ACH-000337,-0.060699864123259985
ACH-000338,-0.1990680847625777
ACH-000339,-0.1407754769460768
ACH-000341,-0.4145657972880451
ACH-000348,-0.17238997562761155
ACH-000350,-0.04591458700460765
ACH-000352,-0.04379330552227124
ACH-000356,-0.2323309707638778
ACH-000361,-0.1137056688397586
ACH-000362,-0.23331551285200705
ACH-000363,-0.16747202578496725
ACH-000364,-0.1920704517693796
ACH-000365,-0.1185295524069797
ACH-000366,-0.1219267541163992
ACH-000368,-0.24564910369400056
ACH-000374,-0.01858431397052587
ACH-000375,-0.23306576925450584
ACH-000376,-0.03756272748744777
ACH-000381,-0.08081571139489171
ACH-000383,-0.14701395114503768
ACH-000387,0.01786663361893135
ACH-000389,-0.2250327269090198
ACH-000390,-0.2412574866913797
ACH-000393,-0.2720297538905678
ACH-000395,-0.21503246839147447
ACH-000396,-0.3111064455592407
ACH-000397,0.10387846314761587
ACH-000401,-0.21415749458130606
ACH-000402,-0.5989605791921337
ACH-000403,-0.14426485734392816
ACH-000404,-0.003381667470809212
ACH-000406,-0.09606103345153637
ACH-000407,-0.05191184501507313
ACH-000408,0.0005589410098657051
ACH-000410,-0.20782148156331806
ACH-000411,0.0025933848400213834
ACH-000414,-0.16347903201986774
ACH-000415,-0.057636170701238075
ACH-000416,-0.1911285462177635
ACH-000420,-0.07420971568270356
ACH-000421,0.005814618137038016
ACH-000424,0.041147782673249485
ACH-000425,-0.12177148632644187
ACH-000426,-0.17855989059724167
ACH-000427,-0.08999336086743706
ACH-000433,-0.3354024089313586
ACH-000435,-0.16720889825349114
ACH-000436,-0.4035652205977211
ACH-000444,-0.1595159677306976
ACH-000445,-0.3511875575746872
ACH-000448,-0.06280694051656417
ACH-000450,-0.2661847056454805
ACH-000452,-0.2164863822394752
ACH-000454,-0.3308537731996263
ACH-000458,-0.09367029052786607
ACH-000459,-0.15127654253859055
ACH-000460,-0.07091148825569657
ACH-000461,-0.392469418895828
ACH-000463,-0.008188851884938541
ACH-000464,-0.067424250682333
ACH-000466,-0.2459673107642659
ACH-000467,-0.03032187392684138
ACH-000468,-0.21210882354514576
ACH-000469,-0.1294097424043893
ACH-000470,-0.1017595581133458
ACH-000471,-0.01309036481142212
ACH-000472,-0.09727974377757637
ACH-000473,-0.3115438268043161
ACH-000475,-0.16089992885017124
ACH-000476,-0.06523676051973429
ACH-000477,-0.1845899257552546
ACH-000479,-0.4360159447741819
ACH-000480,-0.11965535978883085
ACH-000481,-0.19556546818610648
ACH-000483,-0.11341949630407272
