,ERLIN1 (10613)
ACH-000004,-0.050839483060795866
ACH-000005,0.05219954679005316
ACH-000007,-0.07257724069232989
ACH-000009,-0.17899451299236824
ACH-000011,-0.018965077709145416
ACH-000012,-0.15340424222494256
ACH-000013,-0.11171559064863716
ACH-000014,-0.13683794321044496
ACH-000015,-0.050776334253089785
ACH-000017,-0.04069269641909557
ACH-000018,-0.18536876758554527
ACH-000019,-0.2699512242853386
ACH-000021,-0.03674932525274557
ACH-000022,-0.06736695723644537
ACH-000025,-0.1981019665485089
ACH-000028,-0.0728208003064267
ACH-000030,0.0054539696221877
ACH-000035,-0.14477297438071016
ACH-000036,-0.11888797522026162
ACH-000037,-0.21014181070508192
ACH-000039,-0.05147479592231145
ACH-000040,-0.06155108504159576
ACH-000041,0.015318339799668543
ACH-000042,-0.03787760485100535
ACH-000045,-0.0021623852751984623
ACH-000047,-0.056883288200881274
ACH-000052,-0.2407003353365811
ACH-000053,-0.07560803008018778
ACH-000054,-0.1242613275079906
ACH-000055,-0.0023704369848570584
ACH-000060,-0.037391676073972605
ACH-000067,-0.3663947275088603
ACH-000070,-0.16976299361774286
ACH-000075,0.015187251854015132
ACH-000078,-0.06032762129609125
ACH-000082,-0.08221924641717814
ACH-000085,-0.04270684059045793
ACH-000086,-0.03789102480976955
ACH-000087,-0.10487559964670727
ACH-000092,-0.0097342788458631
ACH-000095,-0.02921957571708685
ACH-000097,-0.1195009145546377
ACH-000098,-0.08753900509363277
ACH-000099,-0.0677261938427953
ACH-000108,-0.03932201724639728
ACH-000113,-0.197079681590042
ACH-000116,-0.1068284893481738
ACH-000118,-0.060243767199453915
ACH-000120,-0.07046411319002896
ACH-000123,-0.1448771144646304
ACH-000127,-0.12281051472120665
ACH-000128,-0.013605539430942542
ACH-000132,-0.1721266564109676
ACH-000133,-0.12606953632465054
ACH-000137,-0.09472238840794886
ACH-000138,-0.0315871658419095
ACH-000142,-0.10807844020743447
ACH-000143,-0.1259468994137106
ACH-000146,0.017059829852153333
ACH-000148,-0.21697909757157785
ACH-000150,-0.18977449602786134
ACH-000152,-0.1795964014675734
ACH-000153,-0.12348115024878227
ACH-000159,-0.04811362788109149
ACH-000160,-0.08279573366787392
ACH-000163,-0.1733067028915855
ACH-000167,-0.30960887166957995
ACH-000168,-0.014603750878418644
ACH-000169,-0.2600620138474714
ACH-000178,-0.07074673594981988
ACH-000183,-0.24890617635750084
ACH-000188,-0.08737942776929032
ACH-000189,-0.023485987379656476
ACH-000190,-0.0670042814402644
ACH-000198,-0.10809888870633436
ACH-000203,0.0796397192957848
ACH-000204,-0.2864741673096706
ACH-000206,0.021505099588349525
ACH-000207,-0.16321909642176913
ACH-000208,-0.14746501858687636
ACH-000210,-0.03564256792667992
ACH-000211,-0.1859721271882571
ACH-000215,-0.05184192797647153
ACH-000221,-0.025256576044352944
ACH-000222,0.023758612544225653
ACH-000223,-0.2090555150000996
ACH-000226,-0.08449685963662533
ACH-000227,-0.09364435587301467
ACH-000228,-0.07756986455091353
ACH-000231,-0.0975385047020142
ACH-000232,-0.15443553389339895
ACH-000233,-0.10044707867133372
ACH-000234,-0.02984666888868504
ACH-000235,-0.15412753460397094
ACH-000237,-0.06807462602329177
ACH-000238,-0.04039568605913525
ACH-000242,-0.10209287091825063
ACH-000243,-0.1786501968422211
ACH-000244,-0.13615505758335328
ACH-000246,-0.10993968462363816
ACH-000248,-0.11521415662553144
ACH-000250,-0.09663842302466599
ACH-000251,-0.1881554879537628
ACH-000252,-0.14419532067423166
ACH-000253,-0.07148058738880979
ACH-000255,-0.006053875126656149
ACH-000256,-0.13739727356357476
ACH-000257,-0.06629625177635445
ACH-000258,-0.06913587589199083
ACH-000259,-0.10358862837447366
ACH-000260,-0.0403411007400658
ACH-000261,-0.07678481163247765
ACH-000262,-0.2157242373602182
ACH-000263,0.07117627476454634
ACH-000264,-0.07897394911173754
ACH-000265,-0.12154934498510125
ACH-000266,-0.09906950467248607
ACH-000272,0.03505348061628314
ACH-000274,-0.06328665395069362
ACH-000277,-0.2342108434770963
ACH-000278,0.01594972850937655
ACH-000279,-0.014930549013090988
ACH-000280,-0.13480072914590593
ACH-000281,-0.0790643235036409
ACH-000288,-0.2031701888968007
ACH-000291,-0.15985368657803753
ACH-000293,-0.14297251966858765
ACH-000294,0.019627931043023714
ACH-000295,-0.34477590828798194
ACH-000296,-0.1570331089340234
ACH-000302,-0.0838856921731832
ACH-000304,-0.0838476335461632
ACH-000307,-0.043809847802347285
ACH-000308,-0.08287795318770601
ACH-000310,0.025152466668830826
ACH-000311,-0.09892852611035356
ACH-000312,0.04852417530413867
ACH-000315,0.068190812649401
ACH-000316,-0.05908610457567402
