,GTF2A1 (2957)
ACH-000150,-0.4362183018407093
ACH-000152,-0.7222459552763879
ACH-000153,-0.5302921920718825
ACH-000159,-0.7593698519181841
ACH-000160,-0.4677612921480089
ACH-000163,-0.5294325520622247
ACH-000167,-0.256430417904318
ACH-000168,-0.5264401439641053
ACH-000169,-1.0434751179173614
ACH-000178,-0.7269947538721065
ACH-000183,-0.9560488932161126
ACH-000188,-0.4179895999232147
ACH-000189,-0.8450765785728511
ACH-000190,-0.33919124776381543
ACH-000198,-0.6685853390718794
ACH-000203,-0.5370372144049363
ACH-000204,-0.6588017611459224
ACH-000206,-0.6011699289251469
ACH-000207,-0.4710211291637281
ACH-000208,-0.6206247489130869
ACH-000210,-0.3489315252424532
ACH-000211,-0.6313469464941475
ACH-000215,-0.6033932393172851
ACH-000221,-0.6178347065479848
ACH-000222,-0.7054623589011462
ACH-000223,-0.7489588397447046
ACH-000226,-0.6581503043829388
ACH-000227,-0.5269755750988198
ACH-000228,-0.5895660500176969
ACH-000231,-0.6601280177269857
ACH-000232,-0.6535393512886611
ACH-000233,-0.4948949597546342
ACH-000234,-0.7463917498337913
ACH-000235,-0.6489827950434068
ACH-000237,-0.8685564834977276
ACH-000238,-0.43680730283245456
ACH-000242,-0.5141425538969647
ACH-000243,-0.8448068482074392
ACH-000244,-0.6752669520872441
ACH-000246,-0.8955962925445246
ACH-000248,-0.7253979308540928
ACH-000250,-0.8096676205361462
ACH-000251,-0.4709385361503386
ACH-000252,-1.010301203952707
ACH-000253,-0.8524732843454285
ACH-000255,-0.5581697007406465
ACH-000256,-0.6471763580902719
ACH-000257,-0.7735638870136666
ACH-000258,-1.0500642963303493
ACH-000259,-0.6635026376407754
ACH-000260,-0.7246152718782712
ACH-000261,-0.7605085802725787
ACH-000262,-0.7985023448971441
ACH-000263,-0.28428708974708083
ACH-000264,-0.6245212195364189
ACH-000265,-0.6329030781766821
ACH-000266,-0.5222408877281911
ACH-000272,-0.7668639084051592
ACH-000274,-0.5683222030132412
ACH-000277,-0.8263635970055031
ACH-000278,-0.6205401542885873
ACH-000279,-0.5644746588942938
ACH-000280,-0.5374389966677714
ACH-000281,-0.7026376518595698
ACH-000288,-0.4717259139759934
ACH-000291,-0.6056052453495022
ACH-000293,-0.6506121660920561
ACH-000294,-0.508963076892918
ACH-000295,-1.1526883599671258
ACH-000296,-0.5390243761034101
ACH-000302,-0.7693753188217066
ACH-000304,-0.7581086942861589
ACH-000307,-0.6679299052065816
ACH-000308,-0.8647466162551956
ACH-000310,-0.3955852683438581
ACH-000311,-0.5563533081927073
ACH-000312,-0.6048249282971635
ACH-000315,-1.1214752889214588
ACH-000316,-0.5806125345007936
ACH-000317,-0.9999883850833988
ACH-000318,-0.6124618671712937
ACH-000319,-0.7041873016797111
ACH-000320,-0.3335913894172828
ACH-000322,-0.4707530410463914
ACH-000323,-0.6025221062008759
ACH-000324,-0.8477810168464693
ACH-000329,-0.37944356445678656
ACH-000330,-0.6509914550774013
ACH-000331,-0.8632378528370903
ACH-000332,-0.6257226832250881
ACH-000334,-1.049570526091218
ACH-000335,-0.873770241340962
ACH-000336,-0.6277467598957726
ACH-000337,-0.7378473237917883
ACH-000338,-0.4982287172361984
ACH-000339,-0.2761100773760053
ACH-000341,-0.6501700443884083
ACH-000348,-0.6100503736827219
ACH-000350,-0.7946032843327047
ACH-000352,-0.9202185923293704
ACH-000356,-0.7184039485545097
ACH-000361,-0.7120777051984332
ACH-000362,-0.5772502575217943
ACH-000363,-0.9973662217513416
ACH-000364,-0.9985514271974576
ACH-000365,-0.7869458439860252
ACH-000366,-0.7937265457411982
ACH-000368,-0.7659788663498281
ACH-000374,-0.495515616071915
ACH-000375,-0.6117587204544218
ACH-000376,-0.6949800418304716
ACH-000381,-0.7699993044601422
ACH-000383,-0.5211370410526937
ACH-000387,-0.7000323516570723
ACH-000389,-0.6482102892425369
ACH-000390,-0.6117397004063941
ACH-000393,-0.8603003656886908
ACH-000395,-0.1884690745674912
ACH-000396,-1.0105206654497172
ACH-000397,-0.7732776910893581
ACH-000401,-0.6725877194531188
ACH-000402,-0.6493979397386619
ACH-000403,-0.8237033125462816
ACH-000404,-0.5866910783651512
ACH-000406,-0.6432880405285903
ACH-000407,-0.7912121754646259
ACH-000408,-0.5696429830332127
ACH-000410,-0.7816541197760988
ACH-000411,-1.0718237665811552
ACH-000414,-0.771490934899302
ACH-000415,-0.7007248775323521
ACH-000416,-0.7874773844299343
ACH-000420,-0.7366148608995702
ACH-000421,-0.8885275273448551
ACH-000424,-0.4956241103594473
ACH-000425,-0.6628716015559001
ACH-000426,-0.9151028503631136
ACH-000427,-0.8991393632466849
ACH-000433,-0.7920153146369259
ACH-000435,-0.7221458637375596
ACH-000436,-0.8815556132658456
ACH-000444,-0.7893690291705197
ACH-000445,-0.7593494483023853
ACH-000448,-0.8231677491045591
ACH-000450,-0.7709638766055381
ACH-000452,-0.6852703326678689
ACH-000454,-0.5419173175799633
ACH-000458,-0.7466062936212152
ACH-000459,-0.8125783780371856
ACH-000460,-0.7635856608871842
ACH-000461,-0.3320298902531052
ACH-000463,-0.7007009429920809
ACH-000464,-0.6360204383761798
ACH-000466,-0.4760552947909754
ACH-000467,-0.6962919566794941
ACH-000468,-0.3266497525714941
ACH-000469,-0.4592308408394369
ACH-000470,-0.2502674203205873
ACH-000471,-0.8281569733625034
ACH-000472,-0.7117415965351562
ACH-000473,-0.8359560655151376
ACH-000475,-0.7852441457745951
ACH-000476,-0.8352083906005234
ACH-000477,-0.6102388264589189
ACH-000479,-0.4455849270289982
ACH-000480,-0.703074935636397
ACH-000481,-0.6664331341831337
ACH-000483,-0.9041459587242516
ACH-000484,-0.5594927383202696
ACH-000485,-0.5964560070024421
ACH-000486,-0.7389968671375038
ACH-000487,-0.7702230973003731
ACH-000488,-0.559337072317337
ACH-000490,-0.6701980178798135
ACH-000491,-0.5313950349847384
ACH-000495,-1.113740859779652
ACH-000496,-0.6110723311776407
ACH-000499,-0.6450979282611295
ACH-000500,-0.0570280109742325
ACH-000502,-0.5617795962707935
ACH-000503,-0.7742899884120448
ACH-000505,-0.7025474148356494
ACH-000507,-0.7236126512518846
ACH-000510,-0.4439981982181586
ACH-000511,-0.6354372960468119
ACH-000512,-0.5109150630355798
ACH-000516,-0.6449786315027904
ACH-000517,-0.4639000581261815
ACH-000518,-0.8630120637329816
ACH-000520,-0.565148167876573
ACH-000521,-0.5088580129115893
ACH-000522,-0.2428972342592531
ACH-000524,-0.8846710430760818
ACH-000527,-0.8369317338810256
ACH-000528,-0.844873938926504
ACH-000537,-0.8222675953268763
ACH-000541,-0.5883328029061615
ACH-000542,-0.4992157574232953
ACH-000544,-0.744694101767745
ACH-000545,-0.8169523671172941
ACH-000547,-0.453513783784732
ACH-000548,-0.7903647636015992
ACH-000549,-0.6409324213843515
ACH-000550,-0.7343909202822241
ACH-000552,-0.8348004825900464
ACH-000556,-0.700160868091472
ACH-000557,-0.6029788230271709
ACH-000569,-1.0201237368611735
ACH-000570,-0.8966456238620731
ACH-000571,-0.6306279305462495
ACH-000573,-0.9120672062041948
ACH-000576,-0.6738287458167385
ACH-000579,-0.4697113697556034
ACH-000580,-0.7377050447524729
ACH-000584,-0.8479844756808833
ACH-000585,-0.8087211808652899
ACH-000588,-0.6040912554028631
ACH-000589,-0.7160510456103304
ACH-000591,-0.8178755175219565
ACH-000593,-0.6520523034346016
ACH-000600,-0.6436644538810283
ACH-000601,-0.614229931933426
ACH-000605,-0.5896474984127184
ACH-000606,-0.7989181926986375
ACH-000608,-0.706936714323989
ACH-000614,-0.42009351734152617
ACH-000616,-0.494536000686896
ACH-000618,-0.6006316295203298
ACH-000619,-0.4580281307375431
ACH-000620,-0.7878377440531106
ACH-000621,-0.5499740912426658
ACH-000622,-0.9308922037899546
ACH-000623,-0.872385333116695
ACH-000624,-0.7775751761573377
ACH-000627,-0.5804046901130762
ACH-000630,-0.5690379249809595
ACH-000631,-0.7146466436039833
ACH-000632,-0.4892113003056307
ACH-000633,-0.5511833692177773
ACH-000637,-0.8145875582093531
ACH-000638,-0.597025924554749
ACH-000646,-0.8846463499391639
ACH-000647,-0.5298664769662387
ACH-000648,-0.7688363937225077
ACH-000649,-0.703314973726106
ACH-000651,-0.7760006849509389
ACH-000652,-0.7118984898194546
ACH-000653,-0.5277314429604725
ACH-000657,-0.7461649735725207
ACH-000658,-0.7376314795898772
ACH-000661,-0.6174028458913665
ACH-000662,-0.4173431316174139
ACH-000663,-0.8490691996145514
ACH-000665,-0.7429667705546907
ACH-000671,-0.7911881632077035
ACH-000672,-0.4317673616866378
ACH-000673,-0.4943344995190155
ACH-000676,-0.5466756754597865
ACH-000677,-0.8271133352874672
ACH-000681,-0.6667873003210006
ACH-000683,-0.6158588304174959
ACH-000684,-0.9525478252302968
ACH-000688,-0.5413036761700066
ACH-000693,-0.6353464665228385
ACH-000694,-0.5576648959023696
ACH-000695,-0.9598691835574072
ACH-000696,-0.8174906137534875
ACH-000697,-0.6708639282470069
ACH-000699,-0.5938815008437096
ACH-000701,-0.9883293406064008
ACH-000706,-0.7258497018158085
ACH-000711,-0.7241504565646921
ACH-000713,-0.5423099543947777
ACH-000714,-0.9155338306720012
ACH-000718,-0.5535167267256434
ACH-000720,-0.6420843821188219
ACH-000721,-0.6894713890664752
ACH-000724,-0.6217033605986471
ACH-000725,-0.7757084903781781
ACH-000732,-0.8906624178580433
ACH-000734,-0.6876536930080429
ACH-000735,-0.6455441766512112
ACH-000736,-0.6204252425937118
ACH-000738,-0.5871493197186344
ACH-000746,-0.8677184249322557
ACH-000747,-0.8537369514672241
ACH-000748,-0.6091855782607497
ACH-000753,-0.6711876976125032
ACH-000756,-0.656810724489821
ACH-000757,-0.7377889044067456
ACH-000758,-0.8045958250937861
ACH-000760,-0.8963939154861623
ACH-000762,-0.4868254408530848
ACH-000763,-1.2566697458824658
ACH-000764,-0.7398939419838476
ACH-000765,-0.6197018331826866
ACH-000766,-0.6724104090233196
ACH-000767,-0.7256063229692601
ACH-000768,-0.5772463853529664
ACH-000769,-0.8529486185448879
ACH-000770,-0.6961223371782167
ACH-000771,-0.5465579885618711
ACH-000773,-0.5933354384425505
ACH-000776,-0.6024563274481124
ACH-000777,-0.7176367623861278
ACH-000778,-0.5489785709636524
ACH-000781,-0.7457136898262163
ACH-000782,-0.6189079788042301
ACH-000783,-0.5849063350751865
ACH-000784,-0.6978262389260528
ACH-000785,-0.6581166579644058
ACH-000787,-0.8392503788426803
ACH-000788,-0.7132107371922236
ACH-000791,-0.8876238881536814
ACH-000792,-0.7613469991141458
ACH-000794,-0.4193689420044357
ACH-000796,-0.6014275237798385
ACH-000798,-0.9461920612692676
ACH-000799,-0.7781645490516511
ACH-000800,-0.5506466200382514
ACH-000802,-0.7531097738383244
ACH-000804,-0.6201257527263717
ACH-000805,-0.8353856612013536
ACH-000809,-0.4276671654925642
ACH-000810,-0.7901519572840529
ACH-000811,-0.6705675798543907
ACH-000817,-0.7665148049204785
ACH-000819,-0.873779645506475
ACH-000820,-0.8633259291407426
ACH-000821,-0.7426396248087348
ACH-000822,-0.5954051591206275
ACH-000823,-0.521442461792211
ACH-000824,-0.6418074229673474
ACH-000827,-0.6721203368859442
ACH-000829,-0.5832773570228661
ACH-000831,-0.8865355465309431
ACH-000832,-0.4796943579364157
ACH-000833,-0.6076497538310038
ACH-000834,-0.5166379594398428
ACH-000835,-0.8291991268756226
ACH-000836,-0.3437269794096578
ACH-000837,-0.9897211367209408
ACH-000838,-0.7516139855566334
ACH-000839,-0.6693231399474976
ACH-000840,-0.8336271144522647
ACH-000841,-0.6443003111964218
ACH-000843,-0.6967152509679011
ACH-000846,-0.6469283775526635
ACH-000847,-0.5603462891260568
ACH-000848,-0.9874583145994692
ACH-000849,-0.7826626843313154
ACH-000851,-0.7878991895205383
ACH-000855,-0.6740996577991849
ACH-000856,-0.8524982069610001
ACH-000858,-0.7586788324201892
ACH-000859,-0.4682092017509856
ACH-000861,-0.6416791272122384
ACH-000862,-0.421010402724443
ACH-000865,-0.8314026785869387
ACH-000866,-0.7604784951657284
ACH-000867,-0.6526539885216807
ACH-000869,-0.6618978585452675
ACH-000872,-0.6687879604847172
ACH-000873,-0.6640701925179773
ACH-000876,-0.8070627502457176
ACH-000878,-0.7692215246157962
ACH-000880,-0.3811219988281326
ACH-000881,-0.7023156316547764
ACH-000882,-0.5995709018589556
ACH-000884,-0.6262147371937309
ACH-000885,-0.7733320669557479
ACH-000887,-0.7770135121210485
ACH-000889,-0.6278496950312165
ACH-000896,-0.8694245914278245
ACH-000898,-0.6282274715125934
ACH-000900,-0.8044399033017189
ACH-000901,-0.34604288066556266
ACH-000905,-0.6074869764005121
ACH-000906,-0.5603558260639565
ACH-000907,-0.6537172435771741
ACH-000910,-0.5664681081590107
ACH-000911,-0.7491250817628736
ACH-000912,-0.70371822425083
ACH-000913,-0.7833550366942514
ACH-000915,-0.7204248835915465
ACH-000916,-1.0937264711953834
ACH-000917,-0.8859237469088981
ACH-000920,-0.7765367954812666
ACH-000921,-0.8022406800910215
ACH-000924,-0.7051684530358975
ACH-000926,-0.5652872695288758
ACH-000928,-0.8972329186895509
ACH-000929,-0.8027676883357229
ACH-000932,-0.7632652372208829
ACH-000935,-0.6173136084211067
ACH-000936,-0.7563683282716163
ACH-000937,-0.4699565479959888
ACH-000938,-0.5262577091143883
ACH-000939,-0.4829983181316722
ACH-000941,-1.042416501275035
ACH-000943,-0.6433430809390459
ACH-000946,-0.8342016382927417
ACH-000947,-0.8252326474207381
ACH-000948,-0.6629141329530475
ACH-000950,-0.4258230668201139
ACH-000953,-0.4850676658829327
ACH-000954,-0.4057688003865004
ACH-000957,-0.7715111076058824
ACH-000958,-0.443922665215919
ACH-000960,-0.579174398360703
ACH-000963,-0.8468128085212717
ACH-000968,-0.58872733284606
ACH-000969,-0.7953949186299155
ACH-000972,-0.7599555377606227
ACH-000973,-0.7019736972011429
ACH-000974,-0.7369961492795767
ACH-000978,-0.7146443338214498
ACH-000984,-0.8641500142687729
ACH-000986,-0.6470955500034096
ACH-000988,-0.989688780335508
ACH-000993,-0.8578080474228251
ACH-000994,-0.719383387778017
ACH-000996,-0.8740030979848534
ACH-001001,-0.7903261395035676
ACH-001020,-0.5047267011005507
ACH-001028,-0.6242812619183044
ACH-001031,-0.9625131615876138
ACH-001038,-0.7198447103654421
ACH-001048,-0.6789045023611419
ACH-001050,-0.9698962777032932
ACH-001053,-0.7217007697062369
ACH-001054,-0.6670803838056916
ACH-001061,-0.7987051990100269
ACH-001067,-0.8292900949951792
ACH-001075,-0.6577398730110181
ACH-001096,-0.8377501505048204
ACH-001111,-0.4502331111061007
ACH-001119,-0.7985889563082065
ACH-001128,-0.01294317489692022
ACH-001134,-0.6565118820186239
ACH-001151,-0.5256631144519547
ACH-001163,-0.62200178066606
ACH-001164,-0.9180328960586704
ACH-001183,-0.7992634777484091
ACH-001192,-0.6783858982857434
ACH-001193,-0.6359189399101365
ACH-001196,-0.9333757803226774
ACH-001197,-0.6146446445764262
ACH-001205,-0.6542741341189513
ACH-001211,-0.7717582640374889
ACH-001212,-0.7105822776150734
ACH-001228,-0.6572141419444527
ACH-001232,-0.6191825138674852
ACH-001239,-0.3583026362484629
ACH-001270,-0.8918304966051891
ACH-001274,-0.3520833406934316
ACH-001275,-0.7652512142707448
ACH-001277,-0.7630502886280577
ACH-001278,-0.9043759572131346
ACH-001280,-0.8324157491012024
ACH-001283,-0.7470200576947125
ACH-001289,-0.7791327631520151
ACH-001300,-0.7538803265442546
ACH-001301,-0.9676365804205276
ACH-001302,-0.40248967630452
ACH-001306,-0.508010919519255
ACH-001318,-0.9240975077875786
ACH-001322,-0.8266174720362313
ACH-001328,-0.6795095802834732
ACH-001332,-0.7373248623808508
ACH-001336,-0.7018467995297629
ACH-001346,-0.6647331487845476
ACH-001353,-0.6220397564119675
ACH-001354,-0.8073031584003438
ACH-001367,-0.9085966767103693
ACH-001368,-0.7257486457172788
ACH-001374,-0.8187420232824237
ACH-001377,-0.7597202037818962
ACH-001380,-0.7216303455485806
ACH-001391,-0.4205171102907324
ACH-001408,-0.6391654719937642
ACH-001430,-0.7013994481764687
ACH-001431,-0.7605023077111993
ACH-001450,-0.7631741645094443
ACH-001496,-0.6225435773603094
ACH-001500,-0.4563619847345373
ACH-001523,-0.7866183474897629
ACH-001532,-0.8683698183588217
ACH-001550,-0.4681711627816705
ACH-001552,-0.8911205331522214
ACH-001554,-0.6920050725011139
ACH-001654,-0.6165171049215515
ACH-001735,-0.5461444973242372
ACH-001736,-0.6493071582574476
ACH-001737,-0.45032366998785217
ACH-001740,-0.5840257659577002
ACH-001745,-0.607365545594219
ACH-001765,-0.7515635928410427
