,GAS2L3 (283431)
ACH-000004,0.2618079669825352
ACH-000005,0.4972787214107794
ACH-000007,0.009572072295824607
ACH-000009,0.13633554485094335
ACH-000011,0.2203039776801045
ACH-000012,0.21813393636991185
ACH-000013,0.1208518587763858
ACH-000014,0.16557849455521215
ACH-000015,0.09476343275469792
ACH-000017,0.09982601468228017
ACH-000018,0.37919170965866505
ACH-000019,0.3087937403823651
ACH-000021,0.06732231977926555
ACH-000022,0.21624652496558405
ACH-000025,0.13393240633543604
ACH-000028,0.238653477612549
ACH-000030,0.16348914037429516
ACH-000035,0.15072492927343248
ACH-000036,0.13617830461382574
ACH-000037,0.17875492286892358
ACH-000039,0.12514558565498762
ACH-000040,0.15367571859843696
ACH-000041,0.1081643649669256
ACH-000042,0.15890312205188825
ACH-000045,0.3144192888286351
ACH-000047,0.2889618326139899
ACH-000052,-0.012218816303545632
ACH-000053,0.15088440117329888
ACH-000054,0.23795222415415665
ACH-000055,0.051531798593854455
ACH-000060,0.20923209361071346
ACH-000067,0.10937670046385252
ACH-000070,0.3491923381883925
ACH-000075,0.16676326202409478
ACH-000078,0.2371710368405732
ACH-000082,0.12655420096765832
ACH-000085,0.339899853077813
ACH-000086,-0.02092991773232401
ACH-000087,0.17612260406421873
ACH-000092,0.2183620606383989
ACH-000095,0.1874499853839512
ACH-000097,0.14271232731337016
ACH-000098,0.23077605967158046
ACH-000099,0.15420701763349062
ACH-000108,0.2347074718123265
ACH-000113,0.2213190554183699
ACH-000116,0.2018207422020391
ACH-000118,0.2859758800405243
ACH-000120,0.0886867381656231
ACH-000123,0.1605703806574389
ACH-000127,0.1922116223857569
ACH-000128,0.1314920842927508
ACH-000132,0.2577433858674662
ACH-000133,0.062143365365932624
ACH-000137,0.17770570640767194
ACH-000138,0.15344336361425862
ACH-000142,0.18143180761158087
ACH-000143,0.18581257904221185
ACH-000146,0.1948643563938245
ACH-000148,0.1683646431491692
ACH-000150,0.006916999391289637
ACH-000152,0.014324856581095976
ACH-000153,0.24366872103056475
ACH-000159,0.2067712611887645
ACH-000160,0.13118077371339149
ACH-000163,0.13292356091177782
ACH-000167,-0.28070395602443143
ACH-000168,0.057323545787075124
ACH-000169,0.3780004970829893
ACH-000178,0.17509736246493554
ACH-000183,0.16928152055510515
ACH-000188,0.15323720950775258
ACH-000189,0.20855530285034302
ACH-000190,0.20713666915716192
ACH-000198,0.3049275689375094
ACH-000203,-0.03924304656930309
ACH-000204,0.31014873686663
ACH-000206,0.06168941353991921
ACH-000207,0.260553207501297
ACH-000208,0.3285061000923397
ACH-000210,-0.13481555413787685
ACH-000211,0.14089802908744736
ACH-000215,0.08172458461434684
ACH-000221,0.1915359395016192
ACH-000222,0.21215264744758536
ACH-000223,0.08720706742248997
ACH-000226,0.12454549380014066
ACH-000227,0.33599284129519297
ACH-000228,0.011774502380228249
ACH-000231,0.2356523281178345
ACH-000232,0.19413980117728044
ACH-000233,0.2499252954652305
ACH-000234,0.2021492395399483
ACH-000235,0.10400017620223607
ACH-000237,0.12908126818844534
ACH-000238,0.06628368546253513
ACH-000242,0.3452624189868645
ACH-000243,0.1954133348994499
ACH-000244,0.20928603259920966
ACH-000246,0.2915154381101667
ACH-000248,0.3300070200727851
ACH-000250,0.1190618686103738
ACH-000251,0.1705753667440712
ACH-000252,-0.029018715297463464
ACH-000253,0.16500409648827286
ACH-000255,0.2805470460432349
ACH-000256,0.11324988479790653
ACH-000257,0.27318836289247106
ACH-000258,0.1937449784116984
ACH-000259,0.12065822285438425
ACH-000260,0.1640367858209328
ACH-000261,0.19826593089808944
ACH-000262,0.05813985787060497
ACH-000263,0.031720437287917694
ACH-000264,0.1284445886847333
ACH-000265,0.24244192166935555
ACH-000266,0.18099862714660792
ACH-000272,0.10756249162102163
ACH-000274,0.1133786900656596
ACH-000277,0.21789316066556172
ACH-000278,0.06648307616945741
ACH-000279,0.14900596207421565
ACH-000280,0.11939226978725807
ACH-000281,0.13510257294676636
ACH-000288,0.12089505249829433
ACH-000291,0.09858756478731076
ACH-000293,0.08256239312982112
ACH-000294,0.2959702170394255
ACH-000295,0.2548215128157807
ACH-000296,0.23887382774857546
ACH-000302,0.20150249037228954
ACH-000304,0.0059336517092477385
ACH-000307,0.2657896601487684
ACH-000308,0.19506294271653066
ACH-000310,0.12642940795021965
ACH-000311,0.20503898677880025
ACH-000312,0.20990234020595336
ACH-000315,0.3309334611361854
ACH-000316,0.20429773448148755
ACH-000317,0.054411778561362915
ACH-000318,0.06316748910557733
ACH-000319,0.1915054066475
ACH-000320,0.280098117197342
ACH-000322,0.10669538069895107
ACH-000323,0.19487718691241687
ACH-000324,0.18679668392553309
ACH-000329,0.21629869962614856
ACH-000330,0.3563850891140845
ACH-000331,0.18032607923247967
ACH-000332,0.042857523411747214
ACH-000334,0.07685240544129128
ACH-000335,0.2442560262181052
ACH-000336,0.43537215226339976
ACH-000337,0.21336363304504932
ACH-000338,0.08873731489364654
ACH-000339,0.12656228164216354
ACH-000341,0.09738935386917408
ACH-000348,0.1133521858874789
ACH-000350,0.1955036623140324
ACH-000352,0.15826578086580445
ACH-000356,0.30114441572560197
ACH-000361,0.25048242975931284
ACH-000362,0.12570099654797576
ACH-000363,0.07515459965298685
ACH-000364,0.2642680585250615
ACH-000365,0.16417085706589662
ACH-000366,0.17422781207112087
ACH-000368,0.20686770886905026
ACH-000374,0.07695685063429297
ACH-000375,0.09369979424784143
ACH-000376,0.13045831909884575
ACH-000381,0.17295762479515428
ACH-000383,0.13953851067998074
ACH-000387,0.1968653674562628
ACH-000389,0.3096822216749828
ACH-000390,0.1933213468493902
ACH-000393,0.14856070186654027
ACH-000395,-0.16677732693757333
ACH-000396,0.036016870958070615
ACH-000397,0.21877727600097385
ACH-000401,0.262968760916492
ACH-000402,0.24630990891585844
ACH-000403,0.1941450721075251
ACH-000404,0.010862047924763734
ACH-000406,0.1278365754465882
ACH-000407,0.1412696271381186
ACH-000408,0.1627877806904826
ACH-000410,0.14178266678410212
ACH-000411,0.13837951515371955
ACH-000414,0.14351845859070025
ACH-000415,0.22598982482008334
ACH-000416,0.15715492227222255
ACH-000420,0.1039487443709034
ACH-000421,0.16200523506995926
ACH-000424,0.19529168464459948
ACH-000425,0.2150247665496404
ACH-000426,0.3137964304569356
ACH-000427,0.21099937767928925
ACH-000433,0.1154342100734254
ACH-000435,0.3078611846430569
ACH-000436,0.0817713051735391
ACH-000444,0.3354076229909113
ACH-000445,0.23164372867805444
ACH-000448,0.1741947598328236
ACH-000450,-0.05957633708855992
ACH-000452,0.061132557979432324
ACH-000454,0.2597593173938857
ACH-000458,0.4060116185844886
ACH-000459,0.274932255705308
ACH-000460,0.061485531706691424
ACH-000461,0.1426482170489136
ACH-000463,0.2979354681020375
ACH-000464,0.16870631841096728
ACH-000466,0.17317655325313308
ACH-000467,0.17297390696198486
ACH-000468,0.1904553219270637
ACH-000469,0.18855965475103725
ACH-000470,0.194170476501596
ACH-000471,0.14654903059048924
ACH-000472,0.1682053519155402
ACH-000473,0.18919089942025352
ACH-000475,0.1983428312287317
ACH-000476,0.252710826385943
ACH-000477,0.10957944526402362
ACH-000479,0.24964054632961805
ACH-000480,0.15572226025053745
ACH-000481,0.03911034279252392
ACH-000483,0.2701859104272133
ACH-000484,0.02146001516751557
ACH-000485,0.04715080068113736
ACH-000486,0.13650534227889044
ACH-000487,0.11558517304857906
ACH-000488,0.18119270686751107
ACH-000490,0.06468468347650948
ACH-000491,0.22915322366284374
ACH-000495,0.20554062481893454
ACH-000496,0.2800812637005793
ACH-000499,0.09979735916194654
ACH-000500,0.11805848555218905
ACH-000502,0.1983271044810387
ACH-000503,0.02776571643139759
ACH-000505,0.22831564227340395
ACH-000507,0.2987371486031732
ACH-000510,0.1573689961011523
ACH-000511,0.2903339751887821
ACH-000512,0.18220912958528146
ACH-000516,0.24001761779309086
ACH-000517,0.10880756025827423
ACH-000518,0.2880014011000033
ACH-000520,0.05048942548724783
ACH-000521,0.2070225122662621
ACH-000522,0.2102686882739808
ACH-000524,0.1469131011791712
ACH-000527,0.16986702038048054
ACH-000528,0.13599469451472446
ACH-000537,0.13186205493720415
ACH-000541,0.3260595219583637
ACH-000542,0.15062336654556385
ACH-000544,0.223392536929692
ACH-000545,0.12140151594361727
ACH-000547,0.13022674236905346
ACH-000548,0.04288788899220222
ACH-000549,0.1026031567403832
ACH-000550,0.1107439682360882
ACH-000552,0.17242990693780158
ACH-000556,0.22406648953942548
ACH-000557,0.25697577982500885
ACH-000569,0.2213603529088462
ACH-000570,0.20768749770009545
ACH-000571,0.21833375387892595
ACH-000573,0.11587670337764913
ACH-000576,0.13454266747281246
ACH-000579,0.18307123044331486
ACH-000580,0.11089109248346417
ACH-000584,0.10600636475808592
ACH-000585,0.1929649875167105
ACH-000588,0.3247781411814242
ACH-000589,0.14764760662337775
ACH-000591,0.19845517634760695
ACH-000593,0.2265591147731903
ACH-000600,0.22198968559541501
ACH-000601,0.1317193713735546
ACH-000605,0.2321996794443284
ACH-000606,0.2080684111340436
ACH-000608,0.0860360723283269
ACH-000614,0.01067026519125667
ACH-000616,0.19858402223985835
ACH-000618,0.059450750236508934
ACH-000619,0.22525583995321624
ACH-000620,0.16799312811846598
ACH-000621,0.18725556524990955
ACH-000622,0.2545021914376405
ACH-000623,0.1904179462021608
ACH-000624,0.1836649145465548
ACH-000627,0.1786304879923549
ACH-000630,0.034878246521599064
ACH-000631,-0.029594844688571383
ACH-000632,0.10414525435711984
ACH-000633,0.20058065111924755
ACH-000637,0.12145706762021125
ACH-000638,0.22545475981207294
ACH-000646,0.0967459286999985
ACH-000647,0.08541900941227575
ACH-000648,0.12462033497938417
ACH-000649,0.12529452501022192
ACH-000651,0.17311549615076866
ACH-000652,0.11437437100634552
ACH-000653,0.26092412624265754
ACH-000657,0.18449148801522736
ACH-000658,0.16671068581370804
ACH-000661,0.08752460934976522
ACH-000662,0.3858481521054645
ACH-000663,0.16619459311317106
ACH-000665,0.2029573584442929
ACH-000671,0.2347876250723877
ACH-000672,-0.3934097617891401
ACH-000673,0.1902750926409457
ACH-000676,0.17473243395479088
ACH-000677,0.2258087028281684
ACH-000681,0.19224093317314492
ACH-000683,0.13370058378934413
ACH-000684,0.28248757324129864
ACH-000688,0.1867702661532938
ACH-000693,0.12834601519967814
ACH-000694,0.16837141929138338
ACH-000695,0.23039036435904284
ACH-000696,0.1930776029816264
ACH-000697,0.3305035100698325
ACH-000699,0.20879116664690486
ACH-000701,0.1787847996262679
ACH-000706,0.1521245287044282
ACH-000711,0.12942555219471735
ACH-000713,0.11710750862067625
ACH-000714,0.24362391337877595
ACH-000718,0.09943440328285652
ACH-000720,0.1169632758384684
ACH-000721,0.20532379461314385
ACH-000724,0.2994845633250329
ACH-000725,0.2603110277712253
ACH-000732,0.17718612414554807
ACH-000734,0.0623048647062317
ACH-000735,-0.021255820230481042
ACH-000736,0.2969461006918707
ACH-000738,0.2575158013405477
ACH-000746,0.16880794378746536
ACH-000747,0.05704264583116143
ACH-000748,0.16456842594717933
ACH-000753,0.12461543185344867
ACH-000756,0.21748620195534135
ACH-000757,0.30268813026866803
ACH-000758,0.045058949322052635
ACH-000760,0.15708192265091994
ACH-000762,0.17438403026289773
ACH-000763,0.1917769398625924
ACH-000764,0.0260534932275865
ACH-000765,0.1581634204975891
ACH-000766,0.14212138283360626
ACH-000767,0.14465541374562524
ACH-000768,0.004979930344608853
ACH-000769,0.24074289021938935
ACH-000770,0.1869381970804835
ACH-000771,0.1801376681172674
ACH-000773,0.17334790340135278
ACH-000776,0.1765218939543407
ACH-000777,0.11532868396461694
ACH-000778,0.2712584939236632
ACH-000781,0.17904350099041752
ACH-000782,0.33766607525401005
ACH-000783,-0.0052481406790639284
ACH-000784,0.2248582578945803
ACH-000785,0.2139940328514509
ACH-000787,0.1892730897522953
ACH-000788,0.07887517756683246
ACH-000791,0.2002279376272146
ACH-000792,0.2361776646923257
ACH-000794,0.11463031882491925
ACH-000796,0.0678613015780457
ACH-000798,-0.10497947726392373
ACH-000799,0.2137628939298723
ACH-000800,0.031736381149445714
ACH-000802,0.16637378559179605
ACH-000804,-0.0438682903861673
ACH-000805,0.11365689893021275
ACH-000809,0.1299528103717639
ACH-000810,0.2694703673985978
ACH-000811,0.1251296270010627
ACH-000817,0.1950066182391188
ACH-000819,0.2875748075816787
ACH-000820,-0.01596317359588791
ACH-000821,0.3166220316691137
ACH-000822,0.18083599569586034
ACH-000823,0.1258273232013179
ACH-000824,0.11795247542357892
ACH-000827,0.21497329330703926
ACH-000829,0.06014021792821539
ACH-000831,0.2193514321847056
ACH-000832,0.12017284271202765
ACH-000833,0.22168968386564372
ACH-000834,0.022098755986262902
ACH-000835,0.17707050690790627
ACH-000836,0.12247930654704907
ACH-000837,0.1325701944487468
ACH-000838,0.22319559747944745
ACH-000839,0.07779305756278587
ACH-000840,0.10672494428699933
ACH-000841,0.12655068263660418
ACH-000843,0.19892266689601748
ACH-000846,0.1827369318161173
ACH-000847,0.3527935344216767
ACH-000848,0.06055215847341992
ACH-000849,0.20479136469641374
ACH-000851,0.0568363997190343
ACH-000855,0.1927619720254581
ACH-000856,-0.023430583511808704
ACH-000858,0.35729717308899395
ACH-000859,0.015903611599385976
ACH-000861,0.16836732073692653
ACH-000862,0.16555179660571073
ACH-000865,0.01663854576502679
ACH-000866,0.15668420675805006
ACH-000867,0.1700747832331515
ACH-000869,0.32050305580159505
ACH-000872,0.2015629427696148
ACH-000873,0.20345289120595786
ACH-000876,0.24127902870853
ACH-000878,0.30382565626799074
ACH-000880,0.22237136704021848
ACH-000881,0.12782703827265812
ACH-000882,0.1187577400303888
ACH-000884,0.0474281477156211
ACH-000885,0.19569033485049508
ACH-000887,0.13377602715917414
ACH-000889,0.16141280119152238
ACH-000896,0.17997366333379314
ACH-000898,0.229617759530952
ACH-000900,0.1366294424194129
ACH-000901,0.042471988056975565
ACH-000905,0.05750771741491197
ACH-000906,0.002657470077413577
ACH-000907,0.1223566786555188
ACH-000910,0.26707212011128945
ACH-000911,0.21797749312237955
ACH-000912,0.10798499269868386
ACH-000913,0.025597718429135382
ACH-000915,0.17359179161419205
ACH-000916,0.3889664536551298
ACH-000917,0.22230590565711647
ACH-000920,0.14984869896213665
ACH-000921,0.08783690080710885
ACH-000924,0.09224439851947323
ACH-000926,0.14585234770200814
ACH-000928,0.006902022349759779
ACH-000929,0.22402158267644795
ACH-000932,0.15282711674078026
ACH-000935,0.3142739288602221
ACH-000936,0.14123625214132648
ACH-000937,0.1251323039007918
ACH-000938,0.25269752768804266
ACH-000939,0.16233917495806915
ACH-000941,0.2612713008379645
ACH-000943,0.2560987885669443
ACH-000946,0.12847938548976806
ACH-000947,0.1932715479177413
ACH-000948,0.18937391294030104
ACH-000950,0.16177152781963994
ACH-000953,0.15758106932560953
ACH-000954,0.08572191497574644
ACH-000957,0.2521896651990684
ACH-000958,0.058046202456896186
ACH-000960,0.2807385657907302
ACH-000963,0.07100038555364938
ACH-000968,0.14944911238981698
ACH-000969,0.2174468682136605
ACH-000972,0.20452500891074812
ACH-000973,0.0998253477909658
ACH-000974,0.21239536404724368
ACH-000978,0.13484176752977253
ACH-000984,0.07701872581601425
ACH-000986,0.11730478045257366
ACH-000988,0.08976422494797963
ACH-000993,0.27482529557564456
ACH-000994,0.3132940870640649
ACH-000996,0.3588892571097708
ACH-001001,0.12796447627040886
ACH-001020,0.15023968661942286
ACH-001028,0.059275388723411725
ACH-001031,0.4873288639278983
ACH-001038,0.06548649461265874
ACH-001048,0.15112035499469814
ACH-001050,0.15735910117809632
ACH-001053,0.22555807178336185
ACH-001054,0.02947323333169722
ACH-001061,0.2891494857779034
ACH-001067,0.1819904888515124
ACH-001075,0.21917465752390905
ACH-001096,0.13961938271862992
ACH-001111,0.19790116268455946
ACH-001119,0.002025780433072912
ACH-001128,0.06180009090146658
ACH-001134,0.25879467149898705
ACH-001151,0.1772065602505613
ACH-001163,0.19153883399895025
ACH-001164,0.4009929373973605
ACH-001183,0.14824441741844835
ACH-001192,0.13512272400218886
ACH-001193,0.09957875048020204
ACH-001196,0.11835618359563953
ACH-001197,0.11364675143988512
ACH-001205,0.1007738056178126
ACH-001211,0.10818510716010447
ACH-001212,0.15430399397291847
ACH-001228,0.14927870093006287
ACH-001232,0.04286365131191782
ACH-001239,0.0343429082431485
ACH-001270,0.10864177233822324
ACH-001274,0.17128258309443398
ACH-001275,0.140592871709392
ACH-001277,0.1635643667364502
ACH-001278,0.19079717279392927
ACH-001280,0.11636755012457425
ACH-001283,0.16791965810504106
ACH-001289,0.09140802114199173
ACH-001300,0.08149795458069868
ACH-001301,0.09843446946760794
ACH-001302,0.3370775164540858
ACH-001306,0.029811386521924912
ACH-001318,0.20256839147264333
ACH-001322,0.17441424972755648
ACH-001328,0.11532796744993005
ACH-001332,0.43067555116636624
ACH-001336,0.0818698514734607
ACH-001346,0.18260922140408173
ACH-001353,0.06881992653951008
