,NFE2L3 (9603)
ACH-000295,-0.3611283580531282
ACH-000296,0.01810852989565556
ACH-000302,-0.19522246253553135
ACH-000304,-0.5576826257316986
ACH-000307,-0.2490733693274336
ACH-000308,-0.2370652178469166
ACH-000310,-0.2582491909859088
ACH-000311,-0.1482341747183131
ACH-000312,-0.2400020186258813
ACH-000315,-0.2078309893154697
ACH-000316,-0.05215031042137583
ACH-000317,-0.059244791587405414
ACH-000318,-0.22534733993251996
ACH-000319,-0.1826505743174456
ACH-000320,-0.2535482501171416
ACH-000322,-0.11104042449972858
ACH-000323,-0.3253020120508355
ACH-000324,-0.1794952753603161
ACH-000329,-0.15611856662019452
ACH-000330,-0.25232060707287546
ACH-000331,-0.31350685361492464
ACH-000332,-0.35739309543204834
ACH-000334,0.14287555594015802
ACH-000335,-0.2091399690991945
ACH-000336,0.029129596757906506
ACH-000337,-0.3099014657478256
ACH-000338,0.12019568241842195
ACH-000339,-0.15836112196178556
ACH-000341,-0.0877842672847464
ACH-000348,-0.17932610170753788
ACH-000350,-0.292005636222721
ACH-000352,-0.0767126495522667
ACH-000356,-0.3465187312818292
ACH-000361,-0.07671057055497198
ACH-000362,-0.05601276572255442
ACH-000363,-0.2898417278722276
ACH-000364,-0.0632008033897869
ACH-000365,-0.08803775061771704
ACH-000366,-0.13670731220117555
ACH-000368,-0.2029668394363469
ACH-000374,-0.2369745813599103
ACH-000375,-0.1002187956503983
ACH-000376,-0.198564483796887
ACH-000381,-0.3557297297965368
ACH-000383,-0.04191065524869039
ACH-000387,-0.18113402955155805
ACH-000389,-0.2316750168212884
ACH-000390,-0.034153354513055116
ACH-000393,-0.11441934102093992
ACH-000395,-0.3417674940870637
ACH-000396,0.0566824657918512
ACH-000397,-0.07875230005136884
ACH-000401,-0.2524697435766348
ACH-000402,-0.1324254086814405
ACH-000403,-0.13853429797774344
ACH-000404,-0.12342232175218122
ACH-000406,-0.16685042176663295
ACH-000407,-0.13910349449644488
ACH-000408,0.03477333451172309
ACH-000410,-0.14138595884277352
ACH-000411,-0.2067706650776754
ACH-000414,-0.1536966572084139
ACH-000415,-0.2892175027765046
ACH-000416,-0.2824403012488658
ACH-000420,-0.181412828099996
ACH-000421,-0.03170628447684561
ACH-000424,-0.3707650973363712
ACH-000425,-0.09085887849076567
ACH-000426,-0.31736420669402665
ACH-000427,0.17659490979992945
ACH-000433,-0.2612840806147285
ACH-000435,-0.1765462660958549
ACH-000436,-0.3039165096065151
ACH-000444,-0.2960815599628345
ACH-000445,-0.2376916979279418
ACH-000448,-0.20957282354021525
ACH-000450,-0.12105833067678715
ACH-000452,-0.14430140248866336
ACH-000454,-0.08006547347239452
ACH-000458,-0.05217784863096151
ACH-000459,0.06676340658095742
ACH-000460,-0.13914478731375265
ACH-000461,-0.19248863529799926
ACH-000463,-0.21852216465324809
ACH-000464,-0.11222375152817933
ACH-000466,0.07098256403323837
ACH-000467,-0.0686080308004582
ACH-000468,-0.19370951545224446
ACH-000469,-0.09913005236296604
ACH-000470,-0.08270694819816506
ACH-000471,-0.2284778820160617
ACH-000472,-0.1750720727336628
ACH-000473,-0.14453462329895814
ACH-000475,-0.0834912651455015
ACH-000476,-0.2277269967761645
ACH-000477,-0.3540660983187633
ACH-000479,-0.04437687151760479
ACH-000480,-0.22032468977313724
ACH-000481,-0.19491120472192566
ACH-000483,0.0255486702881298
ACH-000484,-0.2594893680284729
ACH-000485,-0.2131875096790308
ACH-000486,-0.27053528066106863
ACH-000487,-0.2163007178826264
ACH-000488,-0.21321896902700388
ACH-000490,-0.29762386292099263
ACH-000491,-0.2631728024969253
ACH-000495,0.17390078643242904
ACH-000496,-0.30540287871812777
ACH-000499,-0.07184665795769596
ACH-000500,-0.23632603410007175
ACH-000502,-0.13799324169178034
ACH-000503,-0.3315191544193292
ACH-000505,-0.07135626716331678
ACH-000507,-0.1774603180941533
ACH-000510,-0.16613678473223115
ACH-000511,-0.1833314225824706
ACH-000512,-0.1217549527015918
ACH-000516,-0.2102140864929504
ACH-000517,-0.23098404541909115
ACH-000518,-0.3353531403803974
ACH-000520,-0.03210826000087913
ACH-000521,-0.18193465941511355
ACH-000522,-0.18775533924227825
ACH-000524,-0.300007780642237
ACH-000527,-0.02298093058118623
ACH-000528,-0.15022209493357533
ACH-000537,-0.3205720316745209
ACH-000541,-0.019291892162028017
ACH-000542,-0.15766080336109867
ACH-000544,-0.3044391835822049
ACH-000545,-0.3773394992756015
ACH-000547,0.07125935413569065
ACH-000548,-0.24292595112601625
ACH-000549,-0.3162999082491205
ACH-000550,-0.14995484021302258
ACH-000552,-0.28192405904150325
ACH-000556,-0.1949318840866742
ACH-000557,-0.2446811245507893
ACH-000569,-0.07807318251020938
ACH-000570,-0.16599795328907854
ACH-000571,-0.1340921795287987
ACH-000573,-0.09862230055226116
ACH-000576,-0.26944215626821105
ACH-000579,-0.1293307554869177
ACH-000580,-0.3074751312593949
ACH-000584,-0.10991087757247853
ACH-000585,-0.1632058818161844
ACH-000588,-0.10612206285251466
ACH-000589,-0.20262163041024947
ACH-000591,-0.18176386871453726
ACH-000593,-0.2148661433951104
ACH-000600,-0.2255036656366105
ACH-000601,-0.17832779593978348
ACH-000605,-0.4391692997221442
ACH-000606,-0.19072788820871686
ACH-000608,-0.16913175464786273
ACH-000614,0.05667538988903365
ACH-000616,-0.37085992991874256
ACH-000618,-0.15104685408206842
ACH-000619,0.057375751780159225
ACH-000620,-0.11110635304601343
ACH-000621,-0.1824539144263515
ACH-000622,-0.28576753729147125
ACH-000623,-0.2027848709971133
ACH-000624,-0.17786318459389616
ACH-000627,-0.2306212180338857
ACH-000630,-0.2590582032864868
ACH-000631,0.12661243641642894
ACH-000632,-0.24874056799398786
ACH-000633,-0.2970011401328614
ACH-000637,-0.1429787004517109
ACH-000638,-0.21617279353975594
ACH-000646,-0.10363740874850236
ACH-000647,-0.19293108589780766
ACH-000648,0.00347357211125508
ACH-000649,-0.2267112009187547
ACH-000651,-0.2628143924670252
ACH-000652,-0.4668427077105581
ACH-000653,-0.25376756374835274
ACH-000657,-0.2217833286467681
ACH-000658,-0.3047512186864295
ACH-000661,-0.07856671701844427
ACH-000662,-0.13251183845498854
ACH-000663,-0.11469645107410148
ACH-000665,-0.1014705447100704
ACH-000671,-0.2938666663406436
ACH-000672,-0.07561732954611909
ACH-000673,-0.2025282201113657
ACH-000676,-0.07694865485764593
ACH-000677,-0.1012193277702286
ACH-000681,-0.14038875399039716
ACH-000683,-0.20933130346853507
ACH-000684,-0.15081973898618584
ACH-000688,-0.2524852369948896
ACH-000693,-0.0899784635971932
ACH-000694,-0.094714360864103
ACH-000695,-0.04602705153095277
ACH-000696,-0.2681603357297348
ACH-000697,-0.37090380339773693
ACH-000699,-0.12487366796169515
ACH-000701,-0.12804577787492058
ACH-000706,-0.2758800291170763
ACH-000711,-0.12569553552583784
ACH-000713,-0.17461445192627706
ACH-000714,-0.25017268833816625
ACH-000718,-0.1278392148887215
ACH-000720,-0.32841862085195783
ACH-000721,-0.0832394769152601
ACH-000724,-0.1877036472682204
ACH-000725,-0.09697469332982953
ACH-000732,-0.35840245993187025
ACH-000734,-0.1153884174673425
ACH-000735,-0.1213708201840799
ACH-000736,-0.18024291976666054
ACH-000738,-0.3108000345365734
ACH-000746,-0.08404821285515104
ACH-000747,-0.15367417295628644
ACH-000748,-0.22214201969468306
ACH-000753,-0.18309039186147025
ACH-000756,-0.18974537965012594
ACH-000757,-0.08337796291587762
ACH-000758,-0.20335449990934445
ACH-000760,-0.19333096560581706
ACH-000762,-0.1339289454136816
ACH-000763,-0.3992116339337414
ACH-000764,-0.06872087203055184
ACH-000765,-0.2199860260073756
ACH-000766,-0.19965959956156348
ACH-000767,-0.19341078661163488
ACH-000768,-0.171479260294765
ACH-000769,-0.13177264599425048
ACH-000770,-0.1660898835873995
ACH-000771,-0.2822302700145585
ACH-000773,0.01420923134563012
ACH-000776,-0.13040333454295516
ACH-000777,-0.1449334120332734
ACH-000778,-0.14312383600664413
ACH-000781,-0.2728935448580371
ACH-000782,-0.08385867741177701
ACH-000783,-0.24128724528435336
ACH-000784,-0.23578642388882426
ACH-000785,-0.030629162891945574
ACH-000787,-0.08956080759178521
ACH-000788,-0.2287800903129763
ACH-000791,-0.306723930999544
ACH-000792,-0.15499171474054171
ACH-000794,-0.03561577918692673
ACH-000796,-0.13571382443657842
ACH-000798,-0.2671637643861629
ACH-000799,-0.1618012901226048
ACH-000800,-0.1245343960089286
ACH-000802,-0.17618377628209145
ACH-000804,-0.09390493412081856
ACH-000805,-0.2307819572904173
ACH-000809,-0.1869789017660852
ACH-000810,-0.2957307777782757
ACH-000811,-0.2742545878733881
ACH-000817,-0.1973812102708516
ACH-000819,-0.12320110194977585
ACH-000820,-0.005007411498064704
ACH-000821,-0.1742788965170549
ACH-000822,-0.0649733860010655
ACH-000823,-0.06385159862433003
ACH-000824,-0.09152726241863432
ACH-000827,-0.18077724701711465
ACH-000829,-0.03958466543542923
ACH-000831,-0.12488993925607192
ACH-000832,-0.10641311075346692
ACH-000833,-0.1335797108783185
ACH-000834,-0.049607776541794116
ACH-000835,-0.11497834398129066
ACH-000836,-0.11883694221977308
ACH-000837,-0.2531324915894677
ACH-000838,-0.3104620795192155
ACH-000839,-0.08087734536929131
ACH-000840,-0.3166197131585615
ACH-000841,-0.06273446944816545
ACH-000843,-0.2688927631608461
ACH-000846,-0.21069133688703495
ACH-000847,-0.3004988414233273
ACH-000848,-0.13068874340430894
ACH-000849,-0.08213182072465383
ACH-000851,-0.4005921227354207
ACH-000855,-0.3320682313877493
ACH-000856,-0.05201560582724672
ACH-000858,-0.04166036744389528
ACH-000859,-0.1814003355168658
ACH-000861,-0.12626502777462142
ACH-000862,-0.1998062929307744
ACH-000865,-0.19859888798094832
ACH-000866,-0.12138277596584575
ACH-000867,-0.10892532075037717
ACH-000869,-0.20574919074575526
ACH-000872,-0.3489799986369013
ACH-000873,-0.12771610060274846
ACH-000876,-0.11740017253015556
ACH-000878,-0.2510314756342835
ACH-000880,-0.3098296233937379
ACH-000881,-0.3208432942465017
ACH-000882,-0.26097435803532043
ACH-000884,-0.3006378619021821
ACH-000885,-0.14531028972513485
ACH-000887,-0.10191513465852037
ACH-000889,-0.16632868181369814
ACH-000896,-0.32943762475659016
ACH-000898,0.00132693410848861
ACH-000900,-0.10794521306970084
ACH-000901,-0.2292760756190104
ACH-000905,-0.2818737682979346
ACH-000906,-0.20473064372694452
ACH-000907,-0.15295323093492175
ACH-000910,-0.19750480683711485
ACH-000911,-0.19872456358851304
ACH-000912,-0.17406068673864653
ACH-000913,-0.23527127836270456
ACH-000915,-0.2491979409587009
ACH-000916,-0.07953966741602572
ACH-000917,-0.2742918101511528
ACH-000920,-0.29987191969144594
ACH-000921,-0.2405716859733571
ACH-000924,-0.10262206118165053
ACH-000926,-0.10713294645083356
ACH-000928,-0.09078447953739192
ACH-000929,-0.10350749373515827
ACH-000932,-0.11036571335695423
ACH-000935,-0.1580519494913656
ACH-000936,-0.06292044596992033
ACH-000937,-0.3198756090944736
ACH-000938,-0.32927943286132666
ACH-000939,-0.09084514023204836
ACH-000941,-0.11556272648325383
ACH-000943,-0.1229894913815055
ACH-000946,-0.07848747141853415
ACH-000947,-0.0757473092164665
ACH-000948,-0.06573991739114039
ACH-000950,-0.5458108977978077
ACH-000953,-0.3116852623423745
ACH-000954,-0.18335556610724554
ACH-000957,-0.2498945880302683
ACH-000958,-0.12463997797338212
ACH-000960,-0.19537874845331535
ACH-000963,-0.13369241713883914
ACH-000968,-0.10396288681046274
ACH-000969,-0.1264710829108887
ACH-000972,-0.1818816214414091
ACH-000973,-0.1684753180014696
ACH-000974,-0.22299976733678892
ACH-000978,0.07457173157655286
ACH-000984,-0.1954007242271263
ACH-000986,-0.1105875600026495
ACH-000988,-0.11503481894489515
ACH-000993,-0.13624301323689758
ACH-000994,-0.2011590785631409
ACH-000996,-0.2764707043252134
ACH-001001,-0.15628335017693418
ACH-001020,-0.08591146099274366
ACH-001028,-0.08404613962621818
ACH-001031,0.32558911809360946
ACH-001038,-0.28012724444476544
ACH-001048,-0.08727886765325236
ACH-001050,-0.15680191887363085
ACH-001053,-0.23056591898010376
ACH-001054,-0.11790990814548527
ACH-001061,-0.3209177325169931
ACH-001067,-0.02258758075390375
ACH-001075,-0.4431174728089998
ACH-001096,-0.19640024273077744
ACH-001111,-0.18649324239419096
ACH-001119,-0.4175332708595163
ACH-001128,-0.4260778684610129
ACH-001134,-0.17699381014932025
ACH-001151,-0.20028203243239814
ACH-001163,-0.21341739188680653
ACH-001164,-0.10423003248642003
ACH-001183,-0.13844098161259885
ACH-001192,-0.4281384573399731
ACH-001193,-0.22141909455440653
ACH-001196,-0.03642532731147476
ACH-001197,-0.3488921574046579
ACH-001205,-0.2590075324429837
ACH-001211,-0.1905689518346056
ACH-001212,-0.4270049947057877
ACH-001228,-0.11871589850952773
ACH-001232,-0.1986130814573002
ACH-001239,-0.10551408475423958
ACH-001270,-0.13658016493016842
ACH-001274,-0.0060887461493974926
ACH-001275,-0.24722498855209146
ACH-001277,-0.4516768381276519
ACH-001278,-0.04908634478663426
ACH-001280,-0.2445035514966991
ACH-001283,-0.3567059787592922
ACH-001289,0.029085005999494824
ACH-001300,-0.037332838930902286
ACH-001301,-0.16790414691241004
ACH-001302,-0.7319237492234719
ACH-001306,-0.1980917176791456
ACH-001318,-0.2595384758356612
ACH-001322,-0.24234046367248824
ACH-001328,-0.06977954398403126
ACH-001332,-0.1835896354474829
ACH-001336,-0.1959215818518778
ACH-001346,-0.1743473679502475
ACH-001353,0.0001278157171521943
ACH-001354,-0.09459843263928236
ACH-001367,-0.02184846038554637
ACH-001368,-0.18185220524939533
ACH-001374,-0.5268344677594935
ACH-001377,-0.11403971843517167
ACH-001380,-0.2078416155191381
ACH-001391,-0.374487813538142
ACH-001408,-0.17574930638566458
ACH-001430,0.21362887904350794
ACH-001431,-0.35667226178401024
ACH-001450,-0.1078637473076289
ACH-001496,-0.03546992061103129
ACH-001500,-0.2457660402098948
ACH-001523,-0.2778046641213869
ACH-001532,-0.08668290005358982
ACH-001550,-0.10893741164848178
ACH-001552,-0.2522766417481382
ACH-001554,-0.19577097831877094
ACH-001654,-0.1472243667960302
ACH-001735,-0.13058441856463754
ACH-001736,-0.0511679922696255
ACH-001737,-0.15763489830947122
ACH-001740,-0.18541609210748325
ACH-001745,-0.17040661689672054
ACH-001765,-0.05799246888933264
