,PRPF31 (26121)
ACH-000408,-1.3817717708836172
ACH-000410,-1.107337439665821
ACH-000411,-1.1174833150097871
ACH-000414,-1.2077204717130283
ACH-000415,-1.4554484922513424
ACH-000416,-1.1934079560886972
ACH-000420,-1.2887870916598725
ACH-000421,-1.1965412140430047
ACH-000424,-1.1749780532577785
ACH-000425,-1.3568048969244684
ACH-000426,-1.0122720404777252
ACH-000427,-1.106955643459358
ACH-000433,-0.9975242394050446
ACH-000435,-1.27684962814195
ACH-000436,-1.235433133525166
ACH-000444,-0.997410531390766
ACH-000445,-1.0293052345311031
ACH-000448,-1.222427616437791
ACH-000450,-1.077831943992644
ACH-000452,-1.2282387535595023
ACH-000454,-1.242543232656124
ACH-000458,-1.2246603353455126
ACH-000459,-1.5716915618382292
ACH-000460,-1.27361025253824
ACH-000461,-1.3275153383771827
ACH-000463,-1.1573339334960422
ACH-000464,-1.4672485944091656
ACH-000466,-1.1694329715678164
ACH-000467,-1.2256286835084451
ACH-000468,-1.3581524597121295
ACH-000469,-1.2002388147374092
ACH-000470,-1.5143302903379663
ACH-000471,-1.0210143213470892
ACH-000472,-1.4581581636685
ACH-000473,-1.2252851832285816
ACH-000475,-1.313354886170866
ACH-000476,-1.1151865029711754
ACH-000477,-0.9045664256797332
ACH-000479,-1.1804817236767948
ACH-000480,-1.064330483603749
ACH-000481,-1.2025785637591822
ACH-000483,-1.131142115561017
ACH-000484,-1.2210878451758695
ACH-000485,-1.2653805348469114
ACH-000486,-1.0786632321651173
ACH-000487,-1.204329176514741
ACH-000488,-1.3527210834003296
ACH-000490,-1.1595956478334584
ACH-000491,-1.134577561261456
ACH-000495,-1.250115269606562
ACH-000496,-1.3117569786255214
ACH-000499,-1.232389783124552
ACH-000500,-1.2822926327957922
ACH-000502,-1.1446601151250255
ACH-000503,-1.1547696675481132
ACH-000505,-1.1320719961762378
ACH-000507,-1.1098943035565103
ACH-000510,-1.3000971338485825
ACH-000511,-1.1732720121778737
ACH-000512,-1.4333729962596762
ACH-000516,-1.278597626749323
ACH-000517,-1.2775427111303173
ACH-000518,-1.421076885086442
ACH-000520,-1.0968013974891988
ACH-000521,-1.2905744158926076
ACH-000522,-1.110162422812397
ACH-000524,-1.2929046020004524
ACH-000527,-1.0913942208829748
ACH-000528,-1.1273779800876391
ACH-000537,-1.089811779898424
ACH-000541,-1.6186459729815157
ACH-000542,-0.983724171723512
ACH-000544,-1.3246923665778023
ACH-000545,-1.3533313385067742
ACH-000547,-1.010011725973246
ACH-000548,-1.2385781467375534
ACH-000549,-1.3995546086814172
ACH-000550,-0.967027145211766
ACH-000552,-1.3195447826323206
ACH-000556,-1.04973969345558
ACH-000557,-1.1976862272505626
ACH-000569,-1.1294312749492854
ACH-000570,-1.325323539578293
ACH-000571,-1.303773201587744
ACH-000573,-1.4139572342554954
ACH-000576,-1.2290040102123727
ACH-000579,-1.3102623397442488
ACH-000580,-1.2562657610260122
ACH-000584,-1.3203892251177642
ACH-000585,-1.3831778727246329
ACH-000588,-1.2471175539066983
ACH-000589,-1.222004877800127
ACH-000591,-1.142648312818236
ACH-000593,-1.1549115274866169
ACH-000600,-1.2369162877339634
ACH-000601,-1.2062913399244397
ACH-000605,-1.281864518992198
ACH-000606,-1.1429697076288672
ACH-000608,-1.3130224085154372
ACH-000614,-1.1034851098601126
ACH-000616,-1.3734906528264894
ACH-000618,-1.3333583994455578
ACH-000619,-1.4614099109150194
ACH-000620,-1.1310627644799771
ACH-000621,-1.421380596698134
ACH-000622,-1.3853545584216505
ACH-000623,-1.1150726652971832
ACH-000624,-1.225946918394089
ACH-000627,-1.0285611703961026
ACH-000630,-1.121575787977762
ACH-000631,-0.9974597262858648
ACH-000632,-1.2165792951356988
ACH-000633,-1.2505949627117572
ACH-000637,-1.4490310972581568
ACH-000638,-1.02681834515444
ACH-000646,-1.2634740495397014
ACH-000647,-1.1067322742483494
ACH-000648,-1.2388332635888235
ACH-000649,-1.3328878619863271
ACH-000651,-1.2756339443869535
ACH-000652,-1.232805290610293
ACH-000653,-1.3311881438700133
ACH-000657,-1.3949372203614931
ACH-000658,-1.4607560491578468
ACH-000661,-1.387901569249948
ACH-000662,-1.604677464916514
ACH-000663,-1.2646973443694798
ACH-000665,-1.0985472400213372
ACH-000671,-0.9297682022885048
ACH-000672,-1.3403517431810454
ACH-000673,-1.259573692231155
ACH-000676,-1.2932313732184972
ACH-000677,-1.2196140534791542
ACH-000681,-1.2476478698214264
ACH-000683,-1.312963397608053
ACH-000684,-1.3419305895549951
ACH-000688,-1.6120391790440414
ACH-000693,-1.2966227000114556
ACH-000694,-1.3708260686315603
ACH-000695,-1.2666237702124543
ACH-000696,-1.215258603390695
ACH-000697,-1.3101368981147956
ACH-000699,-1.6657619151699294
ACH-000701,-1.2537982834457773
ACH-000706,-1.2454694107900486
ACH-000711,-1.1657348292616234
ACH-000713,-1.0886520500002386
ACH-000714,-1.1784890743447851
ACH-000718,-1.0534192363148502
ACH-000720,-1.4189598752419876
ACH-000721,-1.2754169013144323
ACH-000724,-1.391328159790068
ACH-000725,-1.157008198432452
ACH-000732,-1.10962415827367
ACH-000734,-1.2730502773976942
ACH-000735,-1.1328525138078869
ACH-000736,-1.1378988948983508
ACH-000738,-1.3689114589898392
ACH-000746,-1.2037782085936488
ACH-000747,-1.2220116953855795
ACH-000748,-1.2863393717422198
ACH-000753,-1.3246104305671118
ACH-000756,-1.3261658524000746
ACH-000757,-1.476506361027392
ACH-000758,-1.3498152075320498
ACH-000760,-0.9972742249307672
ACH-000762,-1.2778448191471528
ACH-000763,-1.2168439992971964
ACH-000764,-1.1395099839393945
ACH-000765,-1.2948551380205648
ACH-000766,-1.122685478142556
ACH-000767,-1.132983061646023
ACH-000768,-1.1942739837272052
ACH-000769,-1.435788553691974
ACH-000770,-1.197512816173559
ACH-000771,-1.141337711328425
ACH-000773,-1.0605365996452272
ACH-000776,-1.3791752598059437
ACH-000777,-1.3084833776802367
ACH-000778,-1.295419286601356
ACH-000781,-1.3054456934035057
ACH-000782,-1.1845458204662147
ACH-000783,-1.2952553690504118
ACH-000784,-1.170172702372719
ACH-000785,-1.3775892985815068
ACH-000787,-1.2001722810755175
ACH-000788,-1.2914720269180893
ACH-000791,-1.0398303279091743
ACH-000792,-1.3329311331107536
ACH-000794,-1.2171849346603285
ACH-000796,-1.3550969252461094
ACH-000798,-1.3526782321455877
ACH-000799,-1.2814877482654532
ACH-000800,-1.1802475578485807
ACH-000802,-1.2907489516928654
ACH-000804,-1.4522107682181846
ACH-000805,-1.0483324468535369
ACH-000809,-1.0304197558579935
ACH-000810,-1.4236554763873537
ACH-000811,-1.1375062140506798
ACH-000817,-1.3014484246791438
ACH-000819,-1.2415906312161618
ACH-000820,-1.5271172221078324
ACH-000821,-1.0926671076969017
ACH-000822,-1.3364284707255163
ACH-000823,-1.310877809133653
ACH-000824,-1.0853511413906234
ACH-000827,-1.1779132286150165
ACH-000829,-1.1623802294113388
ACH-000831,-1.379158274790479
ACH-000832,-1.2046254839850463
ACH-000833,-1.2133907126896006
ACH-000834,-1.2284961752974584
ACH-000835,-1.1508240517536026
ACH-000836,-1.037776881802154
ACH-000837,-1.3495949763701964
ACH-000838,-1.2725681508900142
ACH-000839,-1.2241698775951164
ACH-000840,-1.0986321624311342
ACH-000841,-1.1229543736947576
ACH-000843,-1.276771822679318
ACH-000846,-1.3042929113982091
ACH-000847,-1.4440561466349735
ACH-000848,-0.8273256348773828
ACH-000849,-1.1531103712243516
ACH-000851,-1.1715926931546579
ACH-000855,-1.3177439229948875
ACH-000856,-1.1446563194736956
ACH-000858,-1.1881217973420837
ACH-000859,-1.015534219795995
ACH-000861,-1.3589275199601765
ACH-000862,-1.4364116308970123
ACH-000865,-1.1681533576987335
ACH-000866,-1.2332974741259977
ACH-000867,-1.1757803015163248
ACH-000869,-1.205351360716684
ACH-000872,-1.1596411055155686
ACH-000873,-1.2285225996627855
ACH-000876,-1.2838941094507892
ACH-000878,-1.1412159396492976
ACH-000880,-1.2264731432670697
ACH-000881,-1.1092434584150526
ACH-000882,-1.153557477311349
ACH-000884,-1.2569835382822279
ACH-000885,-1.1551436678918112
ACH-000887,-1.081388378513494
ACH-000889,-1.3750404571295605
ACH-000896,-1.3032098962301712
ACH-000898,-1.30902555596976
ACH-000900,-1.1091817215478328
ACH-000901,-1.4120904932147893
ACH-000905,-1.1778408708663883
ACH-000906,-1.228642259482997
ACH-000907,-1.011212337288638
ACH-000910,-1.2944413699600703
ACH-000911,-1.1310822160493372
ACH-000912,-1.4007668873224817
ACH-000913,-0.9183716921989674
ACH-000915,-1.1731999089291791
ACH-000916,-1.2707818214544258
ACH-000917,-1.2256544143347026
ACH-000920,-1.012480620202317
ACH-000921,-1.1724180957894381
ACH-000924,-1.1996276810402111
ACH-000926,-1.1699169680831762
ACH-000928,-1.2917836939821452
ACH-000929,-1.382965836967592
ACH-000932,-1.3229874376299775
ACH-000935,-0.8791774317866892
ACH-000936,-1.1590697640661665
ACH-000937,-1.3639602171573737
ACH-000938,-1.135391877422875
ACH-000939,-1.2550292203710554
ACH-000941,-1.2206344150379298
ACH-000943,-1.3321406482468283
ACH-000946,-1.2955007492621102
ACH-000947,-1.298893877896775
ACH-000948,-1.3773639873507195
ACH-000950,-1.4485382276517154
ACH-000953,-1.338011924115558
ACH-000954,-1.0066276922586874
ACH-000957,-1.1227508505124864
ACH-000958,-1.3309033046061671
ACH-000960,-1.1379151728554768
ACH-000963,-1.1990308899415978
ACH-000968,-1.2085507306461851
ACH-000969,-1.2487650983366396
ACH-000972,-1.3312888117432398
ACH-000973,-1.192556333353201
ACH-000974,-1.2982929142504305
ACH-000978,-1.5944361229610509
ACH-000984,-1.2293817645580638
ACH-000986,-1.1958986719406457
ACH-000988,-1.303768936302097
ACH-000993,-0.9833112427908308
ACH-000994,-1.1663897442300213
ACH-000996,-1.2782065026023832
ACH-001001,-1.2647150628698742
ACH-001020,-0.9109884240826818
ACH-001028,-1.165166136450712
ACH-001031,-1.3577084782708548
ACH-001038,-1.3437805134404164
ACH-001048,-1.1559639470725434
ACH-001050,-1.1475137273789024
ACH-001053,-1.4082396940814983
ACH-001054,-1.1604638180772209
ACH-001061,-1.1742180634235972
ACH-001067,-1.4053822626968104
ACH-001075,-1.1630474143954992
ACH-001096,-1.3358818515956437
ACH-001111,-1.274762264476073
ACH-001119,-1.1288059200001623
ACH-001128,-0.41542812742767454
ACH-001134,-1.1987299726246048
ACH-001151,-1.3187276344478147
ACH-001163,-1.2589295793644648
ACH-001164,-1.2457494174360662
ACH-001183,-1.1199855430604846
ACH-001192,-1.2513322911314968
ACH-001193,-1.145612662461539
ACH-001196,-1.2624886142466667
ACH-001197,-1.2845947316170672
ACH-001205,-1.2735365338453533
ACH-001211,-1.3104243553300523
ACH-001212,-1.3766262262435358
ACH-001228,-1.3382157696848909
ACH-001232,-1.2509200863442165
ACH-001239,-1.205394971415272
ACH-001270,-0.9385940410524528
ACH-001274,-1.45569312968658
ACH-001275,-1.3305485929080156
ACH-001277,-1.2002206071476953
ACH-001278,-1.488095229080166
ACH-001280,-1.3966157768400116
ACH-001283,-1.2917472898326952
ACH-001289,-1.2151992110733232
ACH-001300,-1.0776736935987663
ACH-001301,-1.188560245426174
ACH-001302,-1.4385578459612558
ACH-001306,-1.1445843075254214
ACH-001318,-1.5274017388671068
ACH-001322,-1.1949125137404917
ACH-001328,-1.1560585901543077
ACH-001332,-1.174313333655052
ACH-001336,-1.1885592741024202
ACH-001346,-1.361167966963786
ACH-001353,-1.3154221416399805
ACH-001354,-1.1456370515664944
ACH-001367,-1.3489199208931322
ACH-001368,-1.3440246026440692
ACH-001374,-1.1698087105282757
ACH-001377,-1.2625483725338702
ACH-001380,-1.213709870634115
ACH-001391,-1.1055424546250163
ACH-001408,-1.4285553034413674
ACH-001430,-1.241346894339644
ACH-001431,-1.3546470633074
ACH-001450,-1.0771868840454613
ACH-001496,-1.1182227766956987
ACH-001500,-1.1595150481849816
ACH-001523,-1.2274211436312183
ACH-001532,-1.3705475485025043
ACH-001550,-1.165078584258617
ACH-001552,-1.021640348720193
ACH-001554,-1.3079795047448235
ACH-001654,-1.1199485474394004
ACH-001735,-1.2894953634913229
ACH-001736,-1.2176732147310418
ACH-001737,-1.0563442150641424
ACH-001740,-1.3477058573544634
ACH-001745,-1.4597456708880447
ACH-001765,-1.2563638231101593
