,DALRD3 (55152)
ACH-000004,-0.34708927922139343
ACH-000005,0.048633701068215685
ACH-000007,0.07968992000500426
ACH-000009,-0.11371381223158344
ACH-000011,-0.06956372206439937
ACH-000012,-0.109612157316617
ACH-000013,-0.08473644019403828
ACH-000014,-0.04614453566592919
ACH-000015,-0.10584645955404598
ACH-000017,-0.053184870214547146
ACH-000018,-0.14137082370585444
ACH-000019,-0.04390290622976823
ACH-000021,-0.11920062775166294
ACH-000022,-0.008637288902534452
ACH-000025,-0.2751257572840969
ACH-000028,0.011344763115924356
ACH-000030,-0.17382213642109254
ACH-000035,-0.09347317050644756
ACH-000036,-0.1744929450118005
ACH-000037,-0.0766825439441246
ACH-000039,-0.04888682767927592
ACH-000040,-0.1462628793626989
ACH-000041,-0.09375160945785993
ACH-000042,-0.09338584337247463
ACH-000045,-0.10527354098535173
ACH-000047,-0.10638746263635662
ACH-000052,-0.07794314437658895
ACH-000053,-0.11262111272785227
ACH-000054,-0.13738106959631352
ACH-000055,-0.030406277682281508
ACH-000060,-0.22188674296412544
ACH-000067,-0.08916704395891965
ACH-000070,-0.2344494995404004
ACH-000075,-0.037587888580819545
ACH-000078,0.035962803230848384
ACH-000082,-0.08095507512898839
ACH-000085,-0.17815782754876364
ACH-000086,-0.2727039519584493
ACH-000087,-0.003211536555765085
ACH-000092,-0.13479781364570992
ACH-000095,-0.029474399289751832
ACH-000097,-0.09443239157235568
ACH-000098,-0.17697090575169785
ACH-000099,0.007792875094728423
ACH-000108,-0.12605141126987238
ACH-000113,-0.13249409570377402
ACH-000116,-0.045492145430665785
ACH-000118,-0.19273871735457274
ACH-000120,-0.008628224799131355
ACH-000123,-0.13773560325778506
ACH-000127,-0.05894845776022201
ACH-000128,-0.11004510033370636
ACH-000132,-0.0833163996992331
ACH-000133,-0.05451264329052595
ACH-000137,0.016562382485143228
ACH-000138,-0.13925291918449054
ACH-000142,-0.20614536492944216
ACH-000143,-0.18816824138520774
ACH-000146,-0.16402641992486414
ACH-000148,-0.10918982676969773
ACH-000150,-0.2558055927922433
ACH-000152,-0.0021422717373441166
ACH-000153,-0.18295116144950888
ACH-000159,-0.14852362704288122
ACH-000160,-0.09060651059551343
ACH-000163,-0.1405298279137097
ACH-000167,-0.35716146372016816
ACH-000168,-0.2066357137959919
ACH-000169,-0.18990551202108155
ACH-000178,-0.059186737748455565
ACH-000183,0.0019946368522990774
ACH-000188,-0.17521710649606642
ACH-000189,-0.22697349658588106
ACH-000190,-0.028613316834208532
ACH-000198,-0.16263100643384726
ACH-000203,-0.07756380824061876
ACH-000204,0.11443671260886105
ACH-000206,-0.1839561469778881
ACH-000207,-0.1971355987017236
ACH-000208,-0.09298149719078216
ACH-000210,0.010702853409381121
ACH-000211,-0.2635514044349065
ACH-000215,-0.05529869328034373
ACH-000221,0.0007897740435898134
ACH-000222,0.0258044076016066
ACH-000223,-0.12256750038411815
ACH-000226,-0.14417245259358533
ACH-000227,-0.1454977799257526
ACH-000228,-0.0975741306250694
ACH-000231,-0.14511742156113952
ACH-000232,-0.1498494217827332
ACH-000233,-0.08334219595972793
ACH-000234,-0.1410206946773868
ACH-000235,-0.1285712970578065
ACH-000237,-0.1775767017217665
ACH-000238,-0.24164446472897336
ACH-000242,-0.03476293353368468
ACH-000243,-0.050639477905568976
ACH-000244,-0.06429182437555157
ACH-000246,-0.1960264912080751
ACH-000248,-0.04724401904223083
ACH-000250,-0.14900867990292446
ACH-000251,0.06416604972902648
ACH-000252,-0.20748042685518228
ACH-000253,-0.05107616757102044
ACH-000255,-0.13687539724406
ACH-000256,-0.11928199902585455
ACH-000257,-0.019532232996725168
ACH-000258,0.044655168031916936
ACH-000259,-0.0922865265897995
ACH-000260,-0.018733982095091167
ACH-000261,-0.11229508100761593
ACH-000262,-0.19025910844141225
ACH-000263,-0.4017749585597625
ACH-000264,-0.19744032351768628
ACH-000265,-0.10718045271470844
ACH-000266,-0.05564028824348869
ACH-000272,-0.06248797238294632
ACH-000274,-0.14361162962498844
ACH-000277,-0.12679984795056592
ACH-000278,-0.04694385165275939
ACH-000279,0.0050310954384729465
ACH-000280,-0.08202508547135304
ACH-000281,-0.06453899999528262
ACH-000288,-0.11974354507637724
ACH-000291,-0.12901376022870994
ACH-000293,-0.07195242911388249
ACH-000294,-0.069529534929067
ACH-000295,-0.31157228307490115
ACH-000296,-0.16660012723650144
ACH-000302,-0.14037429428252418
ACH-000304,-0.14424249564172772
ACH-000307,-0.07932110005808267
ACH-000308,-0.09261868678803184
ACH-000310,0.012485625400999126
ACH-000311,-0.12722444331094596
ACH-000312,-0.10653677330500454
ACH-000315,-0.1839423331168408
ACH-000316,-0.1949037096364668
ACH-000317,-0.1638123734717933
ACH-000318,-0.27179283587801417
ACH-000319,0.0489822819972543
ACH-000320,-0.12638847985643908
ACH-000322,-0.17173800560497335
ACH-000323,-0.058810423234909974
ACH-000324,-0.12660025605144987
ACH-000329,-0.10559918815682864
ACH-000330,-0.1686574797410672
ACH-000331,-0.06926958449809577
ACH-000332,-0.16012153285883712
ACH-000334,-0.19367366057244464
ACH-000335,-0.033926468612504965
ACH-000336,-0.4213166559669397
ACH-000337,-0.012665039464048379
ACH-000338,-0.4040702371328239
ACH-000339,-0.14319321320993791
ACH-000341,-0.104117757812835
ACH-000348,-0.11430921854825725
ACH-000350,-0.05657713118145043
ACH-000352,-0.10727138773192846
ACH-000356,-0.08850511613896547
ACH-000361,-0.0659142283139027
ACH-000362,-0.11409520228527564
ACH-000363,-0.14331533501626412
ACH-000364,0.08143218502886668
ACH-000365,-0.05806281407223365
ACH-000366,0.012888394128064487
ACH-000368,-0.14858283739250586
ACH-000374,-0.18054789875737867
ACH-000375,0.003676617290272746
ACH-000376,-0.02109921079279759
ACH-000381,-0.2608972871552939
ACH-000383,-0.11503961851454884
ACH-000387,-0.056628436534364675
ACH-000389,0.002627454466847957
ACH-000390,-0.11168549775456424
ACH-000393,-0.21036213461686604
ACH-000395,-0.16471021750618586
ACH-000396,-0.07108539370304333
ACH-000397,0.03467688633896932
ACH-000401,-0.24928606846698986
ACH-000402,-0.4196052717882719
ACH-000403,-0.06164590065619319
ACH-000404,-0.20888873442195588
ACH-000406,-0.08020522409555175
ACH-000407,-0.16881230802349595
ACH-000408,-0.09066039246714416
ACH-000410,-0.12238933065636685
ACH-000411,-0.13437303270960604
ACH-000414,-0.16409592276212312
ACH-000415,-0.2478727617343079
ACH-000416,-0.0518207422436704
ACH-000420,-0.12642147399147952
ACH-000421,-0.11057605201161333
ACH-000424,-0.04514092883118285
ACH-000425,-0.0637865868157406
ACH-000426,-0.04008776547363506
ACH-000427,-0.02675103746494874
ACH-000433,-0.3666299595389234
ACH-000435,-0.0165901380913792
ACH-000436,-0.03235486962799816
ACH-000444,-0.016935111801503026
ACH-000445,-0.20168763881827648
ACH-000448,-0.08124790291862813
ACH-000450,-0.0859303407300225
ACH-000452,-0.15894232683996426
ACH-000454,-0.2684745759147523
ACH-000458,-0.11805717229558177
ACH-000459,-0.028932738829346025
ACH-000460,-0.10726224508195988
ACH-000461,-0.17446022925698818
ACH-000463,-0.09786004399224307
ACH-000464,-0.22193773758296775
ACH-000466,-0.04386373847691346
ACH-000467,-0.16617991745819327
ACH-000468,-0.024465485798453708
ACH-000469,-0.08898215689985056
ACH-000470,-0.1117134000930086
ACH-000471,-0.13206995934860294
ACH-000472,-0.07862972434479101
ACH-000473,0.13888240060690915
ACH-000475,-0.03810477207467674
ACH-000476,-0.0602501773785772
ACH-000477,-0.15551734795350775
ACH-000479,0.12106620886578096
ACH-000480,-0.16725061634907604
ACH-000481,0.008673298244995001
ACH-000483,0.11153734930930266
ACH-000484,-0.19150152218522606
ACH-000485,0.057063737336446
ACH-000486,-0.4466115790387402
ACH-000487,-0.06252636260535968
ACH-000488,-0.13951710605086612
ACH-000490,-0.2308655934048283
ACH-000491,-0.27018303315667475
ACH-000495,-0.17144308735582414
ACH-000496,-0.050854796914397565
ACH-000499,-0.1816963179724996
ACH-000500,-0.19281525915518705
ACH-000502,-0.11491011051689935
ACH-000503,-0.2370783199426373
ACH-000505,-0.1039397560779616
ACH-000507,-0.05150266624905348
ACH-000510,-0.1247470515253742
ACH-000511,-0.08678062865712896
ACH-000512,-0.1624576121477693
ACH-000516,-0.037562463829955185
ACH-000517,-0.17002692289672774
ACH-000518,-0.010782180233485615
ACH-000520,-0.1269860237706846
ACH-000521,-0.03579937305103845
ACH-000522,-0.0557758680371185
ACH-000524,-0.12202809833144175
ACH-000527,-0.10117970483335016
ACH-000528,-0.12184734515527094
ACH-000537,0.03879754548797082
ACH-000541,-0.08892265248550517
ACH-000542,-0.1195271562936261
ACH-000544,-0.08373585945372866
ACH-000545,-0.18990611795515905
ACH-000547,-0.30039439847308463
ACH-000548,-0.11535155454357512
ACH-000549,-0.04992471714162034
ACH-000550,-0.12873643371019675
ACH-000552,-0.11556275041804212
ACH-000556,-0.035343936175682725
ACH-000557,-0.06028761088762105
ACH-000569,0.07019543889003882
ACH-000570,-0.05338436422990637
ACH-000571,-0.08901551207212516
ACH-000573,-0.011573395945922214
ACH-000576,-0.08405241866624724
ACH-000579,-0.008336191379345844
ACH-000580,-0.0924255800514918
ACH-000584,-0.15907916724524732
ACH-000585,-0.043145824041292
ACH-000588,-0.08165011053181674
ACH-000589,-0.02426614879555127
ACH-000591,-0.15600751457755466
ACH-000593,-0.036213698819336906
ACH-000600,-0.04068988594683386
ACH-000601,-0.05733343205751925
ACH-000605,-0.1218327274321144
ACH-000606,-0.14897788273729687
ACH-000608,-0.1852534983055424
ACH-000614,-0.0775702162582907
ACH-000616,-0.060696988386810875
ACH-000618,-0.12011750487813574
ACH-000619,-0.3836460228142515
ACH-000620,-0.16311777346996492
ACH-000621,-0.036841118970956016
ACH-000622,-0.1570478555132638
ACH-000623,0.009877418266782168
ACH-000624,-0.17881768553356164
ACH-000627,-0.1404038266897688
ACH-000630,-0.19153060628862847
ACH-000631,-0.3133953481595058
ACH-000632,-0.200046242034128
ACH-000633,-0.07903600981284968
ACH-000637,-0.01251532503765864
ACH-000638,-0.18440657376702332
ACH-000646,0.0033052190764026068
ACH-000647,-0.0469842292927239
ACH-000648,-0.17685513463594776
ACH-000649,-0.083120781132777
ACH-000651,0.0077671073063795846
ACH-000652,-0.4003231400134629
ACH-000653,-0.08206330972617026
ACH-000657,-0.05705061316295075
ACH-000658,-0.04666002779269532
ACH-000661,-0.18919624769771748
ACH-000662,0.016996690783082448
ACH-000663,-0.10345455136937746
ACH-000665,-0.11048720828250796
ACH-000671,-0.13297140675620475
ACH-000672,-0.01774251746671246
ACH-000673,-0.12478246042091524
ACH-000676,-0.09002302950206778
ACH-000677,-0.11304154144146344
ACH-000681,-0.1152980301303486
ACH-000683,-0.12910662180017074
ACH-000684,-0.12582873293334965
ACH-000688,-0.238473434610826
ACH-000693,-0.04910296473429413
ACH-000694,-0.058684087468382565
ACH-000695,-0.13757496496725405
ACH-000696,-0.15572909569867924
ACH-000697,-0.11248779563151676
ACH-000699,-0.10560107058338143
ACH-000701,-0.16023514463782784
ACH-000706,-0.15267231424104527
ACH-000711,-0.12538525792996527
ACH-000713,-0.14685699061782798
ACH-000714,-0.06387218142326216
ACH-000718,-0.14349070306211448
ACH-000720,-0.1822204883785184
ACH-000721,-0.2546530884663408
ACH-000724,-0.04926592957174421
ACH-000725,-0.14681674597922287
ACH-000732,-0.12009247508992126
ACH-000734,-0.029494587674984068
ACH-000735,-0.15535154115678282
ACH-000736,-0.209931834897722
ACH-000738,-0.1602247414518625
ACH-000746,-0.04965562792806581
ACH-000747,-0.0030594660576448852
ACH-000748,-0.04263059345468157
ACH-000753,-0.13535258880901374
ACH-000756,0.06776301484224344
ACH-000757,-0.046956988900087114
ACH-000758,-0.0820560721449585
ACH-000760,-0.0655049658111999
ACH-000762,-0.11423604941218204
ACH-000763,-0.051858912902544116
ACH-000764,-0.23920241016704205
ACH-000765,-0.17553579984909345
ACH-000766,-0.2121658344158733
ACH-000767,-0.06324985954560948
ACH-000768,-0.1608502957564515
ACH-000769,-0.06000555191722329
ACH-000770,-0.04331512330747308
ACH-000771,-0.02874944128881852
ACH-000773,-0.1272601181265858
ACH-000776,-0.3621347663749111
ACH-000777,-0.012559356717885564
ACH-000778,-0.15023543267524594
ACH-000781,-0.06813170054104542
ACH-000782,-0.019293226285424608
ACH-000783,-0.14206341843211245
ACH-000784,-0.13640639158536308
ACH-000785,-0.14784241953237162
ACH-000787,-0.1356303807653095
ACH-000788,-0.11776800832690296
ACH-000791,-0.08076970929568726
ACH-000792,-0.25826887158161344
ACH-000794,-0.2840908005684604
ACH-000796,-0.08451382102580142
ACH-000798,-0.29815811424131283
ACH-000799,-0.19031568447199929
ACH-000800,-0.09366086932085957
ACH-000802,-0.10556166063666117
ACH-000804,-0.053160781606886566
ACH-000805,-0.31997525133903426
ACH-000809,-0.06801806790584264
ACH-000810,-0.10462989818197826
ACH-000811,-0.15006343184791912
ACH-000817,-0.12308045853393047
ACH-000819,-0.08340937504662778
ACH-000820,0.11311880184507618
ACH-000821,-0.1002865171251328
ACH-000822,-0.21146915924521845
ACH-000823,-0.2009484110407283
ACH-000824,-0.09399065044188196
ACH-000827,-0.09890664050755447
ACH-000829,-0.09991439052624623
ACH-000831,-0.1593702687232631
ACH-000832,-0.211544438290949
ACH-000833,0.06220333142279439
ACH-000834,-0.10757163156419837
ACH-000835,-0.044367543451486184
ACH-000836,-0.17300870346919536
ACH-000837,-0.11767243242021545
ACH-000838,-0.15704080715914054
ACH-000839,-0.34315129714841536
ACH-000840,-0.03714609918220296
ACH-000841,-0.2911916789313329
ACH-000843,-0.047164043831226736
ACH-000846,-0.22049521108114173
ACH-000847,-0.1978517526909226
ACH-000848,0.03605835432965635
ACH-000849,-0.09098657474192756
ACH-000851,-0.0111524404383962
ACH-000855,-0.017051759048356426
ACH-000856,-0.1813151305466054
ACH-000858,-0.01140989099088803
ACH-000859,-0.2110908443551059
ACH-000861,-0.06354662085842737
ACH-000862,-0.10435488237261524
ACH-000865,-0.06979016244509773
ACH-000866,-0.11960959054525785
ACH-000867,-0.032118559766089176
ACH-000869,-0.12181465494079255
ACH-000872,-0.15018869395024886
ACH-000873,-0.08728811994529745
ACH-000876,0.006576707649356503
ACH-000878,-0.03389674017341452
ACH-000880,-0.1414846417887491
ACH-000881,-0.18528802029206898
ACH-000882,-0.04553236779245578
ACH-000884,-0.05365610736333816
ACH-000885,-0.1342420646745838
ACH-000887,-0.13588930837776494
ACH-000889,-0.08297910664068855
ACH-000896,0.0018047381884152985
ACH-000898,-0.14553594947378665
ACH-000900,-0.21404250409422304
ACH-000901,-0.17974777792592395
ACH-000905,-0.08662498250296613
ACH-000906,-0.09258314568233604
ACH-000907,0.027072316105979308
ACH-000910,0.02512950488255777
ACH-000911,-0.1397116551405422
ACH-000912,-0.109806329982334
ACH-000913,-0.1746526780476272
ACH-000915,-0.10790115025797996
ACH-000916,-0.3719811139851773
ACH-000917,-0.212659408668232
ACH-000920,-0.19363158328154328
ACH-000921,-0.3021628222863478
ACH-000924,0.006899321420884783
ACH-000926,-0.27248334442609845
ACH-000928,-0.07877524295782116
ACH-000929,-0.06322105705564704
ACH-000932,-0.12995002074393494
ACH-000935,0.07273549182437904
ACH-000936,-0.018851851030551457
ACH-000937,-0.043642454231071034
ACH-000938,-0.02889260024623912
ACH-000939,-0.08328664901500893
ACH-000941,-0.22953454718300945
ACH-000943,-0.09849260961726043
ACH-000946,-0.24611852166829576
ACH-000947,-0.08327398213848274
ACH-000948,-0.009886707002072745
ACH-000950,-0.307382742942059
ACH-000953,-0.07512192344552887
ACH-000954,-0.1829292728497276
ACH-000957,-0.32812491588391635
ACH-000958,-0.1926641696154368
ACH-000960,-0.12884899451643606
ACH-000963,-0.31599515334812023
ACH-000968,-0.08839348208172028
ACH-000969,-0.11014801912361034
ACH-000972,-0.02436511176771507
ACH-000973,-0.0941772842832348
ACH-000974,-0.13328789471868607
ACH-000978,0.14081561805778345
ACH-000984,-0.05690782904153158
ACH-000986,-0.18511746146520855
ACH-000988,-0.07845398796571143
ACH-000993,-0.15914272979422042
ACH-000994,0.05782255372747641
ACH-000996,-0.030699941397043736
ACH-001001,-0.04108442848264855
ACH-001020,0.015883716492900362
ACH-001028,-0.07900002952881273
ACH-001031,-0.013480709999782384
ACH-001038,-0.11749923174671242
ACH-001048,-0.187052171605576
ACH-001050,-0.057048304983174064
ACH-001053,-0.014254519697320176
ACH-001054,-0.12062503105108965
ACH-001061,-0.08758010354388679
ACH-001067,-0.1293550880079827
ACH-001075,0.0715817055466813
ACH-001096,0.0297788221353637
ACH-001111,-0.1460791353255377
ACH-001119,-0.10556423472131676
ACH-001128,-0.16944402786659135
ACH-001134,0.029332534479388994
ACH-001151,-0.09030178644943154
ACH-001163,-0.16276901441440278
ACH-001164,0.08875029286236302
ACH-001183,0.03752634368512701
ACH-001192,0.016481055401716814
ACH-001193,0.07022074603298048
ACH-001196,0.015497839734269369
ACH-001197,-0.11600146030868445
ACH-001205,0.03183701152612089
ACH-001211,-0.16743487295266413
ACH-001212,-0.011082766332328391
ACH-001228,-0.13589984360025187
ACH-001232,-0.02019693979312937
ACH-001239,-0.030282530358944473
ACH-001270,-0.0647152197264588
ACH-001274,-0.020464618661431417
ACH-001275,-0.047231003032979176
ACH-001277,0.17271435114183115
ACH-001278,-0.09474391113658312
ACH-001280,-0.09453162608229587
ACH-001283,-0.11399003738253048
ACH-001289,-0.2501297911871284
ACH-001300,-0.0409929355794218
ACH-001301,0.0235570275688392
ACH-001302,-0.26109542939202457
ACH-001306,-0.044098311470191234
ACH-001318,-0.003511785378245439
ACH-001322,0.08561078398584195
ACH-001328,-0.14536946953929342
ACH-001332,0.05869682590221401
ACH-001336,-0.15564732682880822
ACH-001346,-0.122737188204202
ACH-001353,-0.1172309601683066
ACH-001354,-0.1168988500813749
ACH-001367,0.1928362228790053
ACH-001368,-0.10471601514564194
ACH-001374,-0.06337773453802062
ACH-001377,-0.07894410483459374
ACH-001380,-0.13032555175271454
ACH-001391,-0.08771073901779101
ACH-001408,-0.2138843374743447
ACH-001430,-0.1405278613849352
ACH-001431,0.003078401448058591
ACH-001450,0.12275656954159815
ACH-001496,-0.21835593681846088
ACH-001500,-0.29835542170730955
ACH-001523,-0.14034322748564892
ACH-001532,0.012638513913353102
ACH-001550,-0.024401892073500856
ACH-001552,0.011325170361253523
ACH-001554,-0.0728976003139575
ACH-001654,-0.1626656185340905
ACH-001735,-0.1313786361139564
ACH-001736,-0.08060740310990774
ACH-001737,-0.11521360584848199
ACH-001740,-0.11988917233866812
ACH-001745,-0.0019291127952897516
ACH-001765,-0.028883753969035426
