,TPPP3 (51673)
ACH-000004,-0.19551575811185615
ACH-000005,-0.06880681936229115
ACH-000007,0.11958596926473485
ACH-000009,-0.016055930938405415
ACH-000011,-0.01253008126186383
ACH-000012,-0.10605110680780568
ACH-000013,-0.2117972084761316
ACH-000014,-0.07273023190489718
ACH-000015,-0.0041153133091310825
ACH-000017,-0.10902810816549516
ACH-000018,0.15774103556272615
ACH-000019,-0.2049784245334308
ACH-000021,-0.19188730984403032
ACH-000022,0.017102647458238723
ACH-000025,0.039271615193841175
ACH-000028,-0.014624147086871481
ACH-000030,-0.0946850251554278
ACH-000035,-0.062209829845906124
ACH-000036,-0.061411314796401335
ACH-000037,-0.2603738469636203
ACH-000039,-0.21102519541895826
ACH-000040,-0.0634764773421512
ACH-000041,-0.06453451600309812
ACH-000042,0.00872246024945655
ACH-000045,-0.13113665805429095
ACH-000047,-0.08178947597849845
ACH-000052,-0.23804376268895786
ACH-000053,-0.021339312273025605
ACH-000054,-0.056069870917735465
ACH-000055,0.08035840360555767
ACH-000060,-0.052591764761252144
ACH-000067,-0.009338166021786418
ACH-000070,-0.07465659824324612
ACH-000075,-0.2006872005905469
ACH-000078,0.011597010880329212
ACH-000082,0.01137802238703013
ACH-000085,-0.02915877446764582
ACH-000086,-0.1228552666808633
ACH-000087,-0.023697128365869558
ACH-000092,0.06510261534147191
ACH-000095,-0.1032896176625564
ACH-000097,-0.17250254780758753
ACH-000098,-0.16299423319065987
ACH-000099,-0.05432276670931917
ACH-000108,-0.09913155544696868
ACH-000113,-0.03347179017340268
ACH-000116,-0.05033101169481508
ACH-000118,-0.07613425305274954
ACH-000120,-0.2969820166203842
ACH-000123,0.0003922160246117513
ACH-000127,-0.20785730249354853
ACH-000128,-0.11807579496451888
ACH-000132,-0.28835065480897953
ACH-000133,-0.17776811117006336
ACH-000137,-0.021828911164097485
ACH-000138,-0.029054523430784938
ACH-000142,-0.043290439060169515
ACH-000143,-0.14975146800638114
ACH-000146,-0.19706225958409396
ACH-000148,-0.12974408326091813
ACH-000150,-0.14631251474735887
ACH-000152,-0.051605981741198265
ACH-000153,0.2166070837788067
ACH-000159,0.002038731813349753
ACH-000160,0.16607310209580928
ACH-000163,0.022449502737041663
ACH-000167,0.2941373129562967
ACH-000168,-0.2275797508956059
ACH-000169,0.11348382550736748
ACH-000178,-0.05125729334181362
ACH-000183,-0.19662206085970124
ACH-000188,-0.1295004619941964
ACH-000189,-0.020819480317915924
ACH-000190,-0.1714756898480116
ACH-000198,-0.13246243261134522
ACH-000203,-0.14136505357256568
ACH-000204,-0.27718813901212386
ACH-000206,-0.10117362311410986
ACH-000207,-0.02060036193504337
ACH-000208,-0.15477814519938815
ACH-000210,-0.24367303295150824
ACH-000211,-0.13053969035755988
ACH-000215,-0.15522184786503251
ACH-000221,-0.1524489326152424
ACH-000222,-0.05040745476239265
ACH-000223,-0.09275356753441033
ACH-000226,-0.0981348640987722
ACH-000227,0.07167571622200343
ACH-000228,-0.02918313737503916
ACH-000231,-0.03400052070439207
ACH-000232,-0.03830981835432813
ACH-000233,-0.2266807403440137
ACH-000234,0.012139993959471436
ACH-000235,-0.10877718566206113
ACH-000237,-0.13224015622684504
ACH-000238,-0.005955628853040692
ACH-000242,0.11231819690703007
ACH-000243,-0.08693839280184623
ACH-000244,-0.2122685423919715
ACH-000246,0.025219941318713097
ACH-000248,-0.3024630438774463
ACH-000250,-0.1576783984142332
ACH-000251,-0.041479537483969285
ACH-000252,0.1386799173705796
ACH-000253,-0.006527245439780636
ACH-000255,-0.02475411687836687
ACH-000256,0.017901713662949046
ACH-000257,-0.19276691869714208
ACH-000258,-0.09875498815637757
ACH-000259,-0.1167159023234967
ACH-000260,-0.07775198247679599
ACH-000261,-0.15639804753505315
ACH-000262,-0.13182646962879493
ACH-000263,-0.21931579078269167
ACH-000264,-0.10002993123067334
ACH-000265,0.020460147695601026
ACH-000266,-0.010104300536975006
ACH-000272,-0.05495167043355787
ACH-000274,0.0777997294370848
ACH-000277,-0.0204519913969731
ACH-000278,-0.0181643292836704
ACH-000279,-0.020775453653535548
ACH-000280,-0.19219043448216755
ACH-000281,-0.30437349174100703
ACH-000288,-0.32292231336619703
ACH-000291,-0.0536366226569681
ACH-000293,-0.1548792053600166
ACH-000294,-0.2468020599238635
ACH-000295,0.13834861440738522
