,ODF3L2 (284451)
ACH-000004,-0.05099827684314828
ACH-000005,-0.1640478052492358
ACH-000007,0.19485562432679066
ACH-000009,-0.062093595490544565
ACH-000011,-0.0030776995472984628
ACH-000012,-0.03886112783901513
ACH-000013,0.011583883151809669
ACH-000014,-0.17984838741420942
ACH-000015,0.1205699140918362
ACH-000017,-0.014032434091947477
ACH-000018,0.006156832969935497
ACH-000019,-0.13332325617016005
ACH-000021,0.012332157538750726
ACH-000022,-0.11677546620571598
ACH-000025,-0.116335703293132
ACH-000028,0.11592635976802708
ACH-000030,0.023276994872955446
ACH-000035,0.10040601638878616
ACH-000036,-0.03985895703571197
ACH-000037,0.09794190257350273
ACH-000039,0.07484669784017561
ACH-000040,0.0420848801293672
ACH-000041,0.013328773592066035
ACH-000042,0.0633926974403887
ACH-000045,-0.03438941063619929
ACH-000047,0.16245912069348062
ACH-000052,0.14113833631524794
ACH-000053,0.07454905075677677
ACH-000054,-0.08914966396170612
ACH-000055,-0.25985142129855504
ACH-000060,0.2033258050485164
ACH-000067,0.013500661618482152
ACH-000070,-0.040022495911609404
ACH-000075,0.1786456120720597
ACH-000078,0.10345851528787277
ACH-000082,0.006443300631215808
ACH-000085,0.2160604440649432
ACH-000086,-0.06474478821621794
ACH-000087,0.08206308593941836
ACH-000092,0.101902034078071
ACH-000095,0.022950311458331683
ACH-000097,-0.012597982683552451
ACH-000098,-0.005364203468219451
ACH-000099,-0.031545691453036345
ACH-000108,0.0625266647024666
ACH-000113,0.08797361749650166
ACH-000116,0.10313039530861354
ACH-000118,0.0707557221530235
ACH-000120,0.1128722563938913
ACH-000123,-0.013370376014736968
ACH-000127,0.021817071555891427
ACH-000128,0.14346163276680388
ACH-000132,-0.006265565878614675
ACH-000133,0.15730837895741492
ACH-000137,0.08988915947663237
ACH-000138,0.1422690886013474
ACH-000142,0.14462206291746746
ACH-000143,0.15212508859753682
ACH-000146,-0.0755710411333771
ACH-000148,-0.028375946726484264
ACH-000150,0.1231254287836835
ACH-000152,-0.009602316159798409
ACH-000153,0.16383624549200046
ACH-000159,0.04131435385640808
ACH-000160,0.01436083060746684
ACH-000163,0.10383153994863548
ACH-000167,-0.21172215602340008
ACH-000168,-0.0815015261412088
ACH-000169,-0.024314868782084487
ACH-000178,-0.042620154762547255
ACH-000183,0.10909764421215742
ACH-000188,0.03279886570078567
ACH-000189,0.03966740593613124
ACH-000190,-0.03311351648962072
ACH-000198,-0.007445202027603227
ACH-000203,0.16896057865289674
ACH-000204,0.0018782904044411875
ACH-000206,-0.12423960161894818
ACH-000207,-0.02408903705473733
ACH-000208,-0.2564452325119568
ACH-000210,0.3012845523607151
ACH-000211,0.023123710659610604
ACH-000215,0.07456374936873035
ACH-000221,-0.0597332254029864
ACH-000222,0.13039699670157334
ACH-000223,-0.003249825810169816
ACH-000226,0.0525407655820074
ACH-000227,-0.08931752209419001
ACH-000228,0.09746789026299267
ACH-000231,0.13650867992426152
ACH-000232,0.20497077607197645
ACH-000233,-0.021327823720955697
ACH-000234,-0.03455542968948192
ACH-000235,0.08276423936864735
ACH-000237,-0.017001085382941164
ACH-000238,0.1195753239507476
ACH-000242,-0.16087897594677092
ACH-000243,0.1139325577682544
ACH-000244,-0.2767428055050303
ACH-000246,-0.024892198523806155
ACH-000248,-0.0420166599879033
ACH-000250,0.07055350531428865
ACH-000251,-0.08321489633831519
ACH-000252,0.0923818804056345
ACH-000253,0.0004451169194855573
ACH-000255,0.022992481792666157
ACH-000256,0.10167973505425963
ACH-000257,-0.08251564015373368
ACH-000258,0.30107338727374483
ACH-000259,0.18829464646129676
ACH-000260,0.03007047471578642
ACH-000261,0.030098469132494275
ACH-000262,0.04824992353935019
ACH-000263,0.09578327227708436
ACH-000264,0.043417667257499085
ACH-000265,0.10208514666363433
ACH-000266,0.00023671609781219654
ACH-000272,0.02990116858395629
ACH-000274,-0.056093710362879926
ACH-000277,-0.003927726221083819
ACH-000278,0.03494640615280962
ACH-000279,-0.0499902758639662
ACH-000280,0.08241452267659079
ACH-000281,0.03229741237015053
ACH-000288,0.11197907831499566
ACH-000291,0.02960372902329004
ACH-000293,0.08304567620347977
ACH-000294,-0.0020926542788928344
ACH-000295,0.009227398272803234
ACH-000296,0.3633483365575101
ACH-000302,-0.009305714826410523
ACH-000304,-0.006698965316451829
ACH-000307,0.13813082667275836
ACH-000308,0.07985217113434373
ACH-000310,-0.08559336438005774
ACH-000311,-0.12098609741017495
ACH-000312,-0.04419717419425388
ACH-000315,-0.16216225288467195
ACH-000316,0.1918313453125872
ACH-000317,-0.07497370135281813
ACH-000318,-0.0247005368319868
ACH-000319,0.006659514858199124
ACH-000320,0.14932878001700567
ACH-000322,-0.03128177610371547
ACH-000323,0.2612994809132925
ACH-000324,0.08122631959591656
ACH-000329,0.05510003038751294
ACH-000330,0.08998952115352679
ACH-000331,0.14519025669443686
ACH-000332,0.08461641635899743
ACH-000334,-0.2191627186703572
ACH-000335,0.21915957688032514
ACH-000336,0.16153996938126092
ACH-000337,-0.13205062191307826
ACH-000338,-0.18381799528517445
ACH-000339,0.15439527832284933
ACH-000341,0.04114035622855187
ACH-000348,0.03641835782567563
ACH-000350,0.007219861084354275
ACH-000352,0.10918975114739267
ACH-000356,0.010512405029487595
ACH-000361,0.07662699653564471
ACH-000362,-0.13786227642660615
ACH-000363,0.007938344391481009
ACH-000364,0.1563126123946074
ACH-000365,0.06580262125572807
ACH-000366,-0.06427544945190433
ACH-000368,0.18299936000833292
ACH-000374,-0.01129466966201146
ACH-000375,0.07864615941087477
ACH-000376,0.13750936028413294
ACH-000381,-0.05093522245426975
ACH-000383,-0.024467158685682253
ACH-000387,-0.009739821383722121
ACH-000389,-0.04856686652956352
ACH-000390,0.04828964876477068
ACH-000393,-0.0790545021275005
ACH-000395,0.12692900619783826
ACH-000396,-0.04773726600763066
ACH-000397,0.0781608578590571
ACH-000401,0.039995439724019886
ACH-000402,0.2656692330683975
ACH-000403,0.037000688769237344
ACH-000404,0.17792281539027582
ACH-000406,0.017650786815244353
ACH-000407,0.0573705637408146
ACH-000408,0.3728235495762712
ACH-000410,0.003882642422587068
ACH-000411,-0.02129894652687614
ACH-000414,0.1338882986217772
ACH-000415,0.14097064137774207
ACH-000416,-0.02143032239122356
ACH-000420,0.05011291433024757
ACH-000421,0.03983498316199797
ACH-000424,-0.283891043726806
ACH-000425,-0.02516354360725733
ACH-000426,-0.0752076837725779
ACH-000427,0.040373451467531934
ACH-000433,0.04794361584447816
ACH-000435,0.20628464112971812
ACH-000436,-0.07793881892156287
ACH-000444,1.7645028616494185e-05
ACH-000445,0.10343054038475667
ACH-000448,-0.0946694152608339
ACH-000450,0.2962634754238433
ACH-000452,0.009607293500942991
ACH-000454,0.09654218590594994
ACH-000458,0.02161020233017203
ACH-000459,-0.10642769641534383
ACH-000460,0.15183208693454095
ACH-000461,0.11523942727738108
ACH-000463,0.15274609887705676
ACH-000464,0.11218251747796401
ACH-000466,-0.014701808527149234
ACH-000467,0.1755300755075484
ACH-000468,-0.014764830676548548
ACH-000469,0.043589511623802264
ACH-000470,0.053914933175769696
ACH-000471,0.03277662033037197
ACH-000472,-0.008270693067734257
ACH-000473,0.02003065606384946
ACH-000475,0.024281762704009374
ACH-000476,-0.030562816507236808
ACH-000477,-0.0961332376098298
ACH-000479,-0.2258625324917697
ACH-000480,0.11482717021954147
ACH-000481,0.05453218798156365
ACH-000483,-0.08344267381385383
ACH-000484,0.0847703280229195
ACH-000485,-0.01311821788609497
ACH-000486,0.18064469067279998
ACH-000487,0.06926857304900619
ACH-000488,0.11701514512303085
ACH-000490,0.1037364296740934
ACH-000491,-0.10242435791985256
ACH-000495,0.21567348035795134
ACH-000496,-0.05305215476652643
ACH-000499,-0.035012230208386154
