,TRDN (10345)
ACH-000004,-0.02917995992583111
ACH-000005,0.2786949681790364
ACH-000007,0.06420496674009385
ACH-000009,0.097851092922347
ACH-000011,0.18031899815428415
ACH-000012,0.08136023928996093
ACH-000013,0.07037083203590458
ACH-000014,0.21547221989297505
ACH-000015,0.040098788678358886
ACH-000017,0.14263710541029506
ACH-000018,0.06484298299873761
ACH-000019,-0.08171328869191523
ACH-000021,-0.018380678090330508
ACH-000022,0.1331808532631717
ACH-000025,0.15149899444192322
ACH-000028,0.07069380690032649
ACH-000030,0.060456482605095674
ACH-000035,0.1540425597401593
ACH-000036,0.0659240267575033
ACH-000037,0.14351054804512356
ACH-000039,0.25508263201975034
ACH-000040,0.07636565546891842
ACH-000041,0.05790529692195736
ACH-000042,0.1090432595265354
ACH-000045,0.11644662938223503
ACH-000047,0.08688165304818862
ACH-000052,0.05318727245400102
ACH-000053,0.061725585729928964
ACH-000054,-0.010817165665485809
ACH-000055,0.17812687971076693
ACH-000060,0.004830936594088715
ACH-000067,0.15467680700737574
ACH-000070,0.15434736382098255
ACH-000075,0.08412702361583567
ACH-000078,0.16408083766302242
ACH-000082,0.17613923315633342
ACH-000085,0.21231045322137526
ACH-000086,0.12204283205642386
ACH-000087,0.07640167558210939
ACH-000092,0.028533622115707837
ACH-000095,0.0788316457944906
ACH-000097,-0.005822566239335315
ACH-000098,0.057779084447778885
ACH-000099,0.07716646512807601
ACH-000108,0.1391398260608631
ACH-000113,0.12755638816043965
ACH-000116,0.07645692697187176
ACH-000118,0.034234867828853544
ACH-000120,0.1377452711151963
ACH-000123,0.09601518253361696
ACH-000127,0.06529321874507332
ACH-000128,0.12572247781824045
ACH-000132,0.04439897146001665
ACH-000133,0.01662687918728866
ACH-000137,0.17041055843828254
ACH-000138,0.1322941166492051
ACH-000142,0.019970180900220576
ACH-000143,0.03479288356935649
ACH-000146,0.09099352492135923
ACH-000148,0.13958554415709992
ACH-000150,0.022248808934561857
ACH-000152,0.0712787978345136
ACH-000153,0.17801631714214047
ACH-000159,0.02406500483919833
ACH-000160,0.07322958176380358
ACH-000163,0.14215397823894876
ACH-000167,-0.12299091716399613
ACH-000168,0.04514424162742525
ACH-000169,0.15203687325169446
ACH-000178,0.055322243522506864
ACH-000183,0.1285878063997883
ACH-000188,0.10567676584479314
ACH-000189,0.044796064183684224
ACH-000190,0.033339329865992036
ACH-000198,0.15371319742587275
ACH-000203,0.17864768099167128
ACH-000204,-0.15058654227598398
ACH-000206,0.2593849279713145
ACH-000207,0.060624589443960514
ACH-000208,0.35719954325402303
ACH-000210,0.047206476580789934
ACH-000211,0.07327664329126828
ACH-000215,0.13216045909967097
ACH-000221,0.09919492690457364
ACH-000222,0.02001493445110336
ACH-000223,0.059833732343455535
ACH-000226,0.013873168278402476
ACH-000227,0.20166614494238186
ACH-000228,0.10781355421979756
ACH-000231,0.12078249405479564
ACH-000232,0.12367589704213748
ACH-000233,0.06103661476137301
ACH-000234,0.00959369864954084
ACH-000235,0.13134545494160535
ACH-000237,0.02121449408920316
ACH-000238,0.04606696860974431
ACH-000242,0.2731930493268918
ACH-000243,0.07416285293095325
ACH-000244,-0.009389303755227035
ACH-000246,0.07982097852497809
ACH-000248,0.03508792419784918
ACH-000250,0.06770485395775548
ACH-000251,0.14589376623976727
ACH-000252,-0.03408267678565294
ACH-000253,0.008683783330764826
ACH-000255,0.08721544181253209
ACH-000256,0.09806612226549014
ACH-000257,0.22370352056282586
ACH-000258,0.04077673884313895
ACH-000259,0.08918577095356872
ACH-000260,0.0935661906679624
ACH-000261,0.045827079652460134
ACH-000262,-0.01841608501002414
ACH-000263,0.1242730384339489
ACH-000264,0.09691709703488142
ACH-000265,0.11415647976723114
ACH-000266,0.016385527531954526
ACH-000272,0.07328582577837096
ACH-000274,0.03252742634807481
ACH-000277,0.04930401238463901
ACH-000278,0.03739205507860737
ACH-000279,-0.01762893843607615
ACH-000280,0.027901540383773217
ACH-000281,-0.019921926653425348
ACH-000288,0.10866419662800496
ACH-000291,0.05123683891024877
ACH-000293,-0.08813327273525794
ACH-000294,0.15428740113338246
ACH-000295,0.2823975084941981
ACH-000296,0.13128009734506513
ACH-000302,0.06798543562383469
ACH-000304,0.11189130615759432
ACH-000307,0.09806018434744798
ACH-000308,0.0164487443411385
ACH-000310,0.10084624030081983
ACH-000311,-0.10853151646257177
ACH-000312,0.0906365043395559
ACH-000315,0.1775747765824571
ACH-000316,0.1521613141946723
ACH-000317,0.2339282046137967
ACH-000318,0.14974679200042962
ACH-000319,0.0017446228139630616
ACH-000320,0.128032371112725
ACH-000322,0.011704610884913659
ACH-000323,0.17782210136060722
ACH-000324,-0.022759532667360468
ACH-000329,0.17866805259494042
ACH-000330,0.1026431225478323
ACH-000331,0.07208605479636998
ACH-000332,0.0669845768297646
ACH-000334,0.01891284892223529
ACH-000335,0.11569293411402574
ACH-000336,0.19319968271476964
