,BAIAP2 (10458)
ACH-000231,-0.1487953009947572
ACH-000232,-0.1066775809331909
ACH-000233,-0.16857356229575174
ACH-000234,-0.1450284762387403
ACH-000235,-0.10241866476725267
ACH-000237,-0.12561817732735708
ACH-000238,-0.26340224338730234
ACH-000242,-0.17363812564956455
ACH-000243,-0.15868177973549827
ACH-000244,-0.4071162511282205
ACH-000246,-0.15647440114912092
ACH-000248,-0.21284700560423375
ACH-000250,-0.1261756886267108
ACH-000251,-0.09409509345769737
ACH-000252,0.014173996099943038
ACH-000253,-0.17434645605615864
ACH-000255,-0.13828187696421515
ACH-000256,-0.19903118601701614
ACH-000257,0.12982955067516644
ACH-000258,-0.04410966883363947
ACH-000259,-0.2245098513055192
ACH-000260,-0.20784353480605755
ACH-000261,-0.2582653011994611
ACH-000262,-0.08531005226147623
ACH-000263,-0.17548384494385946
ACH-000264,-0.2034091446911581
ACH-000265,-0.07922983368721517
ACH-000266,-0.3700280776045018
ACH-000272,-0.04933180936905262
ACH-000274,-0.1908505169376624
ACH-000277,-0.1004319381436242
ACH-000278,-0.15250324781608462
ACH-000279,-0.21006918981519945
ACH-000280,-0.20461976023685072
ACH-000281,-0.22286393419491526
ACH-000288,-0.2566845408345569
ACH-000291,-0.13401218344152532
ACH-000293,-0.0914221100557883
ACH-000294,-0.09503844019195427
ACH-000295,-0.2946479380471098
ACH-000296,-0.13651790680668316
ACH-000302,-0.1444905915006595
ACH-000304,0.05370304177148977
ACH-000307,-0.03868070726248748
ACH-000308,-0.14024034783383307
ACH-000310,-0.3671443774965789
ACH-000311,-0.12845910136033428
ACH-000312,-0.1949605869084127
ACH-000315,-0.10713044301397724
ACH-000316,-0.1894335587482464
ACH-000317,0.1292006947065343
ACH-000318,-0.1007407309362088
ACH-000319,-0.060736035320846676
ACH-000320,-0.1501843499763649
ACH-000322,-0.04859032533372367
ACH-000323,-0.2657110716325131
ACH-000324,-0.09423374171290233
ACH-000329,-0.18437806255592454
ACH-000330,-0.207486544875138
ACH-000331,-0.014727766866604004
ACH-000332,-0.10253297465286447
ACH-000334,-0.1421817496617471
ACH-000335,-0.034714116261445334
ACH-000336,0.00499560878525721
ACH-000337,-0.19872656893006926
ACH-000338,-0.273632360510479
ACH-000339,-0.08845622725182598
ACH-000341,0.0072412657490089315
ACH-000348,-0.1576633298327661
ACH-000350,-0.08419778337030351
ACH-000352,-0.132764494271448
ACH-000356,-0.15830125124122624
ACH-000361,-0.09099620891623006
ACH-000362,-0.03838318591001938
ACH-000363,-0.2543266088152408
ACH-000364,0.07601616383006424
ACH-000365,-0.11583144894363764
ACH-000366,-0.15307766737874304
ACH-000368,-0.14090047438277534
ACH-000374,-0.030452863533617782
ACH-000375,-0.1420828906691933
ACH-000376,-0.07591352961305853
ACH-000381,-0.04207597907404047
ACH-000383,-0.21230701100614935
ACH-000387,-0.2063037692509362
ACH-000389,-0.18484292293738866
ACH-000390,-0.30813631345465897
ACH-000393,-0.12318120917123612
ACH-000395,-0.20097780889085654
ACH-000396,-0.01598593219765639
ACH-000397,-0.16243366099012488
ACH-000401,-0.12964487675633868
ACH-000402,-0.19619883501818594
ACH-000403,-0.18720250699460564
ACH-000404,-0.3066772987316625
ACH-000406,-0.09171273115182678
ACH-000407,-0.199506587355357
ACH-000408,-0.14497512141910127
ACH-000410,-0.0949818017827646
ACH-000411,-0.11349531727777283
ACH-000414,-0.1618519173439731
ACH-000415,-0.18033744139847674
ACH-000416,-0.10374913041427447
ACH-000420,-0.1502973911741808
ACH-000421,-0.06981695837348491
ACH-000424,-0.1346669249670322
ACH-000425,-0.14290723475769068
ACH-000426,-0.08325104678429662
ACH-000427,-0.08614523194553192
ACH-000433,-0.2860762117091117
ACH-000435,-0.4403271520536001
ACH-000436,-0.013218174137604814
ACH-000444,-0.06202894688100534
ACH-000445,-0.09770198380033933
ACH-000448,-0.06459367466185455
ACH-000450,-0.26294605714308705
ACH-000452,-0.22004730109774184
ACH-000454,-0.07110180166819739
ACH-000458,-0.18667544131324532
ACH-000459,-0.2069843941083772
ACH-000460,-0.040442662767012826
ACH-000461,-0.0805566018581295
ACH-000463,-0.21274162868819207
ACH-000464,-0.14326558038082432
ACH-000466,0.04514773195848296
ACH-000467,-0.09069468149093524
ACH-000468,-0.15833935245768965
ACH-000469,-0.2521717024794409
ACH-000470,-0.14295954084525486
ACH-000471,-0.2177920083132668
ACH-000472,-0.20480233836855827
ACH-000473,-0.06840664761557601
ACH-000475,-0.1333963021584724
ACH-000476,-0.2231187188806854
ACH-000477,-0.16289215235075666
ACH-000479,-0.09912895161749727
ACH-000480,-0.07724665498943056
ACH-000481,-0.0630881977979395
ACH-000483,-0.15950608275497424
ACH-000484,-0.048999568960112184
ACH-000485,-0.014644253026817287
ACH-000486,-0.01805518831046304
ACH-000487,-0.07819680846837887
ACH-000488,-0.2285709827946419
ACH-000490,-0.10145606633545598
ACH-000491,-0.15295661441924838
ACH-000495,0.04773075143295431
ACH-000496,-0.2294006511458934
ACH-000499,-0.2469702288290821
ACH-000500,0.2562418172375652
ACH-000502,-0.24759644586823856
ACH-000503,0.05294025001010795
ACH-000505,-0.08025595252085553
ACH-000507,0.06861143312716557
ACH-000510,-0.14489695631102065
ACH-000511,-0.14683061954932305
ACH-000512,-0.030432130949146933
ACH-000516,-0.18364816091034908
ACH-000517,-0.04366783211557005
ACH-000518,-0.012320360748050272
ACH-000520,-0.15157650263792158
ACH-000521,-0.5673400881673007
ACH-000522,-0.0593229075261334
ACH-000524,-0.05331457021116525
ACH-000527,-0.084121762259943
ACH-000528,-0.05052444762136517
ACH-000537,-0.023543332438136944
ACH-000541,-0.1573094873145064
ACH-000542,-0.10939735659627726
ACH-000544,-0.14026420935599132
ACH-000545,-0.2274734229514976
ACH-000547,-0.1229437973657026
ACH-000548,-0.2404234417054428
ACH-000549,-0.13061419637115426
ACH-000550,-0.19016872397045986
ACH-000552,0.019541185528252944
ACH-000556,-0.12621113392027322
ACH-000557,-0.09358605899340773
ACH-000569,0.05911507792605175
ACH-000570,-0.16877951990032694
ACH-000571,-0.2036503397292478
ACH-000573,-0.05921145297964945
ACH-000576,-0.1574902181232251
ACH-000579,-0.04977277956535946
ACH-000580,-0.0642585993758634
ACH-000584,-0.28866515758420924
ACH-000585,-0.06828087275723886
ACH-000588,-0.2052366876328253
ACH-000589,-0.15861105217431018
ACH-000591,-0.21125758492094174
ACH-000593,-0.30697649489975165
ACH-000600,-0.10371218272975168
ACH-000601,-0.2180156153298005
ACH-000605,-0.0721893335294042
ACH-000606,-0.248490155855975
ACH-000608,-0.14078280495811193
ACH-000614,0.07884127509574124
ACH-000616,-0.193887730413413
ACH-000618,-0.006050913851175964
ACH-000619,-0.2420884228709912
ACH-000620,-0.11372842640656652
ACH-000621,-0.1464376214757933
ACH-000622,-0.12249926139532565
ACH-000623,-0.2392678295754919
ACH-000624,-0.053677538872049034
ACH-000627,0.03975743225097158
ACH-000630,-0.17491354998619427
ACH-000631,0.07547715100885374
ACH-000632,-0.14621878576375585
ACH-000633,-0.18000805226067967
ACH-000637,-0.02099068935486407
ACH-000638,-0.3187442180908318
ACH-000646,0.08895606051752927
ACH-000647,-0.15192532598351807
ACH-000648,-0.14949257708286068
ACH-000649,-0.1507846823718711
ACH-000651,-0.1199047579732941
ACH-000652,-0.16042142398404174
ACH-000653,-0.178944585084374
ACH-000657,-0.1222518012930216
ACH-000658,-0.14881926426247918
ACH-000661,-0.21557069237283116
ACH-000662,-0.25073110634134604
ACH-000663,-0.05712874789150695
ACH-000665,-0.05010292319151
ACH-000671,-0.09789789761752317
ACH-000672,-0.4941686906964217
ACH-000673,-0.20236801763885928
ACH-000676,-0.10252317986334497
ACH-000677,0.04800958943999499
ACH-000681,-0.17897291180552444
ACH-000683,-0.12856657156158244
ACH-000684,0.09228085762459227
ACH-000688,-0.17208595960830275
ACH-000693,-0.17054388848356994
ACH-000694,-0.19733005962912303
ACH-000695,-0.012989994074126815
ACH-000696,-0.10485535001799982
ACH-000697,-0.18409978638842284
ACH-000699,-0.2480188985204248
ACH-000701,0.13374810948195473
ACH-000706,-0.04846624773145962
ACH-000711,-0.13487468121298604
ACH-000713,-0.2594173833390057
ACH-000714,-0.16615649410836755
ACH-000718,-0.17655259774579168
ACH-000720,-0.12017640900823773
ACH-000721,-0.10312473362249544
ACH-000724,-0.0024605065449678767
ACH-000725,-0.08141834511838783
ACH-000732,-0.22049504507095874
ACH-000734,-0.01698547700824703
ACH-000735,-0.09110725723845672
ACH-000736,-0.03896224790165572
ACH-000738,-0.11739159306702918
ACH-000746,-0.22401222092484468
ACH-000747,-0.09040097611312264
ACH-000748,-0.10128863948141212
ACH-000753,-0.10990901237330812
ACH-000756,-0.07230977851914598
ACH-000757,0.023750241697344257
ACH-000758,-0.09042603606511593
ACH-000760,-0.07311777443540038
ACH-000762,-0.19855776113664186
ACH-000763,-0.11682862694331897
ACH-000764,-0.11245916093697987
ACH-000765,-0.16241965417499218
ACH-000766,-0.09561882145077152
ACH-000767,-0.10177258182305204
ACH-000768,0.06971465631567361
ACH-000769,-0.045285013773902164
ACH-000770,-0.09011192638637264
ACH-000771,-0.08428274248682957
ACH-000773,-0.1670580994164106
ACH-000776,-0.31606958670745544
ACH-000777,-0.16862725161053946
ACH-000778,0.037052012372798766
ACH-000781,-0.18307578292310944
ACH-000782,-0.01623454841345599
ACH-000783,-0.17739018715654645
ACH-000784,-0.10827020372434812
ACH-000785,-0.12320425208590305
ACH-000787,-0.05446231191614148
ACH-000788,-0.04645984610374168
ACH-000791,-0.17869723145947025
ACH-000792,-0.09549175951704278
ACH-000794,-0.09087607147959516
ACH-000796,-0.1930823414455569
ACH-000798,-0.04470165839334855
ACH-000799,-0.12074178089577528
ACH-000800,-0.0356294374755698
ACH-000802,-0.055128913181430914
ACH-000804,-0.040680060423298234
ACH-000805,-0.10123773675650684
ACH-000809,-0.2092319294923497
ACH-000810,-0.06585618773157821
ACH-000811,-0.17794020392896387
ACH-000817,-0.16847588580086392
ACH-000819,-0.10337055579049698
ACH-000820,-0.09159725764929758
ACH-000821,-0.12694000217894022
ACH-000822,-0.10498869862489424
ACH-000823,-0.12961065241161562
ACH-000824,-0.08082846565381356
ACH-000827,-0.012822330798347584
ACH-000829,-0.15181249027909996
ACH-000831,-0.10878457082761414
ACH-000832,-0.2015944378584977
ACH-000833,-0.2424964398312285
ACH-000834,-0.0887519623612553
ACH-000835,-0.056649922574102035
ACH-000836,-0.09741807236954997
ACH-000837,-0.08172062353145364
ACH-000838,0.06496223027890694
ACH-000839,-0.2674582570990932
ACH-000840,-0.10366194961071493
ACH-000841,-0.06534561807720321
ACH-000843,-0.1256522622626806
ACH-000846,-0.07812890011683922
ACH-000847,-0.14142986026518295
ACH-000848,-0.04132881017691467
ACH-000849,-0.16806977006807433
ACH-000851,0.06661865442228583
ACH-000855,-0.031156290587093342
ACH-000856,-0.06919469100574757
ACH-000858,-0.10106358753445883
ACH-000859,-0.2898206372430915
ACH-000861,0.003345402673467933
ACH-000862,-0.21719512967770865
ACH-000865,-0.24591903017968605
ACH-000866,-0.046916998265511774
ACH-000867,-0.18258783596459646
ACH-000869,-0.03871083692129927
ACH-000872,-0.2240778060368961
ACH-000873,-0.16588819370573465
ACH-000876,-0.04183206521470332
ACH-000878,0.09787633648543596
ACH-000880,-0.14434596990100934
ACH-000881,-0.04057587775416482
ACH-000882,-0.15097293672453282
ACH-000884,-0.2387369853875305
ACH-000885,-0.26520964386812856
ACH-000887,-0.10074940941122272
ACH-000889,-0.10278969518647343
ACH-000896,-0.15735802991352688
ACH-000898,-0.290447512084337
ACH-000900,-0.06325415941817009
ACH-000901,-0.1391108825985534
ACH-000905,-0.14641622163086435
ACH-000906,-0.08827052534447738
ACH-000907,-0.09365455660604304
ACH-000910,-0.10389180914580053
ACH-000911,-0.11073423465099784
ACH-000912,-0.11248310689591286
ACH-000913,-0.13704759016305193
ACH-000915,-0.09193543304547916
ACH-000916,-0.6865516569674863
ACH-000917,-0.1205093764091772
ACH-000920,-0.2403745702181201
ACH-000921,0.01870476249631332
ACH-000924,-0.10651489658005568
ACH-000926,-0.08235374029655597
ACH-000928,0.007733189657958358
ACH-000929,-0.21213309008131287
ACH-000932,-0.13945206044706696
ACH-000935,-0.1854694562946647
ACH-000936,-0.08514239295532636
ACH-000937,-0.17154382763603812
ACH-000938,0.02568358598664876
ACH-000939,-0.08898028933475241
ACH-000941,0.03899229183080006
ACH-000943,-0.054259880551388175
ACH-000946,-0.046439025430178235
ACH-000947,-0.11572333267316895
ACH-000948,-0.0065474323374073475
ACH-000950,-0.11301929628744008
ACH-000953,-0.04913203451287565
ACH-000954,0.02267282733401053
ACH-000957,-0.1172942269065866
ACH-000958,-0.11714413723175847
ACH-000960,-0.07994022911042023
ACH-000963,-0.2680217384165414
ACH-000968,-0.0740219854268094
ACH-000969,0.02322085014539592
ACH-000972,-0.2565607395904576
ACH-000973,-0.15059547333979206
ACH-000974,-0.02887811639540778
ACH-000978,-0.06823073723446932
ACH-000984,-0.09779489174456787
ACH-000986,-0.07322188769003997
ACH-000988,-0.036531437919851806
ACH-000993,-0.2304579551210076
ACH-000994,-0.07108910845302628
ACH-000996,-0.1932855084607044
ACH-001001,-0.10449491591813384
ACH-001020,-0.12816786910403247
ACH-001028,-0.10156751777535024
ACH-001031,-0.16070412393291386
ACH-001038,-0.10839981356125583
ACH-001048,-0.18009552928756753
ACH-001050,-0.04506978235672568
ACH-001053,0.07243128212232475
ACH-001054,-0.16909704535041656
ACH-001061,-0.11704413910846655
ACH-001067,-0.11931411107334945
ACH-001075,-0.16800564623172315
ACH-001096,-0.3110534256066373
ACH-001111,0.029570526689852175
ACH-001119,-0.11396147480159535
ACH-001128,-0.356325989235387
ACH-001134,-0.17835967582128046
ACH-001151,-0.10305138873528252
ACH-001163,-0.17495368520242952
ACH-001164,0.08510384737906186
ACH-001183,0.05124660249719347
ACH-001192,-0.17409077136935822
ACH-001193,-0.35735449346494125
ACH-001196,-0.183275929282686
ACH-001197,-0.12559223824753932
ACH-001205,-0.03216766581145933
ACH-001211,0.045968161529788616
ACH-001212,-0.08772800322062907
ACH-001228,-0.2480879030148763
ACH-001232,-0.13831391787691347
ACH-001239,-0.1481223197164678
ACH-001270,-0.1190033035764031
ACH-001274,-0.11864938651839255
ACH-001275,-0.1669353104099463
ACH-001277,-0.07742062461255618
ACH-001278,-0.30474692371888235
ACH-001280,-0.1329762898025446
ACH-001283,-0.1547911831338956
ACH-001289,-0.2822584688144253
ACH-001300,-0.23108061422886736
ACH-001301,-0.20045127631571785
ACH-001302,-0.2784055435133592
ACH-001306,-0.02477140464533692
ACH-001318,-0.08169137330186887
ACH-001322,-0.05723508330231734
ACH-001328,-0.19216242138036846
ACH-001332,-0.029582131305539907
ACH-001336,-0.07499894495554033
ACH-001346,-0.12626366162958594
ACH-001353,-0.17202008637156965
ACH-001354,-0.06589332850647278
ACH-001367,-0.18059463077918508
ACH-001368,-0.10108577070650587
ACH-001374,0.014302507191995847
ACH-001377,-0.09925242355119712
ACH-001380,-0.10251809007759292
ACH-001391,-0.030622687282813626
ACH-001408,-0.11314776306457665
ACH-001430,-0.06650462588610502
ACH-001431,-0.15243529753916785
ACH-001450,-0.3638408421350568
ACH-001496,-0.015065153281547743
ACH-001500,-0.15868916734847646
ACH-001523,-0.17656210515947732
ACH-001532,-0.04401561996936643
ACH-001550,-0.22842962841148784
ACH-001552,-0.17783804762585906
ACH-001554,-0.19135976976387348
ACH-001654,-0.10741813050985877
ACH-001735,-0.1690032490518322
ACH-001736,-0.11870088854549345
ACH-001737,-0.3780116728419098
ACH-001740,-0.2460575951659657
ACH-001745,-0.14541631528687676
ACH-001765,-0.08307538342418752
