,PQLC3 (130814)
ACH-000004,-0.02178023340779517
ACH-000005,-0.0029136528304158074
ACH-000007,-0.05670708645015338
ACH-000009,0.14127679009570926
ACH-000011,0.02209800676342228
ACH-000012,0.17445688005757445
ACH-000013,0.14044762937224795
ACH-000014,0.06088712525451555
ACH-000015,0.2601998842651393
ACH-000017,0.048672184276203886
ACH-000018,0.08462708773231542
ACH-000019,0.192619251868
ACH-000021,0.13478013676164288
ACH-000022,-0.0724031107542987
ACH-000025,0.1993359940318256
ACH-000028,0.07889219390439826
ACH-000030,0.17830999507133166
ACH-000035,0.17753738146843914
ACH-000036,0.16706957619737445
ACH-000037,0.16023627266790386
ACH-000039,0.2065019826580818
ACH-000040,0.09349037871104614
ACH-000041,0.06968797965068066
ACH-000042,0.21822745597529727
ACH-000045,0.24073781642437986
ACH-000047,0.022931474078205862
ACH-000052,0.16075120201958515
ACH-000053,0.17419011281309185
ACH-000054,-0.17340659077513795
ACH-000055,0.18762278876185307
ACH-000060,0.3585188046708951
ACH-000067,0.10241457204128797
ACH-000070,0.2256649352102557
ACH-000075,0.2744342380244218
ACH-000078,0.0770150245053227
ACH-000082,0.12382694695211252
ACH-000085,0.18885473285909388
ACH-000086,0.2269623894234988
ACH-000087,0.06561536705384739
ACH-000092,0.048907475108232006
ACH-000095,0.14380109240058456
ACH-000097,0.02009871301778606
ACH-000098,0.07062809239586325
ACH-000099,0.1841706171568245
ACH-000108,0.2091943787787923
ACH-000113,0.06442803886982147
ACH-000116,0.17284200787398918
ACH-000118,0.20554223634550647
ACH-000120,0.1627883045623163
ACH-000123,0.21595279975660348
ACH-000127,0.18320218652100173
ACH-000128,0.13510677156326373
ACH-000132,0.2117222444042305
ACH-000133,0.13104865617286912
ACH-000137,0.26887640039358296
ACH-000138,0.2418992545878805
ACH-000142,0.17590076074450708
ACH-000143,0.018049840223628363
ACH-000146,0.1644026949352203
ACH-000148,0.17927490383249498
ACH-000150,0.2581293986603761
ACH-000152,0.10607059153057742
ACH-000153,0.1248550094408926
ACH-000159,0.16489761513400966
ACH-000160,0.14209955163732024
ACH-000163,0.1863562524233197
ACH-000167,-0.08029784953677224
ACH-000168,0.07911235030802957
ACH-000169,0.23484337251236684
ACH-000178,0.1458903022932065
ACH-000183,0.0576635330220137
ACH-000188,0.06511270987264188
ACH-000189,0.08623255810885917
ACH-000190,0.11904214260332173
ACH-000198,0.06065741396703435
ACH-000203,-0.3867716314592568
ACH-000204,-0.023838426791504344
ACH-000206,-0.004668201262755909
ACH-000207,0.10997256892475987
ACH-000208,0.3414138727702188
ACH-000210,0.9240567277245778
ACH-000211,0.08518427237998041
ACH-000215,0.10324555955153142
ACH-000221,0.3037966123516996
ACH-000222,0.057297516454721566
ACH-000223,0.08687438719801724
ACH-000226,-0.04133165387329621
ACH-000227,0.052972618943500235
ACH-000228,0.16705162872636406
ACH-000231,0.10188410878062484
ACH-000232,0.08117314342649955
ACH-000233,0.0339581662846537
ACH-000234,0.1247705379486474
ACH-000235,0.06439911508080506
ACH-000237,0.09849375273487626
ACH-000238,0.07497988490458002
ACH-000242,0.2328915212350555
ACH-000243,0.1267020309676294
ACH-000244,0.218067354241026
ACH-000246,0.08315387797077416
ACH-000248,0.25598305592054976
ACH-000250,0.060225764992114815
ACH-000251,0.26468182144054125
ACH-000252,0.1322233175959359
ACH-000253,0.08208938141684953
ACH-000255,0.1985218245429272
ACH-000256,0.1011228021900456
ACH-000257,0.03595571779094872
ACH-000258,-0.09537621102894224
ACH-000259,0.08045979017680117
ACH-000260,0.053705793079065936
ACH-000261,0.07146134504402367
ACH-000262,0.31823805702324565
ACH-000263,-0.02297356323579233
ACH-000264,0.012473744534792936
ACH-000265,0.1036772750051674
ACH-000266,0.11345007532396735
ACH-000272,0.05320281148272881
ACH-000274,0.13772101527623126
ACH-000277,0.07197917376824815
ACH-000278,0.2401224218963837
ACH-000279,0.03901396202872355
ACH-000280,0.08627696099741819
ACH-000281,0.21007303082089449
ACH-000288,0.12618995574349892
ACH-000291,0.12142532919360005
ACH-000293,0.31746933160093394
ACH-000294,0.0911692019169348
ACH-000295,0.1285042281110197
ACH-000296,0.19710872936298146
