,CLSTN1 (22883)
ACH-000004,-0.26040138602972
ACH-000005,-0.053401391182744735
ACH-000007,-0.2807570189259136
ACH-000009,-0.2365335374622576
ACH-000011,0.04096377266614616
ACH-000012,-0.055906650430394465
ACH-000013,-0.06014025345092065
ACH-000014,-0.08936119666739954
ACH-000015,0.024025097720881426
ACH-000017,-0.010859960591893356
ACH-000018,-0.024727209162485414
ACH-000019,0.0010152038747713095
ACH-000021,-0.04516435311011216
ACH-000022,-0.05251582523557037
ACH-000025,0.004436428495333639
ACH-000028,0.14878228764198434
ACH-000030,-0.0003357975350547038
ACH-000035,-0.3452682724565557
ACH-000036,-0.014107587209922825
ACH-000037,-0.1157820719459929
ACH-000039,-0.15700666060948393
ACH-000040,-0.1522520484485822
ACH-000041,-0.1946188244861316
ACH-000042,-0.07459241036708945
ACH-000045,-0.12810891661293414
ACH-000047,-0.02927034526638788
ACH-000052,0.023488796624315876
ACH-000053,-0.08745510122437036
ACH-000054,0.06151192328654743
ACH-000055,-0.014442569063127937
ACH-000060,-0.10593258681145963
ACH-000067,-0.19684596776092875
ACH-000070,-0.09864066729092906
ACH-000075,0.11698117358208145
ACH-000078,0.060256585847634464
ACH-000082,-0.0389545860785523
ACH-000085,-0.09150539975065404
ACH-000086,-1.613724755696351e-05
ACH-000087,-0.0218986928457383
ACH-000092,-0.08025640326857847
ACH-000095,-0.15282635008386616
ACH-000097,0.002932376194040403
ACH-000098,-0.02052030656333868
ACH-000099,-0.05796184641389834
ACH-000108,-0.08996171377715349
ACH-000113,0.09681737650657997
ACH-000116,0.0318482839892246
ACH-000118,-0.006520453407950729
ACH-000120,-0.023034840617265198
ACH-000123,-0.021780619788040856
ACH-000127,-0.032233737371847544
ACH-000128,-0.2177114195823799
ACH-000132,0.005425388337165599
ACH-000133,0.01444971713019849
ACH-000137,0.1904445233606887
ACH-000138,7.317155822565489e-05
ACH-000142,-0.051427132686912326
ACH-000143,-0.006881201526834237
ACH-000146,-0.0038928563648568826
ACH-000148,-0.08811903846287512
ACH-000150,-0.12877844383529655
ACH-000152,0.030815785281732008
ACH-000153,-0.02582438571798041
ACH-000159,-0.006495382766210613
ACH-000160,-0.2011652425023089
ACH-000163,-0.02134958567627809
ACH-000167,-0.2031600137488691
ACH-000168,0.07292913057520804
ACH-000169,-0.046742514149046836
ACH-000178,-0.15516939818921166
ACH-000183,-0.18953821600165635
ACH-000188,-0.12568018526060387
ACH-000189,-0.5855695324796379
ACH-000190,-0.04777416406120492
ACH-000198,0.04850600066417013
ACH-000203,-0.07734507713804457
ACH-000204,-0.16074718776290875
ACH-000206,0.02075313943388463
ACH-000207,0.07648473192194193
ACH-000208,0.0040917485546738755
ACH-000210,-0.15965176057304334
ACH-000211,0.024435251317761416
ACH-000215,-0.06324535749191816
ACH-000221,0.0943291189049768
ACH-000222,-0.22606113249426202
ACH-000223,0.036168194834944524
ACH-000226,0.08598953248472528
ACH-000227,-0.06430922755592011
ACH-000228,0.08539447285001303
ACH-000231,-0.013285792912648723
ACH-000232,-0.07800356849304466
ACH-000233,0.05428400639372229
ACH-000234,-0.04891143214994472
ACH-000235,-0.033703281714332116
ACH-000237,-0.12462018434315456
ACH-000238,-0.08002005399149263
ACH-000242,0.12584657741708433
ACH-000243,0.03255827661147968
ACH-000244,0.0592313140451206
ACH-000246,0.009884737870615149
ACH-000248,0.14855239398292513
ACH-000250,-0.042686344310902284
ACH-000251,-0.0015777987386189445
ACH-000252,-0.11400831240734048
ACH-000253,-0.06522697893742632
ACH-000255,-0.0228600734286182
ACH-000256,0.03329286095344736
ACH-000257,-0.25923326985880296
ACH-000258,-0.271698723163366
ACH-000259,-0.11393649441112352
ACH-000260,0.055801345033192666
ACH-000261,-0.0443460375793176
ACH-000262,0.15866905585612914
ACH-000263,-0.39056277778632376
ACH-000264,-0.06697826343590157
ACH-000265,0.012049439647088015
ACH-000266,-0.06262312412400389
ACH-000272,0.005074290121374015
ACH-000274,-0.14110495286138355
ACH-000277,0.019149020924161698
ACH-000278,-0.06507206603365139
ACH-000279,-0.08034291776751296
ACH-000280,-0.12285202360773785
ACH-000281,-0.0014707762619345429
ACH-000288,-0.052285222282110584
ACH-000291,-0.04362841775280077
ACH-000293,0.017459076967690678
ACH-000294,-0.05397490308289008
ACH-000295,0.00022442932233446216
ACH-000296,-0.2765038503866579
ACH-000302,-0.12140762131876125
ACH-000304,0.1449528500832468
ACH-000307,0.10274289814539568
ACH-000308,-0.020734978824226168
