,SRRT (51593)
ACH-000570,-0.3169206980022287
ACH-000571,-0.5010657775743028
ACH-000573,-0.7434987216793448
ACH-000576,-0.7023717494797505
ACH-000579,-0.5964401815388964
ACH-000580,-0.4975098289052785
ACH-000584,-0.7144826429003777
ACH-000585,-0.5008104533547307
ACH-000588,-0.6676397905377741
ACH-000589,-0.8118356437854392
ACH-000591,-0.5200436631240705
ACH-000593,-0.7564974759525346
ACH-000600,-0.5648944939347096
ACH-000601,-0.5735205808749269
ACH-000605,-0.8708004335119014
ACH-000606,-0.7366509469677298
ACH-000608,-0.33614700682748394
ACH-000614,-0.5446760016951436
ACH-000616,-0.4830643328535575
ACH-000618,-0.757619229078479
ACH-000619,-0.537436274400226
ACH-000620,-0.6742372903461593
ACH-000621,-0.6272882823302708
ACH-000622,-0.6558269463642237
ACH-000623,-0.4295118018821298
ACH-000624,-0.6738016543287921
ACH-000627,-0.4585970998556382
ACH-000630,-0.7361874462347385
ACH-000631,-0.5481520124467805
ACH-000632,-0.5990610987466288
ACH-000633,-0.5055085252749767
ACH-000637,-0.628848866165488
ACH-000638,-0.5512788247216318
ACH-000646,-0.6668144727141115
ACH-000647,-0.5268328821389286
ACH-000648,-0.5970495808616186
ACH-000649,-0.4360432082609124
ACH-000651,-0.45924520661315904
ACH-000652,-0.4378462937758998
ACH-000653,-0.5652865259459416
ACH-000657,-0.5561826540244166
ACH-000658,-0.582338628925698
ACH-000661,-0.6008290311289818
ACH-000662,-0.5110832379613522
ACH-000663,-0.6462518432231239
ACH-000665,-0.9027912618879184
ACH-000671,-0.8017872632165228
ACH-000672,-0.7075990232854726
ACH-000673,-0.4999708509303723
ACH-000676,-0.6711020951325418
ACH-000677,-0.3813454764013181
ACH-000681,-0.6882814711718361
ACH-000683,-0.5956823900774254
ACH-000684,-0.7043250238619555
ACH-000688,-0.9135999430485852
ACH-000693,-0.5514975475621834
ACH-000694,-0.599304499731417
ACH-000695,-0.5869006464712899
ACH-000696,-0.7096002118940831
ACH-000697,-0.6393846590215179
ACH-000699,-0.6338770442588963
ACH-000701,-0.8033881223061474
ACH-000706,-0.589305538988827
ACH-000711,-0.5327003308406146
ACH-000713,-0.4222270637246825
ACH-000714,-0.5016299377102396
ACH-000718,-0.3400250810921525
ACH-000720,-0.5530922480389422
ACH-000721,-0.590597420483408
ACH-000724,-0.7330552652812881
ACH-000725,-0.6484129996158068
ACH-000732,-0.9274021486952516
ACH-000734,-0.4940933167485141
ACH-000735,-0.5827432651701346
ACH-000736,-0.6301670706593073
ACH-000738,-0.5819693437209804
ACH-000746,-0.706979381379876
ACH-000747,-0.5566522409964153
ACH-000748,-0.7346981973416421
ACH-000753,-0.7085744988072371
ACH-000756,-0.376018515054294
ACH-000757,-0.6450361210324458
ACH-000758,-0.6601587001772379
ACH-000760,-0.4806081324367996
ACH-000762,-0.7460013048496668
ACH-000763,-0.5336296913685088
ACH-000764,-0.5130885369025682
ACH-000765,-0.7987470719431213
ACH-000766,-0.6855238654956207
ACH-000767,-0.7257036993334242
ACH-000768,-0.6538656423991285
ACH-000769,-0.4619657293601706
ACH-000770,-0.60129372337936
ACH-000771,-0.6270054653256881
ACH-000773,-0.5770866117720411
ACH-000776,-0.2528911582952948
ACH-000777,-0.5326483171911155
ACH-000778,-0.765602975831883
ACH-000781,-0.7777574006825778
ACH-000782,-0.7744425244652571
ACH-000783,-0.5080572273727098
ACH-000784,-0.6841114766704374
ACH-000785,-0.6480838509885538
ACH-000787,-0.5378298527921129
ACH-000788,-0.5783603361548462
ACH-000791,-0.6348958374423107
ACH-000792,-0.5343114043080022
ACH-000794,-0.5850511880847812
ACH-000796,-0.6403538428300852
ACH-000798,-0.8157280846386542
ACH-000799,-0.6965724077850557
ACH-000800,-0.8267249980205962
ACH-000802,-0.33862246785500444
ACH-000804,-0.5112577394343686
ACH-000805,-0.6543423667310643
ACH-000809,-0.3747985142062212
ACH-000810,-0.8219505943917056
ACH-000811,-0.8372296685807084
ACH-000817,-0.5468994312459803
ACH-000819,-0.5651838443061538
ACH-000820,-0.33295256653494937
ACH-000821,-0.7914264486654428
ACH-000822,-0.3798920884342112
ACH-000823,-0.6204175124053993
ACH-000824,-0.5609631343927628
ACH-000827,-0.5419513501862719
ACH-000829,-0.6004336261496583
ACH-000831,-0.689609735764698
ACH-000832,-0.6795284597238511
ACH-000833,-0.532071479217037
ACH-000834,-0.6230956672885921
ACH-000835,-0.8195918464812278
ACH-000836,-0.5578129320584875
ACH-000837,-1.068315900201494
ACH-000838,-0.6292482908467943
ACH-000839,-0.4484935061363821
ACH-000840,-0.7866109339543181
ACH-000841,-0.6901194929791101
ACH-000843,-0.5291343004624599
ACH-000846,-0.5484955028967129
ACH-000847,-0.7205496443173819
ACH-000848,-0.7846145511682469
ACH-000849,-0.5920471417803096
ACH-000851,-0.4928793317829322
ACH-000855,-0.6885557125669249
ACH-000856,-0.6913053147144483
ACH-000858,-0.6627894214847743
ACH-000859,-0.6396416476107069
ACH-000861,-0.5498168772400589
ACH-000862,-0.5302680170356987
ACH-000865,-0.4689928801461506
ACH-000866,-0.9144576032377836
ACH-000867,-0.7517136651797212
ACH-000869,-0.6789332467717946
ACH-000872,-0.5948823382853221
ACH-000873,-0.5024264320424463
ACH-000876,-0.7193356394124502
ACH-000878,-0.686301535426459
ACH-000880,-0.6413750502057026
ACH-000881,-0.6145045751158374
ACH-000882,-0.6297526423417115
ACH-000884,-0.5333442767945532
ACH-000885,-0.6387171996843075
ACH-000887,-0.6019181323155208
ACH-000889,-0.6385406057871509
ACH-000896,-0.5996687480984381
ACH-000898,-0.6311307959886496
ACH-000900,-0.6712241629857043
ACH-000901,-0.714463720623282
ACH-000905,-0.5180254753173171
ACH-000906,-0.5848743321016384
ACH-000907,-0.5798083996745472
ACH-000910,-0.7112657115689915
ACH-000911,-0.7068899417903092
ACH-000912,-0.6330230056155288
ACH-000913,-0.5651580000793639
ACH-000915,-0.4784913423763157
ACH-000916,-0.6432962536473225
ACH-000917,-0.8992300691924902
ACH-000920,-0.8545229892752007
ACH-000921,-0.7542779292506674
ACH-000924,-0.7003164134551207
ACH-000926,-0.4632404697001297
ACH-000928,-0.6173526568295593
ACH-000929,-0.6233443271504763
ACH-000932,-0.94825477620065
ACH-000935,-0.5163635017274358
ACH-000936,-0.8102415794856961
ACH-000937,-0.5669157365641118
ACH-000938,-0.7327404234471153
ACH-000939,-1.2787200067714983
ACH-000941,-0.6539352497546564
ACH-000943,-0.7137068376571931
ACH-000946,-0.8634576528710604
ACH-000947,-0.6531187643909302
ACH-000948,-0.8901049309869129
ACH-000950,-0.9377365017556832
ACH-000953,-0.5021016427686383
ACH-000954,-0.7523434256454253
ACH-000957,-0.6710279368508726
ACH-000958,-0.6071176678306771
ACH-000960,-0.7280743382560487
ACH-000963,-0.7640720704141635
ACH-000968,-0.8573068208740455
ACH-000969,-0.6418729374414573
ACH-000972,-0.5278083370386033
ACH-000973,-0.6839877899934803
ACH-000974,-0.5341928460177919
ACH-000978,-0.829480302832704
ACH-000984,-1.0265547826296113
ACH-000986,-0.5608222487675614
ACH-000988,-1.034916398962814
ACH-000993,-0.7799559293705709
ACH-000994,-0.4521676966076452
ACH-000996,-0.777397640089287
ACH-001001,-0.6433081020675104
ACH-001020,-0.6248419565041412
ACH-001028,-0.2794391395025344
ACH-001031,-0.7968542726629774
ACH-001038,-0.6852747571885187
ACH-001048,-0.645994153095092
ACH-001050,-0.6402854719308766
ACH-001053,-0.6738498599962864
ACH-001054,-0.6468518896390474
ACH-001061,-0.8140850405005483
ACH-001067,-0.5806304533056709
ACH-001075,-0.7010768367280151
ACH-001096,-0.5899535072488608
ACH-001111,-0.3886210900347177
ACH-001119,-0.7369247166585113
ACH-001128,-0.8162145875505187
ACH-001134,-0.7750123265566268
ACH-001151,-0.7697388724553939
ACH-001163,-0.7337773643291632
ACH-001164,-0.6365891144127566
ACH-001183,-0.6334929282914744
ACH-001192,-0.4710990674520232
ACH-001193,-0.5138664835976655
ACH-001196,-0.6221440646328671
ACH-001197,-0.5743110218257552
ACH-001205,-0.5185291029328641
ACH-001211,-0.5582482038019378
ACH-001212,-0.8698594970504583
ACH-001228,-0.6808166985198117
ACH-001232,-0.5724211835641267
ACH-001239,-0.58185391567662
ACH-001270,-0.461823474209315
ACH-001274,-0.6330047712055733
ACH-001275,-0.4470071157480821
ACH-001277,-0.7908577754941164
ACH-001278,-0.7830181092419242
ACH-001280,-0.4753115652572622
ACH-001283,-0.7713342929202649
ACH-001289,-0.784539682996143
ACH-001300,-0.4182779975984932
ACH-001301,-0.6450005157653012
ACH-001302,-0.17964523351210976
ACH-001306,-0.9078233991247128
ACH-001318,-0.7423858139290198
ACH-001322,-0.6274137032675956
ACH-001328,-0.5863136655364457
ACH-001332,-0.4960659587597465
ACH-001336,-0.6064501606976636
ACH-001346,-0.5817659383725263
ACH-001353,-0.5474284656379185
ACH-001354,-0.4902355409310132
ACH-001367,-0.3117379101253522
ACH-001368,-0.8147256853254007
ACH-001374,-0.8656206174777512
ACH-001377,-0.7727628898390522
ACH-001380,-0.4644039702679315
ACH-001391,-0.6306085931799367
ACH-001408,-0.6482564502263733
ACH-001430,-0.5327605140765074
ACH-001431,-0.5714701017294256
ACH-001450,-0.5276148893192081
ACH-001496,-0.8027473563727554
ACH-001500,-0.2361746011803951
ACH-001523,-0.4587595291829114
ACH-001532,-0.7470870392936243
ACH-001550,-0.6330001905841791
ACH-001552,-0.3984264321702413
ACH-001554,-0.6141491891020632
ACH-001654,-0.6834539554359715
ACH-001735,-0.6259387425616373
ACH-001736,-0.6902279971425926
ACH-001737,-0.5399049207492598
ACH-001740,-0.5840929252220761
ACH-001745,-0.6320798541126832
ACH-001765,-0.4589081182196315
