,SFT2D3 (84826)
ACH-000004,0.1664271271945138
ACH-000005,0.08947709536736992
ACH-000007,-0.10298911818785043
ACH-000009,0.02246833690393618
ACH-000011,-0.022715824730265486
ACH-000012,-0.14643499453905465
ACH-000013,-0.14734077239068394
ACH-000014,-0.1294879938245848
ACH-000015,0.009199542155845768
ACH-000017,-0.1397004661768089
ACH-000018,0.012552271366066042
ACH-000019,0.04121077034275115
ACH-000021,-0.02830472012411412
ACH-000022,-0.023158259614120075
ACH-000025,-0.07167686472609942
ACH-000028,-0.1028406570942422
ACH-000030,-0.11668793414548648
ACH-000035,-0.08928953151191597
ACH-000036,-0.2392244756682221
ACH-000037,0.0703650171688261
ACH-000039,0.05731736238298305
ACH-000040,-0.08519623994284695
ACH-000041,0.011157033302610886
ACH-000042,-0.008098147357238888
ACH-000045,-0.09098073049545884
ACH-000047,-0.005138187462220616
ACH-000052,0.06039813164196148
ACH-000053,-0.08998278018671553
ACH-000054,-0.1088493890806214
ACH-000055,-0.0934796227598272
ACH-000060,-0.08610674836621733
ACH-000067,0.006900402578459896
ACH-000070,0.04359493057336152
ACH-000075,-0.21543653141182892
ACH-000078,-0.009125674991456069
ACH-000082,-0.16812156546501766
ACH-000085,-0.16582442918414333
ACH-000086,-0.10753753209551664
ACH-000087,0.024016267637272284
ACH-000092,-0.3906086198015681
ACH-000095,-0.13442033346585178
ACH-000097,-0.05051060608314219
ACH-000098,-0.14848941022720666
ACH-000099,-0.007905450498144199
ACH-000108,-0.1229261412474022
ACH-000113,-0.00739130191893892
ACH-000116,-0.09688532437919477
ACH-000118,-0.18712227412684576
ACH-000120,0.03581269835588032
ACH-000123,-0.07618488553458484
ACH-000127,-0.08887290413386276
ACH-000128,0.007730515103899298
ACH-000132,0.034423123531294536
ACH-000133,-0.24822306921018836
ACH-000137,-0.15976452968378546
ACH-000138,-0.07983587080396247
ACH-000142,-0.13245836662013175
ACH-000143,-0.11979101473139528
ACH-000146,-0.12209365574193215
ACH-000148,-0.12738306897455892
ACH-000150,-0.101074243349058
ACH-000152,-0.16816729074248424
ACH-000153,0.0665233316512939
ACH-000159,0.027017564630536752
ACH-000160,-0.10537228806813992
ACH-000163,-0.1729672109407078
ACH-000167,0.10369962666752386
ACH-000168,-0.022710868307450414
ACH-000169,-0.07186430809009584
ACH-000178,-0.052903360989217
ACH-000183,-0.27440644661923763
ACH-000188,0.003998878146818343
ACH-000189,-0.21786104717650925
ACH-000190,-0.2536944194419739
ACH-000198,0.005722316996417
ACH-000203,-0.3520235274474101
ACH-000204,-0.2998940861007143
ACH-000206,0.06218046921760035
ACH-000207,0.0671328290273491
ACH-000208,-0.3154797687541963
ACH-000210,0.25065793007938303
