,CRNKL1 (51340)
ACH-000004,-1.2942030083942735
ACH-000005,-1.206016664759917
ACH-000007,-0.6889176638159988
ACH-000009,-0.7053444917977485
ACH-000011,-0.966941522695954
ACH-000012,-1.093638258892949
ACH-000013,-0.8195472950857238
ACH-000014,-1.0676609020645496
ACH-000015,-1.0264350887420473
ACH-000017,-0.8404412032062393
ACH-000018,-0.6618303040750905
ACH-000019,-1.1076603850922595
ACH-000021,-1.0707141817150143
ACH-000022,-0.7554968378415121
ACH-000025,-1.0184495449795674
ACH-000028,-0.9805670698046468
ACH-000030,-1.1589692185385985
ACH-000035,-0.8224835527202632
ACH-000036,-0.8652420977549593
ACH-000037,-0.7590204120582261
ACH-000039,-0.6285948302900474
ACH-000040,-0.7343033030243918
ACH-000041,-0.7541298130686432
ACH-000042,-0.9149374882833552
ACH-000045,-0.8069086193799405
ACH-000047,-0.9255522749752244
ACH-000052,-0.8558696440727213
ACH-000053,-1.0081988186600557
ACH-000054,-0.7689313727887707
ACH-000055,-1.1560142282131671
ACH-000060,-0.873428188767445
ACH-000067,-0.9418628106348312
ACH-000070,-0.997920165294457
ACH-000075,-1.2476462081729347
ACH-000078,-0.6090193645014422
ACH-000082,-0.9501337185705776
ACH-000085,-1.1589331160434218
ACH-000086,-0.994296129136662
ACH-000087,-1.356162680544072
ACH-000092,-1.011226476984788
ACH-000095,-0.9524295141086352
ACH-000097,-1.1611127295247283
ACH-000098,-0.8163413168693393
ACH-000099,-0.8686137234431782
ACH-000108,-1.2172880447344965
ACH-000113,-1.0559732790218364
ACH-000116,-0.9750170104569428
ACH-000118,-1.1546020294848975
ACH-000120,-1.0011727228940082
ACH-000123,-0.9519617357588652
ACH-000127,-0.8078799023356715
ACH-000128,-1.0487254447867107
ACH-000132,-1.0003433336170977
ACH-000133,-0.9106687989084824
ACH-000137,-1.1344734190350692
ACH-000138,-0.8043279349852542
ACH-000142,-0.9187832389514728
ACH-000143,-0.8739004056071189
ACH-000146,-1.1602192729720242
ACH-000148,-1.0645919801492154
ACH-000150,-0.9895282667144816
ACH-000152,-0.9596887994729528
ACH-000153,-0.7728544067305879
ACH-000159,-0.7109729757743654
ACH-000160,-1.380904112906231
ACH-000163,-0.8497993345872801
ACH-000167,-0.1719433859425931
ACH-000168,-1.0133378456554731
ACH-000169,-0.9326831623426188
ACH-000178,-0.8952613680194634
ACH-000183,-0.7859285858691059
ACH-000188,-1.0573241530162063
ACH-000189,-1.1764242452468583
ACH-000190,-1.2840910239833436
ACH-000198,-1.0306767414931453
ACH-000203,-0.9046096852006402
ACH-000204,-0.8756238122370746
ACH-000206,-1.2057676993403468
ACH-000207,-1.3461976017324055
ACH-000208,-0.8304038574012734
ACH-000210,-0.7538576807953831
ACH-000211,-1.061594055042417
ACH-000215,-1.0362753866254673
ACH-000221,-0.8810436207398771
ACH-000222,-0.9779939824840193
ACH-000223,-1.0487055547634976
ACH-000226,-1.0848835312148943
ACH-000227,-0.8838780788716765
ACH-000228,-0.9393595612520164
ACH-000231,-1.1123493927479262
ACH-000232,-1.1572760986340058
ACH-000233,-1.0815168757430862
ACH-000234,-1.01709845619685
ACH-000235,-1.0195141535470955
ACH-000237,-1.0615045822059537
ACH-000238,-1.3104175736603798
ACH-000242,-0.8088538764508528
ACH-000243,-1.1493768245079128
ACH-000244,-0.8306539682101386
ACH-000246,-0.9946369165638898
ACH-000248,-0.8333445115093097
ACH-000250,-1.1769048229517438
ACH-000251,-1.2872224059529944
ACH-000252,-0.9612422599305877
ACH-000253,-0.9503968220382084
ACH-000255,-1.1379285725827462
ACH-000256,-0.6968536720519639
ACH-000257,-0.8557751165326442
ACH-000258,-1.243618390269149
ACH-000259,-0.988716291085952
ACH-000260,-1.0098579010349176
ACH-000261,-0.9344396588808512
ACH-000262,-0.8912628483242329
ACH-000263,-1.0181845642869276
ACH-000264,-1.0587796357294772
ACH-000265,-0.9658328265866224
ACH-000266,-1.0208652877624176
ACH-000272,-0.8515541512122414
ACH-000274,-0.9247425686682677
ACH-000277,-1.2641770876485168
ACH-000278,-1.1737337727932038
ACH-000279,-1.113287913801678
ACH-000280,-0.9837381663738702
ACH-000281,-1.0362070684605522
ACH-000288,-0.8570361314417585
ACH-000291,-1.0269259331706346
ACH-000293,-1.0294739249710927
ACH-000294,-1.0783169021888015
ACH-000295,-1.2924016345067633
ACH-000296,-1.0294632180731715
ACH-000302,-0.9660375547308836
ACH-000304,-0.9988855661646538
ACH-000307,-0.9304073832598992
ACH-000308,-1.1487993817200381
ACH-000310,-0.9110133052463608
ACH-000311,-0.8892524735185704
ACH-000312,-0.9568884015385578
ACH-000315,-0.8671332747634143
ACH-000316,-1.0788511051115297
ACH-000317,-0.8105485613623257
ACH-000318,-1.1115335656025969
ACH-000319,-1.0030124069653124
ACH-000320,-0.9723398876592412
ACH-000322,-1.024677611099304
ACH-000323,-1.0851825142659073
ACH-000324,-0.9147735994800724
