,DPF1 (8193)
ACH-000004,-0.2807588146855727
ACH-000005,-0.08967668075008937
ACH-000007,-0.4429291895141044
ACH-000009,-0.15994508271607902
ACH-000011,-0.15072078194728838
ACH-000012,-0.0992133221095612
ACH-000013,-0.5153857324159442
ACH-000014,-0.13161574677916524
ACH-000015,-0.19281995213608955
ACH-000017,-0.13197461043192346
ACH-000018,-0.3686166275462602
ACH-000019,-0.20176618482809155
ACH-000021,-0.12292333599454568
ACH-000022,-0.14738559401621024
ACH-000025,0.01577173169018585
ACH-000028,4.98644143249165e-05
ACH-000030,-0.27932763464489263
ACH-000035,-0.14455349785420785
ACH-000036,-0.207738823347358
ACH-000037,0.030936103068281005
ACH-000039,-0.299346789346132
ACH-000040,0.06756560909090151
ACH-000041,-0.2631550241267228
ACH-000042,-0.20361284536605054
ACH-000045,-0.26362767683897137
ACH-000047,-0.23246150848357144
ACH-000052,-0.4005935746161686
ACH-000053,-0.1451078857814075
ACH-000054,-0.1574389820063013
ACH-000055,-0.09919846894937563
ACH-000060,0.0015670160165228058
ACH-000067,-0.07353316908898506
ACH-000070,-0.2746595734322091
ACH-000075,-0.3754683686122689
ACH-000078,-0.1613567401879631
ACH-000082,-0.14920806881759255
ACH-000085,-0.13515406450476922
ACH-000086,-0.30440325028312193
ACH-000087,-0.2393441665203296
ACH-000092,-0.1942711346275386
ACH-000095,-0.24562554688655866
ACH-000097,-0.22970741084790505
ACH-000098,-0.21439088072666435
ACH-000099,-0.20175257065352697
ACH-000108,-0.35596335640740834
ACH-000113,-0.2429574196061097
ACH-000116,-0.11363711039157287
ACH-000118,-0.07809188553693214
ACH-000120,-0.18446747270547226
ACH-000123,-0.2420420543537293
ACH-000127,-0.09909558364778223
ACH-000128,-0.3171176102249985
ACH-000132,-0.007592774432541956
ACH-000133,-0.08483854479338764
ACH-000137,-0.1338858044558212
ACH-000138,-0.24876035250153344
ACH-000142,-0.2726329242007021
ACH-000143,-0.42650732011569226
ACH-000146,-0.15449131883634895
ACH-000148,-0.042272086943429786
ACH-000150,-0.16778582852588764
ACH-000152,-0.07739234427891617
ACH-000153,-0.17111456321712262
ACH-000159,-0.16215061081633125
ACH-000160,0.05106302927149222
ACH-000163,-0.08755294146128872
ACH-000167,0.5979887376758484
ACH-000168,-0.08966762865067181
ACH-000169,0.09915660339257193
ACH-000178,0.01790163234487121
ACH-000183,-0.14881101373951292
ACH-000188,-0.11069382662312564
ACH-000189,0.04262286032832467
ACH-000190,0.08455269182891477
ACH-000198,-0.10820512332950236
ACH-000203,0.08158782836592117
ACH-000204,-0.063688633751854
ACH-000206,-0.13299539872535254
ACH-000207,-0.1938730749557664
ACH-000208,-0.4963226412441842
ACH-000210,-0.2646319840217569
ACH-000211,-0.12139303002401874
ACH-000215,-0.04595574368506352
ACH-000221,-0.3267332054562172
ACH-000222,-0.07201974469968772
ACH-000223,-0.11332048953506794
ACH-000226,-0.08050370960928878
ACH-000227,-0.15812025480432776
ACH-000228,-0.2779229737979303
ACH-000231,-0.022541037270267874
ACH-000232,-0.13689075818384386
ACH-000233,-0.1529294323000038
ACH-000234,-0.14714514891397507
ACH-000235,-0.2349255092999783
ACH-000237,-0.08762437489378921
ACH-000238,-0.0778907138888137
ACH-000242,-0.25602939223068644
ACH-000243,-0.06410570507621527
ACH-000244,-0.0446989408414122
ACH-000246,-0.24421906948727384
ACH-000248,-0.10773936844771416
ACH-000250,-0.09135659345764836
ACH-000251,-0.3679023811477645
ACH-000252,-0.2109303821380278
ACH-000253,-0.3265163111948887
ACH-000255,-0.38117989213384
ACH-000256,-0.21814677184112075
ACH-000257,-0.004929923071321865
ACH-000258,-0.2399375239767883
ACH-000259,-0.12225101740665678
ACH-000260,-0.10837473232830874
ACH-000261,-0.11942078038042192
ACH-000262,-0.17000792407674828
ACH-000263,-0.22441770720976084
ACH-000264,-0.07003189922294305
ACH-000265,-0.1619410097052243
ACH-000266,-0.15560426075206074
ACH-000272,-0.030338727818756336
ACH-000274,-0.12088540934045253
ACH-000277,-0.011366386791308244
ACH-000278,-0.2001657867905434
ACH-000279,-0.12969060104975255
ACH-000280,-0.14869118968811856
ACH-000281,-0.1805344985601984
ACH-000288,0.010580855375020048
ACH-000291,-0.007067277680433505
ACH-000293,-0.051472281086235465
ACH-000294,-0.1578602341156793
ACH-000295,-0.21299351404587172
ACH-000296,-0.02385571341449946
ACH-000302,-0.3788095597374548
ACH-000304,0.005929538773023673
ACH-000307,-0.160810216319026
ACH-000308,-0.13128695041675914
ACH-000310,-0.3385621723531555
ACH-000311,-0.061779618145384026
ACH-000312,0.029096377250311757
ACH-000315,-0.030809288115475158
ACH-000316,-0.11352945476018125
ACH-000317,0.05208426496399233
ACH-000318,-0.2941984890535283
ACH-000319,-0.2062744015887708
ACH-000320,0.11137693760354901
ACH-000322,0.042940167904409236
ACH-000323,-0.2240479013885395
ACH-000324,-0.16521259221666074
ACH-000329,-0.13544759873319345
ACH-000330,-0.2412036297133296
ACH-000331,-0.01154181951484914
ACH-000332,-0.22511429175125933
ACH-000334,-0.10195042444992096
ACH-000335,-0.12990928509938232
ACH-000336,-0.2418557775408125
ACH-000337,-0.2641800911303999
ACH-000338,-0.1767871236163989
ACH-000339,-0.19465574553118872
ACH-000341,-0.017842558598325696
ACH-000348,-0.05644121815346111
ACH-000350,-0.2419662232331605
ACH-000352,-0.24397147445621065
ACH-000356,-0.20386398863146465
ACH-000361,-0.14148007820736908
ACH-000362,-0.2209314028516758
ACH-000363,0.0058909202492725965
ACH-000364,-0.24548269018284066
ACH-000365,-0.2457650976534685
ACH-000366,-0.2131643819826888
ACH-000368,-0.02591447344038432
ACH-000374,0.012586916091305014
ACH-000375,-0.17562935274571895
ACH-000376,0.08442420625879048
ACH-000381,-0.24684630942189
ACH-000383,-0.21648797435416525
ACH-000387,0.0054662922939731386
ACH-000389,-0.2052967420022972
ACH-000390,-0.16748129547750118
ACH-000393,-0.2422174346184456
ACH-000395,-0.1999083340645292
ACH-000396,0.13073534297576495
ACH-000397,-0.3186529860227416
ACH-000401,-0.2795454602519855
ACH-000402,-0.12960341171127104
ACH-000403,-0.12412182113534187
ACH-000404,-0.028146826471072174
ACH-000406,-0.13282283828508654
ACH-000407,-0.12824387036202495
ACH-000408,-0.08540384538334317
ACH-000410,0.031799287212498084
ACH-000411,-0.2673131028704145
ACH-000414,-0.16061168105724016
ACH-000415,-0.16213361292329698
ACH-000416,-0.10747829222362414
ACH-000420,-0.14764518418971428
ACH-000421,-0.07982471391194072
ACH-000424,-0.30150264522845704
ACH-000425,-0.15835059115870245
ACH-000426,0.011684110336175396
ACH-000427,-0.2554249523883869
ACH-000433,-0.2092664773423415
ACH-000435,-0.09873694831385256
ACH-000436,-0.05937816778058254
ACH-000444,-0.2907368654115393
ACH-000445,-0.18556895773459536
ACH-000448,-0.10071862147067358
ACH-000450,-0.01650242128592378
ACH-000452,-0.05763333890916926
ACH-000454,-0.3376205152972184
ACH-000458,-0.0039960339468281675
ACH-000459,-0.1911527161105024
ACH-000460,-0.1566861167293707
ACH-000461,-0.0374667043691751
ACH-000463,-0.104096156544351
ACH-000464,-0.23015766942572424
ACH-000466,-0.06740246184837377
ACH-000467,-0.17040044122365874
ACH-000468,-0.31111841727702033
ACH-000469,-0.08489566503302333
ACH-000470,-0.212521901212462
ACH-000471,-0.06413726459362228
ACH-000472,-0.2372928681844433
ACH-000473,-0.2039349074381004
ACH-000475,-0.17005621007062488
ACH-000476,-0.2174227708811948
ACH-000477,-0.0921604295303902
ACH-000479,-0.12164797464903987
ACH-000480,0.010899942373383641
ACH-000481,-0.17559967394358614
ACH-000483,-0.07095563028674635
ACH-000484,-0.06596580241750788
ACH-000485,-0.25617149079395857
ACH-000486,-0.4499950949106951
ACH-000487,-0.09186208780422014
ACH-000488,-0.1081427548948518
ACH-000490,-0.1256089827484648
ACH-000491,-0.2305651821448497
ACH-000495,-0.26900741933864136
ACH-000496,-0.10987738602884917
ACH-000499,-0.1875906308479411
ACH-000500,-0.6071275175380317
ACH-000502,-0.3118641854516403
ACH-000503,-0.09965724876852013
ACH-000505,-0.19583789888933845
ACH-000507,-0.09307561122354267
ACH-000510,-0.3534827244364353
ACH-000511,0.02803787643960513
ACH-000512,-0.3842874796785779
ACH-000516,-0.1098493594161104
ACH-000517,-0.21925278230251352
ACH-000518,-0.30997005733924765
ACH-000520,-0.2704813128742253
ACH-000521,-0.17720157068229078
ACH-000522,-0.18104451658895127
ACH-000524,-0.2928673331174244
ACH-000527,-0.21526497624007596
ACH-000528,-0.13870860353979084
ACH-000537,-0.10973408431893963
ACH-000541,-0.2288542452840233
ACH-000542,-0.21018388212571212
ACH-000544,0.037369948411266916
ACH-000545,-0.038517324376328085
ACH-000547,-0.0908715514531851
ACH-000548,-0.29436872004102943
ACH-000549,-0.1258599596476318
ACH-000550,-0.13084313027284486
ACH-000552,-0.2705111960504335
ACH-000556,-0.3013536798896012
ACH-000557,-0.1556188452199044
ACH-000569,-0.2099090381180833
ACH-000570,0.011288331426754972
ACH-000571,-0.1316110245123112
ACH-000573,-0.12601009012289946
ACH-000576,-0.168040036714591
ACH-000579,0.02184184989949554
ACH-000580,-0.2868819984138254
ACH-000584,-0.2397592306987297
ACH-000585,-0.2311867375055559
ACH-000588,0.06956831262521941
ACH-000589,-0.17154808568679064
ACH-000591,-0.08234719114156364
ACH-000593,-0.19186194338781373
ACH-000600,-0.15990040322064347
ACH-000601,-0.044563299876961636
ACH-000605,-0.10464564063600597
ACH-000606,-0.13911900655672318
ACH-000608,-0.19665571666847365
ACH-000614,-0.12600056164388065
ACH-000616,-0.30990603420968355
ACH-000618,-0.2301378193329572
ACH-000619,-0.035618922263506755
ACH-000620,-0.21189472209168544
ACH-000621,-0.14428461643874113
ACH-000622,-0.09317884716189036
ACH-000623,-0.10455063105021213
ACH-000624,-0.2586994034482176
ACH-000627,-0.27479266254743906
ACH-000630,-0.15355870536153587
ACH-000631,-0.394714930229114
ACH-000632,-0.12281752178781083
ACH-000633,-0.19657570669693306
ACH-000637,-0.25582727204662
ACH-000638,-0.14526970354092433
ACH-000646,-0.15723870755770444
ACH-000647,-0.07309695348646347
ACH-000648,-0.05005009864113888
ACH-000649,-0.09152319238579444
ACH-000651,-0.20562936512085614
ACH-000652,-0.3268565015714852
ACH-000653,-0.20551906527247232
ACH-000657,-0.09433438361485436
ACH-000658,-0.14971665716874435
ACH-000661,0.06412615318687102
ACH-000662,-0.3233041006579547
ACH-000663,-0.367117374614334
ACH-000665,-0.0807103672864892
ACH-000671,-0.1724163820535039
ACH-000672,0.3099782654263305
ACH-000673,-0.13926513576935726
ACH-000676,-0.231962234565432
