,NAGPA (51172)
ACH-000004,0.10389485987680117
ACH-000005,0.07949223549229252
ACH-000007,-0.1736905454825076
ACH-000009,-0.09054211272612044
ACH-000011,-0.275551718069868
ACH-000012,-0.18430795652504625
ACH-000013,-0.20479556043332495
ACH-000014,0.00817185334874161
ACH-000015,-0.2462309333394463
ACH-000017,-0.028898390016386836
ACH-000018,-0.2820670658944014
ACH-000019,-0.41813347418609137
ACH-000021,-0.2334629162550625
ACH-000022,-0.15599718134074025
ACH-000025,-0.12007046667235555
ACH-000028,-0.17672950803523707
ACH-000030,-0.011740133402506674
ACH-000035,-0.03893546913463776
ACH-000036,-0.0620879650464929
ACH-000037,-0.1412102980785902
ACH-000039,-0.24436750794316756
ACH-000040,-0.226509883123845
ACH-000041,0.048571924322072524
ACH-000042,-0.062324479482890376
ACH-000045,0.05905141169823079
ACH-000047,-0.2488205939950318
ACH-000052,-0.03312454325968196
ACH-000053,-0.21051197602143426
ACH-000054,-0.125020193466162
ACH-000055,0.033265331355258665
ACH-000060,-0.11651627786916005
ACH-000067,-0.22207007809843216
ACH-000070,0.033276846392911584
ACH-000075,-0.27919186637674065
ACH-000078,-0.08119075136436253
ACH-000082,-0.2726662224553471
ACH-000085,-0.04497951062280882
ACH-000086,-0.14523237953826465
ACH-000087,-0.23810509586339484
ACH-000092,-0.1549116896282079
ACH-000095,-0.16117177555732065
ACH-000097,-0.23133599196305674
ACH-000098,-0.08400107912212934
ACH-000099,-0.1018033583440963
ACH-000108,-0.20999648885864167
ACH-000113,-0.0455478768968251
ACH-000116,-0.3182025454916131
ACH-000118,-0.1631810982511363
ACH-000120,0.017298865478411158
ACH-000123,-0.15672056374136514
ACH-000127,-0.14817061734497822
ACH-000128,-0.2320891185883811
ACH-000132,-0.18560829797458084
ACH-000133,-0.33969593508949225
ACH-000137,-0.23541606626281636
ACH-000138,-0.24363685819284106
ACH-000142,-0.13479165850986402
ACH-000143,-0.1513649499924977
ACH-000146,-0.2538465305266007
ACH-000148,-0.2121399789953413
ACH-000150,-0.08551332013024945
ACH-000152,-0.16689848946462293
ACH-000153,-0.15389084644057388
ACH-000159,-0.02487292903985934
ACH-000160,-0.1161822877775466
ACH-000163,-0.16175549629918434
ACH-000167,-0.5546749873256006
ACH-000168,0.06074827827870333
ACH-000169,-0.2505442484039303
ACH-000178,-0.2827920569776441
ACH-000183,-0.17270045397481318
ACH-000188,-0.18568064546414492
ACH-000189,0.02519572379194179
ACH-000190,-0.08445032602892177
ACH-000198,-0.17236916111805325
ACH-000203,-0.3070066616811419
ACH-000204,-0.28449358955958703
ACH-000206,-0.07131869462551531
ACH-000207,-0.19997495913726268
ACH-000208,-0.032111643647594765
ACH-000210,0.3566936939978477
ACH-000211,-0.1490203109411721
ACH-000215,-0.1534415298920697
ACH-000221,-0.14345097569434725
ACH-000222,-0.18385487257440444
ACH-000223,-0.16801234885949778
ACH-000226,-0.18358817804656488
ACH-000227,-0.2401628888528777
ACH-000228,-0.23196790265457384
ACH-000231,-0.1096278569255282
ACH-000232,-0.14865439212606002
ACH-000233,-0.0971399489604446
ACH-000234,-0.3416197157502597
ACH-000235,-0.1956164434639816
ACH-000237,-0.0410215353085289
ACH-000238,-0.03383556746566513
ACH-000242,-0.11205684049009088
ACH-000243,-0.2926543679593353
ACH-000244,-0.20729095621378524
ACH-000246,-0.2616773185698463
ACH-000248,-0.2631505180334143
ACH-000250,-0.22154129881303988
ACH-000251,-0.0946514836725142
ACH-000252,-0.3391195469285421
ACH-000253,-0.17242743940687272
ACH-000255,-0.11809613318041433
ACH-000256,-0.09605887714316193
ACH-000257,-0.002574375545568071
ACH-000258,0.012035082668616031
ACH-000259,-0.22759722840245086
ACH-000260,-0.2374023637064683
ACH-000261,-0.2963750567809897
ACH-000262,-0.16220486651056396
ACH-000263,-0.4451334124805316
ACH-000264,-0.17990926748920394
ACH-000265,-0.224571129271788
ACH-000266,-0.06434245263366165
ACH-000272,-0.15211945598491555
ACH-000274,-0.15067883445642258
ACH-000277,-0.3413587190214574
ACH-000278,-0.16072456935999868
ACH-000279,-0.15193807808977586
ACH-000280,-0.15293867500811828
ACH-000281,-0.04930345860914835
ACH-000288,-0.2389287693220735
ACH-000291,-0.11488276528579815
ACH-000293,-0.1292106189904166
ACH-000294,-0.12563400119298054
ACH-000295,-0.3249590670545445
ACH-000296,-0.2706985584651607
ACH-000302,-0.09527338108771773
ACH-000304,0.14480326385800818
ACH-000307,-0.2626200128708889
ACH-000308,-0.1771072046417652
ACH-000310,-0.1405167384449377
ACH-000311,-0.2339908874732012
ACH-000312,-0.04827048459986498
ACH-000315,-0.037470809396800295
ACH-000316,-0.3424559240457991
ACH-000317,-0.19165340895661426
ACH-000318,-0.28000013007404345
ACH-000319,-0.2997559225451047
ACH-000320,-0.10178046525645666
ACH-000322,-0.15682185641393245
ACH-000323,-0.17469993803667627
ACH-000324,-0.2629151527369327
ACH-000329,-0.27076327670516565
ACH-000330,-0.216019052919943
ACH-000331,-0.24972012728934365
ACH-000332,0.02431364060588803
ACH-000334,-0.16349566990117192
ACH-000335,-0.3053697576979361
ACH-000336,-0.12079809891531385
ACH-000337,-0.21765790307385147
ACH-000338,-0.3763057760940948
ACH-000339,-0.20233860203611487
ACH-000341,-0.025745895086091874
ACH-000348,-0.1000063053512288
ACH-000350,-0.10697285388452847
ACH-000352,-0.15242986941962167
ACH-000356,-0.11209541264117244
ACH-000361,-0.08545006399857805
ACH-000362,-0.1062552606490962
ACH-000363,-0.21490353791570024
ACH-000364,-0.19508556454402626
ACH-000365,-0.30603956224382217
ACH-000366,-0.1119224289058856
ACH-000368,-0.1803007954440253
ACH-000374,-0.09378294728562148
ACH-000375,-0.2494685068554873
ACH-000376,-0.04895781951055856
ACH-000381,0.0313013953795909
ACH-000383,-0.08344725780637413
ACH-000387,-0.17688296978244344
ACH-000389,-0.07233691616757285
ACH-000390,-0.16904541266605932
ACH-000393,-0.2758943069896527
ACH-000395,-0.14903755477952688
ACH-000396,-0.2495946107502796
ACH-000397,-0.19528207720576551
ACH-000401,-0.06985708465698119
ACH-000402,-0.3432920023420353
ACH-000403,-0.10567377676291292
ACH-000404,-0.17411504650158974
ACH-000406,-0.13698902609639202
ACH-000407,-0.22422096245453044
ACH-000408,-0.15513745345301747
ACH-000410,-0.13853652340332712
ACH-000411,-0.13533846331985436
ACH-000414,0.010146594164144708
ACH-000415,-0.22145132545549992
ACH-000416,-0.20568885896329334
ACH-000420,-0.3788616502484288
ACH-000421,-0.15545613252361082
ACH-000424,-0.3086783350297179
ACH-000425,-0.16532931428958433
ACH-000426,-0.2334955943435652
ACH-000427,-0.3627826181557656
ACH-000433,-0.33181244895710504
ACH-000435,-0.22160028472959808
ACH-000436,-0.15099348892949355
ACH-000444,-0.20581861557108455
ACH-000445,0.05110667505389757
ACH-000448,-0.15335536034812142
ACH-000450,0.05732947805440335
ACH-000452,-0.2539492285572973
ACH-000454,-0.00932926643726186
ACH-000458,-0.23200975391799555
ACH-000459,-0.05619125679931206
ACH-000460,-0.2588008512906016
ACH-000461,-0.22302695927127789
ACH-000463,-0.20792784348220644
ACH-000464,-0.2745741022618278
ACH-000466,-0.017142831943570712
ACH-000467,8.629024394771691e-06
ACH-000468,-0.14738675161511686
ACH-000469,-0.17374187643571246
ACH-000470,-0.02173045391527108
ACH-000471,-0.2027347053023027
ACH-000472,-0.15698821346611935
ACH-000473,-0.1819557170395414
ACH-000475,-0.181571240346722
ACH-000476,-0.2562153841480311
ACH-000477,-0.01642921851853214
ACH-000479,0.09181602910161718
ACH-000480,-0.07708252034810477
ACH-000481,-0.23017762461817265
ACH-000483,-0.107909607947888
ACH-000484,-0.24657771643339116
ACH-000485,-0.15836985562665476
ACH-000486,-0.22083672585261746
ACH-000487,-0.04341989839613054
ACH-000488,-0.1540425739998222
ACH-000490,-0.1390121126201996
ACH-000491,-0.23429471591374096
ACH-000495,-0.20036823803532894
ACH-000496,-0.1853390987686564
ACH-000499,-0.02762942132972641
ACH-000500,-0.14087811667897004
ACH-000502,-0.21082018652791748
ACH-000503,-0.11288252972298154
ACH-000505,-0.17732161474198888
ACH-000507,-0.13550865029384615
ACH-000510,-0.1193458485976029
ACH-000511,-0.1321953000548957
ACH-000512,-0.007433508304623272
ACH-000516,-0.18316531987442514
ACH-000517,-0.2151625255949277
ACH-000518,-0.2460558464823456
ACH-000520,-0.19329759471038974
ACH-000521,-0.23711227369956456
ACH-000522,-0.11255252086888387
ACH-000524,-0.2394288791412752
ACH-000527,-0.16991788985785106
ACH-000528,-0.18973348594065373
ACH-000537,-0.251257280405045
ACH-000541,-0.04290158287021939
ACH-000542,-0.12438312400700666
ACH-000544,-0.1109325046210159
ACH-000545,-0.15252201716963185
ACH-000547,-0.34079797931984
ACH-000548,-0.2517423987210278
ACH-000549,-0.15513680734413254
ACH-000550,-0.2273134472282467
ACH-000552,-0.01846570073369771
ACH-000556,-0.2020152700184276
ACH-000557,-0.13982601491938848
ACH-000569,-0.2490480263060089
ACH-000570,-0.1640621269265725
ACH-000571,-0.202586569863358
ACH-000573,-0.14836949849871933
ACH-000576,0.0019534667711297057
ACH-000579,-0.3227752536295801
ACH-000580,-0.17582671448792234
ACH-000584,-0.15478524506993407
ACH-000585,-0.2380046856560658
ACH-000588,-0.14821888776717615
ACH-000589,-0.3486890150418294
ACH-000591,-0.024383177987396372
ACH-000593,-0.2256530301660823
ACH-000600,-0.1501713302009851
ACH-000601,-0.1487405332099991
ACH-000605,-0.19173817827336875
ACH-000606,-0.2885129478619101
ACH-000608,-0.2590399271512281
ACH-000614,-0.08121392757512014
ACH-000616,-0.1352070166621252
ACH-000618,-0.07625330497832526
ACH-000619,-0.11053698752385024
ACH-000620,-0.0922786368924625
ACH-000621,-0.2505551934329749
ACH-000622,-0.15635942787822518
ACH-000623,-0.2218196545230412
ACH-000624,-0.2851582275871473
ACH-000627,0.02313862891894957
ACH-000630,-0.27500488366374154
ACH-000631,0.1747007669253945
ACH-000632,-0.1836970992048909
ACH-000633,-0.02525586003730101
ACH-000637,-0.1277808549108922
ACH-000638,-0.1220777042573635
ACH-000646,-0.1896572094779769
ACH-000647,-0.11009346358827264
ACH-000648,-0.21982187690463295
ACH-000649,-0.1597885079186914
ACH-000651,-0.13503538234835166
ACH-000652,-0.1602770068407319
ACH-000653,-0.11833472367290047
ACH-000657,-0.10096191418732224
ACH-000658,-0.0907962842650676
ACH-000661,-0.10872266539138724
ACH-000662,-0.2179818895558313
ACH-000663,-0.1922051585758573
ACH-000665,-0.15985636203321266
ACH-000671,-0.23243180636464875
ACH-000672,-0.21746570905166224
ACH-000673,-0.08967918846398121
ACH-000676,-0.1567586490107441
ACH-000677,-0.16550286648568927
ACH-000681,-0.2640185847623131
ACH-000683,-0.2114353131308699
ACH-000684,-0.2836651203740944
ACH-000688,-0.2450646929716492
ACH-000693,-0.10770864769525944
ACH-000694,-0.1573259667815506
ACH-000695,0.05252453679899703
ACH-000696,-0.21796676722360805
ACH-000697,-0.31151630508420075
ACH-000699,-0.3954598720760042
ACH-000701,-0.25357967039055296
ACH-000706,-0.14630224370065692
ACH-000711,-0.21967369386976135
ACH-000713,-0.289054527977671
ACH-000714,-0.2866067018179501
ACH-000718,-0.0030855987455377853
ACH-000720,0.033262324061663844
ACH-000721,-0.18648891681003124
ACH-000724,-0.23071207823772544
ACH-000725,-0.3178398766625638
ACH-000732,-0.0987379227657696
ACH-000734,-0.12281618587351195
ACH-000735,-0.1955270309387146
ACH-000736,-0.10658315985887566
ACH-000738,-0.2321614843825157
ACH-000746,-0.3052361865360652
ACH-000747,-0.1701075109452873
ACH-000748,-0.15740185136015128
ACH-000753,-0.1247322403672414
ACH-000756,-0.1754220646373119
ACH-000757,-0.2359154523232273
ACH-000758,-0.1928678286283292
ACH-000760,-0.07408769849204362
ACH-000762,-0.09927549659910136
ACH-000763,-0.2815250055407268
ACH-000764,-0.2922093592354288
ACH-000765,-0.19810086442161412
ACH-000766,-0.2917976202735068
ACH-000767,-0.2523927155163382
ACH-000768,-0.1353193538166902
ACH-000769,-0.11598090991850707
ACH-000770,-0.13220209548805512
ACH-000771,-0.12665344068112555
ACH-000773,-0.1963071484258012
ACH-000776,-0.17334195476143474
ACH-000777,-0.05686648396920663
ACH-000778,-0.17551389550628388
ACH-000781,-0.11460807001385052
