,KDM8 (79831)
ACH-000246,-0.2991705987632865
ACH-000248,-0.7487995689747918
ACH-000250,-0.6708098871956018
ACH-000251,-0.5624844958735151
ACH-000252,-0.5082841638767691
ACH-000253,-0.4691381665893432
ACH-000255,-0.8465207653878261
ACH-000256,-0.3403994261210548
ACH-000257,-0.32337106185691433
ACH-000258,-0.6364428004599694
ACH-000259,-0.05940018919948066
ACH-000260,-0.6987438382572146
ACH-000261,-0.5817313365763355
ACH-000262,-0.5722677016686823
ACH-000263,-0.6481332734915597
ACH-000264,-0.6485521226382005
ACH-000265,-0.9774302077309114
ACH-000266,-0.3610439123010655
ACH-000272,-0.3349240852891285
ACH-000274,-0.4324612354708189
ACH-000277,-0.4901445722393019
ACH-000278,-0.2371623014884656
ACH-000279,-0.7715823421174554
ACH-000280,-0.4518699365988734
ACH-000281,-0.458982476268795
ACH-000288,-0.8215530403687976
ACH-000291,-0.5066872976626633
ACH-000293,-0.4274300165275955
ACH-000294,-0.5111217063132555
ACH-000295,-0.5380179382374067
ACH-000296,-0.6116836202844709
ACH-000302,-0.2324762254385657
ACH-000304,-0.3699157713917781
ACH-000307,-0.6306702341652386
ACH-000308,-0.2277761996306321
ACH-000310,-0.15724492666919138
ACH-000311,-0.4765320847501312
ACH-000312,-0.5109527281874234
ACH-000315,-0.16632410959052638
ACH-000316,-0.690436923461335
ACH-000317,-0.6434211605540298
ACH-000318,-0.5206582411468245
ACH-000319,-0.5838151315133457
ACH-000320,-0.5716088148386093
ACH-000322,-0.4706723232179641
ACH-000323,-0.5745613570289378
ACH-000324,-0.2278404648027514
ACH-000329,-0.5104421645277176
ACH-000330,-0.6665349114775233
ACH-000331,-0.764434519099247
ACH-000332,-0.2488932860475586
ACH-000334,-0.42106641234558595
ACH-000335,-1.0421693867111592
ACH-000336,-0.3549905342571278
ACH-000337,-0.4324352401509687
ACH-000338,-0.2654372182491616
ACH-000339,-0.692244437119078
ACH-000341,-0.4336453463596518
ACH-000348,-0.5688893339308561
ACH-000350,-0.2485351340697804
ACH-000352,-0.3797336808628496
ACH-000356,-0.5158284827337277
ACH-000361,-0.5919323257808627
ACH-000362,-0.3940984737684203
ACH-000363,-0.3942888277598252
ACH-000364,-0.6731034746736497
ACH-000365,-0.7093910893474938
ACH-000366,-0.2491797822788319
ACH-000368,-0.8576342465773455
ACH-000374,-0.7114514362579903
ACH-000375,-0.22467565970652414
ACH-000376,-0.7179107282881073
ACH-000381,-0.7765794348339736
ACH-000383,-0.19475067977004945
ACH-000387,-0.7392308117646204
ACH-000389,-0.8610988074462544
ACH-000390,-0.5842060919671567
ACH-000393,-0.4680557678571342
ACH-000395,-0.3700249688046474
ACH-000396,-0.6588506005874771
ACH-000397,-0.5754486147554326
ACH-000401,-0.9032240059521124
ACH-000402,-0.4806637763954312
ACH-000403,-0.4692758345479531
ACH-000404,-0.5055865687283214
ACH-000406,-0.4406845749422896
ACH-000407,-0.7608724199623302
ACH-000408,-0.6313569236402644
ACH-000410,-0.8139021431177476
ACH-000411,-0.22530283381560814
ACH-000414,-0.28975547948012
ACH-000415,-0.6506485208444921
ACH-000416,-0.2920411962416224
ACH-000420,-0.4234481256730429
ACH-000421,-0.4108031966285645
ACH-000424,-0.6741380852527498
ACH-000425,-0.5470438958121251
ACH-000426,-0.3935934983266568
ACH-000427,-0.3016254110338733
ACH-000433,-0.4887606830721724
ACH-000435,-0.6928306259655344
ACH-000436,-0.3900312018037577
ACH-000444,-0.5243238026124644
ACH-000445,-0.8069050333085576
ACH-000448,-0.2768421231522084
ACH-000450,-0.3949991463046885
ACH-000452,-0.6069131153096958
ACH-000454,-0.5841085667298267
ACH-000458,-0.9108616435954688
ACH-000459,-0.4642916392649958
ACH-000460,-0.3722692808237391
ACH-000461,-0.5239775595740691
ACH-000463,-0.602336381742213
ACH-000464,-0.7245212171323322
ACH-000466,-0.6454794433529439
ACH-000467,-0.26821927475041035
ACH-000468,-0.7117753792522268
ACH-000469,-0.6833045191334561
ACH-000470,-0.5816307527874602
ACH-000471,-0.0843680928333595
ACH-000472,-0.8168517183751548
ACH-000473,-0.4848901198285376
ACH-000475,-0.42828978585356586
ACH-000476,-0.22473531505248204
ACH-000477,-0.2919075462861979
ACH-000479,-0.6093520207876346
ACH-000480,-0.5642915813987299
ACH-000481,-0.4574527179223084
ACH-000483,-0.5620244662727388
ACH-000484,-0.3569461326324341
ACH-000485,-0.4844936689257894
ACH-000486,-0.6228434934322596
ACH-000487,-0.9078694574422752
ACH-000488,-0.6907839231559905
ACH-000490,-0.7222499674074067
ACH-000491,-0.36829195821341
ACH-000495,-0.7764846593458697
ACH-000496,-0.6805669650714713
ACH-000499,-1.0101989205383624
ACH-000500,-0.581055970580078
ACH-000502,-0.5723011866499197
ACH-000503,-0.4376265985200929
ACH-000505,-0.4903159754714884
ACH-000507,-0.6315957926739267
ACH-000510,-0.6387533682210625
ACH-000511,-0.8243826915601682
ACH-000512,-0.5745733992835207
ACH-000516,-0.33923138107844203
ACH-000517,-0.31756352473718114
ACH-000518,-0.6008436356677112
ACH-000520,-0.5703298612503593
ACH-000521,-0.5352378451766835
ACH-000522,-0.4509433241490414
ACH-000524,-0.11503894930821895
ACH-000527,-0.25789997805478
ACH-000528,-0.2062627259331658
ACH-000537,-0.4637141350570935
ACH-000541,-0.33569652674343586
ACH-000542,-0.6668865712497698
ACH-000544,-0.6071641960682763
ACH-000545,-0.8041320732550795
ACH-000547,-0.5876077008526326
ACH-000548,-0.5988636634375539
ACH-000549,-0.9166376456530142
ACH-000550,-0.4046450468134876
ACH-000552,-0.5907703315666715
ACH-000556,-0.3363657991531117
ACH-000557,-0.36679358175299703
ACH-000569,-0.3940811523409007
ACH-000570,-0.7584494541941769
ACH-000571,-0.4078915926088461
ACH-000573,-0.3910407424178979
ACH-000576,-0.409263786793751
ACH-000579,-0.5779193069443092
ACH-000580,-0.2728204530921013
ACH-000584,-0.4785854760690957
ACH-000585,-0.4924512510614266
ACH-000588,-0.5505589286661567
ACH-000589,-0.42042126675367625
ACH-000591,-0.3047748167830867
ACH-000593,-0.2898926599092957
ACH-000600,-0.337851016509293
ACH-000601,-0.7626047444653657
ACH-000605,-0.577854343607592
ACH-000606,-0.9432370897879284
ACH-000608,-0.3150370495389237
ACH-000614,-0.5654357140073357
ACH-000616,-0.6791108035686625
ACH-000618,-0.6615234283691708
ACH-000619,-0.6214567009203644
ACH-000620,-0.3216613615212767
ACH-000621,-0.4845208935699215
ACH-000622,-0.3478880299574395
ACH-000623,-0.576597803388513
ACH-000624,-0.40079343956209823
ACH-000627,-0.5013163886678618
ACH-000630,-0.5336196796882232
ACH-000631,-1.0481438880865392
ACH-000632,-0.6869818733967318
ACH-000633,-0.20470191551200467
ACH-000637,-0.2626799968352492
ACH-000638,-0.6544423735772517
ACH-000646,-0.4245275344357412
ACH-000647,-0.3996742881495141
ACH-000648,-0.6243343660355162
ACH-000649,-0.6869204440667043
ACH-000651,-0.9336605650517896
ACH-000652,-0.6257436901415605
ACH-000653,-0.2858563126014147
ACH-000657,-0.6007373257141096
ACH-000658,-0.589397191630737
ACH-000661,-0.17995665885952766
ACH-000662,-0.18063985871841412
ACH-000663,-0.4540768853746253
ACH-000665,-0.8564249167472523
ACH-000671,-0.5010122735352183
ACH-000672,-0.7135572651410851
ACH-000673,-0.4326725537322987
ACH-000676,-0.5667116442918914
ACH-000677,-0.3001401696345399
ACH-000681,-0.3989702600411339
ACH-000683,-0.4920475143647452
ACH-000684,-0.8818423342560349
ACH-000688,-0.4268213263292997
ACH-000693,-0.8797749257581531
ACH-000694,-0.8532854218489455
ACH-000695,-0.2689770482725073
ACH-000696,-0.5570045245442334
ACH-000697,-0.5531129590598378
ACH-000699,-0.4012264455374869
ACH-000701,-0.3298506088728205
ACH-000706,-0.4094253173559723
ACH-000711,-0.6214119494894967
ACH-000713,-0.4676085334940363
ACH-000714,-0.7863827581500871
ACH-000718,-0.5759679107469778
ACH-000720,-0.4909265089367646
ACH-000721,-0.6141076980026146
ACH-000724,-0.2805597787405177
ACH-000725,-0.3699210973562395
ACH-000732,-0.6737730891616414
ACH-000734,-0.3578953595827927
ACH-000735,-0.4687156871208151
ACH-000736,-0.20644342499339333
ACH-000738,-0.488939066697826
ACH-000746,-0.19785067554240895
ACH-000747,-0.5641061120636331
ACH-000748,-0.6866054645867591
ACH-000753,-0.6495381229457448
ACH-000756,-0.6779873822922036
ACH-000757,-0.6054983360305254
ACH-000758,-0.3558428861823689
ACH-000760,-0.6234729897151515
ACH-000762,-0.6307960314831071
ACH-000763,-0.3696992549131247
ACH-000764,-0.6881770421584248
ACH-000765,-0.5327090208384936
ACH-000766,-0.5681375087999879
ACH-000767,-0.3562467526652211
ACH-000768,-0.4702058060965751
ACH-000769,-0.6608460513976862
ACH-000770,-0.4477180489183609
ACH-000771,-0.746801384741313
ACH-000773,-0.3652503153287906
ACH-000776,-0.8294365744843933
ACH-000777,-0.6576964774345363
ACH-000778,-0.5380178833713052
ACH-000781,-0.3776914873471608
ACH-000782,-0.1830847194068609
ACH-000783,-0.2809258355455279
ACH-000784,-0.6632119285479606
ACH-000785,-0.5568804857011103
ACH-000787,-0.6993057290880295
ACH-000788,-0.5348962955823424
ACH-000791,-0.5991686300189365
ACH-000792,-0.7967967855351756
ACH-000794,-0.7510325938859594
ACH-000796,-0.411035116642837
ACH-000798,-0.4800668662444896
ACH-000799,-0.35064153830355543
ACH-000800,-0.7231322893440684
ACH-000802,-0.5169953596617894
ACH-000804,-0.481426433458383
ACH-000805,-0.5991018391710558
ACH-000809,-0.6798059756267844
ACH-000810,-0.4707720203240856
ACH-000811,-0.4555262518440374
ACH-000817,-0.7396893584270651
ACH-000819,-0.3318407343462797
ACH-000820,-1.0360123870900195
ACH-000821,-0.5381850865444222
ACH-000822,-0.27391017999629513
ACH-000823,-0.6319763605383933
ACH-000824,-0.23001127130346594
ACH-000827,-0.7925869685997249
ACH-000829,-0.3923589970930784
ACH-000831,-0.641552606090484
ACH-000832,-0.9395519648196752
ACH-000833,-0.5775942685547946
ACH-000834,-0.7123903711135879
ACH-000835,-0.6175174503478122
ACH-000836,-0.31084846471918043
ACH-000837,-0.4594640185777357
ACH-000838,-0.6938273740268068
ACH-000839,-0.7392297466829972
ACH-000840,-0.3814226729433252
ACH-000841,-0.5871158071278888
ACH-000843,-0.6725652470724496
ACH-000846,-0.5969606021617635
ACH-000847,-0.7250336386558119
ACH-000848,-0.5901763164131569
ACH-000849,-0.532911688180574
ACH-000851,-0.6222748220441956
ACH-000855,-0.527106651606307
ACH-000856,-0.2802466645099995
ACH-000858,-0.5708214821190795
ACH-000859,-0.7182827722308485
ACH-000861,-0.4074791050486504
ACH-000862,-0.42895545139082425
ACH-000865,-0.9627848214996606
ACH-000866,-0.7367557808570171
ACH-000867,-0.19326660314995614
ACH-000869,-0.473961378235016
ACH-000872,-0.6019827198377578
ACH-000873,-0.6820786241284376
ACH-000876,-0.4153496730044072
ACH-000878,-0.7831058758778399
ACH-000880,-0.6253927079721335
ACH-000881,-0.4050934392173057
ACH-000882,-0.6903091884413346
ACH-000884,-0.5638045307063454
ACH-000885,-0.3038491425125345
ACH-000887,-0.5094610663385398
ACH-000889,-0.536439306058262
ACH-000896,-0.8288430286144916
ACH-000898,-0.3216507405302088
ACH-000900,-0.6218484810077191
ACH-000901,-0.712719750233233
ACH-000905,-0.8123084524061011
ACH-000906,-0.7288836056828264
ACH-000907,-0.462510948827542
ACH-000910,-0.3861024047137253
ACH-000911,-0.8196650911011968
ACH-000912,-0.8915471288326929
ACH-000913,-0.5429997800154128
ACH-000915,-0.5316176911373782
ACH-000916,-0.5184801853664993
ACH-000917,-0.6884799243775391
ACH-000920,-0.38774026493937774
ACH-000921,-0.6527739828908473
ACH-000924,-0.2113389573141632
ACH-000926,-0.4909958424248433
ACH-000928,-0.5216013548848688
ACH-000929,-0.6449182647016543
ACH-000932,-0.5093083497548405
ACH-000935,-0.7015668297118167
ACH-000936,-0.5257445068186065
ACH-000937,-0.30077424877688685
ACH-000938,-0.6062370499229816
ACH-000939,-0.5262958054198679
ACH-000941,-0.5219488808274118
ACH-000943,-0.5070446224720825
ACH-000946,-0.29227779074018195
ACH-000947,-0.5602450233116794
ACH-000948,-0.4890535175086465
ACH-000950,-0.5959043758859996
ACH-000953,-0.38922776832687145
ACH-000954,-0.24071046552298103
ACH-000957,-0.18101510885514396
ACH-000958,-0.4258103393058977
ACH-000960,-0.4882172596262638
ACH-000963,-0.7325351388965522
ACH-000968,-0.4924765993333142
ACH-000969,-0.5242839466716902
ACH-000972,-0.4421075019077447
ACH-000973,-0.6849567430984915
ACH-000974,-0.3868082279407269
ACH-000978,-0.40107353592786
ACH-000984,-0.42429366643794375
ACH-000986,-0.4020091892741807
ACH-000988,-0.3383515795624218
ACH-000993,-0.11683893335204573
ACH-000994,-0.23792620819717705
ACH-000996,-0.4089234952699033
ACH-001001,-0.4469921715389856
ACH-001020,-0.3910932398602728
ACH-001028,-0.6757349614033388
ACH-001031,-0.5753477554722505
ACH-001038,-0.3198178511525139
ACH-001048,-0.6894411000921223
ACH-001050,-0.7513568067927161
ACH-001053,-0.35088243866630275
ACH-001054,-0.504155757385493
ACH-001061,-0.7147670972308159
ACH-001067,-0.6402299622654257
ACH-001075,-0.5739249237251041
ACH-001096,-0.7256374379041702
ACH-001111,-0.42432824341830777
ACH-001119,-0.4354581624249246
ACH-001128,-0.008584071723845989
ACH-001134,-0.7226465429165121
ACH-001151,-0.374521859310683
ACH-001163,-0.495774534304231
ACH-001164,-0.6201393382539201
ACH-001183,-0.6600988909106701
ACH-001192,-0.8547944699988049
ACH-001193,-0.6556410510174493
ACH-001196,-0.6943262565471143
ACH-001197,-0.3430122284716282
ACH-001205,-0.4878445755342928
ACH-001211,-0.21256407832898425
ACH-001212,-0.986088469079238
ACH-001228,-0.4738043499745393
ACH-001232,-0.5883475850991043
ACH-001239,-0.4680093574880829
ACH-001270,-0.5153009495940271
ACH-001274,-0.5050318531609655
ACH-001275,-0.5933968605112571
ACH-001277,-0.4251608482441776
ACH-001278,-0.31746434734889
ACH-001280,-0.4622056351177241
ACH-001283,-0.4824813908932876
ACH-001289,-0.338827598162008
ACH-001300,-0.5791792507048937
ACH-001301,-0.4559869352824012
ACH-001302,-0.4490713147374153
ACH-001306,-0.6138904173089593
ACH-001318,-0.8276497341550869
ACH-001322,-0.5074862689825188
ACH-001328,-0.7388690793948451
ACH-001332,-0.6643042401243372
ACH-001336,-0.9926050764837484
ACH-001346,-0.8623813241584493
ACH-001353,-0.4126413133999055
ACH-001354,-0.5547248245258959
ACH-001367,-0.6382090206383726
ACH-001368,-0.36417261937708295
ACH-001374,-0.2981315504089989
ACH-001377,-0.2861464532496337
ACH-001380,-0.492971984231233
ACH-001391,-0.4410460585089889
ACH-001408,-0.571776823238812
ACH-001430,-0.33003442226691393
ACH-001431,-0.29264360879052914
ACH-001450,-0.6482096526036534
ACH-001496,-0.2281943972302316
ACH-001500,-0.4206680041954268
ACH-001523,-0.7546399620247393
ACH-001532,-0.5314996606054994
ACH-001550,-0.3814322157416663
ACH-001552,-0.5358573777183259
ACH-001554,-0.6564263520747912
ACH-001654,-0.54528734656867
ACH-001735,-0.21161824352103453
ACH-001736,-0.6055217435561144
ACH-001737,-0.4058738103217217
ACH-001740,-0.5466874020294348
ACH-001745,-0.5048084278927737
ACH-001765,-0.6485870033194817
