,IFNL1 (282618)
ACH-000004,0.09882467189173716
ACH-000005,-0.0037690595208603713
ACH-000007,-0.07592905600151477
ACH-000009,0.02659579805626275
ACH-000011,-0.08297260769625844
ACH-000012,-0.043081170782925206
ACH-000013,-0.3320130032118051
ACH-000014,-0.16237089674732216
ACH-000015,-0.16026929638536494
ACH-000017,-0.04993986049888921
ACH-000018,-0.044271303436327215
ACH-000019,-0.01570895738428035
ACH-000021,-0.1132174610174101
ACH-000022,-0.2734410212719647
ACH-000025,0.060991302478557524
ACH-000028,-0.05315646932660202
ACH-000030,-0.08761568249721806
ACH-000035,-0.02553253760136597
ACH-000036,0.009694770168701657
ACH-000037,0.059388714389059585
ACH-000039,0.07970531091403812
ACH-000040,-0.07676466841379344
ACH-000041,-0.04546873827150435
ACH-000042,-0.04372207660935201
ACH-000045,-0.10070087367280876
ACH-000047,-0.09794738178623677
ACH-000052,-0.07684438376507484
ACH-000053,-0.008902996344668908
ACH-000054,0.046236759395430295
ACH-000055,0.21078487919098016
ACH-000060,0.13066389266426154
ACH-000067,-0.06993646149243593
ACH-000070,-0.04595804527613801
ACH-000075,0.009101781092953664
ACH-000078,0.03235906886507665
ACH-000082,-0.01310222733687253
ACH-000085,0.016966920451674656
ACH-000086,-0.042764421913145986
ACH-000087,0.09541678393893704
ACH-000092,-0.05134933218435763
ACH-000095,-0.009642191517199021
ACH-000097,-0.0993937046830942
ACH-000098,-0.17984530411741328
ACH-000099,-0.01020663860020184
ACH-000108,-0.051858150383002524
ACH-000113,-0.142726038264593
ACH-000116,-0.019508941014929903
ACH-000118,-0.11455366575325372
ACH-000120,-0.11953976143678748
ACH-000123,-0.000535643184282295
ACH-000127,-0.07767182168624058
ACH-000128,-0.03822487122269298
ACH-000132,0.10511288402419366
ACH-000133,-0.03210647072328193
ACH-000137,-0.4059334336144125
ACH-000138,-0.15530238157753
ACH-000142,-0.18693382811647807
ACH-000143,-0.02093210229842048
ACH-000146,-0.028848089353991656
ACH-000148,0.07977831288941642
ACH-000150,-0.07240064026555088
ACH-000152,-0.020954754661022597
ACH-000153,-0.3712254041036716
ACH-000159,-0.07226733576123859
ACH-000160,0.011842862030278309
ACH-000163,-0.13861718308130966
ACH-000167,-0.006102073024233516
ACH-000168,-0.05374182898506266
ACH-000169,-0.12551824117888194
ACH-000178,-0.005404410414587401
ACH-000183,-0.05005995561113364
ACH-000188,-0.01819137222962714
ACH-000189,-0.23392452943604114
ACH-000190,-0.21555183829512886
ACH-000198,-0.02568277901498533
ACH-000203,0.009957771950010387
ACH-000204,-0.3350499192324295
ACH-000206,-0.03569751798651435
ACH-000207,0.12355581958936795
ACH-000208,-0.2984352482814701
ACH-000210,-0.14380360172652384
ACH-000211,-0.00251945487334496
ACH-000215,-0.050541067693691495
ACH-000221,-0.20133150468993846
ACH-000222,-0.10854924662026932
ACH-000223,0.02100969283785829
ACH-000226,-0.010826809779917445
ACH-000227,0.05040449776625599
ACH-000228,-0.11514467809730015
ACH-000231,0.09258812444224694
ACH-000232,-0.07815780168768945
ACH-000233,-0.05881934653061172
ACH-000234,-0.12317615219094236
