,DNAJC5B (85479)
ACH-000263,0.04579622570132176
ACH-000264,-0.0846105482374959
ACH-000265,-0.10816891930706604
ACH-000266,-0.10579100971323824
ACH-000272,-0.11668045290918187
ACH-000274,-0.1377489009730535
ACH-000277,-0.16715512379569253
ACH-000278,-0.17360435037944547
ACH-000279,-0.043556171085206735
ACH-000280,-0.06608440368129084
ACH-000281,-0.18169925964521527
ACH-000288,-0.0012069694028553314
ACH-000291,-0.07819430401543148
ACH-000293,-0.1335353129150848
ACH-000294,0.05660918505215624
ACH-000295,-0.07114305602034382
ACH-000296,-0.1712242221992871
ACH-000302,-0.15484015327154824
ACH-000304,-0.07419641794454429
ACH-000307,-0.0735223044708139
ACH-000308,-0.12885073026270868
ACH-000310,-0.012989821409655216
ACH-000311,-0.148811730514544
ACH-000312,-0.14005171316631174
ACH-000315,0.05069880187043404
ACH-000316,-0.05934333837370745
ACH-000317,-0.0580063803675901
ACH-000318,-0.053801034500885934
ACH-000319,-0.16000790925752048
ACH-000320,0.02060130932010785
ACH-000322,-0.08028231439738631
ACH-000323,-0.11829076384748966
ACH-000324,-0.022829645948607456
ACH-000329,-0.12535970648453784
ACH-000330,-0.10490378708916316
ACH-000331,0.012088495714827329
ACH-000332,-0.13238185710310366
ACH-000334,-0.2143139916369824
ACH-000335,-0.009369033363579329
ACH-000336,-0.1945828642681844
ACH-000337,0.020327098880161657
ACH-000338,0.045357501464783394
ACH-000339,-0.08304231286030986
ACH-000341,-0.12277327206776227
ACH-000348,-0.14239303293796896
ACH-000350,-0.08604216328327062
ACH-000352,-0.1486105709025001
ACH-000356,-0.16801119387214844
ACH-000361,-0.1717247106379468
ACH-000362,0.018842995733758236
ACH-000363,-0.16018994271306364
ACH-000364,-0.11660333776614187
ACH-000365,-0.2435347907216441
ACH-000366,-0.014175558008161322
ACH-000368,-0.15710256448698606
ACH-000374,0.016831374461320752
ACH-000375,-0.11404097777116122
ACH-000376,-0.05124601721510592
ACH-000381,0.05660472715655832
ACH-000383,-0.05084475097162903
ACH-000387,-0.013246065626907636
ACH-000389,-0.11658485357287092
ACH-000390,-0.06737071275612569
ACH-000393,-0.14499440527774704
ACH-000395,-0.07868807176482458
ACH-000396,0.014093924768956491
ACH-000397,-0.08263613193574132
ACH-000401,-0.012204606453319885
ACH-000402,0.11283561242370205
ACH-000403,-0.15165507448847992
ACH-000404,0.10796783560725776
ACH-000406,-0.03981081529202825
ACH-000407,0.027176708435837152
ACH-000408,-0.09176031205375776
ACH-000410,-0.0341022378590075
ACH-000411,-0.1418251113666926
ACH-000414,-0.08444294827353553
ACH-000415,-0.02485843243692846
ACH-000416,-0.0432251573442944
ACH-000420,-0.06058726438983718
ACH-000421,-0.14056758755479276
ACH-000424,-0.08235996580770398
ACH-000425,-0.0978053949233864
ACH-000426,-0.02088585354189331
ACH-000427,-0.0985284663683746
ACH-000433,-0.010585626767119051
ACH-000435,-0.08953471875656902
ACH-000436,-0.0285832987088132
ACH-000444,-0.09294367078947607
ACH-000445,-0.04262162524244503
ACH-000448,-0.13226985226882482
ACH-000450,-0.07784640017998594
ACH-000452,-0.04714513856195783
ACH-000454,0.02086772796965485
ACH-000458,-0.14074194741598733
ACH-000459,-0.18595362075150884
ACH-000460,-0.13683213746018336
ACH-000461,-0.07795820382514464
ACH-000463,-0.06847313973917198
ACH-000464,-0.10393394404645306
ACH-000466,-0.028754196217884862
ACH-000467,-0.1141565114048309
ACH-000468,-0.11503538187787407
ACH-000469,-0.17863178750058611
ACH-000470,-0.17814651759206668
ACH-000471,-0.06636908085970741
ACH-000472,-0.2088088923991006
ACH-000473,-0.05380018958619951
ACH-000475,-0.06374548641824966
ACH-000476,-0.09175094577758228
ACH-000477,-0.0838800244948353
ACH-000479,-0.08553402865342392
ACH-000480,-0.05936458312627432
ACH-000481,-0.06820577286515797
ACH-000483,-0.1857131350628557
ACH-000484,-0.05844538327504685
ACH-000485,0.009817335262647659
ACH-000486,-0.1158753193167285
ACH-000487,-0.12144405236358108
ACH-000488,-0.13076958705868438
ACH-000490,-0.09451225970930127
ACH-000491,0.044737115511920944
ACH-000495,-0.18004285018214547
ACH-000496,-0.0917236659318914
ACH-000499,-0.09259772775973388
ACH-000500,-0.0911840985443492
ACH-000502,-0.11257081478237994
ACH-000503,-0.1412417571758651
ACH-000505,-0.02781253338801649
ACH-000507,-0.11846834613216325
ACH-000510,0.012199546365163506
ACH-000511,-0.1132937172572892
ACH-000512,-0.1824014766930536
ACH-000516,-0.22775964145466096
ACH-000517,-0.005329791755233662
ACH-000518,-0.13159240622603774
ACH-000520,-0.0992897903165275
ACH-000521,-0.16516252629219766
ACH-000522,-0.13060371744020294
ACH-000524,-0.06388352504480688
ACH-000527,-0.019680287410449818
ACH-000528,-0.06653424015382492
ACH-000537,-0.14973269090786892
ACH-000541,-0.2530774882586459
ACH-000542,-0.16979568395385242
ACH-000544,-0.02192134129693277
ACH-000545,-0.08145303678840833
ACH-000547,-0.2304428604835825
ACH-000548,-0.06549528140718508
ACH-000549,-0.14180590168704685
ACH-000550,-0.023468172091808192
ACH-000552,-0.0024528249341057807
ACH-000556,-0.17237808438670665
ACH-000557,-0.2488540821715161
ACH-000569,-0.2351342013567192
ACH-000570,-0.11230117215728684
ACH-000571,-0.06186567750305703
ACH-000573,-0.18652257510267053
ACH-000576,-0.16273908275757087
ACH-000579,0.06857832389126152
ACH-000580,0.03807784605536806
ACH-000584,-0.1405907732302205
ACH-000585,-0.04250566377104778
ACH-000588,-0.01645231730538782
ACH-000589,-0.1558643088345436
ACH-000591,0.008594548169231506
ACH-000593,-0.02220995339400916
ACH-000600,-0.12953174834621595
ACH-000601,-0.1040018633381148
ACH-000605,-0.12629166964731667
ACH-000606,-0.0569978463172065
ACH-000608,-0.051309183002056974
ACH-000614,-0.0950918585298412
ACH-000616,-0.21203502526443466
ACH-000618,0.012334974109886716
ACH-000619,-0.17208056786003828
ACH-000620,-0.040482587013944665
ACH-000621,-0.13362400753145695
ACH-000622,-0.10419542383285067
ACH-000623,-0.06464289196623023
ACH-000624,-0.11967811791388695
ACH-000627,-0.07841746433297349
ACH-000630,0.01935358404063904
ACH-000631,-0.34341861059267603
ACH-000632,0.0027634842768233265
ACH-000633,-0.02936846476194693
ACH-000637,-0.07781665639023189
ACH-000638,-0.1676626588218722
ACH-000646,-0.0009418858981915943
ACH-000647,-0.16859933077475733
ACH-000648,-0.19416779114655366
ACH-000649,-0.13543196657460813
ACH-000651,-0.09267132872058532
ACH-000652,-0.021817774103536147
ACH-000653,-0.03752347505267168
ACH-000657,-0.12133780139671035
ACH-000658,-0.3096833346967633
ACH-000661,-0.09802162516156626
ACH-000662,-0.10105940449323284
ACH-000663,-0.11203360675147077
ACH-000665,-0.06409516828243164
ACH-000671,-0.09216471957010924
ACH-000672,0.0669907683382754
ACH-000673,-0.12024448183339803
ACH-000676,-0.13670115938941374
ACH-000677,-0.10226645728023816
ACH-000681,-0.08282547563269814
ACH-000683,-0.043787506043015935
ACH-000684,-0.10603515459431373
ACH-000688,-0.05773156417195315
ACH-000693,-0.08715446771338457
ACH-000694,0.0008437741827267181
ACH-000695,0.09018425197630303
ACH-000696,-0.0121874019206968
ACH-000697,-0.0914966404916644
ACH-000699,-0.09907573253018176
ACH-000701,0.010818319854915513
ACH-000706,-0.08319002764462682
ACH-000711,-0.1259248434719431
ACH-000713,-0.22027843459348484
ACH-000714,-0.1691576117416035
ACH-000718,-0.26176601058738536
ACH-000720,-0.050270560608757474
ACH-000721,-0.07279738820056715
ACH-000724,-0.21941186769217064
ACH-000725,-0.1904594213764785
ACH-000732,-0.18018829450798826
ACH-000734,-0.06518163055902466
ACH-000735,-0.12523411655061736
ACH-000736,-0.12061155629138012
ACH-000738,-0.09961890125129023
ACH-000746,0.030021985136615588
ACH-000747,0.03728502006019964
ACH-000748,-0.13085441067251827
ACH-000753,-0.11938470026156728
ACH-000756,0.05606629676847648
ACH-000757,-0.25979856834809184
ACH-000758,-0.029971057466693506
ACH-000760,-0.043834958280923916
ACH-000762,-0.23908798780729335
ACH-000763,-0.13810336627539646
ACH-000764,-0.15996754121671553
ACH-000765,-0.07030651804009785
ACH-000766,-0.22291420681627108
ACH-000767,-0.06869666384921548
ACH-000768,-0.032687068960504294
ACH-000769,-0.08983944538684582
ACH-000770,-3.3232277501712306e-05
ACH-000771,-0.1076097600145968
ACH-000773,-0.10137573473016001
ACH-000776,-0.0477489394996955
ACH-000777,-0.1286327132077512
ACH-000778,-0.028885117894077144
ACH-000781,-0.08975469459321905
ACH-000782,-0.03292292453680543
ACH-000783,-0.12253508194205374
ACH-000784,-0.11031478367902413
ACH-000785,0.029734929107277038
ACH-000787,-0.01666032731098555
ACH-000788,-0.02410252827405507
ACH-000791,-0.20930684673238287
ACH-000792,-0.1695550217746244
ACH-000794,-0.0489890934296149
ACH-000796,0.0011500086520080833
ACH-000798,-0.2333653531134375
ACH-000799,-0.013115971679955036
ACH-000800,-0.2914430439710618
ACH-000802,-0.1014535686639328
ACH-000804,-0.07189257852378868
ACH-000805,-0.017045817004146962
ACH-000809,-0.08895978576460804
ACH-000810,0.02382768762196115
ACH-000811,-0.1034390912563267
ACH-000817,-0.1288538177217931
ACH-000819,-0.03923230534790378
ACH-000820,-0.35935254110987297
ACH-000821,-0.28579749479447303
ACH-000822,-0.10170181006944408
ACH-000823,-0.0587737573424979
ACH-000824,-0.12949872301398724
ACH-000827,-0.07345734988274208
ACH-000829,-0.2478495223799184
ACH-000831,-0.18690793513486426
ACH-000832,-0.09758053912387027
ACH-000833,-0.14080144909994627
ACH-000834,-0.15788442820292325
ACH-000835,-0.064413712102325
ACH-000836,-0.18199719335894948
ACH-000837,-0.1334246755942299
ACH-000838,-0.026348495092973444
ACH-000839,-0.15263822209626246
ACH-000840,0.0057054902972341
ACH-000841,-0.07660339708110073
ACH-000843,-0.09090128410733624
ACH-000846,-0.19866885623446434
ACH-000847,-0.14686493956477778
ACH-000848,0.05385254947682739
ACH-000849,0.017335733092807074
ACH-000851,-0.0716002647338773
ACH-000855,-0.15241288185448973
ACH-000856,-0.18163130415636788
ACH-000858,-0.10173755055281053
ACH-000859,-0.06654053529747189
ACH-000861,-0.02592768432255569
ACH-000862,-0.15355757640567294
ACH-000865,-0.12841901620138851
ACH-000866,-0.05260183231435499
ACH-000867,-0.0654541334368864
ACH-000869,0.3948270956727707
ACH-000872,-0.0069432646394263645
ACH-000873,-0.33133132600710385
ACH-000876,-0.08284411817987829
ACH-000878,0.02449067723481116
ACH-000880,-0.10312216978180323
ACH-000881,-0.08931269257844228
ACH-000882,-0.12490165357943132
ACH-000884,-0.019912929250985967
ACH-000885,-0.051278322472421436
ACH-000887,-0.04621102398621281
ACH-000889,-0.08239486488434038
ACH-000896,-0.09752906438557793
ACH-000898,-0.0830884025903046
ACH-000900,-0.08762438233931481
ACH-000901,0.012404732762952269
ACH-000905,-0.1127667415102609
ACH-000906,-0.12603602448803086
ACH-000907,-0.14251409434862158
ACH-000910,-0.11432261273027056
ACH-000911,-0.15937210380206426
ACH-000912,-0.15121170143967885
ACH-000913,-0.07743420809461331
ACH-000915,-0.1262361717641306
ACH-000916,-0.31146015185059683
ACH-000917,-0.07647100543083403
ACH-000920,-0.1721663573674847
ACH-000921,-0.04445720901837096
ACH-000924,-0.16764083699800514
ACH-000926,0.02032894833953839
ACH-000928,-0.05344791603953166
ACH-000929,-0.043506722834190964
ACH-000932,-0.091248167014663
ACH-000935,0.06068408589338744
ACH-000936,-0.17146495761326486
ACH-000937,-0.10480301686412552
ACH-000938,-0.1007682031094549
ACH-000939,-0.03195837309893082
ACH-000941,-0.02736047796598304
ACH-000943,-0.06330543624732522
ACH-000946,-0.08180943862872811
ACH-000947,-0.06660829334268524
ACH-000948,-0.0051810603370667065
ACH-000950,-0.20283736235969252
ACH-000953,-0.12468171923740708
ACH-000954,-0.15080404434551206
ACH-000957,-0.1160371017774499
ACH-000958,-0.14336582875521864
ACH-000960,-0.1373837418752158
ACH-000963,-0.11052168037794784
ACH-000968,-0.03407713356214431
ACH-000969,-0.1340142166948067
ACH-000972,-0.06228783367398225
ACH-000973,-0.1733367447799218
ACH-000974,-0.17678417428409007
ACH-000978,0.02136158921214127
ACH-000984,-0.08125310851855481
ACH-000986,-0.0922228033494417
ACH-000988,-0.07573580464858848
ACH-000993,-0.048836972363613715
ACH-000994,-0.10940756958993844
ACH-000996,-0.156639242707376
ACH-001001,-0.033704240022185014
ACH-001020,-0.00335101800033218
ACH-001028,-0.10037008602633124
ACH-001031,-0.1739380474625324
ACH-001038,-0.08140974186107698
ACH-001048,-0.04701776098213956
ACH-001050,-0.11076810888996913
ACH-001053,0.050217443288710265
ACH-001054,-0.00969892285713568
ACH-001061,-0.08577633552495152
ACH-001067,-0.24032896821988686
ACH-001075,-0.013097149367970318
ACH-001096,-0.1020133450359727
ACH-001111,-0.12658506910412448
ACH-001119,-0.014022584321557806
ACH-001128,0.03718174058516725
ACH-001134,-0.07404408562732867
ACH-001151,-0.18100240555117408
ACH-001163,-0.08921830801405314
ACH-001164,-0.012770139585733795
ACH-001183,-0.16958405477587465
ACH-001192,-0.0963180017773482
ACH-001193,-0.2430598530767467
ACH-001196,-0.1080108141585112
ACH-001197,-0.16350691091935032
ACH-001205,-0.19861961580609866
ACH-001211,-0.10561777466060812
ACH-001212,-0.161388126286054
ACH-001228,-0.12642628365276787
ACH-001232,-0.04389606539198982
ACH-001239,-0.06420098676444604
ACH-001270,-0.21008405881941367
ACH-001274,0.006544658179537151
ACH-001275,-0.11824868797693915
ACH-001277,-0.0740228327864744
ACH-001278,-0.034388242870747585
ACH-001280,-0.16948279769548874
ACH-001283,-0.12203634491698465
ACH-001289,-0.20816406831631395
ACH-001300,-0.06406082893686604
ACH-001301,-0.06007255498584675
ACH-001302,-0.15945708341063133
ACH-001306,-0.10202088937289698
ACH-001318,-0.09292559720311933
ACH-001322,-0.07117380916526264
ACH-001328,-0.042244488523297916
ACH-001332,-0.22660963079089844
ACH-001336,-0.10245699968530354
ACH-001346,-0.03237113071677504
ACH-001353,-0.09038099153402568
ACH-001354,-0.1970298223697434
ACH-001367,-0.00433714498180664
ACH-001368,-0.1748991948593766
ACH-001374,-0.1118938031977039
ACH-001377,-0.1971430829694345
ACH-001380,-0.12479855405448324
ACH-001391,0.05396100961883934
ACH-001408,-0.10595337758147856
ACH-001430,-0.13250337749804456
ACH-001431,0.11977530948156576
ACH-001450,-0.12394949713959615
ACH-001496,-0.08725971184561948
ACH-001500,-0.12567664709924198
ACH-001523,-0.0683844884882947
ACH-001532,-0.12286780546506824
ACH-001550,-0.10404316309157287
ACH-001552,-0.2235611805577122
ACH-001554,-0.13165849226468576
ACH-001654,-0.12304223495689333
ACH-001735,-0.04106869634455304
ACH-001736,-0.11041325064759558
ACH-001737,-0.2125889732250169
ACH-001740,-0.06502599592998581
ACH-001745,-0.08718599051409041
ACH-001765,-0.07683438740346328
