,SPTSSB (165679)
ACH-000004,0.11285487386671054
ACH-000005,-0.4555928732123298
ACH-000007,-0.003624720669709551
ACH-000009,0.038682984139293684
ACH-000011,-0.06803435825676929
ACH-000012,0.0137318963216489
ACH-000013,0.04565721236365403
ACH-000014,-0.04068618089453306
ACH-000015,-0.02628883579387035
ACH-000017,0.017181761467141395
ACH-000018,0.04896643043828696
ACH-000019,0.10928238626087383
ACH-000021,0.051806215239699936
ACH-000022,0.06628768819217855
ACH-000025,0.03521860878558433
ACH-000028,-0.11712182028560485
ACH-000030,-0.050784307060118376
ACH-000035,-0.1238255414019524
ACH-000036,0.16795230816926288
ACH-000037,-0.03489464215986815
ACH-000039,0.03825012048111804
ACH-000040,-0.04690521101120923
ACH-000041,0.04533649761849614
ACH-000042,-0.02572466930659191
ACH-000045,-0.02756018983936013
ACH-000047,-0.09188239744275994
ACH-000052,-0.0684752172975536
ACH-000053,-0.11376728037080985
ACH-000054,-0.01994639055407596
ACH-000055,0.047229395671201935
ACH-000060,-0.17686406790770698
ACH-000067,-0.06501982354927141
ACH-000070,0.058975731560528426
ACH-000075,0.10747637989695276
ACH-000078,0.041539280790338806
ACH-000082,0.02205230512242791
ACH-000085,-0.0012334828895493373
ACH-000086,0.095862248436087
ACH-000087,0.08343121994530432
ACH-000092,0.016639766730243817
ACH-000095,0.02301748300556924
ACH-000097,0.04104535703843129
ACH-000098,0.12356580225226485
ACH-000099,-0.039115970293225694
ACH-000108,0.01584098828371588
ACH-000113,-0.043949642903085916
ACH-000116,-0.08486606090842592
ACH-000118,-0.010282489249623343
ACH-000120,0.06344862666645867
ACH-000123,-0.08313713869208858
ACH-000127,0.054689450398001466
ACH-000128,-0.06746714380673913
ACH-000132,-0.026865528486135392
ACH-000133,0.04192926528785935
ACH-000137,0.11566714436068752
ACH-000138,0.017666943163640723
ACH-000142,0.03555108410255521
ACH-000143,0.0312218635682726
ACH-000146,-0.09336485322311573
ACH-000148,0.041100427559241225
ACH-000150,0.02243678491901457
ACH-000152,0.03559905053789455
ACH-000153,-0.14018559283817558
ACH-000159,-0.01812060501248195
ACH-000160,0.094041609554796
ACH-000163,-0.1295270457714038
