,EXOSC8 (11340)
ACH-000004,-1.1865597572544269
ACH-000005,-1.5329898271384632
ACH-000007,-1.3260323850321631
ACH-000009,-0.8378086068817231
ACH-000011,-1.2675103430624133
ACH-000012,-1.1466328409679034
ACH-000013,-1.3621779609265827
ACH-000014,-1.1363076070738276
ACH-000015,-1.350029563597041
ACH-000017,-0.9215190819569968
ACH-000018,-0.9747388967754094
ACH-000019,-0.9039260226310852
ACH-000021,-1.034493480051421
ACH-000022,-1.0494501197325
ACH-000025,-1.1831537893056574
ACH-000028,-1.2797740525908208
ACH-000030,-1.3047975575818331
ACH-000035,-1.2884844885594835
ACH-000036,-0.9849920774841342
ACH-000037,-1.4225310380523886
ACH-000039,-0.98500494268265
ACH-000040,-1.1144179479066292
ACH-000041,-1.1032974665482864
ACH-000042,-1.2130183732121382
ACH-000045,-1.2010569869993737
ACH-000047,-1.0766776136853629
ACH-000052,-1.106497130008449
ACH-000053,-1.2175727028389378
ACH-000054,-1.0800100232871186
ACH-000055,-1.3777794167607589
ACH-000060,-1.3263712000940624
ACH-000067,-1.1537944553121693
ACH-000070,-0.9603154414666504
ACH-000075,-1.227092891565712
ACH-000078,-1.0438355208557384
ACH-000082,-1.0702778737750591
ACH-000085,-1.1916978220271817
ACH-000086,-1.0280967270144763
ACH-000087,-1.2918682011269196
ACH-000092,-1.0190340969458618
ACH-000095,-1.1953480641939929
ACH-000097,-1.3342706824534227
ACH-000098,-1.2053860604679627
ACH-000099,-1.0457359491717928
ACH-000108,-0.9314291279513488
ACH-000113,-0.8072177597919854
ACH-000116,-1.3484868212933991
ACH-000118,-1.1791312875589777
ACH-000120,-1.2990504520631303
ACH-000123,-1.2524715631537184
ACH-000127,-1.1685578828529066
ACH-000128,-1.2615746152876388
ACH-000132,-1.0460003239797493
ACH-000133,-1.0577674395166896
ACH-000137,-1.4790706566480418
ACH-000138,-1.2011668823604729
ACH-000142,-1.0890668768427272
ACH-000143,-1.3658898208194283
ACH-000146,-1.2097175675584104
ACH-000148,-1.4246138761425078
ACH-000150,-1.2285067062001895
ACH-000152,-1.2606904867154234
ACH-000153,-1.4287443784553222
ACH-000159,-0.9966168973818768
ACH-000160,-1.4799175725326856
ACH-000163,-1.1534602703699102
ACH-000167,-1.7575891111483246
ACH-000168,-1.043212884367568
ACH-000169,-1.37505747771262
ACH-000178,-0.9779733163396152
ACH-000183,-1.0680217759432
ACH-000188,-1.1268926006356688
ACH-000189,-1.2332266574595463
ACH-000190,-0.9460647765325532
ACH-000198,-1.036262309800126
ACH-000203,-1.2728290321908835
ACH-000204,-1.0516660637299025
ACH-000206,-1.3191650221289042
ACH-000207,-0.6883565234804534
ACH-000208,-1.1601769764605527
ACH-000210,-1.158776512633242
ACH-000211,-1.099327078314014
ACH-000215,-1.2645235001958843
ACH-000221,-1.232866673242788
ACH-000222,-1.2108444718876337
ACH-000223,-0.9726281414344549
ACH-000226,-1.2815843157969122
ACH-000227,-0.8695639753293095
ACH-000228,-0.9802129032861868
ACH-000231,-1.2636748107369609
ACH-000232,-0.9866513708008736
ACH-000233,-1.228378449941366
ACH-000234,-1.0658914422102994
ACH-000235,-1.093529917287397
ACH-000237,-1.268051012239198
ACH-000238,-1.124530044653809
ACH-000242,-0.8666141686816556
ACH-000243,-1.128916083686505
ACH-000244,-1.1777470671367432
ACH-000246,-1.2547133054253443
ACH-000248,-1.2318761009938215
ACH-000250,-1.1389912148580843
ACH-000251,-1.7170471501676268
ACH-000252,-0.9947627372248906
ACH-000253,-0.9074295813993504
ACH-000255,-1.3050549923256394
ACH-000256,-1.4094928756857734
ACH-000257,-1.0764692637986526
ACH-000258,-1.125496228335872
ACH-000259,-1.0841697678676985
ACH-000260,-1.2357065748179277
ACH-000261,-1.1273757896202428
ACH-000262,-1.0506972344494556
ACH-000263,-1.2191185810905258
ACH-000264,-0.9550811734973438
ACH-000265,-1.2662140952618046
ACH-000266,-1.226671869673346
ACH-000272,-1.0227565211416212
ACH-000274,-1.1775146619281924
ACH-000277,-1.015001643135334
ACH-000278,-1.2540185670295794
ACH-000279,-1.0330672372060037
ACH-000280,-1.326343251188758
ACH-000281,-0.8793384628755279
ACH-000288,-1.3341114377908296
ACH-000291,-1.0128041973441633
ACH-000293,-1.5836371677255312
ACH-000294,-1.3025538845207287
ACH-000295,-1.0618055789628231
ACH-000296,-1.0700507074061612
ACH-000302,-1.4621025078198917
ACH-000304,-1.5345609251512295
ACH-000307,-1.3409831406688049
ACH-000308,-1.0797012186165182
ACH-000310,-1.049555250607087
ACH-000311,-1.1524239669795795
ACH-000312,-1.0888689022437308
ACH-000315,-1.5261606951059172
ACH-000316,-1.2116430054867278
ACH-000317,-1.5128381325472255
ACH-000318,-1.3478742617101165
ACH-000319,-1.2878284371685929
ACH-000320,-1.2317139517583793
ACH-000322,-1.185691150879982
ACH-000323,-1.4857648175374365
ACH-000324,-1.1339977962469932
ACH-000329,-0.7988815220568173
ACH-000330,-1.1242031692940662
ACH-000331,-1.1670868896174549
ACH-000332,-1.2574061100755387
ACH-000334,-1.5407748952013975
ACH-000335,-1.1438463378331636
ACH-000336,-1.2612190192831894
ACH-000337,-0.9787223888118778
ACH-000338,-0.7217094680835671
ACH-000339,-1.1718913581728383
