,TNKS (8658)
ACH-000302,-0.1746450592010445
ACH-000304,-0.03362821991327372
ACH-000307,0.05365619048418662
ACH-000308,-0.15006409392459394
ACH-000310,-0.20575802493540765
ACH-000311,-0.12259945562579005
ACH-000312,-0.0008038321054745321
ACH-000315,-0.17812335730432385
ACH-000316,-0.02333572287323371
ACH-000317,-0.22373205032904975
ACH-000318,-0.00017593506523125836
ACH-000319,-0.056801927474405926
ACH-000320,0.08171764854281435
ACH-000322,-0.06909912450856805
ACH-000323,0.03228260842584327
ACH-000324,-0.1148132541287619
ACH-000329,-0.0546672627227334
ACH-000330,0.10825281398666516
ACH-000331,-0.4869977352619324
ACH-000332,-0.02454129240108906
ACH-000334,-0.20403065600705286
ACH-000335,-0.07774979954084597
ACH-000336,-0.16516255842023173
ACH-000337,-0.044628795259641
ACH-000338,-0.19627633078332965
ACH-000339,-0.2000608859413858
ACH-000341,0.0439333568796673
ACH-000348,0.05546919532656997
ACH-000350,-0.15008942595061792
ACH-000352,-0.10083073764182092
ACH-000356,-0.15079040971360907
ACH-000361,-0.2584267694915112
ACH-000362,-0.06533584187949673
ACH-000363,0.049907740975068164
ACH-000364,-0.07447325649913772
ACH-000365,-0.0109407918502072
ACH-000366,-0.07156447822496441
ACH-000368,-0.0007915589649168254
ACH-000374,-0.11115464073214157
ACH-000375,-0.019002215495816883
ACH-000376,0.04490950195454184
ACH-000381,0.08336524148157964
ACH-000383,-0.032039616932515336
ACH-000387,-0.0636606134690373
ACH-000389,-0.08404602708667999
ACH-000390,-0.07278439949051389
ACH-000393,-0.11848528724303675
ACH-000395,-0.29051122760240283
ACH-000396,-0.23242157780261005
ACH-000397,-0.06081524448608104
ACH-000401,-0.30970380366864764
ACH-000402,0.015124254228852581
ACH-000403,-0.08181147830275816
ACH-000404,-0.2259931548000527
ACH-000406,-0.03927520600815883
ACH-000407,-0.09468541271912148
ACH-000408,-0.1835170711310643
ACH-000410,-0.2298618410160157
ACH-000411,-0.13769236918441102
ACH-000414,-0.09872444250712936
ACH-000415,0.09254809333024168
ACH-000416,-0.16041321633966316
ACH-000420,-0.0798873117877156
ACH-000421,0.01186837056434781
ACH-000424,0.1393625478925029
ACH-000425,-0.044313449152147286
ACH-000426,0.02652979186144161
ACH-000427,-0.044041922033582176
ACH-000433,0.055923599492638594
ACH-000435,0.13986496681169253
ACH-000436,-0.036093847549978575
ACH-000444,-0.011388121510813814
ACH-000445,-0.06519918394724412
ACH-000448,-0.047765305935991584
ACH-000450,0.15386232275355624
ACH-000452,0.02936617979402756
ACH-000454,-0.04425162013320556
ACH-000458,-0.22752442121686495
ACH-000459,0.0988258799730986
ACH-000460,-0.16064845707326142
ACH-000461,0.07541410618453487
ACH-000463,0.0007792621625578597
ACH-000464,0.047646875045280236
ACH-000466,-0.08206010761605859
ACH-000467,-0.05754532105761101
ACH-000468,-0.06958379927314085
ACH-000469,-0.11604206805319554
ACH-000470,-0.08780706401428544
ACH-000471,-0.1474587480612259
ACH-000472,0.010894428149177205
ACH-000473,-0.039787899520394784
ACH-000475,0.0094108513928626
ACH-000476,0.01035904896332276
ACH-000477,-0.035324896420954266
ACH-000479,-0.15586076121740866
ACH-000480,0.014880754389172276
ACH-000481,0.010116214343113666
ACH-000483,-0.22125362665006504
ACH-000484,-0.09799391159095816
ACH-000485,-0.21389903634452287
ACH-000486,-0.17689334319865666
ACH-000487,0.04143950963398815
ACH-000488,-0.04617536326338207
ACH-000490,-0.0029868243561145488
ACH-000491,-0.048215853192446326
ACH-000495,-0.0768376220618381
ACH-000496,-0.1059562372240029
ACH-000499,0.13907085472144567
ACH-000500,-0.001487878184743385
ACH-000502,-0.1568950587178748
ACH-000503,-0.254698342497661
ACH-000505,-0.096307395694685
ACH-000507,-0.26028286835457143
ACH-000510,-0.010445068673866324
ACH-000511,-0.14368321878792428
ACH-000512,-0.1672662480455145
ACH-000516,0.07000666258723111
ACH-000517,-0.20349558213861316
ACH-000518,0.037412518701581035
ACH-000520,-0.15057542916458647
ACH-000521,-0.00018023087148896064
ACH-000522,-0.2267905031465799
ACH-000524,-0.3094608520670888
ACH-000527,-0.08902214212292772
ACH-000528,-0.07879084768349845
ACH-000537,-0.17309900361715133
ACH-000541,-0.13096269455491527
ACH-000542,-0.026699920245467218
ACH-000544,-0.13495513164997494
ACH-000545,-0.02089251540051464
ACH-000547,-0.1914902976821326
ACH-000548,-0.14360576401614952
ACH-000549,-0.045930892470491036
ACH-000550,-0.09374782177036436
ACH-000552,0.0408364896580084
ACH-000556,-0.05800975437670072
ACH-000557,-0.012639532446107406
ACH-000569,-0.5048954189290753
ACH-000570,-0.1844945405078284
ACH-000571,-0.16606587772678436
ACH-000573,0.0052010165262877895
ACH-000576,-0.02793970029737389
ACH-000579,-0.016642078499148158
ACH-000580,-0.06068350703098733
ACH-000584,-0.043300694701367035
ACH-000585,-0.26712892792949794
ACH-000588,0.05764522798809287
ACH-000589,-0.03950981766519265
ACH-000591,-0.00472660268858769
ACH-000593,-0.19709344507843693
ACH-000600,-0.30206709389760145
ACH-000601,-0.01823533689962219
ACH-000605,-0.03505327497093502
ACH-000606,-0.14220543910591962
ACH-000608,-0.2643115027688467
ACH-000614,-0.14799131167737178
ACH-000616,-0.016912665044679684
ACH-000618,-0.012265322096326385
ACH-000619,-0.12531174631340336
ACH-000620,-0.14598191041056546
ACH-000621,-0.08000004690092262
ACH-000622,0.09535274235351733
ACH-000623,-0.037413565746653374
ACH-000624,-0.08879577281705384
ACH-000627,-0.19706559616410246
ACH-000630,-0.04913019623905312
ACH-000631,-0.11066631758246824
ACH-000632,-0.04075241245916579
ACH-000633,-0.10601921425082302
ACH-000637,0.04548187748094706
ACH-000638,0.008238505457884461
ACH-000646,-0.07626946639937424
ACH-000647,0.008649841309890573
ACH-000648,-0.025378511589732276
ACH-000649,-0.03632926079152513
ACH-000651,0.02026925427732405
ACH-000652,0.0010648662684634195
ACH-000653,0.1376135289865503
ACH-000657,0.0016673604188705107
ACH-000658,0.2584733003013473
ACH-000661,-0.12457486049134132
ACH-000662,0.11026061974871572
ACH-000663,-0.22685417302244154
ACH-000665,-0.048419139323483885
ACH-000671,0.1665372783780053
ACH-000672,0.25720721671624874
ACH-000673,-0.06113326837917354
ACH-000676,-0.07681523139704878
ACH-000677,-0.005081710963525581
ACH-000681,-0.2650406140445752
ACH-000683,-0.04240020154644249
ACH-000684,-0.2897762132794577
ACH-000688,-0.29254981199740504
ACH-000693,-0.006101848725011108
ACH-000694,-0.16230127765837085
ACH-000695,-0.0573984768503116
ACH-000696,-0.041854179965598884
ACH-000697,-0.2942010356280995
ACH-000699,0.01899562503491873
ACH-000701,-0.025523140068403068
ACH-000706,0.0739241019147847
ACH-000711,0.00829492001903652
ACH-000713,0.08394153842819754
ACH-000714,0.08249438426396166
ACH-000718,-0.07055644923384481
ACH-000720,-0.09241764457761001
ACH-000721,0.03205017160643781
ACH-000724,-0.2286918595395963
ACH-000725,-0.05173184366023535
ACH-000732,-0.04107439457271781
ACH-000734,-0.010684325597998838
ACH-000735,0.01126560440838012
ACH-000736,-0.1488493809920227
ACH-000738,-0.21058748696791446
ACH-000746,-0.04549135722545436
ACH-000747,-0.16724177656424175
ACH-000748,0.09228054299690946
ACH-000753,0.03380444017238414
ACH-000756,-0.22785916851104696
ACH-000757,-0.15104642179321326
ACH-000758,-0.07005996267416599
ACH-000760,0.06115029417026838
ACH-000762,-0.006324668887836168
ACH-000763,-0.13467605941486274
ACH-000764,-0.21204860074040985
ACH-000765,-0.08070996323434207
ACH-000766,-0.0959012093968121
ACH-000767,-0.2719770451878389
ACH-000768,-0.02181253857585342
ACH-000769,0.09570714439659184
ACH-000770,-0.013004589859153698
ACH-000771,-0.19332237801350302
ACH-000773,-0.029170745120177075
ACH-000776,0.014423380294375752
ACH-000777,-0.08073841325730613
ACH-000778,0.0145821812180999
ACH-000781,-0.30019299568876795
ACH-000782,-0.052615835417182136
ACH-000783,-0.040455910672613414
ACH-000784,-0.14016371798629418
ACH-000785,-0.02893852835277523
ACH-000787,-0.28801366467381795
ACH-000788,0.00776846459253145
ACH-000791,0.0409819352612582
ACH-000792,-0.013273471158644372
ACH-000794,-0.08264277441407175
ACH-000796,-0.13615807244312644
ACH-000798,-0.2084637292699452
ACH-000799,-0.08050737794287639
ACH-000800,0.034393048934401316
ACH-000802,-0.041870207248175126
ACH-000804,-0.16189238671589598
ACH-000805,0.08842393240561293
ACH-000809,0.03711177353058875
ACH-000810,-0.19143692188026912
ACH-000811,-0.10217214653128898
ACH-000817,0.049521379822745536
ACH-000819,-0.0799255443591377
ACH-000820,-0.4884840272544842
ACH-000821,0.16980166393532015
ACH-000822,-0.10809437301627704
ACH-000823,0.05594692919564406
ACH-000824,-0.051543535089722176
ACH-000827,-0.0716334890321406
ACH-000829,-0.3064143868628974
ACH-000831,0.0374949159354271
ACH-000832,-0.020707443375737117
ACH-000833,0.21270856052404352
ACH-000834,-0.2602020306904423
ACH-000835,-0.11595549753617054
ACH-000836,0.15241138546254926
ACH-000837,-0.08923637717445339
ACH-000838,-0.015119641574757757
ACH-000839,-0.2896062653782647
ACH-000840,-0.2197160254075481
ACH-000841,0.11062177241938807
ACH-000843,0.016316772262085902
ACH-000846,-0.08664877084480728
ACH-000847,0.09909325154348204
ACH-000848,-0.09484650782838384
ACH-000849,0.013548924678911065
ACH-000851,-0.15453871476491424
ACH-000855,-0.09388068152675318
ACH-000856,-0.09085012561941716
ACH-000858,-0.13232593307898136
ACH-000859,0.014652054376174568
ACH-000861,-0.1141712431311478
ACH-000862,-0.0038159052255342563
ACH-000865,-0.041230740308966535
ACH-000866,-0.07132962410397005
ACH-000867,-0.12597616340009726
ACH-000869,-0.01893110029873784
ACH-000872,-0.2774220127848092
ACH-000873,-0.13534861550656035
ACH-000876,-0.16237687076657353
ACH-000878,-0.06399471665758732
ACH-000880,-0.15082351194204618
ACH-000881,-0.14823114496608375
ACH-000882,-0.15827549421350615
ACH-000884,0.021154977600182298
ACH-000885,-0.19082075394895032
ACH-000887,-0.07551360423095299
ACH-000889,-0.037336083414327134
ACH-000896,-0.09464021738466358
ACH-000898,-0.0651684873733906
ACH-000900,-0.049260653920860105
ACH-000901,-0.0367545049298448
ACH-000905,-0.09499049716878014
ACH-000906,-0.06530439942105677
ACH-000907,-0.3560885528654599
ACH-000910,0.01476371687638379
ACH-000911,0.11598002056421633
ACH-000912,-0.01676938542811966
ACH-000913,-0.08078730909113263
ACH-000915,0.03773895531499482
ACH-000916,0.029661347007035387
ACH-000917,-0.08090864589337493
ACH-000920,0.5729285780634835
ACH-000921,-0.21041688671526065
ACH-000924,-0.1396452748717638
ACH-000926,-0.018082483630856683
ACH-000928,-0.21255269374421967
ACH-000929,0.09836649963265584
ACH-000932,-0.1881066551054143
ACH-000935,-0.10462191091495568
ACH-000936,0.004471662637233921
ACH-000937,0.007315588174838085
ACH-000938,-0.02037867042029172
ACH-000939,0.061593841635201735
ACH-000941,-0.05392623802679156
ACH-000943,0.029434205413086507
ACH-000946,-0.2383100090754653
ACH-000947,-0.09144458868730104
ACH-000948,-0.3482799723465169
ACH-000950,-0.10232466249014448
ACH-000953,0.012815250230988971
ACH-000954,-0.2219256680447756
ACH-000957,-0.0900997364656118
ACH-000958,-0.27072657334652217
ACH-000960,-0.100375618432474
ACH-000963,0.2535053601441781
ACH-000968,-0.2769184851319829
ACH-000969,0.004706846093801953
ACH-000972,-0.657569379814169
ACH-000973,0.035731473437610003
ACH-000974,-0.1966310331291796
ACH-000978,0.059592390455123566
ACH-000984,-0.35596548381251736
ACH-000986,0.0010300147553817768
ACH-000988,-0.3703628925551071
ACH-000993,-0.1632243803620559
ACH-000994,-0.24969552916204316
ACH-000996,-0.1945678937093752
ACH-001001,0.04699881359908075
ACH-001020,0.052698561208353145
ACH-001028,-0.05048039330385376
ACH-001031,-0.03850324763681517
ACH-001038,-0.1419908501326487
ACH-001048,-0.3166223904749768
ACH-001050,-0.08841030735499507
ACH-001053,0.005309749039434129
ACH-001054,-0.04275028067474402
ACH-001061,-0.038402444690414886
ACH-001067,-0.1775755104078906
ACH-001075,-0.11104607634689014
ACH-001096,-0.2045559585001897
ACH-001111,-0.01896745490612917
ACH-001119,-0.16381212998664696
ACH-001128,0.8070425957232343
ACH-001134,-0.20246121891765875
ACH-001151,-0.1103933872424153
ACH-001163,-0.2185408238486344
ACH-001164,-0.04592437513158898
ACH-001183,0.03556234240695096
ACH-001192,0.14039384019513987
ACH-001193,0.04123759193086088
ACH-001196,-0.03829433495305702
ACH-001197,0.00832089018277595
ACH-001205,-0.1772235073461511
ACH-001211,-0.11387729663927985
ACH-001212,-0.619965305857716
ACH-001228,-0.09786096427360404
ACH-001232,-0.05069912832011928
ACH-001239,-0.05137275510888965
ACH-001270,-0.02376522624075054
ACH-001274,0.04299852604935645
ACH-001275,-0.2473633148069829
ACH-001277,-0.2844345466677327
ACH-001278,0.07793581496713671
ACH-001280,0.12820076647778494
ACH-001283,-0.030202665117742375
ACH-001289,0.19315588563860692
ACH-001300,-0.07520444589537903
ACH-001301,-0.07902915533815145
ACH-001302,-0.30263085332041
ACH-001306,-0.11745011452542466
ACH-001318,0.09892961943951227
ACH-001322,-0.14295674173941272
ACH-001328,-0.0362126431131638
ACH-001332,-0.31008046630410263
ACH-001336,0.1836990064454819
ACH-001346,-0.030821364645500494
ACH-001353,-0.3110923703503227
ACH-001354,0.1845072085762294
ACH-001367,-0.3797708955509753
ACH-001368,0.031119461999281457
ACH-001374,-0.3885737544451345
ACH-001377,-0.07976556010316334
ACH-001380,-0.23854331984373905
ACH-001391,-0.052570884103026835
ACH-001408,-0.058975710891019474
ACH-001430,-0.2681742942050425
ACH-001431,-0.0278342548552053
ACH-001450,-0.003641364252242237
ACH-001496,-0.10640784752268664
ACH-001500,-0.04798434384765257
ACH-001523,-0.039351152047796566
ACH-001532,-0.05286465124454786
ACH-001550,0.19682139182815772
ACH-001552,0.050200836506150835
ACH-001554,-0.17881873243330354
ACH-001654,-0.08512195323418223
ACH-001735,-0.08679961549551896
ACH-001736,-0.08323359429461781
ACH-001737,-0.031438252505229164
ACH-001740,-0.7525879319210047
ACH-001745,-0.7997025170094526
ACH-001765,-0.059723405246785564
