,HAO2 (51179)
ACH-000337,-0.4049152470010056
ACH-000338,-0.6615769270321656
ACH-000339,-0.186426961496872
ACH-000341,-0.2551869352982306
ACH-000348,-0.19597609248187167
ACH-000350,0.023443772654309726
ACH-000352,-0.5233497234708757
ACH-000356,-0.076571146106005
ACH-000361,-0.3123638719367855
ACH-000362,-0.2847453375546614
ACH-000363,-0.1945476584312639
ACH-000364,-0.1058638531764856
ACH-000365,-0.2657481259039871
ACH-000366,-0.16884902836597174
ACH-000368,-0.29892681659865394
ACH-000374,-0.2768895401967266
ACH-000375,-0.42972760113937297
ACH-000376,-0.3495202688939343
ACH-000381,-0.3775332404714332
ACH-000383,-0.4044436450170726
ACH-000387,-0.2512523630817585
ACH-000389,-0.2850876912703085
ACH-000390,-0.3834800415420925
ACH-000393,-0.23331394037064
ACH-000395,-0.2377260736195751
ACH-000396,-0.5965403088052164
ACH-000397,-0.3187514433631176
ACH-000401,0.006300102429857218
ACH-000402,-0.25359589236245755
ACH-000403,-0.12362965810174795
ACH-000404,-0.16821099997154682
ACH-000406,-0.207275310005714
ACH-000407,-0.3759530068713506
ACH-000408,-0.2548779205692263
ACH-000410,-0.2669640690231653
ACH-000411,-0.2265864447524223
ACH-000414,-0.2428162881737122
ACH-000415,-0.36090912572453626
ACH-000416,-0.305016398979109
ACH-000420,-0.30935786583703495
ACH-000421,-0.3136920498559848
ACH-000424,-0.4084908250990889
ACH-000425,-0.3258511940003191
ACH-000426,-0.1959561746399652
ACH-000427,-0.20505371132903935
ACH-000433,-0.2875025772215325
ACH-000435,-0.4113122358913757
ACH-000436,-0.23672212115349134
ACH-000444,-0.227529260526322
ACH-000445,-0.3780935615986926
ACH-000448,-0.22204543895577206
ACH-000450,-0.3109479001744754
ACH-000452,-0.1864182047030457
ACH-000454,-0.4076825832624247
ACH-000458,-0.29248617947103484
ACH-000459,-0.19413790101954095
ACH-000460,-0.28293532612613875
ACH-000461,-0.4177712335076031
ACH-000463,-0.3728633427022281
ACH-000464,-0.2776378402685313
ACH-000466,-0.2561819656900992
ACH-000467,-0.2504129315861238
ACH-000468,-0.2706578530965072
ACH-000469,-0.27671621154461
ACH-000470,-0.2505536110885032
ACH-000471,-0.1781510610533956
ACH-000472,-0.1566258544948951
ACH-000473,-0.4274522182555317
ACH-000475,-0.1543180126565226
ACH-000476,-0.2429333837819315
ACH-000477,-0.32250341723323245
ACH-000479,-0.17520057460218535
ACH-000480,-0.2613774631669902
ACH-000481,-0.1677375970542255
ACH-000483,-0.26445704022552585
ACH-000484,-0.15266720795700728
ACH-000485,-0.31575859985879484
ACH-000486,-0.3774953927734722
ACH-000487,-0.1697618946693417
ACH-000488,-0.3283030423922688
ACH-000490,-0.2512664135465392
ACH-000491,-0.13374450907406027
ACH-000495,-0.4638719651810865
ACH-000496,-0.3173887646310472
ACH-000499,-0.2995399496064002
ACH-000500,-0.10949143871440344
ACH-000502,-0.469080336995343
ACH-000503,-0.2825454483875374
ACH-000505,-0.22177780672823144
ACH-000507,-0.35459723081981714
ACH-000510,-0.17636482935307912
ACH-000511,-0.269460918041887
ACH-000512,-0.3870740953263581
ACH-000516,-0.2818667598377577
ACH-000517,-0.19863438789508625
ACH-000518,-0.2972307912032131
ACH-000520,-0.43694891107019534
ACH-000521,-0.3367788546363861
ACH-000522,-0.5003687749905082
ACH-000524,-0.15928212147675944
ACH-000527,-0.2043603117166305
ACH-000528,-0.2428911664805928
ACH-000537,-0.18437808129327254
ACH-000541,-0.36385345782057865
ACH-000542,-0.3047756923563239
ACH-000544,-0.2941866352275474
ACH-000545,-0.3523319356372713
ACH-000547,-0.4710284852159668
ACH-000548,-0.30042945682584976
ACH-000549,-0.3214538190055099
ACH-000550,-0.06374427777515089
ACH-000552,-0.32476510613897697
ACH-000556,-0.3047740989149613
ACH-000557,-0.12737075432012884
ACH-000569,-0.2228779578332062
ACH-000570,-0.3029433474363577
ACH-000571,-0.20837893162383386
ACH-000573,-0.17309192188933895
ACH-000576,-0.2331323718849255
ACH-000579,-0.33706628424536506
ACH-000580,-0.22501170599072506
ACH-000584,-0.2882088971161347
ACH-000585,-0.19649893167198326
ACH-000588,-0.3136987242867697
ACH-000589,-0.2199920798135375
ACH-000591,-0.3864893960627788
ACH-000593,-0.1649208641778025
ACH-000600,-0.16183993568884966
ACH-000601,-0.2335848901790136
ACH-000605,-0.5326919752076424
ACH-000606,-0.3709089554354989
ACH-000608,-0.04803714979608915
ACH-000614,-0.22737526648893064
ACH-000616,-0.29841047082563243
ACH-000618,-0.3299310532983617
ACH-000619,-0.3311588564604445
ACH-000620,-0.39800146797895203
ACH-000621,-0.4385609396963795
ACH-000622,-0.08456874566333593
ACH-000623,-0.3483170545371594
ACH-000624,-0.22421397769589635
ACH-000627,-0.4522884256909786
ACH-000630,-0.17590459560381336
ACH-000631,-0.19669279687032187
ACH-000632,-0.3797892232003858
ACH-000633,-0.17718873835812407
ACH-000637,-0.19133416927563351
ACH-000638,-0.1923959216786982
ACH-000646,-0.2833943467664333
ACH-000647,-0.2708186361452111
ACH-000648,-0.35308821711259003
ACH-000649,-0.2358983514100011
ACH-000651,-0.28910704456587377
ACH-000652,-0.2484880386921797
ACH-000653,-0.2015344787477974
ACH-000657,-0.2331701185038676
ACH-000658,-0.12017026575390458
ACH-000661,-0.0264349613418645
ACH-000662,-0.4600632326730349
ACH-000663,-0.2281071634118526
ACH-000665,-0.34194090985701675
ACH-000671,-0.17786292974880888
ACH-000672,-0.25217529887650963
ACH-000673,-0.2158801988044648
ACH-000676,-0.2888580238912278
ACH-000677,-0.2392836586799023
ACH-000681,-0.034053492082165605
ACH-000683,-0.2750015029373148
ACH-000684,-0.2329689939974239
ACH-000688,-0.3559048489551713
ACH-000693,-0.3792348464807011
ACH-000694,-0.2697413951252313
ACH-000695,-0.10234033053297964
ACH-000696,-0.3600096211130226
ACH-000697,-0.28352581858089976
ACH-000699,-0.2475070787167572
ACH-000701,-0.26486715942094097
ACH-000706,-0.3266863173541037
ACH-000711,-0.1793923762687139
ACH-000713,-0.6857704119009032
ACH-000714,-0.2755449833130557
ACH-000718,-0.2459398888702144
ACH-000720,-0.3451177608576171
ACH-000721,-0.40807606894355786
ACH-000724,-0.1366590892187751
ACH-000725,-0.37798860415321694
ACH-000732,-0.5237618217114693
ACH-000734,-0.2692141757082561
ACH-000735,-0.2521765033124493
ACH-000736,-0.2545897716480649
ACH-000738,-0.14561457569325087
ACH-000746,-0.2510093648020595
ACH-000747,-0.4971607037826518
ACH-000748,-0.2804548119526654
ACH-000753,-0.34958536012579605
ACH-000756,-0.4072204492848409
ACH-000757,-0.13167032995860714
ACH-000758,-0.10907952129907808
ACH-000760,-0.12249797790412463
ACH-000762,-0.3653987177424596
ACH-000763,-0.208028305484584
ACH-000764,-0.4018540668102265
ACH-000765,-0.3055963188650051
ACH-000766,-0.239219632380622
ACH-000767,-0.20849610256350684
ACH-000768,-0.4558319047595246
ACH-000769,-0.3057915201163637
ACH-000770,-0.2860782352260584
ACH-000771,-0.2417156516833497
ACH-000773,-0.20835058500495848
ACH-000776,-0.4210170901925273
ACH-000777,-0.326317989224175
ACH-000778,-0.4270040919149708
ACH-000781,-0.1969148027264445
ACH-000782,-0.1494644163675112
ACH-000783,-0.3264575252010997
ACH-000784,-0.2620403318956109
ACH-000785,-0.2407019012919403
ACH-000787,-0.2256223212074197
ACH-000788,-0.2272096684160808
ACH-000791,-0.37278230748911934
ACH-000792,-0.16829536206349308
ACH-000794,-0.3489420963753358
ACH-000796,-0.19851111867828944
ACH-000798,-0.3480358900182891
ACH-000799,-0.2259042414777078
ACH-000800,-0.13468559014028952
ACH-000802,-0.2737485155566373
ACH-000804,-0.19688446916710248
ACH-000805,-0.1547185182878479
ACH-000809,-0.2422026169852617
ACH-000810,-0.4471158611292523
ACH-000811,-0.3734622503443044
ACH-000817,-0.10330311682007697
ACH-000819,-0.1096088661304613
ACH-000820,-0.3103978816064746
ACH-000821,-0.3139430116221553
ACH-000822,-0.1493700265939795
ACH-000823,-0.3644281599023648
ACH-000824,-0.09858525143374372
ACH-000827,-0.1956708282200597
ACH-000829,-0.2871959084874368
ACH-000831,-0.4577503673113024
ACH-000832,-0.2104934220207553
ACH-000833,-0.13830299227565745
ACH-000834,-0.31354305919225606
ACH-000835,-0.2976350426720107
ACH-000836,-0.3059638261656105
ACH-000837,-0.34638020447468765
ACH-000838,0.09217319284853903
ACH-000839,-0.5520934938660748
ACH-000840,-0.3916461995752419
ACH-000841,-0.2500201691551493
ACH-000843,-0.32249388170153004
ACH-000846,-0.20340608654723508
ACH-000847,-0.29269139064459904
ACH-000848,-0.07209626906797602
ACH-000849,-0.2636050175807194
ACH-000851,-0.4086059253186196
ACH-000855,-0.1166793892836503
ACH-000856,-0.2843111997059811
ACH-000858,-0.3782047893819482
ACH-000859,-0.12339815413999833
ACH-000861,-0.28911718640295103
ACH-000862,-0.3656880775741303
ACH-000865,-0.1771427515500648
ACH-000866,-0.1838974049927692
ACH-000867,-0.21178430580909008
ACH-000869,-0.4965597191078137
ACH-000872,-0.5751915207552529
ACH-000873,-0.2967068181621373
ACH-000876,-0.20624611171778265
ACH-000878,-0.2465829754044726
ACH-000880,-0.03267688630287376
ACH-000881,-0.21033099788500567
ACH-000882,-0.4431041628006005
ACH-000884,-0.26966411520626565
ACH-000885,-0.2968987690235888
ACH-000887,-0.4220633177140016
ACH-000889,-0.3099379783092638
ACH-000896,-0.4528327825243846
ACH-000898,-0.4061998622485543
ACH-000900,-0.09203092055785833
ACH-000901,-0.1802575566853388
ACH-000905,-0.3680576534746602
ACH-000906,-0.1701555633082069
ACH-000907,-0.6346051131850722
ACH-000910,-0.10266846207277666
ACH-000911,-0.2382504525314445
ACH-000912,-0.2146150151466308
ACH-000913,-0.11038973572760176
ACH-000915,-0.3816667169652979
ACH-000916,0.11496889352896635
ACH-000917,-0.3808486478238223
ACH-000920,0.1445040440419813
ACH-000921,-0.3101676687387987
ACH-000924,-0.2785361225227955
ACH-000926,-0.3390220649265501
ACH-000928,-0.4867054418063995
ACH-000929,-0.07925835334481422
ACH-000932,-0.2837587912494441
ACH-000935,-0.2330481267773307
ACH-000936,-0.4612384193963305
ACH-000937,-0.21276034571903124
ACH-000938,-0.2193203831906539
ACH-000939,-0.27356210310978196
ACH-000941,-0.17509005706978248
ACH-000943,-0.4108436473481607
ACH-000946,-0.20384757825512448
ACH-000947,-0.175513287577427
ACH-000948,-0.2240936074677936
ACH-000950,-0.13361350776743386
ACH-000953,-0.26464239868073786
ACH-000954,-0.6276790816664066
ACH-000957,-0.17405926125756746
ACH-000958,-0.16896875636231232
ACH-000960,-0.20736542976061487
ACH-000963,-0.23408352787571515
ACH-000968,-0.3883211525985829
ACH-000969,-0.19311345626448
ACH-000972,-0.7370398877555717
ACH-000973,-0.19417109943457864
ACH-000974,-0.18197959129537733
ACH-000978,-0.026489192762351347
ACH-000984,-0.28573064598894843
ACH-000986,-0.16588657880881788
ACH-000988,-0.17826528691096427
ACH-000993,-0.14059293345070875
ACH-000994,-0.2539597126979836
ACH-000996,-0.3144871172592034
ACH-001001,-0.31003070195315835
ACH-001020,-0.15069523660502096
ACH-001028,-0.2399672157624554
ACH-001031,-0.17940479347475308
ACH-001038,-0.11648910869842305
ACH-001048,-0.20202065871309066
ACH-001050,-0.3540291764087038
ACH-001053,-0.3233142571254176
ACH-001054,-0.333752747936911
ACH-001061,-0.29017022317201857
ACH-001067,-0.2385411173545675
ACH-001075,-0.1767718988700233
ACH-001096,-0.3505684053023237
ACH-001111,-0.27671084293199105
ACH-001119,-0.17636309145361326
ACH-001128,-0.6279294063583063
ACH-001134,-0.25690033002868784
ACH-001151,-0.2621528441747554
ACH-001163,-0.1384053958958624
ACH-001164,-0.4672746616544368
ACH-001183,-0.2818547942335312
ACH-001192,-0.21396860046479027
ACH-001193,-0.2606858079120981
ACH-001196,-0.4158994535280421
ACH-001197,-0.2571845158655825
ACH-001205,-0.047514529580738235
ACH-001211,-0.07333724295539737
ACH-001212,-0.17830848837020508
ACH-001228,-0.3886458864518064
ACH-001232,-0.21073127027499108
ACH-001239,-0.3187691505635616
ACH-001270,-0.3721541776264013
ACH-001274,-0.2613322118619271
ACH-001275,-0.07817218383176544
ACH-001277,-0.4949786069750427
ACH-001278,-0.20749926630830726
ACH-001280,-0.16730483986794048
ACH-001283,-0.174549783309776
ACH-001289,-0.4147347597208516
ACH-001300,-0.13499628630533503
ACH-001301,-0.3457335418910259
ACH-001302,-0.03896557070203069
ACH-001306,-0.3792644982572047
ACH-001318,-0.31145149121858384
ACH-001322,-0.4826901564987842
ACH-001328,-0.3221641064490399
ACH-001332,-0.4101499163814799
ACH-001336,-0.2757525712094337
ACH-001346,-0.3526927571193942
ACH-001353,-0.2814032905471503
ACH-001354,0.00436929828773499
ACH-001367,-0.04546682446257008
ACH-001368,-0.3215644010732975
ACH-001374,-0.3989117881932167
ACH-001377,-0.2950148208623582
ACH-001380,-0.2900319128002185
ACH-001391,-0.06909060503638198
ACH-001408,-0.3790990246297525
ACH-001430,-0.22571524653565514
ACH-001431,-0.2262775164782601
ACH-001450,-0.3145630634275533
ACH-001496,-0.31045593704544205
ACH-001500,-0.3818651560660132
ACH-001523,-0.08194991777399417
ACH-001532,-0.2671332524464149
ACH-001550,-0.17615272632826556
ACH-001552,-0.1793194602421772
ACH-001554,-0.17182367686330616
ACH-001654,-0.2734372440016728
ACH-001735,-0.2443818754792879
ACH-001736,-0.3279153855461401
ACH-001737,-0.3012665283465159
ACH-001740,-0.3266872117191183
ACH-001745,-0.2995478102946241
ACH-001765,-0.16829415545118262
