,COX6A1 (1337)
ACH-000259,-0.28395445009377906
ACH-000260,-0.2602738427572946
ACH-000261,-0.3617246954326384
ACH-000262,-0.1916445294623962
ACH-000263,-0.5509265460974405
ACH-000264,-0.3431727725087345
ACH-000265,-0.4888425398562474
ACH-000266,-0.3980901452291717
ACH-000272,-0.33962933909974186
ACH-000274,-0.33932265749300045
ACH-000277,-0.42230155469222186
ACH-000278,-0.16125024648728434
ACH-000279,-0.3884617544754669
ACH-000280,-0.1271892495482755
ACH-000281,-0.40210062714511213
ACH-000288,-0.2717057741674618
ACH-000291,-0.33898683393635576
ACH-000293,-0.2890197010301313
ACH-000294,-0.32460691023100496
ACH-000295,-0.3744861544578126
ACH-000296,-0.2977960766327001
ACH-000302,-0.3406449318546307
ACH-000304,-0.045723848900432386
ACH-000307,-0.36960655399021297
ACH-000308,-0.3450125698557122
ACH-000310,-0.3461779929018178
ACH-000311,-0.3500439887257186
ACH-000312,-0.4203979616125808
ACH-000315,-0.27283091331077913
ACH-000316,-0.37017967158932813
ACH-000317,-0.5292930992702921
ACH-000318,-0.4605634790270925
ACH-000319,-0.3059748751876896
ACH-000320,-0.3568127420377015
ACH-000322,-0.2639307437671068
ACH-000323,-0.3103935569153493
ACH-000324,-0.18439014863725212
ACH-000329,-0.627684905436177
ACH-000330,-0.3310427836797003
ACH-000331,-0.32900503001519665
ACH-000332,-0.2557240155959917
ACH-000334,-0.3062066555876892
ACH-000335,-0.2984388214563875
ACH-000336,-0.650818350522394
ACH-000337,-0.2551065985759374
ACH-000338,-0.6013869143213901
ACH-000339,-0.2993194148480699
ACH-000341,-0.3595743223257889
ACH-000348,-0.4578578063013114
ACH-000350,-0.4709299799491679
ACH-000352,-0.5115975998039844
ACH-000356,-0.401342482265346
ACH-000361,-0.3795340261176969
ACH-000362,-0.16672910694690785
ACH-000363,-0.6543802734790257
ACH-000364,-0.3113172012319064
ACH-000365,-0.5532266875884653
ACH-000366,-0.26658513638056025
ACH-000368,-0.4189241440042215
ACH-000374,-0.653408775975447
ACH-000375,-0.3355552261181514
ACH-000376,-0.4105475479353036
ACH-000381,-0.3220953151433549
ACH-000383,-0.2553328325716818
ACH-000387,-0.3293186659437968
ACH-000389,0.0028046069265850204
ACH-000390,-0.1764888093361884
ACH-000393,-0.3809253541055235
ACH-000395,-0.4359032619987245
ACH-000396,-0.11442254466381885
ACH-000397,-0.17451055675725566
ACH-000401,-0.3427564202350131
ACH-000402,-0.6673416942293238
ACH-000403,-0.2434592361004439
ACH-000404,-0.18893809528045935
ACH-000406,-0.3801695549868134
ACH-000407,-0.3742351762599077
ACH-000408,-0.15432364750198532
ACH-000410,-0.2367569267094137
ACH-000411,-0.22064573855015265
ACH-000414,-0.2905460103389745
ACH-000415,-0.3194004967723086
ACH-000416,-0.3394250063225998
ACH-000420,-0.4832898311138046
ACH-000421,-0.4126296709803413
ACH-000424,-0.3974553507412844
ACH-000425,-0.2558408458864429
ACH-000426,-0.13586970914250265
ACH-000427,-0.5534837810533653
ACH-000433,-0.40945425362886895
ACH-000435,-0.24418102600816896
ACH-000436,-0.4523144969960626
ACH-000444,-0.4060158289062132
ACH-000445,-0.2784100419173073
ACH-000448,-0.25308853084347555
ACH-000450,-0.35193186382089986
ACH-000452,-0.3951210831427162
ACH-000454,-0.6806679133204251
ACH-000458,-0.3142451984548645
ACH-000459,-0.4989337987612678
ACH-000460,-0.17779646662191603
ACH-000461,-0.3863924641842179
ACH-000463,-0.17232751630901624
ACH-000464,-0.3709675216940501
ACH-000466,-0.4986307496466529
ACH-000467,-0.6007041967465696
ACH-000468,-0.3547672756233814
ACH-000469,-0.2444384710154883
ACH-000470,-0.3352435852531698
ACH-000471,-0.2255039227817601
ACH-000472,-0.22187691027268508
ACH-000473,-0.3297424962448943
ACH-000475,-0.4642736129200789
ACH-000476,-0.42496619496153343
ACH-000477,-0.36315759849268603
ACH-000479,-0.4646193257328698
ACH-000480,-0.2669581766652709
ACH-000481,-0.43965850549300695
ACH-000483,-0.4310587925188014
ACH-000484,-0.2735060825658382
ACH-000485,-0.4970388735043807
ACH-000486,-0.2784297316552905
ACH-000487,-0.4441398270424481
ACH-000488,-0.5973119120455554
ACH-000490,-0.30667490598933383
ACH-000491,-0.519879826869503
ACH-000495,-0.1546151661541818
ACH-000496,-0.3852557563488875
ACH-000499,-0.4225486258008517
ACH-000500,-0.6966539623682162
ACH-000502,-0.3284361994970776
ACH-000503,-0.2291444264382165
ACH-000505,-0.3121198477684974
ACH-000507,-0.2581583109577534
ACH-000510,-0.2342205215691269
ACH-000511,-0.2058463639451676
ACH-000512,-0.25657068542916384
ACH-000516,-0.2436922894162319
ACH-000517,-0.4391333385784984
ACH-000518,-0.14786862639009024
ACH-000520,-0.23257603124583934
ACH-000521,-0.2392848428987472
ACH-000522,-0.2371948587996824
ACH-000524,-0.4425542551254876
ACH-000527,-0.3122233903347573
ACH-000528,-0.4549812408335003
ACH-000537,-0.4284983174174973
ACH-000541,-0.4235311361650718
ACH-000542,-0.2075302017109633
ACH-000544,-0.2671798706460789
ACH-000545,-0.19497805053794187
ACH-000547,-0.3444008543313176
ACH-000548,-0.1283793969508615
ACH-000549,-0.3494846271449349
ACH-000550,-0.4539994807811468
ACH-000552,-0.3358478146867676
ACH-000556,-0.3553183637210392
ACH-000557,-0.3390115090690225
ACH-000569,-0.21063309279530606
ACH-000570,-0.34291953624496685
ACH-000571,-0.3405292353445976
ACH-000573,-0.2990603703883253
ACH-000576,-0.35944080333430545
ACH-000579,-0.1526593757093272
ACH-000580,-0.1142475418648286
ACH-000584,-0.4513207791752127
ACH-000585,-0.3706165043812136
ACH-000588,-0.4800977800076949
ACH-000589,-0.3911896889718796
ACH-000591,-0.4151977176965848
ACH-000593,-0.39279530757530173
ACH-000600,-0.3779167845125502
ACH-000601,-0.2380468980489639
ACH-000605,-0.5215054338286962
ACH-000606,-0.1870658020005956
ACH-000608,-0.35996676949528983
ACH-000614,-0.2644797133224633
ACH-000616,-0.2785772621330849
ACH-000618,-0.3596491789959881
ACH-000619,-0.2334736518121807
ACH-000620,-0.3679399884951629
ACH-000621,-0.3849893773295768
ACH-000622,-0.21946577778356816
ACH-000623,-0.3472142931429775
ACH-000624,-0.2285129102275009
ACH-000627,-0.4705785369093449
ACH-000630,-0.4464423266860189
ACH-000631,-0.01745270757713185
ACH-000632,-0.30568456839564034
ACH-000633,-0.4808329264957042
ACH-000637,-0.4475397605918938
ACH-000638,-0.3961912403247908
ACH-000646,-0.3777916242384656
ACH-000647,-0.4808004109810634
ACH-000648,-0.3069614816214483
ACH-000649,-0.2385617179466836
ACH-000651,-0.4306654054417081
ACH-000652,-0.2946723326710147
ACH-000653,-0.6483984244477211
ACH-000657,-0.2644754158228954
ACH-000658,-0.494354976725565
ACH-000661,-0.16801787984596986
ACH-000662,-0.02340781005127527
ACH-000663,-0.24433832333476835
ACH-000665,-0.4183199704711372
ACH-000671,-0.1594246221887079
ACH-000672,-0.3936951722755812
ACH-000673,-0.18657980329324367
ACH-000676,-0.3724499043544057
ACH-000677,-0.7393296354502331
ACH-000681,-0.21533808961792686
ACH-000683,-0.4253695445389422
ACH-000684,-0.056237719602569736
ACH-000688,-0.5020841168959846
ACH-000693,-0.5693867020828748
ACH-000694,-0.4106532851168901
ACH-000695,-0.3632889383208221
ACH-000696,-0.16897151120832274
ACH-000697,-0.4073074453571907
ACH-000699,-0.3198171998766648
ACH-000701,-0.3827279176953347
ACH-000706,-0.20742866605627175
ACH-000711,-0.25278485048350835
ACH-000713,-0.35289904868657923
ACH-000714,-0.15998802615067578
ACH-000718,-0.4265290232706695
ACH-000720,-0.4865916163451695
ACH-000721,-0.2654412908520515
ACH-000724,-0.4706075516849975
ACH-000725,-0.3510273095813829
ACH-000732,-0.2265218904355885
ACH-000734,-0.2683596611673086
ACH-000735,-0.24466314770759556
ACH-000736,-0.3325073953194136
ACH-000738,-0.3647946443413184
ACH-000746,-0.4544507180887967
ACH-000747,-0.5968991313314069
ACH-000748,-0.3171692826209459
ACH-000753,-0.4734482339416224
ACH-000756,-0.4635475090181703
ACH-000757,-0.3002289562148467
ACH-000758,-0.3323116471213559
ACH-000760,-0.2697024878004471
ACH-000762,-0.2744780209423469
ACH-000763,-0.5709999358810456
ACH-000764,-0.3107489781648731
ACH-000765,-0.5208362892749304
ACH-000766,-0.32431631845083203
ACH-000767,-0.5457702554919653
ACH-000768,-0.5583034786687886
ACH-000769,-0.3754381479534376
ACH-000770,-0.3313951369854388
ACH-000771,-0.09639975404087517
ACH-000773,-0.20228992515289645
ACH-000776,-0.1355435988001744
ACH-000777,-0.3438304495707645
ACH-000778,-0.07548451466837086
ACH-000781,-0.3270620018039694
ACH-000782,-0.32658168103556345
ACH-000783,-0.2282598751720461
ACH-000784,-0.33675828017041115
ACH-000785,-0.4115302853208848
ACH-000787,-0.4793732619394418
ACH-000788,-0.2631441494989864
ACH-000791,-0.22809105369568775
ACH-000792,-0.2587971405880061
ACH-000794,-0.19239813655888688
ACH-000796,-0.14965038981501755
ACH-000798,-0.3924838145374381
ACH-000799,-0.061843973511585326
ACH-000800,-0.6073811514831823
ACH-000802,-0.19974605733539053
ACH-000804,-0.3713829753827744
ACH-000805,-0.2687480986169643
ACH-000809,-0.2581206820293941
ACH-000810,-0.269647961557012
ACH-000811,-0.3192871877031796
ACH-000817,-0.16034136675382932
ACH-000819,-0.3144971705789204
ACH-000820,-0.4497056460107794
ACH-000821,-0.7069698908986297
ACH-000822,-0.3469173183609078
ACH-000823,-0.4066730721753256
ACH-000824,-0.3243484975858579
ACH-000827,-0.1380846711135104
ACH-000829,-0.19024339391811124
ACH-000831,-0.4735771632414685
ACH-000832,-0.202093917273818
ACH-000833,-0.3737590206752402
ACH-000834,-0.2034367924185946
ACH-000835,-0.24776662939751706
ACH-000836,-0.1913109178221513
ACH-000837,-0.5003933944070049
ACH-000838,-0.32564900341913555
ACH-000839,-0.21301078799934545
ACH-000840,-0.4617314679510587
ACH-000841,-0.19533660548940696
ACH-000843,-0.31268491725727504
ACH-000846,-0.08142720520637288
ACH-000847,-0.30659829890575463
ACH-000848,-0.4329052203140089
ACH-000849,-0.2029981502994939
ACH-000851,-0.42869148356548537
ACH-000855,-0.5643701732708676
ACH-000856,-0.2953060581449026
ACH-000858,-0.5337043615117687
ACH-000859,-0.33368808842046105
ACH-000861,-0.2320951121624272
ACH-000862,-0.37876769398606747
ACH-000865,-0.42186488793565213
ACH-000866,-0.3274566477581936
ACH-000867,-0.31576595287473763
ACH-000869,-0.31206245365776714
ACH-000872,-0.3053023471902521
ACH-000873,-0.4365054175315376
ACH-000876,-0.3621234064166696
ACH-000878,-0.526254238251559
ACH-000880,-0.006767589608310339
ACH-000881,-0.2577773481955861
ACH-000882,-0.3913207781432909
ACH-000884,-0.3267335225227441
ACH-000885,-0.6335705823876236
ACH-000887,-0.3217648240715406
ACH-000889,-0.7023219741971843
ACH-000896,-0.29485944228034977
ACH-000898,-0.3805829945702319
ACH-000900,-0.34163798912185683
ACH-000901,-0.3970756639828992
ACH-000905,-0.3398929206464674
ACH-000906,-0.4885814121965578
ACH-000907,-0.19726355332756976
ACH-000910,-0.22721615672829876
ACH-000911,-0.5284637416199321
ACH-000912,-0.30373801834837
ACH-000913,-0.569756216036079
ACH-000915,-0.22707692154476355
ACH-000916,0.05608694446393461
ACH-000917,-0.17849437392402884
ACH-000920,-0.27815602580816906
ACH-000921,-0.22933039681647566
ACH-000924,-0.5366937224096804
ACH-000926,-0.28969886745467033
ACH-000928,-0.21887456428563076
ACH-000929,-0.2003008948111743
ACH-000932,-0.4097992232403561
ACH-000935,-0.15187580859843328
ACH-000936,-0.2592991992736007
ACH-000937,-0.3154548747902966
ACH-000938,-0.5824017877514559
ACH-000939,-0.5671422643636284
ACH-000941,-0.3868783276689111
ACH-000943,-0.476021897130583
ACH-000946,-0.3047309775414692
ACH-000947,-0.3994488746010579
ACH-000948,-0.3667019819242845
ACH-000950,-0.260819058176746
ACH-000953,-0.2441652815691469
ACH-000954,-0.10564924815115882
ACH-000957,-0.38252337066708736
ACH-000958,-0.2920326379523852
ACH-000960,-0.15929043467785006
ACH-000963,-0.7010749743468011
ACH-000968,-0.10129995427855544
ACH-000969,-0.6331821736005755
ACH-000972,-0.10073342343399408
ACH-000973,-0.2548985715402993
ACH-000974,-0.3267737871332205
ACH-000978,-0.460109994080617
ACH-000984,-0.3109020125353704
ACH-000986,-0.3902745756650533
ACH-000988,-0.23328559044130026
ACH-000993,-0.17498293389395622
ACH-000994,-0.4772565825674467
ACH-000996,-0.2624330119649987
ACH-001001,-0.5375546470329727
ACH-001020,-0.4821631106970172
ACH-001028,-0.4425294685940195
ACH-001031,-0.3061083253510797
ACH-001038,-0.5314323376132896
ACH-001048,-0.3874706346981019
ACH-001050,-0.26330341219714964
ACH-001053,-0.4946949002616378
ACH-001054,-0.3665854916594834
ACH-001061,-0.15402302790157446
ACH-001067,-0.1857183060953145
ACH-001075,-0.08814970271008535
ACH-001096,-0.2923105568490647
ACH-001111,-0.27591500350719633
ACH-001119,-0.43567118573353897
ACH-001128,-0.35775074783570704
ACH-001134,-0.4503265418866671
ACH-001151,-0.2785434969106105
ACH-001163,-0.37905728748500095
ACH-001164,-0.6232036291187453
ACH-001183,-0.2867094727478499
ACH-001192,-0.28161351840012444
ACH-001193,-0.3641763926337608
ACH-001196,-0.003878984619191648
ACH-001197,-0.3708657107430979
ACH-001205,0.05809018945906173
ACH-001211,-0.1254874729254166
ACH-001212,-0.11362855867954973
ACH-001228,-0.3254065513959116
ACH-001232,-0.19970338470938656
ACH-001239,-0.30323568638832693
ACH-001270,-0.13973093410847198
ACH-001274,-0.2510543691512461
ACH-001275,-0.2954421088029319
ACH-001277,-0.3441238631879693
ACH-001278,-0.6831001114635858
ACH-001280,-0.3713401022921827
ACH-001283,-0.1328528530273134
ACH-001289,-0.2690913538282393
ACH-001300,-0.374402067161336
ACH-001301,-0.3102762668652585
ACH-001302,-0.4046861231190265
ACH-001306,-0.3816034644108289
ACH-001318,-0.4362153038925086
ACH-001322,-0.1992814883429345
ACH-001328,-0.28344700551616003
ACH-001332,-0.4003433873466348
ACH-001336,-0.4067070841204766
ACH-001346,-0.3361631602743141
ACH-001353,-0.2636798142340977
ACH-001354,-0.5241249917429005
ACH-001367,-0.4926500132158442
ACH-001368,-0.9322784222780608
ACH-001374,0.028527602938189744
ACH-001377,-0.24031135725090316
ACH-001380,-0.4331937490346844
ACH-001391,-0.4328322898606561
ACH-001408,-0.133286522370646
ACH-001430,-0.06597770385975478
ACH-001431,-0.3310069382290577
ACH-001450,-0.21414839470299155
ACH-001496,-0.4197098895842366
ACH-001500,-0.3358525411430386
ACH-001523,-0.24154761391747515
ACH-001532,-0.4532158185298013
ACH-001550,-0.3754176252878892
ACH-001552,-0.3239650313387838
ACH-001554,-0.3255646090215342
ACH-001654,-0.4054648837208062
ACH-001735,-0.37550403042030894
ACH-001736,-0.23946355105052786
ACH-001737,-1.0188935928444212
ACH-001740,-0.334986794098722
ACH-001745,-0.3818189272920155
ACH-001765,-0.4109803922049627
