,PIK3C2B (5287)
ACH-000004,0.07201258400588273
ACH-000005,-0.05636497987019635
ACH-000007,0.04582747432615577
ACH-000009,-0.04924149742232087
ACH-000011,0.14301824938245886
ACH-000012,0.08633978622015809
ACH-000013,0.0407109047780729
ACH-000014,0.04743009090057294
ACH-000015,0.0836079847708576
ACH-000017,0.1252408405205665
ACH-000018,-0.10599723612550124
ACH-000019,-0.06533450085360328
ACH-000021,0.07324971762143682
ACH-000022,0.1495590426479285
ACH-000025,0.01982685827750829
ACH-000028,0.152432253871715
ACH-000030,0.0718391698762088
ACH-000035,0.11887438302758913
ACH-000036,0.10982183374915017
ACH-000037,0.006002599071516302
ACH-000039,0.003952687107329928
ACH-000040,0.09558803577198002
ACH-000041,0.15037348513234042
ACH-000042,-0.005974574501523251
ACH-000045,0.07036872295399957
ACH-000047,0.14022441416125586
ACH-000052,0.05647102729430072
ACH-000053,-0.013485769559344695
ACH-000054,0.011351765362822178
ACH-000055,-0.02345705864670666
ACH-000060,0.13167102684748186
ACH-000067,0.07477213380246353
ACH-000070,0.002900927554838094
ACH-000075,0.11118196053902499
ACH-000078,0.03298492894675768
ACH-000082,0.07150083599391545
ACH-000085,0.12275539986710275
ACH-000086,0.04019168999804714
ACH-000087,0.14783797936984136
ACH-000092,0.09946926190424654
ACH-000095,0.055094052831656505
ACH-000097,0.11633481317720586
ACH-000098,0.02813209076666526
ACH-000099,0.02046830391888121
ACH-000108,0.03535202341430028
ACH-000113,-0.09338231934859063
ACH-000116,0.010500310904272834
ACH-000118,0.05923894803616667
ACH-000120,0.08798412572862425
ACH-000123,0.08846144294778398
ACH-000127,0.016071192702548354
ACH-000128,-0.05527301269106672
ACH-000132,-0.11941173331350775
ACH-000133,0.04391261391087916
ACH-000137,0.16658859211847007
ACH-000138,0.05566637300560507
ACH-000142,-0.049327203751654586
ACH-000143,0.05415176887939265
ACH-000146,-0.0458188763056208
ACH-000148,0.047021372504742316
ACH-000150,0.08348302019847201
ACH-000152,0.06197734134534836
ACH-000153,-0.0015043818937139509
ACH-000159,0.05047241573929236
ACH-000160,-0.016795666883124272
ACH-000163,-0.02006497026602753
ACH-000167,-0.07188038738492564
ACH-000168,0.050477546993377885
ACH-000169,0.06882639942805871
ACH-000178,0.1222557187741041
ACH-000183,-0.07427609852832595
ACH-000188,0.03846995371492743
ACH-000189,0.07297410929503352
ACH-000190,-0.033624233608246415
ACH-000198,0.06663942876209024
ACH-000203,-0.0934874868698964
ACH-000204,-0.10658676814206043
ACH-000206,0.06567727451292522
ACH-000207,-0.01081293621300957
ACH-000208,-0.005554220197762074
ACH-000210,0.00818352679985757
ACH-000211,0.09060853902816288
ACH-000215,-0.05135169790066945
ACH-000221,0.0773658311592288
ACH-000222,-0.04671726671564736
ACH-000223,0.10031860101648643
ACH-000226,0.060695178578468914
ACH-000227,0.033907563391375795
ACH-000228,0.02835684391753413
ACH-000231,0.09424231199639416
ACH-000232,0.13411582552555212
ACH-000233,-0.02276736379758237
ACH-000234,-0.002921535584492301
ACH-000235,-0.028185500564431
ACH-000237,0.05342692699457415
ACH-000238,0.02556121570653877
ACH-000242,0.005052135423340843
ACH-000243,0.00576886509775991
ACH-000244,0.2026694240689553
ACH-000246,0.09705932958099772
ACH-000248,0.02482392783567452
ACH-000250,0.0471582175475602
ACH-000251,0.07978662926327883
ACH-000252,0.2386501107923693
ACH-000253,0.06741460132079684
ACH-000255,0.007815165786489093
ACH-000256,0.0381904916013104
ACH-000257,-0.09002061580218708
ACH-000258,-0.19469802698292235
ACH-000259,0.02312612257410563
ACH-000260,-0.0004366952162686537
ACH-000261,0.03361253610677115
ACH-000262,0.05168706288906354
ACH-000263,-0.20584028577652366
ACH-000264,0.11198476570624748
ACH-000265,0.1650238484809703
ACH-000266,0.04920665802320438
ACH-000272,-0.07870232709612622
ACH-000274,0.035358736245014524
ACH-000277,0.09239962519663272
ACH-000278,0.06240337338164265
ACH-000279,0.01899537204942888
ACH-000280,-0.01877299410672015
ACH-000281,-0.1054272376351961
ACH-000288,0.07192226919279211
ACH-000291,0.07401106250242655
ACH-000293,0.11144610691369422
ACH-000294,0.02643809667388833
ACH-000295,-0.05074024747489319
ACH-000296,-0.0975690733583742
ACH-000302,0.05865005142399545
ACH-000304,0.14252476928041108
ACH-000307,0.15247446635129772
ACH-000308,0.11270546038700907
ACH-000310,-0.061453306523764524
ACH-000311,0.1066809415233439
ACH-000312,-0.038088858196833816
ACH-000315,0.027318727356495702
ACH-000316,0.09953041580583956
ACH-000317,0.07550985598318789
ACH-000318,0.0111091088339611
ACH-000319,0.20149581800043606
ACH-000320,0.07816732735229533
ACH-000322,0.07857939962398322
ACH-000323,0.08328756589116232
ACH-000324,0.07992822523003425
ACH-000329,0.031668732371099954
ACH-000330,0.04626842332077933
ACH-000331,0.035521448284807335
ACH-000332,0.10273887063980408
ACH-000334,0.013905505878706688
ACH-000335,0.04383124791980215
ACH-000336,0.031302905768250636
ACH-000337,0.0006027392052658555
ACH-000338,-0.09080176993125004
ACH-000339,0.04273323371773221
ACH-000341,0.1311801751228756
ACH-000348,-0.0018462150023854976
ACH-000350,0.12078320739523402
ACH-000352,0.04192522773414758
ACH-000356,0.027394741825560075
ACH-000361,0.22980257424087736
ACH-000362,0.05738639573893404
ACH-000363,-0.02317790993943133
ACH-000364,0.021710482294569854
ACH-000365,0.0579457978578963
ACH-000366,-0.017838232062587372
ACH-000368,-0.08564138604641437
ACH-000374,0.005952384237236696
ACH-000375,0.1770466496511724
ACH-000376,0.0671230370467847
ACH-000381,0.08307652001780116
ACH-000383,0.04037859497441845
ACH-000387,0.06753542687280119
ACH-000389,0.053076982197561434
ACH-000390,0.022917033067387592
ACH-000393,0.04073531789021249
ACH-000395,0.12150842701108958
ACH-000396,0.10926195501694404
ACH-000397,0.0906109779698346
ACH-000401,0.12901154930432893
ACH-000402,-0.02135967108414997
ACH-000403,0.09160977021661704
ACH-000404,0.3634072674644308
ACH-000406,0.01894164634097485
ACH-000407,0.1335434302214319
ACH-000408,0.006357775430662843
ACH-000410,0.07999862666109189
ACH-000411,0.00759959299447308
ACH-000414,0.11746109598134187
ACH-000415,0.03503178264160598
ACH-000416,0.10064414585070763
ACH-000420,0.04805758856907071
ACH-000421,0.1434151710833549
ACH-000424,-0.10887235169289036
ACH-000425,0.10419269292921553
ACH-000426,0.05249954904841979
ACH-000427,0.14025564894604814
ACH-000433,0.2291814709276693
ACH-000435,-0.05367301759383551
ACH-000436,0.09567879749657952
ACH-000444,0.02302005319617531
ACH-000445,0.01942232259841763
ACH-000448,0.0010662465940430724
ACH-000450,0.2916442483454904
ACH-000452,-0.01837826486076237
ACH-000454,0.057494596048251814
ACH-000458,0.015706287041693856
ACH-000459,-0.013374486275000387
ACH-000460,0.021469515301499088
ACH-000461,0.2593543816229546
ACH-000463,0.08820556553790089
ACH-000464,0.16191414571085025
ACH-000466,0.10726792845459993
ACH-000467,0.13996102542695232
ACH-000468,0.023576756181387857
ACH-000469,0.10420398554866084
ACH-000470,0.06239220016825942
ACH-000471,0.04149055431448995
ACH-000472,0.05802314504640034
ACH-000473,0.006219556565748993
ACH-000475,0.12221222144391322
ACH-000476,0.019669794097834155
ACH-000477,0.3075899022227623
ACH-000479,-0.15670861073589334
ACH-000480,0.024463175199710044
ACH-000481,0.050033899873759335
ACH-000483,0.28437448215612376
ACH-000484,0.009791300870445795
ACH-000485,0.08497926442207923
ACH-000486,0.08485242965105799
ACH-000487,0.05224923505405092
ACH-000488,0.07608179345599939
ACH-000490,-0.036075327471076286
ACH-000491,0.030861132543169807
ACH-000495,-0.09391236584052864
ACH-000496,0.0956919576365323
ACH-000499,0.09690724176491908
ACH-000500,0.10971209470898637
ACH-000502,0.13925325543277406
ACH-000503,0.22712634682237015
ACH-000505,-0.008931763864652883
ACH-000507,0.09496099582129594
ACH-000510,0.07879962663721783
ACH-000511,0.17154782255462273
ACH-000512,-0.2374231585105248
ACH-000516,-0.011810812121464918
ACH-000517,0.04508771649512455
ACH-000518,0.04355462693538571
ACH-000520,-0.02602051201165136
ACH-000521,0.053256890699458735
ACH-000522,0.04974864489950377
ACH-000524,0.07883988004588813
ACH-000527,0.0996419462966534
ACH-000528,0.06841639197033603
ACH-000537,0.11502111063110347
ACH-000541,-0.06642110659977858
ACH-000542,0.0635003775744384
ACH-000544,0.09576175355217677
ACH-000545,0.014649710919945831
ACH-000547,0.06174395537655265
ACH-000548,0.08820199176426513
ACH-000549,-0.012392430311058307
ACH-000550,0.02572151955774719
ACH-000552,0.06776908407033784
ACH-000556,0.068657482939313
ACH-000557,0.01571937969954794
ACH-000569,-0.09602791050168777
ACH-000570,0.015612382578859557
ACH-000571,0.13712747144538806
ACH-000573,0.028509016508637824
ACH-000576,-0.001980230604859463
ACH-000579,0.09441968625722752
ACH-000580,-0.16214663404008128
ACH-000584,-0.026698688504249325
ACH-000585,0.004555804060018288
ACH-000588,0.10502815617543064
ACH-000589,-0.012963590969417208
ACH-000591,0.14652785504865348
ACH-000593,-0.004658897397572515
ACH-000600,-0.010273140730474613
ACH-000601,0.05161177427333729
ACH-000605,0.06267153086877697
ACH-000606,-0.048319630152372485
ACH-000608,0.07519363712052002
ACH-000614,0.15289763265195294
ACH-000616,0.0006432768093000015
ACH-000618,0.034433972054855294
ACH-000619,-0.008602205389946473
ACH-000620,0.14488522967732947
ACH-000621,0.14551621063314554
ACH-000622,0.08898541940777832
ACH-000623,0.14054223189541626
ACH-000624,0.06737205568610173
ACH-000627,0.03415472662854853
ACH-000630,0.06651509105888674
ACH-000631,0.028561958651983105
ACH-000632,0.0789033938736917
ACH-000633,0.08786472125415486
ACH-000637,0.09699696811678728
ACH-000638,0.05615659997481693
ACH-000646,0.02189973378506509
ACH-000647,0.044414384368508586
ACH-000648,-0.05105564424286439
ACH-000649,0.03123926842060365
ACH-000651,0.09644132580521636
ACH-000652,0.2018196013494792
ACH-000653,-0.01759214000553301
ACH-000657,0.002781611415359024
ACH-000658,-0.18392193240888507
ACH-000661,0.008489090246446923
ACH-000662,0.03499418915645311
ACH-000663,0.07224353557822416
ACH-000665,0.019160467431412902
ACH-000671,0.025704154066166083
ACH-000672,0.2736063772736007
ACH-000673,0.020729169377019567
ACH-000676,-0.08788761332686228
ACH-000677,0.13689564020464065
ACH-000681,0.11294323628330134
ACH-000683,0.04359903282454855
ACH-000684,-0.07429066067652278
ACH-000688,0.1483518847994401
ACH-000693,0.08446594362895311
ACH-000694,0.04127357208303237
ACH-000695,-0.06514822765015653
ACH-000696,-0.017628581161225197
ACH-000697,0.0052598280370056245
ACH-000699,0.1325291808282105
ACH-000701,-0.044196826893723735
ACH-000706,-0.013131321676085493
ACH-000711,0.05142115274914014
ACH-000713,0.08361137408806417
ACH-000714,-0.1312714174295395
ACH-000718,0.06277585917896507
ACH-000720,0.10440566266158303
ACH-000721,0.1050697790281941
ACH-000724,0.15473382363693916
ACH-000725,0.0406081686503685
ACH-000732,0.013396666836148331
ACH-000734,0.09642068521304464
ACH-000735,0.032123919539502874
ACH-000736,0.1490225971604477
ACH-000738,0.2009077747505577
ACH-000746,0.0241899562732046
ACH-000747,0.16848035036901093
ACH-000748,0.10562521135196516
ACH-000753,-0.06368535854850067
ACH-000756,0.10119596630054442
ACH-000757,0.062458237346494076
ACH-000758,0.20272101730517608
ACH-000760,0.027585293803044163
ACH-000762,0.16269304129248144
ACH-000763,0.052629043447100766
ACH-000764,-0.04988971713404337
ACH-000765,0.037568462082649634
ACH-000766,0.11847590598001707
ACH-000767,-0.14246500510390786
ACH-000768,0.11369157614621132
ACH-000769,0.03480096086597925
ACH-000770,0.08515825885566053
ACH-000771,0.05927194895872395
ACH-000773,-0.037115646053081264
ACH-000776,0.016505505739230895
ACH-000777,0.0462232034957062
ACH-000778,0.0973497394082921
ACH-000781,0.038359414420194825
ACH-000782,0.28390892346692065
ACH-000783,0.15744520245122598
ACH-000784,0.08550009829917261
ACH-000785,0.0023707280317970605
ACH-000787,0.04710630249635658
ACH-000788,0.09627098803253377
ACH-000791,0.0689123666503725
ACH-000792,0.04081559400206822
ACH-000794,0.09786501556119788
ACH-000796,0.10017192404602387
ACH-000798,-0.09481468991494574
ACH-000799,0.2081810348009734
ACH-000800,-0.18895881383654384
ACH-000802,0.06187879800962984
ACH-000804,0.2070339995798431
ACH-000805,0.044587651921444656
ACH-000809,0.06384298143014665
ACH-000810,0.1515316219565813
ACH-000811,0.06265152864560063
ACH-000817,-0.017875519942848698
ACH-000819,0.06121865629672143
ACH-000820,-0.15839278258414655
ACH-000821,0.008722188949636805
ACH-000822,0.024885018072868317
ACH-000823,0.03439807678516852
ACH-000824,0.17904955621881685
