,INTS4 (92105)
ACH-000004,-1.037809098692488
ACH-000005,-1.2379823098362304
ACH-000007,-0.7268970519768887
ACH-000009,-0.6807347066876527
ACH-000011,-0.8444108961642386
ACH-000012,-0.9072504779918921
ACH-000013,-0.6041724169444528
ACH-000014,-0.7880795687932279
ACH-000015,-0.9359740211077016
ACH-000017,-0.6900797833180418
ACH-000018,-0.8836136503925447
ACH-000019,-0.5858394098843985
ACH-000021,-0.9707369153188156
ACH-000022,-0.8827397176728925
ACH-000025,-1.0268549789936487
ACH-000028,-0.6744198597841814
ACH-000030,-0.706575332548194
ACH-000035,-0.8237510029071687
ACH-000036,-0.7292052343741122
ACH-000037,-1.377991836861924
ACH-000039,-0.9963825624906072
ACH-000040,-0.8685102766617181
ACH-000041,-0.8364856312422009
ACH-000042,-1.0421884344400785
ACH-000045,-1.005069877520092
ACH-000047,-1.2721232354725147
ACH-000052,-0.9381761465767304
ACH-000053,-1.0447927998265234
ACH-000054,-0.9095681744573568
ACH-000055,-1.1768986428613912
ACH-000060,-0.9454664072597164
ACH-000067,-0.9118312196902664
ACH-000070,-0.8025185872425354
ACH-000075,-0.8302992244593583
ACH-000078,-0.900367690562164
ACH-000082,-1.0499048824414332
ACH-000085,-0.8172793473436251
ACH-000086,-0.941571444893528
ACH-000087,-0.9624614788154991
ACH-000092,-0.810494981663542
ACH-000095,-0.8521758623242096
ACH-000097,-1.0022834698875829
ACH-000098,-0.8338303600154742
ACH-000099,-0.9606170627905394
ACH-000108,-0.9761090895285852
ACH-000113,-0.8613961350717237
ACH-000116,-0.9483988126957241
ACH-000118,-0.868119818320309
ACH-000120,-1.039546841802975
ACH-000123,-0.7849559111501645
ACH-000127,-0.8225008521488434
ACH-000128,-0.9660900603750188
ACH-000132,-0.8823314016137147
ACH-000133,-0.9448595023393812
ACH-000137,-0.7354864238655991
ACH-000138,-0.9994822844863146
ACH-000142,-0.9559700768206078
ACH-000143,-0.8773156112270043
