,RBPJ (3516)
ACH-000277,0.04932624264520872
ACH-000278,-0.18517971343847994
ACH-000279,0.02247406024776404
ACH-000280,0.10667833946036903
ACH-000281,-0.2546670416610875
ACH-000288,-0.16678935768569195
ACH-000291,-0.26653257429919763
ACH-000293,-0.32374668276028856
ACH-000294,-0.059872825271939725
ACH-000295,-0.1633668128995965
ACH-000296,-0.1471052080209436
ACH-000302,-0.11635722996466115
ACH-000304,-0.1549979277109333
ACH-000307,-0.016963066986185136
ACH-000308,-0.21566451731576844
ACH-000310,-0.24851417584622354
ACH-000311,-0.051778782233607816
ACH-000312,0.011687110510181752
ACH-000315,-0.04171659750170759
ACH-000316,-0.09642860455124032
ACH-000317,-0.1089180259439842
ACH-000318,-0.08072991863741565
ACH-000319,-0.3408733379667264
ACH-000320,-0.06688851483419041
ACH-000322,-0.3961705627413602
ACH-000323,-0.3160233293943196
ACH-000324,-0.12652191288097744
ACH-000329,-0.13073776183231894
ACH-000330,-0.24791229212234184
ACH-000331,-0.2346502271791733
ACH-000332,0.07857601037006348
ACH-000334,-0.1859106077223079
ACH-000335,-0.10887488209223964
ACH-000336,0.30200523503967835
ACH-000337,-0.13740349182830924
ACH-000338,-0.4877487042363754
ACH-000339,-0.28033421058359603
ACH-000341,-0.11416539144356735
ACH-000348,-0.3279565799066483
ACH-000350,-0.11075304822296024
ACH-000352,-0.08926981001556195
ACH-000356,-0.02650624282473887
ACH-000361,-0.04391948889212457
ACH-000362,-0.1722687800294561
ACH-000363,-0.1546561782988409
ACH-000364,-0.15436493494400824
ACH-000365,-0.026573082514729958
ACH-000366,-0.19230264310059175
ACH-000368,-0.1692976650747255
ACH-000374,-0.18162752198449955
ACH-000375,-0.13240463468685226
ACH-000376,-0.0384447795626831
ACH-000381,-0.27727198656050395
ACH-000383,-0.1778407404623253
ACH-000387,-0.28451371223649696
ACH-000389,-0.4806703081987079
ACH-000390,-0.4210782084760445
ACH-000393,-0.217135314819156
ACH-000395,-0.040757406866595104
ACH-000396,-0.3488503812815367
ACH-000397,-0.1330482750346436
ACH-000401,-0.01734509165842004
ACH-000402,-0.2047064066305918
ACH-000403,-0.11633080112925087
ACH-000404,-0.12945038224499258
ACH-000406,-0.21980582751996386
ACH-000407,-0.2320494467567668
ACH-000408,-0.13983116528149628
ACH-000410,-0.2649653591441903
ACH-000411,-0.07833081434168959
ACH-000414,-0.023140022432026574
ACH-000415,-0.1583505717918504
ACH-000416,-0.1316176121319463
ACH-000420,-0.2666537395646262
ACH-000421,-0.04015801052421005
ACH-000424,-0.13835401632964947
ACH-000425,-0.11757630512423947
ACH-000426,0.0869972321866492
ACH-000427,-0.21373753052718386
ACH-000433,0.0655458284045782
ACH-000435,-0.4065424875217809
ACH-000436,-0.2227544970726632
ACH-000444,0.10388843390930852
ACH-000445,-0.33947784780549295
ACH-000448,0.015512391451751331
ACH-000450,-0.137281930087297
ACH-000452,-0.26004645837507884
ACH-000454,-0.019460823044762862
ACH-000458,0.09780311466622252
ACH-000459,-0.09693664111827163
ACH-000460,-0.4234477978741011
ACH-000461,-0.03358273016364812
ACH-000463,-0.3002129441324881
ACH-000464,-0.10014455089503538
ACH-000466,-0.12908793202599686
ACH-000467,-0.2066550503580579
ACH-000468,-0.011380354907234784
ACH-000469,-0.12466347318500053
ACH-000470,-0.2815152873352628
ACH-000471,-0.126977815703102
ACH-000472,-0.09917866308744802
ACH-000473,-0.2557217810644284
ACH-000475,-0.1705184900287577
ACH-000476,0.19904920723747332
ACH-000477,-0.2554959520500415
ACH-000479,0.008212653079015806
ACH-000480,-0.2251339988136815
ACH-000481,-0.056773926407542176
ACH-000483,-0.13619418456417628
ACH-000484,-0.16744780723877264
ACH-000485,-0.047942566360328905
ACH-000486,-0.1014141269830771
ACH-000487,-0.22450671865027005
ACH-000488,-0.07960877536580503
ACH-000490,-0.2852971039248581
ACH-000491,0.08667199557368589
ACH-000495,-0.20575738657007972
ACH-000496,-0.0786469949773962
ACH-000499,0.07177197326539334
ACH-000500,-0.2994929415149722
ACH-000502,-0.11148489269637196
ACH-000503,-0.3388002399311359
ACH-000505,-0.19119762790664468
ACH-000507,0.015773213620787346
ACH-000510,-0.08705509510340745
ACH-000511,-0.17366362482553746
ACH-000512,0.16955537872352935
ACH-000516,-0.29816976355279284
ACH-000517,-0.0852020914572793
ACH-000518,-0.2679936687066252
ACH-000520,-0.1919932407053996
ACH-000521,-0.15816197945906166
ACH-000522,0.00028404083962100304
ACH-000524,-0.12511128070804575
ACH-000527,-0.1685164039287638
ACH-000528,-0.14294640423906907
ACH-000537,-0.17317824442218646
ACH-000541,0.053529176126873766
ACH-000542,0.030951598512571094
ACH-000544,-0.08453480611582079
ACH-000545,0.07313658425610534
ACH-000547,-0.17946839139387002
ACH-000548,-0.24648610985328495
ACH-000549,-0.07762901785907855
ACH-000550,-0.14210800499448026
ACH-000552,-0.04898315612021621
ACH-000556,-0.1348497271980793
ACH-000557,-0.023306257330512014
ACH-000569,-0.13139571744920353
ACH-000570,-0.08822714750049575
ACH-000571,-0.2628134332456761
ACH-000573,-0.23958287310484716
ACH-000576,0.238960592386767
ACH-000579,-0.4199880334253737
ACH-000580,0.0333580299086896
ACH-000584,-0.30293308851138256
ACH-000585,0.01150968482688274
ACH-000588,0.17569016428882106
ACH-000589,-0.12200672624758388
ACH-000591,-0.1902403964991684
ACH-000593,-0.17680670783343075
ACH-000600,-0.05120804056786199
ACH-000601,-0.11174291852397134
ACH-000605,-0.1879845606881965
ACH-000606,-0.3975679850227433
ACH-000608,-0.25592954889440017
ACH-000614,-0.3030167560901733
ACH-000616,-0.22598322109427574
ACH-000618,-0.14374232004642054
ACH-000619,-0.06009433697086785
ACH-000620,-0.17067938784163567
ACH-000621,-0.3381145971072728
ACH-000622,-0.13875250514595105
ACH-000623,-0.20087182312526744
ACH-000624,-0.02543613550920816
ACH-000627,-0.3829043228950417
ACH-000630,-0.2729697733200201
ACH-000631,-0.018900224283239158
ACH-000632,-0.03137197910721237
ACH-000633,0.0501278879313258
ACH-000637,-0.09209864320664994
ACH-000638,-0.1583740075427965
ACH-000646,-0.0948472063887656
ACH-000647,-0.1967336060651492
ACH-000648,-0.3132673313243766
ACH-000649,-0.1968572515998063
ACH-000651,-0.1205335181103856
ACH-000652,0.12942944600049675
ACH-000653,0.13251986172701888
ACH-000657,0.029017843678186675
ACH-000658,-0.023264112330764142
ACH-000661,0.052771150960803134
ACH-000662,-0.16472908239718478
ACH-000663,-0.2294011297693569
ACH-000665,-0.07814258710596572
ACH-000671,-0.06252993189734557
ACH-000672,-0.0008646246908087603
ACH-000673,-0.12909327709352916
ACH-000676,-0.0447980908681445
ACH-000677,-0.12105530003177052
ACH-000681,-0.010643648955026449
ACH-000683,-0.11877432242089525
ACH-000684,-0.2065578512768048
ACH-000688,-0.3462267076351337
ACH-000693,-0.22104203471180733
ACH-000694,-0.2998208703695523
ACH-000695,-0.14544500841037644
ACH-000696,-0.06472430994728069
ACH-000697,0.10080448087916327
ACH-000699,-0.3064836807171916
ACH-000701,-0.11998449946934316
ACH-000706,-0.06916133550229246
ACH-000711,-0.101981569681422
ACH-000713,0.028019999052313484
ACH-000714,0.09191443332429856
ACH-000718,-0.2967096769428577
ACH-000720,-0.17452636248413245
ACH-000721,-0.20605924533825426
ACH-000724,-0.0772702330563964
ACH-000725,-0.21415437639071053
ACH-000732,-0.048715454449233114
ACH-000734,-0.19613390759005933
ACH-000735,-0.07713060227020985
ACH-000736,0.034694752625290835
ACH-000738,0.08429047199071082
ACH-000746,-0.3001132157700558
ACH-000747,-0.1704877361281352
ACH-000748,-0.059671501161486125
ACH-000753,-0.1002067664227395
ACH-000756,-0.10554662202493452
ACH-000757,-0.07309560027408124
ACH-000758,-0.2420308280057108
ACH-000760,-0.19950089419965855
ACH-000762,-0.11802020413206872
ACH-000763,0.0684194335822337
ACH-000764,-0.387291956483223
ACH-000765,-0.23619575398212264
ACH-000766,-0.012356544085669982
ACH-000767,-0.08702850357520454
ACH-000768,0.10004949280276856
ACH-000769,0.13660092775391247
ACH-000770,-0.3120554084513478
ACH-000771,0.016609423802022294
ACH-000773,-0.2199674712107709
ACH-000776,-0.13397748425827954
ACH-000777,-0.08497634999018011
ACH-000778,-0.05498201472526218
ACH-000781,-0.07203474227413753
ACH-000782,0.02545797460311671
ACH-000783,-0.03525405318522011
ACH-000784,-0.23062326807362504
ACH-000785,-0.0733065632653903
ACH-000787,-0.20541135150422976
ACH-000788,-0.10782121957653824
ACH-000791,-0.09480646904663173
ACH-000792,-0.15169698015118685
ACH-000794,-0.11818112536810953
ACH-000796,-0.011889398571907244
ACH-000798,0.09494718718565796
ACH-000799,-0.14807997219332653
ACH-000800,-0.1442111637273378
ACH-000802,-0.1216895272994308
ACH-000804,-0.12796520812239368
ACH-000805,-0.18496974695307414
ACH-000809,-0.08296954741754453
ACH-000810,-0.14550484723682794
ACH-000811,-0.1765918038794259
ACH-000817,0.07694599310610595
ACH-000819,0.02419380948666731
ACH-000820,-0.2744761674518553
ACH-000821,-0.1845790806080679
ACH-000822,0.1902927067999616
ACH-000823,-0.20162224226344735
ACH-000824,-0.04627993972345115
ACH-000827,-0.36879779152449804
ACH-000829,-0.9003555283561694
ACH-000831,-0.10975899468765524
ACH-000832,-0.39797441858015975
ACH-000833,-0.01260587546358628
ACH-000834,0.2375983945085617
ACH-000835,-0.28396482836621056
ACH-000836,0.023805088303800383
ACH-000837,-0.19235358112231005
ACH-000838,-0.009846071523890212
ACH-000839,-0.1753127589617368
ACH-000840,-0.022205970957358673
ACH-000841,-0.029241125000691662
ACH-000843,0.0022092351114998323
ACH-000846,-0.012039714173819004
ACH-000847,-0.05507535340594706
ACH-000848,-0.32942666097445705
ACH-000849,-0.28957775802867186
ACH-000851,-0.13731280636118404
ACH-000855,-0.1606629975230269
ACH-000856,-0.28865565519755865
ACH-000858,-0.06274001333865205
ACH-000859,-0.06491558659745719
ACH-000861,-0.2249535017544017
ACH-000862,-0.31782071807281925
ACH-000865,-0.1022859854805517
ACH-000866,-0.11072281830955284
ACH-000867,-0.011375493486889071
ACH-000869,-0.2282818669027589
ACH-000872,-0.2004636813114081
ACH-000873,-0.03227118386247862
ACH-000876,-0.03047839013252846
ACH-000878,-0.05303776171897083
ACH-000880,-0.1630458566665693
ACH-000881,-0.2800207017251543
ACH-000882,-0.07694454249183869
ACH-000884,-0.06225592918486796
ACH-000885,-0.0314924316577849
ACH-000887,-0.13067632341081753
ACH-000889,-0.013528820928776235
ACH-000896,-0.22077865012315573
ACH-000898,-0.310869803379444
ACH-000900,-0.09311555118173943
ACH-000901,-0.20439177773242895
ACH-000905,-0.3015108136910202
ACH-000906,-0.11493374430232567
ACH-000907,-0.2927332813039471
ACH-000910,-0.21820811843249865
ACH-000911,-0.0029373645238093497
ACH-000912,0.03933074944329973
ACH-000913,-0.14765891649971624
ACH-000915,-0.10237441442509626
ACH-000916,-0.05983364177641432
ACH-000917,-0.05629480228826611
ACH-000920,-0.1757700618832044
ACH-000921,-0.1878618351109447
ACH-000924,-0.13869639531749114
ACH-000926,-0.09329387410571773
ACH-000928,-0.009786565720800888
ACH-000929,0.028710208359231725
ACH-000932,-0.04276665230464219
ACH-000935,-0.7307800631043252
ACH-000936,-0.21516377297629952
ACH-000937,-0.6200432039026449
ACH-000938,-0.2251293030489082
ACH-000939,0.04484167756781261
ACH-000941,-0.17953140237655127
ACH-000943,-0.1052122451766971
ACH-000946,-0.3035862064190053
ACH-000947,-0.16284222208551224
ACH-000948,-0.06710370244066659
ACH-000950,-0.09782023946125544
ACH-000953,-0.9144990680976608
ACH-000954,-0.07199926814939678
ACH-000957,-0.4362209613173697
ACH-000958,-0.13742050727787333
ACH-000960,-0.031880567294326034
ACH-000963,-0.055556533933453056
ACH-000968,-0.2307830852196417
ACH-000969,-0.2348372075980181
ACH-000972,-0.04312318880580016
ACH-000973,-0.1998968503838966
ACH-000974,-0.21845341549762054
ACH-000978,-0.1962299696151075
ACH-000984,-0.2383888001034717
ACH-000986,-0.08939155765272053
ACH-000988,-0.11404194709205386
ACH-000993,-0.03080667848499157
ACH-000994,0.0048095571422910564
ACH-000996,-0.15166783402363826
ACH-001001,-0.17569607341644142
ACH-001020,-0.4578726451311046
ACH-001028,0.014271453908855316
ACH-001031,-0.12823781986645544
ACH-001038,-0.06686978524493695
ACH-001048,-0.10676183813814967
ACH-001050,-0.10054807403298097
ACH-001053,-0.08918728700440315
ACH-001054,-0.15044506183228473
ACH-001061,-0.03951490305789351
ACH-001067,-0.0580175334289984
ACH-001075,-0.2151959623313273
ACH-001096,-0.8490012482858588
ACH-001111,-0.3579726784929287
ACH-001119,-0.15876979608367395
ACH-001128,-0.08892644780007124
ACH-001134,-0.10444095997536824
ACH-001151,-0.011965091138574288
ACH-001163,0.05187661428364011
ACH-001164,-0.4073050330328434
ACH-001183,-0.2621551197196124
ACH-001192,-0.028665914932555037
ACH-001193,-0.05964502158652036
ACH-001196,-0.06875508444475972
ACH-001197,-0.10753808810885823
ACH-001205,0.0011952761698547352
ACH-001211,-0.29840161513093666
ACH-001212,-0.28344882966803203
ACH-001228,-0.15685312794741946
ACH-001232,-0.2955599837734072
ACH-001239,0.0011232387194267833
ACH-001270,-0.1181976989122241
ACH-001274,-0.4768698669427538
ACH-001275,0.07116227705792723
ACH-001277,-0.3463768355259169
ACH-001278,-0.40188301083285416
ACH-001280,-0.3917540531427379
ACH-001283,-0.06512469102699486
ACH-001289,-0.2417771822857908
ACH-001300,-0.13873473308018008
ACH-001301,-0.019042807881098057
ACH-001302,-0.0504225637149364
ACH-001306,-0.07212447057682411
ACH-001318,-0.09007787709130673
ACH-001322,-0.1190553620293514
ACH-001328,-0.1553906316584806
ACH-001332,-0.3612425851026745
ACH-001336,-0.22270022140177215
ACH-001346,-0.28740178120000315
ACH-001353,-0.042622363341081895
ACH-001354,-0.1065127509980826
ACH-001367,-0.2918308381181391
ACH-001368,-0.1368038284581559
ACH-001374,0.05155888812287249
ACH-001377,-0.457392347687539
ACH-001380,-0.19451796891593995
ACH-001391,-0.2390708181965104
ACH-001408,0.0009028157640715238
ACH-001430,-0.1767897024807851
ACH-001431,0.2118750625424078
ACH-001450,0.4692837178761866
ACH-001496,-0.0926203238044763
ACH-001500,-0.17340790414943988
ACH-001523,-0.14191371212878465
ACH-001532,-0.2536592226006548
ACH-001550,-0.2508887400287577
ACH-001552,-0.3077855955947913
ACH-001554,-0.16139506838957002
ACH-001654,0.20505351166187968
ACH-001735,-0.05935488156662168
ACH-001736,-0.2541943632603808
ACH-001737,-0.08633143918853038
ACH-001740,-0.3091554471527825
ACH-001745,-0.23832047822173336
ACH-001765,-0.008309754252896616
