,NDFIP2 (54602)
ACH-000004,-0.19291002052684614
ACH-000005,0.012626662222823631
ACH-000007,-0.06719976326279664
ACH-000009,0.06409091498192017
ACH-000011,0.026965759844318368
ACH-000012,0.04399212418223596
ACH-000013,0.01749064530806687
ACH-000014,0.06520643893456164
ACH-000015,-0.060950657285390376
ACH-000017,-0.005742258735719361
ACH-000018,-0.09775747947258318
ACH-000019,-0.13217951419018847
ACH-000021,0.06501739122736057
ACH-000022,0.001581304251789314
ACH-000025,-0.04299325275703393
ACH-000028,-0.011053553679268541
ACH-000030,-0.03960658597073982
ACH-000035,-0.008719388005453256
ACH-000036,0.10898019249942634
ACH-000037,0.09206095100297833
ACH-000039,-0.029767276995308924
ACH-000040,0.08623021906536943
ACH-000041,-0.09685457067456613
ACH-000042,-0.016867470770447125
ACH-000045,0.00437580414550129
ACH-000047,-0.12021207842094965
ACH-000052,0.3368245635598084
ACH-000053,0.03250834563519018
ACH-000054,0.08333928860124297
ACH-000055,0.13238296509725514
ACH-000060,-0.102774310223562
ACH-000067,-0.04354783321873961
ACH-000070,0.0009837794171954767
ACH-000075,-0.01680244392379391
ACH-000078,-0.040852455036143376
ACH-000082,-0.06094747220454974
ACH-000085,0.11543282409059767
ACH-000086,-0.052930386730573965
ACH-000087,0.08144197204299046
ACH-000092,0.05083169405165707
ACH-000095,0.017172895214729932
ACH-000097,-0.03724780205979007
ACH-000098,-0.029507505072654414
ACH-000099,0.05998978738463601
ACH-000108,-0.0009496422879524195
ACH-000113,0.0719325791560178
ACH-000116,0.02835294015825605
ACH-000118,0.0009608107698952082
ACH-000120,-0.036235669438006025
ACH-000123,-0.06815031712180923
ACH-000127,-0.07285733356950988
ACH-000128,0.04824445468307394
ACH-000132,-0.019526267335096117
ACH-000133,-0.016656074160155798
ACH-000137,0.02579010546839684
ACH-000138,0.05215763771599784
ACH-000142,0.17547536524781454
ACH-000143,-0.03804403401365387
ACH-000146,-0.015791996516327327
ACH-000148,0.10830263726470372
ACH-000150,0.09446390929433122
ACH-000152,-0.14439418707713006
ACH-000153,-0.11076424464546544
ACH-000159,-0.11139905546651156
ACH-000160,-0.018896187612725813
ACH-000163,0.10825911675484448
ACH-000167,-0.319396796849973
ACH-000168,-0.03932158064930004
ACH-000169,-0.033360757987653686
ACH-000178,-0.008497838674586408
ACH-000183,-0.03318958934708472
ACH-000188,-0.05854437517551366
ACH-000189,0.20656211051467405
ACH-000190,0.010462508284132352
ACH-000198,-0.05341003127049478
ACH-000203,0.15882641495003955
ACH-000204,-0.03693659815327294
ACH-000206,-0.2327993025473378
ACH-000207,-0.11817000139301365
ACH-000208,-0.1422469952517106
ACH-000210,-0.0659247837494182
ACH-000211,0.011621992637599908
