,NUTM2A (728118)
ACH-000183,-0.04942867885836392
ACH-000188,-0.2620136685035025
ACH-000189,-0.2249979264993011
ACH-000190,-0.14871967729657987
ACH-000198,-0.1878819489738068
ACH-000203,-0.358776640704546
ACH-000204,-0.1448549778119292
ACH-000206,-0.2295382549045689
ACH-000207,0.0015986657208032994
ACH-000208,-0.11028258560828096
ACH-000210,-0.1804047711300256
ACH-000211,-0.2602629849899116
ACH-000215,-0.20941772567283573
ACH-000221,-0.05916023486095497
ACH-000222,-0.10774400868950616
ACH-000223,-0.21620260847084008
ACH-000226,-0.11676822904065227
ACH-000227,-0.2935700329540992
ACH-000228,-0.3197209029776176
ACH-000231,-0.20507243267460767
ACH-000232,-0.15939205326124864
ACH-000233,-0.15113264419028088
ACH-000234,-0.08444583736376426
ACH-000235,-0.0775543057423156
ACH-000237,-0.22001173179422276
ACH-000238,0.0021861397303012857
ACH-000242,-0.23502199771745946
ACH-000243,-0.02330760443266691
ACH-000244,-0.2844734993826954
ACH-000246,-0.05989675180325015
ACH-000248,-0.20425307201003048
ACH-000250,-0.26430546393112075
ACH-000251,-0.1964190698581761
ACH-000252,-0.060294672697972014
ACH-000253,-0.2588800717252189
ACH-000255,-0.2799184607514685
ACH-000256,-0.08256524823403241
ACH-000257,-0.015104543955537756
ACH-000258,-0.1602809432745377
ACH-000259,-0.14837165520251366
ACH-000260,-0.1868377727554692
ACH-000261,-0.2801681359909711
ACH-000262,-0.2493106329199672
ACH-000263,-0.2794208094459811
ACH-000264,-0.09103382446117933
ACH-000265,-0.19538699390026112
ACH-000266,-0.07567980127663998
ACH-000272,-0.0720796039319517
ACH-000274,-0.11603379732687608
ACH-000277,0.03324292721855049
ACH-000278,0.0756349325504407
ACH-000279,-0.1951883648180613
ACH-000280,-0.0741714338968149
ACH-000281,-0.06593110314048828
ACH-000288,-0.13903618433916304
ACH-000291,-0.1985521392402203
ACH-000293,-0.30702424162865805
ACH-000294,-0.14940428653633206
ACH-000295,-0.3169684011378915
ACH-000296,-0.18536149488012504
ACH-000302,-0.20502797184586505
ACH-000304,-0.14540014236400484
ACH-000307,-0.29963878855657244
ACH-000308,-0.19323572362945965
ACH-000310,-0.2781418437659839
ACH-000311,-0.2223482544734899
ACH-000312,-0.19221977599669746
ACH-000315,-0.02830385787500872
ACH-000316,-0.08808019136127918
ACH-000317,-0.15526660615077625
ACH-000318,-0.1354168313572009
ACH-000319,-0.2065870230256152
ACH-000320,-0.29322380313633023
ACH-000322,-0.17376500091043165
ACH-000323,-0.2930665587620506
ACH-000324,-0.276827384895547
ACH-000329,-0.22056880162345202
ACH-000330,-0.12954256223028074
ACH-000331,-0.3409571019701673
ACH-000332,-0.14868487535595518
ACH-000334,-0.13445384880388586
ACH-000335,-0.2431484866498937
ACH-000336,-0.08811960237738514
ACH-000337,-0.22274611851686735
ACH-000338,0.2942541386532789
ACH-000339,-0.17577854561689324
ACH-000341,-0.3051752696021348
ACH-000348,-0.20303969386785514
ACH-000350,-0.2569375972526867
ACH-000352,0.0008033492811623082
ACH-000356,-0.16477785709306642
ACH-000361,-0.12268328388437677
ACH-000362,-0.12789006344599874
ACH-000363,0.005679921211685894
ACH-000364,-0.14030820066603691
ACH-000365,-0.12645778824080744
ACH-000366,-0.2673208513372006
ACH-000368,-0.33969128266546345
ACH-000374,-0.2601237385725352
ACH-000375,-0.2153753869634163
ACH-000376,-0.30382202162365
ACH-000381,-0.12832399938855135
ACH-000383,0.041370698482544016
ACH-000387,-0.08311977175616732
ACH-000389,-0.16408718923944382
ACH-000390,-0.18455083095103933
ACH-000393,-0.20328935618540794
ACH-000395,-0.07667367134857665
ACH-000396,-0.5423513353080255
ACH-000397,-0.11168177939758528
ACH-000401,-0.2804696624069473
ACH-000402,-0.1731875279543881
ACH-000403,-0.08395508507911631
ACH-000404,0.08835176208665076
ACH-000406,-0.15222864278399426
ACH-000407,-0.1825585153787269
ACH-000408,-0.2664028656590717
ACH-000410,-0.21976127389340186
ACH-000411,-0.044142113219253515
ACH-000414,-0.20051013413487528
ACH-000415,-0.24489348883526985
ACH-000416,-0.06956916883659353
ACH-000420,-0.17094812093180525
ACH-000421,-0.08517768660851112
ACH-000424,-0.11615130385613905
ACH-000425,-0.17663758269104998
ACH-000426,-0.3753971102291666
ACH-000427,-0.19925054190134528
ACH-000433,-0.1752393115525118
ACH-000435,-0.08985052398109754
ACH-000436,-0.1876463597253674
ACH-000444,-0.11401667240316322
ACH-000445,-0.16280653935237274
ACH-000448,-0.18632952545394954
ACH-000450,-0.20484765309575986
ACH-000452,-0.1299603037318331
ACH-000454,-0.003726036764058956
ACH-000458,-0.2674281271010366
ACH-000459,-0.10997908084385477
ACH-000460,-0.18360362512391906
ACH-000461,-0.11751709875355296
ACH-000463,-0.19556728491812547
ACH-000464,-0.22643192634455
ACH-000466,-0.19102915426683684
ACH-000467,-0.21583549532709312
ACH-000468,-0.08228628298621635
ACH-000469,-0.18394358052379112
ACH-000470,-0.0894415788802204
ACH-000471,-0.06863853700960686
ACH-000472,-0.1434892315369218
ACH-000473,-0.2524283999375183
ACH-000475,-0.24523033214239395
ACH-000476,-0.22886023867628205
ACH-000477,-0.2755851458810082
ACH-000479,-0.14034033521282716
ACH-000480,-0.2825920989273891
ACH-000481,-0.3743532383895625
ACH-000483,-0.29266074550685456
ACH-000484,-0.07986493447383004
ACH-000485,-0.0522608901357965
ACH-000486,-0.1443491045038646
ACH-000487,-0.07642428469477518
ACH-000488,-0.05045547675370562
ACH-000490,-0.15840223759981034
ACH-000491,-0.3753939348894673
ACH-000495,-0.3995998407173215
ACH-000496,-0.31949128196167004
ACH-000499,-0.1522841100952619
ACH-000500,-0.03674992777137051
ACH-000502,-0.13308935841895642
ACH-000503,-0.11502456959665144
ACH-000505,-0.1847789749478171
ACH-000507,-0.22057086456343392
ACH-000510,-0.1808347577352877
ACH-000511,-0.18123536772951648
ACH-000512,-0.4581262235405302
ACH-000516,-0.13182969980759335
ACH-000517,-0.17629297735094196
ACH-000518,-0.14206940199844906
ACH-000520,-0.1710990243210704
ACH-000521,-0.1440670669434216
ACH-000522,-0.0018159222252532145
ACH-000524,-0.15045633575193432
ACH-000527,-0.17937508571024596
ACH-000528,-0.10860360169013188
ACH-000537,-0.2556810644450009
ACH-000541,-0.37081201933136976
ACH-000542,-0.18938514432617107
ACH-000544,-0.06344598955209547
ACH-000545,0.009441379638765159
ACH-000547,-0.1591553424586769
ACH-000548,-0.11478638614565573
ACH-000549,-0.3116656839849897
ACH-000550,-0.25989163602770154
ACH-000552,-0.17681796987140033
ACH-000556,-0.12159041371298425
ACH-000557,-0.20085183191186826
ACH-000569,-0.1833468182555459
ACH-000570,-0.3705925927221186
ACH-000571,-0.20208042541044194
ACH-000573,-0.17164604613846596
ACH-000576,-0.20850511203941105
ACH-000579,-0.08878592410854141
ACH-000580,0.07365327866798249
ACH-000584,-0.3021799618168873
ACH-000585,-0.09581689473962172
ACH-000588,-0.17071898910786829
ACH-000589,-0.08974764115294871
ACH-000591,-0.3433118816449424
ACH-000593,-0.17253175629680714
ACH-000600,-0.22406545449931994
ACH-000601,-0.02888052047310748
ACH-000605,-0.2487418707903291
ACH-000606,-0.2806551873956237
ACH-000608,-0.20467974366778768
ACH-000614,0.018083650432803654
ACH-000616,-0.20372573373267813
ACH-000618,-0.1332280311769003
ACH-000619,-0.111712086234373
ACH-000620,-0.03854655486740388
ACH-000621,-0.2433855629503516
ACH-000622,-0.13631184175021052
ACH-000623,-0.30058755217622873
ACH-000624,-0.06880197300787595
ACH-000627,-0.1374865698620344
ACH-000630,-0.164268986797061
ACH-000631,-0.05486167172781053
ACH-000632,-0.13108915257092896
ACH-000633,-0.1066732470937873
ACH-000637,-0.12037607522199376
ACH-000638,-0.2395140199988097
ACH-000646,-0.15025899009420926
ACH-000647,-0.2660374099248331
ACH-000648,-0.27555178865359303
ACH-000649,-0.17430907305670487
ACH-000651,-0.08221188377517924
ACH-000652,-0.04547007161228537
ACH-000653,-0.15589325439630813
ACH-000657,-0.1998786700855629
ACH-000658,-0.025850886129235376
ACH-000661,-0.06206002056726082
ACH-000662,-0.30566835026340433
ACH-000663,-0.2183522733733124
ACH-000665,-0.2945065030461643
ACH-000671,-0.2591735178782641
ACH-000672,-0.034208668996702794
ACH-000673,-0.3737360445837446
ACH-000676,-0.28149512604803223
ACH-000677,-0.13637253278655453
ACH-000681,-0.27243164759561306
ACH-000683,-0.13870608148541386
ACH-000684,-0.16807096852991332
ACH-000688,-0.3710117912454317
ACH-000693,-0.1962111196303959
ACH-000694,-0.15922192669616195
ACH-000695,-0.007619763837032546
ACH-000696,-0.08375842010111192
ACH-000697,-0.2848331832284827
ACH-000699,-0.14808281268978826
ACH-000701,-0.023362328459661724
ACH-000706,-0.08003058491098934
ACH-000711,-0.3232276745202827
ACH-000713,-0.03508289925357292
ACH-000714,-0.12361304870400495
ACH-000718,-0.09484872639561867
ACH-000720,-0.09859422461758144
ACH-000721,-0.2380651639511084
ACH-000724,-0.15940948143670472
ACH-000725,-0.05417034196762978
ACH-000732,-0.3326513813549966
ACH-000734,-0.12196693371078712
ACH-000735,-0.3622309966562859
ACH-000736,-0.2746954223191686
ACH-000738,-0.4254829014912471
ACH-000746,-0.25766909739566074
ACH-000747,-0.2314710284251543
ACH-000748,-0.07005835175252435
ACH-000753,-0.15966075842498326
ACH-000756,-0.14236438476705102
ACH-000757,-0.06696734740195516
ACH-000758,-0.15844749611572578
ACH-000760,-0.18655372760406932
ACH-000762,-0.40839459939158507
ACH-000763,-0.0952063913590988
ACH-000764,-0.17350333442059174
ACH-000765,-0.006215136391693511
ACH-000766,-0.1489892674956152
ACH-000767,-0.12776394208301894
ACH-000768,-0.20493965940286585
ACH-000769,-0.07870080743323264
ACH-000770,-0.08152617118877087
ACH-000771,-0.14669510652601658
ACH-000773,-0.20937711530183375
ACH-000776,-0.1836348088000472
ACH-000777,-0.11738861469394145
ACH-000778,-0.20655273726469625
ACH-000781,-0.14331304634182854
ACH-000782,-0.05800662534336465
ACH-000783,-0.17209799234297224
ACH-000784,-0.15922990093904008
ACH-000785,-0.19359387604130324
ACH-000787,-0.032528901429584325
ACH-000788,-0.15527964294840668
ACH-000791,-0.233187304649474
ACH-000792,0.0624241455365599
ACH-000794,-0.1736367567899277
ACH-000796,-0.3007257947411835
ACH-000798,-0.13982982083374546
ACH-000799,-0.20699802821689808
ACH-000800,-0.2241695087011956
ACH-000802,-0.0647275343338756
ACH-000804,-0.2318436602513771
ACH-000805,-0.012027449151131341
ACH-000809,-0.15800854656479113
ACH-000810,0.04206697048401095
ACH-000811,-0.12776431803985056
ACH-000817,0.03273235448444449
ACH-000819,-0.1004524710974249
ACH-000820,0.03612805649051159
ACH-000821,-0.37644354090333015
ACH-000822,-0.22893979072587534
ACH-000823,-0.08730678210829168
ACH-000824,-0.06374168395046707
ACH-000827,-0.22235382406820875
ACH-000829,0.1130391785135622
ACH-000831,-0.39893123036963396
ACH-000832,-0.25293498228852435
ACH-000833,-0.19151417232130352
ACH-000834,-0.1851479874359825
ACH-000835,-0.18173404598426735
ACH-000836,-0.33868889054227475
ACH-000837,-0.3105447305241911
ACH-000838,-0.3074822470942609
ACH-000839,-0.07669978859558066
ACH-000840,0.057902242376037964
ACH-000841,-0.2917497030324907
ACH-000843,-0.0458673345865445
ACH-000846,-0.14914883920343047
ACH-000847,-0.2553032948138164
ACH-000848,-0.19331251022393794
ACH-000849,-0.26961869019934426
ACH-000851,-0.2594722929417793
ACH-000855,-0.08616314036049108
ACH-000856,-0.18373375988507534
ACH-000858,-0.2365401356738437
ACH-000859,-0.3108566199733313
ACH-000861,-0.3875066606572317
ACH-000862,-0.23775309401952235
ACH-000865,-0.2356812106979775
ACH-000866,-0.0806433180020537
ACH-000867,-0.20089643204312108
ACH-000869,-0.260732544438737
ACH-000872,-0.15417069232951006
ACH-000873,-0.3034809167498291
ACH-000876,-0.3213806408470208
ACH-000878,-0.11607372952505632
ACH-000880,-0.2405357786205929
ACH-000881,-0.14956551048123348
ACH-000882,-0.21541378593992555
ACH-000884,-0.1821240608958274
ACH-000885,-0.13191296783693762
ACH-000887,-0.17285514459038556
ACH-000889,-0.2435573940258619
ACH-000896,-0.21027310178640168
ACH-000898,-0.2325094639198328
ACH-000900,-0.2696325818895997
ACH-000901,-0.13747608391777055
ACH-000905,-0.19679745705356486
ACH-000906,-0.012727580549954045
ACH-000907,-0.3414016109721604
ACH-000910,-0.0920335292176392
ACH-000911,-0.2450698263835244
ACH-000912,-0.05993820896824099
ACH-000913,-0.15474313587361027
ACH-000915,0.0240012604504413
ACH-000916,0.19907011355808207
ACH-000917,-0.07218450951720808
ACH-000920,-0.08281411102954178
ACH-000921,-0.07139985074871183
ACH-000924,-0.27491241340440314
ACH-000926,-0.042493616562346494
ACH-000928,-0.21631971056435206
ACH-000929,-0.08791387044492133
ACH-000932,-0.2274629843440016
ACH-000935,-0.11169726541060386
ACH-000936,-0.21850716661601224
ACH-000937,-0.15734237392154274
ACH-000938,0.04758704390980978
ACH-000939,-0.1583932618145755
ACH-000941,-0.05523170421714832
ACH-000943,-0.1747068833419885
ACH-000946,-0.17979436309913754
ACH-000947,-0.2854185178884704
ACH-000948,-0.0697217350274505
ACH-000950,-0.0489083260792845
ACH-000953,-0.046216849620443284
ACH-000954,0.1101121009535131
ACH-000957,-0.28600934397575817
ACH-000958,-0.07120138787331186
ACH-000960,-0.08562119132694235
ACH-000963,-0.22841974576819304
ACH-000968,-0.20661345729726216
ACH-000969,-0.2330960297266748
ACH-000972,-0.1448169599866266
ACH-000973,-0.24348527186771
ACH-000974,-0.1997196396086016
ACH-000978,-0.3096739018164063
ACH-000984,-0.15742826549485814
ACH-000986,-0.012113330999243674
ACH-000988,-0.15724778424482855
ACH-000993,0.013518383766949443
ACH-000994,-0.25051327755890995
ACH-000996,-0.43008239833977147
ACH-001001,-0.2442557348338513
ACH-001020,-0.03050784945031215
ACH-001028,-0.2757733133083577
ACH-001031,-0.21847726696235573
ACH-001038,-0.28728996439143945
ACH-001048,-0.24843419635109104
ACH-001050,-0.13134400234704707
ACH-001053,-0.28814171342190475
ACH-001054,-0.07321843147809037
ACH-001061,-0.10634918858287808
ACH-001067,-0.3256146973787644
ACH-001075,-0.37724240485577903
ACH-001096,-0.14016679081475006
ACH-001111,-0.05882275015482879
ACH-001119,-0.17135986239876042
ACH-001128,-0.18433721300672667
ACH-001134,-0.21028564393752966
ACH-001151,-0.17327223468044886
ACH-001163,-0.13592350327577254
ACH-001164,-0.3386665683658305
ACH-001183,-0.05899418875796434
ACH-001192,0.003236230918620433
ACH-001193,-0.4042387591194733
ACH-001196,-0.26050472384252565
ACH-001197,-0.1689522551449837
ACH-001205,-0.05104189626154359
ACH-001211,-0.2844943394136777
ACH-001212,-0.18590005057505354
ACH-001228,-0.20103447810294325
ACH-001232,-0.14360490398467576
ACH-001239,-0.10147720310330544
ACH-001270,-0.30623861085216963
ACH-001274,-0.09182574577156633
ACH-001275,-0.14490665902484987
ACH-001277,-0.420055198074668
ACH-001278,-0.10214517330448704
ACH-001280,-0.04732010362670293
ACH-001283,-0.24276851925046694
ACH-001289,-0.2122936455233797
ACH-001300,-0.09993138830346072
ACH-001301,-0.17150705395562132
ACH-001302,-0.0061903676427147525
ACH-001306,-0.20880138608751408
ACH-001318,-0.3163683545454921
ACH-001322,-0.12909129489010765
ACH-001328,-0.1178908922894858
ACH-001332,-0.3057519760660927
ACH-001336,-0.22961345375955
ACH-001346,-0.31677533130219365
ACH-001353,-0.19367338752601912
ACH-001354,-0.3807191566353985
ACH-001367,-0.3487774097940334
ACH-001368,-0.2188225920171866
ACH-001374,-0.4499374574447116
ACH-001377,-0.10209461789774216
ACH-001380,-0.2445038346302741
ACH-001391,-0.1509279579749491
ACH-001408,-0.10552802961820994
ACH-001430,-0.06163044050611924
ACH-001431,-0.29351845750385985
ACH-001450,-0.060276041966096365
ACH-001496,-0.3426264732594537
ACH-001500,-0.12641261688285652
ACH-001523,-0.3296563637882789
ACH-001532,-0.3238191082274009
ACH-001550,-0.16052166256423606
ACH-001552,-0.20323067518014426
ACH-001554,-0.1341746116565836
ACH-001654,-0.2498152710991921
ACH-001735,-0.03165464963888519
ACH-001736,-0.07393523632493386
ACH-001737,-0.20124150595944476
ACH-001740,-0.20707562203687685
ACH-001745,-0.112215870698414
ACH-001765,-0.21465575118061175
